symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
BAJFINANCE,1063.8,62.11744852331741,29.79739353441152,Buy,9.074131036604122,True,6
SUNPHARMA,1985.2,67.66646661283801,32.485495675587664,Strong buy,5.77578857630009,True,6
WENDT,8375.0,67.57901690474858,33.6186376897152,Buy,10.743801652892564,True,6
IZMO,1097.0,59.88182383687993,32.83927638009946,Buy,7.443682664054848,True,6
OMAXE,87.31,50.53265768613474,45.43181955093857,Buy,12.803617571059426,True,6
SIGNPOST,305.0,53.10738068977379,30.99412270058353,Buy,21.951219512195127,True,6
IKIO,207.3,59.26696414075171,48.48878749186817,Buy,33.70743034055729,True,6
NINSYS,859.95,57.376349032206015,36.16566649433155,Buy,7.052159840657301,True,6
MOTISONS,14.54,57.818455458556805,29.332704338069487,Strong buy,2.3943661971830976,True,6
SMCGLOBAL,79.5,60.83861133163398,26.37329294160054,Buy,9.504132231404968,True,6
TTKHLTCARE,1064.0,66.71910346098936,36.04033759987077,Buy,15.30750474126253,True,6
OBSCP,597.9,53.74753805646797,27.79177119137743,Buy,14.980769230769226,True,6
DIFFNKG,396.0,54.09913947969901,32.88928741050152,Buy,1.9830028328611868,True,6
ADANIENSOL,1668.3,55.64700727176773,37.49351674287959,Buy,10.85049833887043,True,6
ORTEL,1.86,63.554255439681874,30.433894718489256,Strong buy,10.714285714285722,True,6
TARSONS,316.5,62.06985859691533,48.34993337698821,Buy,21.735451363513977,True,6
TEXINFRA,114.42,63.99729590087477,39.86796567315916,Buy,2.4350940017905094,True,6
IGARASHI,454.25,51.81574639141689,31.445291912693172,Buy,-4.055338472911604,True,6
PUNJABCHEM,1155.4,60.65362828700142,41.265063382816855,Strong buy,11.968213974222309,True,6
WINDLAS,852.05,51.05094372019786,25.861912944416325,Buy,-1.3545586107091223,True,6
MONOLITH,813.0,69.29232963372021,38.521376641004615,Buy,8.277285742824796,True,6
AURUM,223.5,50.88804186653325,46.08221769813649,Buy,3.712296983758701,True,6
DHANBANK,34.6,54.1797122141314,34.727504873626074,Buy,8.976377952755909,True,6
UDS,206.76,62.21351972445753,42.837955055659314,Buy,14.061896618304177,True,6
BUTTERFLY,751.25,57.82631187827091,49.9155247884949,Buy,14.371622135951888,True,6
