symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
DVL,289.75,14,2.566371681415929,7.79,2.57,46.67,,29.73,11.832675957459594,272.0,304.24,False,0,Buy,Consumer Non-Durables
LGEINDIA,1725.4,14,1.7935103244837811,7.01,1.79,48.46,,9.14,42.79960572699387,1661.2,1811.67,False,0,Strong buy,Consumer Durables
YASHO,4234.1,14,0.6680932001902131,5.89,0.67,44.64,,17.95,225.1062094775096,3896.44,4445.8,False,0,Buy,Consumer Non-Durables
TSFINV,456.85,14,11.97303921568628,17.19,11.97,67.42,,53.55,12.921777457615717,437.47,479.69,False,0,Buy,Finance
RAMRAT,570.0,14,16.3265306122449,21.55,16.33,41.16,,5.69,25.41309700147092,531.88,598.5,False,0,Strong buy,Producer Manufacturing
GILLANDERS,108.69,14,0.6388888888888867,5.86,0.64,94.58,,19.05,5.42914354087857,100.55,114.12,False,0,Strong buy,Consumer Non-Durables
ORIENTBELL,407.55,14,8.318936877076414,13.54,8.32,60.21,,6.72,16.456064731622792,382.87,427.93,False,0,Buy,Producer Manufacturing
ADOR,1638.9,14,4.388535031847139,9.61,4.39,41.46,,8.06,59.55784578680715,1549.56,1720.85,False,0,Buy,Producer Manufacturing
KAMATHOTEL,237.13,13,4.92013627715588,10.14,4.92,55.36,,39.0,10.830453955397532,220.88,248.99,False,0,Buy,Consumer Services
SBCL,1154.5,13,12.865382735360251,18.09,12.87,47.75,,5.3,59.35652698837111,1065.47,1212.23,False,0,Buy,Non-Energy Minerals
EBGNG,669.0,13,13.794863071951015,19.01,22.12,47.3,,9.12,36.48956729195874,614.27,702.45,False,0,Buy,Technology Services
LIKHITHA,230.23,13,9.222448882774325,14.44,9.22,54.08,,18.14,12.443307826091608,211.57,241.74,False,0,Strong buy,Industrial Services
PRIMESECU,301.9,13,7.475970096119616,12.7,7.48,43.41,,7.65,10.756396144408669,285.77,317.0,False,0,Strong buy,Finance
IONEXCHANG,420.15,13,13.707713125845732,18.93,13.71,47.5,,15.67,16.527348067088656,395.36,441.16,False,0,Buy,Producer Manufacturing
SETL,402.55,13,26.98738170347004,32.21,25.24,58.06,,16.3,18.927731602653157,374.16,422.68,False,0,Buy,Health Technology
UNIMECH,1665.1,13,12.20350404312668,17.42,12.2,40.2,,12.2,81.30358829313333,1543.14,1748.36,False,0,Buy,Producer Manufacturing
LENSKART,680.25,13,2.679245283018868,7.9,0.93,55.41,,6.58,20.77186665143878,649.09,714.26,False,0,Buy,Health Technology
WHEELS,2296.4,13,53.09333333333334,58.31,53.09,47.35,,8.78,129.81117794040054,2101.68,2411.22,False,1,Strong buy,Producer Manufacturing
MANKIND,2474.9,13,4.957591178965228,10.18,3.21,58.61,-4.37,11.74,56.532970966578524,2390.1,2598.64,False,0,Buy,Health Technology
GUJTHEM,417.0,13,3.795892968263846,9.02,2.05,49.83,,14.87,19.3065086105123,388.04,437.85,False,0,Buy,Health Technology
