symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,NIFTY_ENERGY,-2.2213826973932824,1.3390759592795545,-1.28,1.96,1.61,-0.94,-0.62,-0.27
HDFCBANK,Finance,NIFTY_FIN_SERVICE,-3.795966785290629,7.459917848151577,-1.28,1.96,5.88,-2.52,5.5,1.58
BHARTIARTL,Communications,,1.5700545879906445,9.512331838565023,-1.28,1.96,,2.85,7.55,
ICICIBANK,Finance,NIFTY_FIN_SERVICE,-1.3062307907236532,6.2330827067669246,-1.28,1.96,5.88,-0.03,4.27,0.35
SBIN,Finance,NIFTY_FIN_SERVICE,-2.290002886558256,-0.2455795677799607,-1.28,1.96,5.88,-1.01,-2.21,-6.13
TCS,Technology Services,NIFTY_IT,6.0536585365853615,1.1209302325581354,-1.28,1.96,2.22,7.33,-0.84,-1.1
BAJFINANCE,Finance,NIFTY_FIN_SERVICE,-1.6992187499999978,14.230594643667724,-1.28,1.96,5.88,-0.42,12.27,8.35
LICI,Finance,NIFTY_FIN_SERVICE,2.0527175180779125,10.451906084322136,-1.28,1.96,5.88,3.33,8.49,4.57
LT,Industrial Services,NIFTY_ENERGY,-4.363951044628508,-1.5776081424936388,-1.28,1.96,1.61,-3.08,-3.54,-3.19
HINDUNILVR,Consumer Non-Durables,NIFTY_FMCG,-3.590909090909091,-1.4038676087764883,-1.28,1.96,0.24,-2.31,-3.36,-1.64
SUNPHARMA,Health Technology,NIFTY_PHARMA,2.862254025044728,8.190370780298839,-1.28,1.96,7.46,4.14,6.23,0.73
INFY,Technology Services,NIFTY_IT,3.6901787430328743,-3.6607142857142856,-1.28,1.96,2.22,4.97,-5.62,-5.88
MARUTI,Consumer Durables,NIFTY_AUTO,-6.637627048330222,2.048065296251512,-1.28,1.96,3.15,-5.36,0.09,-1.1
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,-0.4641889155425431,7.982966067324584,-1.28,1.96,5.88,0.82,6.02,2.1
ADANIPORTS,Transportation,NIFTY_AUTO,-2.4572649572649574,1.2195121951219512,-1.28,1.96,3.15,-1.18,-0.74,-1.93
ADANIPOWER,Utilities,NIFTY_ENERGY,3.206640058055162,4.170481596777154,-1.28,1.96,1.61,4.49,2.21,2.56
AXISBANK,Finance,NIFTY_FIN_SERVICE,-1.3959013959013926,-0.3003003003003003,-1.28,1.96,5.88,-0.12,-2.26,-6.18
TITAN,Consumer Durables,NIFTY_AUTO,0.5208791208791169,12.436697969418349,-1.28,1.96,3.15,1.8,10.48,9.29
M&M,Consumer Durables,NIFTY_AUTO,-3.7996760931854983,2.105715513536752,-1.28,1.96,3.15,-2.52,0.15,-1.04
