symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
ABBOTINDIA,2026-07-14,27395.0,27500.0,20023,16233,81.07,5489.33,4337
JBCHEPHARM,2026-07-14,2460.0,2487.6,837560,660720,78.89,20776.92,39607
PETRONET,2026-07-14,278.95,276.05,1207948,866684,71.75,3338.75,28284
MARICO,2026-07-14,846.75,848.25,1441052,1023574,71.03,12219.47,68064
VMM,2026-07-14,116.21,114.28,16165170,11253867,69.62,18525.57,61436
LUPIN,2026-07-14,2492.6,2469.2,811541,562517,69.31,20152.21,42477
SUNDRMFAST,2026-07-14,960.95,959.75,52269,35916,68.71,501.03,5697
ULTRACEMCO,2026-07-14,11571.0,11496.0,404659,276817,68.41,46375.83,49243
ICICIGI,2026-07-14,1787.3,1788.1,1081265,727901,67.32,19110.94,32247
ZFCVINDIA,2026-07-14,2321.3,2313.2,95634,64252,67.19,2211.43,11811
ALKEM,2026-07-14,5567.0,5601.5,521134,347910,66.76,29167.17,51184
APOLLOHOSP,2026-07-14,8782.5,8900.5,412508,274987,66.66,36613.95,56090
ASTERDM,2026-07-14,814.9,813.2,521771,346615,66.43,4254.27,16267
ANTHEM,2026-07-14,747.65,749.95,428720,284576,66.38,3214.32,33607
PIDILITIND,2026-07-14,1580.7,1555.4,1040498,689785,66.29,16176.41,46317
TORNTPHARM,2026-07-14,4951.1,4973.5,794164,524691,66.07,39574.56,66586
BAJAJFINSV,2026-07-14,1908.1,1869.2,1811978,1196776,66.05,33963.47,74269
COLPAL,2026-07-14,2025.0,2008.7,180202,118332,65.67,3624.63,12714
SRF,2026-07-14,2741.6,2744.9,397057,259969,65.47,10844.25,38246
TITAN,2026-07-14,4601.5,4573.7,631158,413121,65.45,28887.33,57274
TMCV,2026-07-14,420.75,417.4,8267709,5402723,65.35,34541.77,136889
NYKAA,2026-07-14,328.4,324.45,5358871,3498704,65.29,17479.93,89462
HEROMOTOCO,2026-07-14,4952.1,4878.3,680383,440385,64.73,33382.84,60780
GICRE,2026-07-14,364.85,365.2,981384,631060,64.3,3582.84,13026
PGHH,2026-07-14,8906.0,8877.0,4658,2986,64.1,414.37,1430
FORTIS,2026-07-14,963.5,969.75,870920,558153,64.09,8397.15,21150
ETERNAL,2026-07-14,285.2,286.15,42966836,27525205,64.06,121577.59,151895
ASIANPAINT,2026-07-14,2652.1,2641.0,975301,622403,63.82,25747.39,82678
IRCTC,2026-07-14,502.05,496.95,1122129,710545,63.32,5584.5,35581
ERIS,2026-07-14,1449.9,1453.1,65995,41671,63.14,958.97,12186
SUNPHARMA,2026-07-14,1921.4,1942.6,2822124,1781814,63.14,54774.08,126942
VBL,2026-07-14,469.1,470.25,7372887,4579251,62.11,34618.86,83022
HDFCLIFE,2026-07-14,573.4,555.2,6752588,4183796,61.96,37653.85,99011
SBILIFE,2026-07-14,1855.9,1840.3,1035413,641268,61.93,19041.22,58332
EIHOTEL,2026-07-14,337.05,336.8,260018,160956,61.9,879.44,10583
HAVELLS,2026-07-14,1178.8,1187.3,1122208,694362,61.87,13221.36,36655
ESCORTS,2026-07-14,2969.7,2928.4,45372,27979,61.67,1330.59,5399
CUMMINSIND,2026-07-14,5555.0,5493.5,356814,219962,61.65,19613.6,41145
DRREDDY,2026-07-14,1234.5,1246.2,1984818,1221686,61.55,24687.43,75080
HDBFS,2026-07-14,756.25,743.9,292518,179710,61.44,2181.06,13729
HONAUT,2026-07-14,38215.0,38060.0,3189,1957,61.37,1215.37,1407
TVSMOTOR,2026-07-14,3676.9,3608.4,636848,390495,61.32,22962.68,44385
LGEINDIA,2026-07-14,1543.5,1527.3,265580,162464,61.17,4076.76,22590
FEDERALBNK,2026-07-14,332.5,327.5,3477293,2120793,60.99,11399.21,53772
CRISIL,2026-07-14,4071.5,4053.7,27367,16646,60.83,1109.49,6845
PHOENIXLTD,2026-07-14,2154.0,2132.5,982204,595498,60.63,20997.39,68499
UNITDSPR,2026-07-14,1373.4,1386.3,565373,341604,60.42,7812.53,33300
GMRAIRPORT,2026-07-14,114.68,113.38,13560314,8156103,60.15,15341.47,51983
REDINGTON,2026-07-14,283.3,282.7,2533665,1522778,60.1,7134.91,29440
PIIND,2026-07-14,2569.0,2537.2,371827,223432,60.09,9433.82,28553
UNOMINDA,2026-07-14,1152.3,1137.0,980807,588391,59.99,11074.31,37938
KARURVYSYA,2026-07-14,308.4,299.55,1694808,1016124,59.96,5131.34,33709
ITCHOTELS,2026-07-14,186.5,182.07,3004017,1798534,59.87,5479.33,36846
MFSL,2026-07-14,1631.8,1611.6,559352,334809,59.86,8960.01,49595
GRASIM,2026-07-14,3144.3,3113.3,1058130,631771,59.71,32928.35,73796
360ONE,2026-07-14,1118.0,1098.8,1524014,909177,59.66,16727.09,36055
ANANDRATHI,2026-07-14,2117.7,2080.8,287017,170977,59.57,5980.83,17405
GRANULES,2026-07-14,897.65,895.1,896774,532968,59.43,8018.3,44472
PFIZER,2026-07-14,4736.3,4664.6,39243,23281,59.33,1840.61,9261
HBLENGINE,2026-07-14,766.2,743.3,964470,569381,59.04,7218.02,32886
CREDITACC,2026-07-14,1540.2,1469.3,343181,202064,58.88,5070.72,28849
TORNTPOWER,2026-07-14,1441.9,1465.3,384797,225574,58.62,5621.21,24901
HDFCAMC,2026-07-14,2749.0,2659.8,1148370,672658,58.58,30603.72,52113
IOC,2026-07-14,139.95,137.05,14151551,8252063,58.31,19437.15,75987
AWL,2026-07-14,189.38,189.27,2189721,1275154,58.23,4117.83,17469
AIAENG,2026-07-14,4732.0,4760.0,47518,27647,58.18,2251.24,9172
ASAHIINDIA,2026-07-14,924.0,923.1,100657,58379,58.0,924.9,8333
GAIL,2026-07-14,173.12,171.51,5005945,2900801,57.95,8603.94,28930
INDUSTOWER,2026-07-14,409.55,405.25,3968907,2293063,57.78,16126.94,54899
LALPATHLAB,2026-07-14,1725.1,1744.6,286027,165047,57.7,4979.69,28811
ITC,2026-07-14,279.65,275.55,15018851,8623726,57.42,41560.99,319838
MAXHEALTH,2026-07-14,1106.2,1092.9,2223510,1276746,57.42,24496.2,64879
MRF,2026-07-14,131285.0,131025.0,6575,3772,57.37,8605.44,3641
POWERGRID,2026-07-14,286.0,286.15,7596298,4355081,57.33,21611.38,87960
NTPC,2026-07-14,351.75,348.15,8579646,4915777,57.3,30041.26,121616
TATACONSUM,2026-07-14,1098.6,1097.6,1581478,905967,57.29,17358.5,49288
CESC,2026-07-14,161.92,159.16,1588907,908959,57.21,2542.72,17211
NAVINFLUOR,2026-07-14,7637.0,7586.0,97764,55813,57.09,7443.22,24847
NESTLEIND,2026-07-14,1427.0,1427.1,1841895,1051350,57.08,26372.05,75497
BANKBARODA,2026-07-14,250.65,246.6,9026197,5151705,57.08,22317.55,50250
MOTHERSON,2026-07-14,144.06,142.06,12934232,7374904,57.02,18371.56,54256
LICI,2026-07-14,441.3,435.4,3063959,1740351,56.8,13399.64,36562
MANKIND,2026-07-14,2507.5,2531.1,247728,140429,56.69,6250.88,15837
JSL,2026-07-14,703.35,721.8,534904,302995,56.64,3833.55,23520
EICHERMOT,2026-07-14,7296.5,7279.5,458624,259069,56.49,33275.24,53319
ABSLAMC,2026-07-14,1173.7,1143.6,212678,120066,56.45,2439.24,22275
METROBRAND,2026-07-14,1072.6,1050.6,10927,6168,56.45,115.4,2490
LENSKART,2026-07-14,539.15,537.9,2570962,1449124,56.37,13839.17,75185
CEMPRO,2026-07-14,1583.7,1596.6,694804,391432,56.34,11146.31,36337
DELHIVERY,2026-07-14,512.3,512.1,2962078,1668039,56.31,15186.84,53087
HINDUNILVR,2026-07-14,2130.6,2120.2,2681897,1505679,56.14,57057.49,123426
TATAINVEST,2026-07-14,686.5,668.55,228088,127872,56.06,1535.16,11287
