symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17549672952819.0,1294.1,1293.0,,1322.4139082536526,,1379.7512787245414,1327.0139999999983,1414.463500000002,,,Bearish,0,45.8638175866616,-7.579568168760034,-7.908992124208294,0.3294,14.301729407677758,-0.7211354046797155,53.18650593724508,40,55826.0,11366166.7,14574528.099999985,0.0046287436039703,36.25,,,17,1294.1,1294.1,1294.1,1294.1,1294.1,1294.1,22.15091887764674,1283.02,1305.18,1260.87,1316.25,1338.4,1360.55,0.67,25.0,1.3390759592795545,-3.20867614061332,-19.71,-0.62,-0.27,21.680094219032444,1.9371450977961888,1.3600834149957888,11.687102444170684,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,-0.17,3.0,,,,3.0,19,60,67,,,12.0,30,45,0.39,-0.68,-0.42,0.89,-0.32,-3.01,-0.03,51.0,True,2.0,3.0,Sell,1.083333,1673.26087
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12607498048211.0,811.0,809.4,,793.8707476909863,,854.3716989825948,778.7540000000015,887.2297499999981,,,Bullish,67,56.34187730862343,11.566476211123472,11.477415935754347,0.0891,21.50336156069577,1.8972232692549345,16.67293753619008,60,274659.0,33069484.2,34461085.06666667,0.0077040051107477,47.61,,,33,811.0,811.0,811.0,811.0,811.0,811.0,14.756596000345136,803.62,818.38,788.87,825.76,840.51,855.27,0.67,37.0,7.459917848151577,0.7515994782284557,-20.53,5.5,1.58,16.460320681956564,2.141672507851765,2.498318446055072,,13.8043829232674,6.36128580809638,1.07215727136438,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,-0.79,3.0,,,,3.0,57,40,100,,,78.0,30,45,0.54,-0.67,0.1,0.59,-0.41,-3.01,0.03,58.0,True,3.0,3.0,Buy,1.034884,1047.113636
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11860005293498.0,1953.7,1936.5,,1875.8697670912609,,1894.662159378823,1860.091999999998,1951.2849999999985,,,Bullish,100,62.472305166361295,22.426190470618398,17.466631570034522,4.9596,20.250640732287035,4.197333333333336,73.0872348900569,80,142593.0,5760099.599999996,6591430.6333333375,0.0230861006820998,51.06,,,33,1953.7,1953.7,1953.7,1953.7,1953.7,1953.7000000000005,36.757879117767104,1935.32,1972.08,1898.56,1990.46,2027.22,2063.97,0.67,45.0,9.512331838565023,3.8925817601701698,-10.15,7.55,,44.57693325666932,7.984710813449005,,11.566721643706888,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.96494976306566,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,2.41,3.0,,,,3.0,79,40,67,,,14.0,30,45,-0.03,-0.36,0.0,0.12,-0.26,-3.01,-0.1,37.0,True,20.0,3.0,Strong buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10111905573235.0,1412.9,1407.7,,1342.3290878798443,,1338.2764505137177,1313.392,1344.9164999999996,,,Bullish,100,64.51583590223126,26.887976725763338,28.143724054629253,-1.2557,30.134152383661775,0.921428571428578,35.91222201979365,60,75684.0,11188410.400000032,14081444.6,0.0061155598398124,55.88,,,33,1412.9,1412.9,1412.9,1412.9,1412.9,1412.9000000000003,24.554271972395213,1400.62,1425.18,1376.07,1437.45,1462.01,1486.56,0.67,46.0,6.2330827067669246,4.0427098674521424,-5.81,4.27,0.35,18.894089328697515,,2.5644434612362934,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,-0.33,3.0,,,,3.0,71,80,100,,,78.0,30,45,0.12,-0.36,0.27,0.51,-0.35,-3.01,0.04,59.0,True,3.0,3.0,Buy,1.0625,1689.155556
SBIN,State Bank of India,Finance,Regional Banks,9571228199673.0,1015.5,1015.4,,1024.345832818658,,997.1806641014044,1005.7620000000002,1013.5094999999998,,,Neutral,50,46.54918381188413,3.3955114794966903,6.691920272347373,-3.2964,10.770492336255687,-3.432864206922776,16.80719297259299,0,51049.0,9552930.200000018,12381339.53333335,0.0050159389125475,50.56,,,33,1015.5,1015.5,1015.5,1015.5,1015.5,1015.5,18.80991067661489,1006.1,1024.9,987.29,1034.31,1053.12,1071.93,0.67,19.0,-0.2455795677799607,-5.622676579925651,-17.75,-2.21,-6.13,11.155736498318126,1.5724218726592225,2.401727745341125,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,7.32,3.0,,,,3.0,27,60,67,,,78.0,30,45,1.01,-0.34,-0.02,0.9,-0.43,-2.99,0.22,78.0,True,16.0,3.0,Sell,1.2375,1215.85
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7892676587178.0,2174.1,2200.6,,2216.326048225992,,2658.288398749281,2209.7260000000038,2734.852999999994,,,Bearish,17,53.1763358473024,-19.73161005586144,-42.04891941306123,22.3173,20.44110212597409,5.125477491417243,96.51013589228104,80,40171.0,5354799.1,5316713.9,0.0069062546123288,47.1,,,33,2174.1,2174.1,2174.1,2174.1,2174.1,2174.1,64.61869886238817,2141.79,2206.41,2077.17,2238.72,2303.34,2367.96,0.67,4.0,1.1209302325581354,-13.102042447739723,-35.1,-0.84,-1.1,15.795668378875172,7.174923587608321,14.847008498091908,10.152602744607783,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,15.68542557754651,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,-3.28,3.0,,,,3.0,45,80,67,,,49.0,30,45,0.71,-1.23,1.21,-0.7,-0.42,-2.77,-0.09,41.0,False,91.0,2.0,Neutral,1.5,2452.934783
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6368531599267.0,1006.6,1006.6,,962.9065581484564,,942.9582995210624,948.9830000000006,969.3892500000012,,,Bullish,100,57.53083038728671,22.10439245797363,24.618543942141788,-2.5142,32.9965750869175,-1.1586802827965392,9.144903198857932,40,14899.0,6990169.6,8942254.333333334,0.0019419691293252,47.24,,,33,1006.6,1006.6,1006.6,1006.6,1006.6,1006.6,23.032995033816025,995.08,1018.12,972.05,1029.63,1052.67,1075.7,0.67,55.0,14.230594643667724,8.821621621621624,-8.7,12.27,8.35,32.98165137614679,5.490323046550042,2.433213897212796,26.701821634240268,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,-1.79,3.0,,,,3.0,63,60,100,,,78.0,30,60,-0.29,-0.14,-0.03,0.24,-0.04,-2.53,-0.05,46.0,True,15.0,3.0,Buy,1.472973,1084.738292
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5579912923401.0,437.5,435.4,,420.6099116647553,,421.2404731065009,415.24550000000016,423.1482499999992,,,Bullish,100,57.62043023276028,6.680881964719504,6.970062818758682,-0.2892,26.587274729419104,1.2497107151122373,36.64069655236552,60,7180.0,2313803.9,3880427.133333333,0.0026918086089587,56.8,,,33,437.5,437.5,437.5,437.5,437.5,437.5,9.298554944617871,432.85,442.15,423.55,446.8,456.1,465.4,0.67,49.0,10.451906084322136,5.421686746987952,-6.61,8.49,4.57,9.632850773380303,0.7585623089062341,0.514087511351116,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,9.09,3.0,,,,3.0,71,60,100,,,78.0,30,40,2.06,-0.3,-0.49,0.11,-0.02,-2.38,0.27,83.0,False,22.0,0.0,Buy,1.23913,520.293478
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5403657781816.0,3868.0,3848.7,,4004.6858022086353,,3914.1710428748897,4010.371999999999,3956.549500000001,,,Bearish,0,36.70272230088988,-44.236628496280446,-13.496951217286648,-30.7397,22.289497288967723,-4.714982509730504,9.029709554078243,0,5517.0,2049465.400000007,1996572.0,0.0025161625934507,53.3,,,33,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,74.43242470067763,3830.78,3905.22,3756.35,3942.43,4016.86,4091.3,0.67,23.0,-1.5776081424936388,-4.385227665991004,-12.88,-3.54,-3.19,33.09377138945928,4.165487540055395,4.839775365024239,20.744308736522825,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,7.48,3.0,,,,3.0,7,40,100,,,94.0,30,60,-0.1,-0.43,-0.4,0.09,-0.11,-2.35,-0.19,26.0,True,14.0,3.0,Sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5007096672905.0,2121.0,2120.2,,2179.2422810041,,2269.9018800626027,2186.1919999999973,2300.835043217705,,,Bearish,0,41.86913173277129,-12.260899765284648,-6.693980265259762,-5.5669,12.970329375320135,-4.053198226725772,10.291623689952305,0,1280.0,1851560.3000000005,1642288.2666666668,0.0006091786373045,56.14,,,33,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,38.462186720789234,2101.77,2140.23,2063.31,2159.46,2197.92,2236.39,0.67,33.0,-1.4038676087764883,-0.929515624270171,-21.66,-3.36,-1.64,33.142178539619046,10.224836489389888,0.8080105537084974,32.828248029351286,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,2.7,3.0,,,,3.0,7,100,67,,,24.0,30,35,-0.16,-0.66,0.32,1.19,-0.42,-2.26,0.06,60.0,True,13.0,3.0,Sell,1.434211,2568.868421
