identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY14-07-2026PE24050.00,Index Options,NIFTY,14-Jul-2026,Put,24050,0.05,44716272,626653.8358080001,424248,24085.85,-99.85714285714286
OPTIDXNIFTY14-07-2026PE24000.00,Index Options,NIFTY,14-Jul-2026,Put,24000,0.05,40787146,357642.08970099996,400080,24085.85,-99.81916817359856
OPTIDXNIFTY14-07-2026CE24100.00,Index Options,NIFTY,14-Jul-2026,Call,24100,0.05,39277903,552482.983598,468087,24085.85,-99.96699669966996
OPTIDXNIFTY14-07-2026CE24050.00,Index Options,NIFTY,14-Jul-2026,Call,24050,1.9,32485416,567585.188352,344211,24085.85,-99.00523560209425
OPTIDXNIFTY14-07-2026PE24100.00,Index Options,NIFTY,14-Jul-2026,Put,24100,47.9,27087478,962919.2116830001,164790,24085.85,6.6815144766147
OPTIDXNIFTY14-07-2026CE24150.00,Index Options,NIFTY,14-Jul-2026,Call,24150,0.05,22692908,240578.864162,197776,24085.85,-99.95667244367418
OPTIDXNIFTY14-07-2026CE24200.00,Index Options,NIFTY,14-Jul-2026,Call,24200,0.05,18295141,123437.31632700001,179574,24085.85,-99.94011976047904
OPTIDXNIFTY14-07-2026PE23950.00,Index Options,NIFTY,14-Jul-2026,Put,23950,0.05,17866904,76184.478656,132797,24085.85,-99.77064220183486
OPTIDXNIFTY14-07-2026PE23900.00,Index Options,NIFTY,14-Jul-2026,Put,23900,0.05,13502375,35808.2985,163692,24085.85,-99.70930232558139
OPTIDXNIFTY14-07-2026CE24000.00,Index Options,NIFTY,14-Jul-2026,Call,24000,51.8,11871868,573120.3636340001,107793,24085.85,-77.78254342697834
OPTIDXNIFTY14-07-2026CE24250.00,Index Options,NIFTY,14-Jul-2026,Call,24250,0.05,9424254,37550.940063,88349,24085.85,-99.91394148020655
OPTIDXNIFTY14-07-2026PE24150.00,Index Options,NIFTY,14-Jul-2026,Put,24150,97.6,9017167,514316.6627625,89186,24085.85,66.26916524701873
OPTIDXNIFTY14-07-2026CE24300.00,Index Options,NIFTY,14-Jul-2026,Call,24300,0.05,8309572,19768.471788,140230,24085.85,-99.86824769433466
OPTIDXNIFTY14-07-2026PE23850.00,Index Options,NIFTY,14-Jul-2026,Put,23850,0.05,7757262,12000.484314000001,95565,24085.85,-99.63235294117646
OPTIDXNIFTY14-07-2026PE23800.00,Index Options,NIFTY,14-Jul-2026,Put,23800,0.05,7109243,8364.0243895,145483,24085.85,-99.54337899543378
OPTIDXNIFTY14-07-2026PE24200.00,Index Options,NIFTY,14-Jul-2026,Put,24200,147.5,5740905,482233.1495475,58440,24085.85,90.69166127989658
OPTIDXNIFTY14-07-2026CE24350.00,Index Options,NIFTY,14-Jul-2026,Call,24350,0.05,4861085,7962.45723,85223,24085.85,-99.79508196721312
OPTIDXNIFTY14-07-2026CE24400.00,Index Options,NIFTY,14-Jul-2026,Call,24400,0.05,4205761,4893.4029235,107348,24085.85,-99.67213114754098
OPTIDXNIFTY14-07-2026CE24500.00,Index Options,NIFTY,14-Jul-2026,Call,24500,0.05,3509724,2258.507394,189577,24085.85,-99.1869918699187
OPTIDXNIFTY14-07-2026PE23700.00,Index Options,NIFTY,14-Jul-2026,Put,23700,0.05,3126538,2357.409652,142351,24085.85,-99.32432432432432
