symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
DELHIVERY,27693,27446,247,0.9,12282,26697.72895,10721707952,1970.69327,511
MANAPPURAM,23293,23086,207,0.9,8617,24994.5162,6182578050,1140.1305,327
SAIL,51028,50577,451,0.89,4762,14061.14228,2483045250,531.9225,166
DIXON,132841,131697,1144,0.87,72742,52864.75699,44527507683,8493.02683,13342
KOTAKBANK,161544,160339,1205,0.75,28130,55565.1612,16304077180,2560.3218,378
POWERINDIA,47550,47197,353,0.75,24275,25987.13827,18263317603,2584.05103,32460
SBICARD,62690,62231,459,0.74,90575,97405.53272,37262125312,7044.53312,640
LTM,56024,55622,402,0.72,39500,34143.61255,21724765917,4234.08417,4060
GRASIM,70583,70078,505,0.72,39110,53892.05625,25895634930,3086.5493,3108
ADANIENT,101015,100302,713,0.71,49388,67937.64629,42965979340,9992.6794,3177
UNOMINDA,14199,14099,100,0.71,4918,9272.79985,2221208962,350.79962,1140
DLF,82529,81950,579,0.71,20372,27617.07285,10422655333,2022.98833,672
COLPAL,27627,27435,192,0.7,4497,5392.24669,2008954741,179.54741,2008
HINDZINC,55317,54944,373,0.68,16662,14447.69287,9807852740,1733.2574,528
ADANIGREEN,55427,55108,319,0.58,60490,94314.90276,50304178884,15145.24884,1604
MFSL,28200,28039,161,0.57,4008,5540.9234,2089920860,255.3686,1613
PRESTIGE,18167,18066,101,0.56,5221,11764.8036,2864596324,704.20324,1689
INDHOTEL,35623,35426,197,0.56,8092,15053.4424,4564890970,661.4097,734
PGEL,28067,27913,154,0.55,23402,21654.98932,11351926485,2538.07985,602
TVSMOTOR,98097,97562,535,0.55,17654,25233.48962,8922536376,1724.92626,3607
BRITANNIA,29118,28966,152,0.52,9273,13296.92397,4865224545,562.87045,5281
PIDILITIND,19033,18934,99,0.52,8066,16159.69765,4752477640,541.5764,1557
AMBER,30393,30237,156,0.52,28985,30902.66833,19931164656,3855.64656,7770
CUMMINSIND,31615,31467,148,0.47,5998,16928.2306,5013508442,531.08442,5505
COFORGE,67461,67157,304,0.45,45030,50224.84405,28892356018,8014.73518,1534
ICICIPRULI,34572,34417,155,0.45,16854,19094.33904,6256170668,1022.15043,504
MPHASIS,27542,27426,116,0.42,9233,17053.86463,4487540565,1129.57715,2363
ASIANPAINT,65383,65110,273,0.42,26669,22804.3059,15448665195,1798.45195,2640
TIINDIA,13874,13824,50,0.36,7398,6614.29884,3741729832,650.95832,2923
PFC,66818,66620,198,0.3,17956,23880.69372,7417853664,1219.48164,409
APLAPOLLO,23957,23890,67,0.28,4225,6810.79994,2055111908,308.79908,1800
SIEMENS,34894,34800,94,0.27,13534,14733.30229,7061604581,1185.14581,3513
INDIANB,39716,39613,103,0.26,23596,27013.2109,17639038400,2808.7765,834
SHREECEM,18031,17988,43,0.24,2443,6014.17352,1011384188,117.21688,26285
BANKINDIA,32370,32299,71,0.22,7427,13177.12032,4355030628,897.10608,141
VOLTAS,39766,39683,83,0.21,34078,20450.99096,15512635770,2953.5327,1359
NMDC,74581,74438,143,0.19,11804,16223.23687,5374709167,786.11917,84
RBLBANK,23174,23136,38,0.16,10822,34030.35294,9894998212,1980.24337,376
PATANJALI,33850,33812,38,0.11,8401,13147.19893,2446130293,493.69418,407
BHARATFORG,25236,25212,24,0.1,8156,19241.1258,6946143025,1141.83025,2115
YESBANK,71678,71664,14,0.02,10859,18479.25613,6522445945,874.20545,23
ABB,39811,39808,3,0.01,19638,27572.02812,14439882123,2512.19623,6920
ZYDUSLIFE,20168,20189,-21,-0.1,6347,10618.16229,5600253276,856.65276,1134
FORTIS,21023,21046,-23,-0.11,5463,7274.37606,3455868933,412.80933,972
SOLARINDS,30926,30966,-40,-0.13,13626,15215.96692,11159374838,2072.37338,18231
INDUSINDBK,78159,78263,-104,-0.13,12324,17356.08483,7032484305,1489.92305,997
PERSISTENT,76890,77012,-122,-0.16,41089,45642.09558,22101439211,5382.95461,5125
RELIANCE,480229,481070,-841,-0.17,176712,130050.35535,105351464770,13837.3477,1295
TATASTEEL,131889,132174,-285,-0.22,61894,65691.2212,26392114430,4559.22555,188
GAIL,35849,35930,-81,-0.23,5485,10066.26533,2429296240,354.05215,171
PNBHOUSING,18828,18873,-45,-0.24,8923,13839.32914,5111572492,939.81992,1097
GMRAIRPORT,32055,32142,-87,-0.27,7110,13066.5737,4416252986,738.34211,113
ICICIBANK,242150,242951,-801,-0.33,77150,159137.71993,60889903291,8948.70291,1406
ULTRACEMCO,71080,71331,-251,-0.35,23091,25695.80982,11009496063,1262.66063,11455
FEDERALBNK,55086,55288,-202,-0.37,16797,29570.38425,11219022400,1748.599,328
MANKIND,19470,19549,-79,-0.4,4277,4310.15062,2345095270,368.4527,2526
ADANIPORTS,68904,69203,-299,-0.43,32906,39954.0816,25221483276,3642.58276,1820
AMBUJACEM,89091,89486,-395,-0.44,14309,23959.93884,5216870376,797.18376,428
NAM-INDIA,14140,14204,-64,-0.45,4165,4899.556,2688483543,282.71043,1190
TITAN,84251,84675,-424,-0.5,30734,33312.10622,21690490638,2407.66888,4571
JINDALSTEL,36084,36275,-191,-0.53,13506,15607.63737,7471823525,1577.61025,1040
NATIONALUM,50913,51220,-307,-0.6,40335,44233.96425,23711241168,5101.13043,364
EXIDEIND,30239,30437,-198,-0.65,9775,17558.30682,5863227336,1000.63836,418
NUVAMA,8418,8478,-60,-0.71,5332,9489.2147,4352688155,900.48155,1928
GODREJCP,31085,31319,-234,-0.75,6707,8739.10945,2804918475,317.08475,1061
HDFCBANK,729620,735464,-5844,-0.79,224190,224669.68524,97928589434,13274.74434,809
CDSL,51532,51953,-421,-0.81,33563,31184.14847,20141920543,3662.17043,1425
GLENMARK,40141,40520,-379,-0.94,12260,21938.43633,8596071592,1496.16592,2304
KAYNES,43350,43760,-410,-0.94,861,2468.65113,187883284,14.10784,3296
VBL,73740,74458,-718,-0.96,23474,37947.64484,10803982710,1638.97335,470
INDUSTOWER,86606,87452,-846,-0.97,13737,28897.04693,6668383603,952.65603,405
PHOENIXLTD,14716,14899,-183,-1.23,6077,11987.77461,3438301937,676.96937,2120
LICHSGFIN,36368,36860,-492,-1.33,7960,18160.9652,2629207800,394.078,549
UNITDSPR,35641,36138,-497,-1.38,9240,10881.31732,4124172388,679.32388,1387
GODREJPROP,46808,47608,-800,-1.68,21908,23195.8322,12947037710,2538.3771,2101
ADANIPOWER,72181,73440,-1259,-1.71,72116,108927.16695,48848166530,12970.96905,225
AUROPHARMA,33561,34158,-597,-1.75,11168,17291.53525,8104422496,1229.76496,1552
BAJFINANCE,149591,152325,-2734,-1.79,49544,86840.32807,29313782992,4734.10492,1007
DRREDDY,75644,77031,-1387,-1.8,26950,40910.65637,17692676362,2250.38862,1245
POWERGRID,57099,58151,-1052,-1.81,22038,44411.12592,7652747743,836.13243,285
PAGEIND,25730,26217,-487,-1.86,11185,18760.57207,7466233259,945.83259,40540
NAUKRI,47499,48444,-945,-1.95,15377,16577.32796,8550666613,1539.15613,1185
ETERNAL,116923,119317,-2394,-2.01,49805,78821.58477,27572300173,6813.29673,286
BANDHANBNK,46251,47284,-1033,-2.18,14271,20931.35256,8965357236,2004.64236,207
SUPREMEIND,21348,21878,-530,-2.42,18712,16709.30509,9666052338,1942.64838,3430
NYKAA,24965,25586,-621,-2.43,6403,13440.07875,5212578093,827.89031,323
MIDCPNIFTY,110117,113006,-2889,-2.56,141828,43934.48685,248257171072,19276.30072,14712
SBILIFE,32281,33203,-922,-2.78,8641,15745.08596,4475877213,613.32213,1830
TCS,436746,451561,-14815,-3.28,431429,199433.3343,196850328891,28718.52891,2197
JSWENERGY,38522,39894,-1372,-3.44,14437,18773.38655,7012489439,1358.21939,557
MARICO,23088,24132,-1044,-4.33,5383,16290.9192,3930019824,448.39824,846
MCX,89253,98614,-9361,-9.49,117519,91956.12975,68397290210,15421.1771,2899
