symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
J&KBANK,179.2,64.32109567059229,41.169579968847785,Buy,14.140127388535026,True,6
REDINGTON,285.1,65.30540048089703,40.04281195766328,Buy,21.422487223168652,True,6
CUB,220.21,58.85134869452812,37.46092208029607,Buy,11.555217831813575,True,6
TITAN,4573.7,63.80712137355923,26.447215695638405,Strong buy,12.436697969418349,True,6
NXST.RR,164.1,62.06524283319293,28.607220851913997,Strong buy,6.007751937984485,True,6
ETERNAL,285.0,63.80096067670301,34.41323147812245,Buy,19.246861924686197,True,6
RRKABEL,2355.9,59.03501057860933,28.56668239262988,Buy,9.32250580046404,True,6
NEULANDLAB,19095.0,65.96869727778181,32.704542619205995,Buy,11.52318654362808,True,6
ACMESOLAR,387.4,66.65519422550383,44.059265502879335,Buy,14.61538461538461,True,6
IKS,1875.0,62.95463767305255,43.60845130675644,Buy,13.22463768115942,True,6
HFCL,214.3,60.04452250720082,40.85562937130957,Buy,26.05882352941177,True,6
HONAUT,38450.0,59.99768188846471,34.90189136638874,Buy,8.447327598364124,True,6
SHYAMMETL,1035.95,69.28290127708995,27.709407861251368,Buy,5.26342529086014,True,6
ACUTAAS,3485.0,58.24127000355772,35.26461872787493,Buy,10.494610019023462,True,6
PNBHOUSING,1097.9,60.20382509719735,26.705013052326205,Buy,13.431139580535191,True,6
LALPATHLAB,1746.7,66.88903386707386,25.675431038050625,Buy,8.65264991291367,True,6
CHOLAFIN,1779.5,57.33809059415061,29.71696679083752,Buy,19.477642003491333,True,6
PIDILITIND,1570.0,51.97284832107759,30.067656589921555,Buy,3.4255599472990776,True,6
ADANIGREEN,1604.5,65.43413932219607,30.755955891955004,Strong buy,8.412162162162161,True,6
SYRMA,1421.0,62.62178543040826,45.40808906106867,Buy,12.420886075949369,True,6
ALKEM,5645.0,60.94601680208999,33.36676344207916,Strong buy,5.711610486891386,True,6
IDFCFIRSTB,79.42,56.36477686688669,34.88280756089803,Buy,8.201634877384189,True,6
OBEROIRLTY,1920.5,68.41490962810855,30.027460805741903,Buy,19.91882610053075,True,6
INDUSINDBK,998.4,60.85717464884032,31.99906189034605,Buy,10.754894891563584,True,6
LTF,317.9,58.320770787676224,26.37324158831579,Buy,20.87452471482889,True,6
