market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bearish,Bearish,-0.52,Bearish,-0.84,13.75,Low,Distribution Services,19.38,Non-Energy Minerals,-1.08,-739.69,2927.71,80.09,2.5,96.07,-0.24,0.38,0.02,16.5,-3.85,100.82,-0.46,4.59,Bullish,Mixed,Neutral,Medium,2026-07-15T09:13:08.067735+05:30
