symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
ABANSENT,31.89,25.05,25.05,,,,True,7624.4,0.406,4.717,,83
ABB,7894.5,7085.0,6653.0,,,,False,322210.6,0.292,3.967,,5995
ABBOTINDIA,28940.0,26650.0,25200.0,,,,False,10988.95,1.018,4.531,,5965
ABCAPITAL,430.7,384.35,334.8,,,,False,3853144.55,0.511,4.255,,2216
ABCOTS,211.39,196.81,196.81,,,,False,12491.7,0.774,3.225,,1127
ABDL,655.0,580.0,560.0,655.0,580.0,20.0,False,357203.85,0.934,2.972,-6.771,530
ABFRL,64.1,54.9,54.9,,,,False,7667538.85,0.772,3.769,,3229
ABINFRA,11.91,9.78,8.82,,,,False,2816169.15,5.562,3.924,,1744
ABLBL,97.4,87.68,87.68,,,,False,1055570.2,3.282,4.812,,288
ABMINTLLTD,72.8,39.15,39.15,,,,False,6853.7,1.119,5.838,,2504
ABMKNO,205.0,182.5,182.5,205.0,182.5,20.0,False,1546.8,1.821,2.585,-3.902,83
ABREL,1471.2,1359.1,1155.0,1471.2,1359.1,20.0,False,140410.75,1.24,2.416,-4.697,7687
ABSLAMC,1126.9,973.3,973.3,,,,False,323959.75,0.387,6.022,,1202
ABSMARINE,234.45,212.9,212.9,234.45,212.9,20.0,True,34400.0,2.049,2.962,0.0,557
ACC,1413.9,1300.7,1297.0,,,,False,205462.55,0.632,4.343,,5992
ACCELYA,1180.0,1120.9,1085.9,1180.0,1120.9,20.0,False,6847.85,0.545,2.859,-3.873,5992
ACCENTMIC,585.0,486.0,433.05,,,,True,76625.0,0.907,5.675,,658
ACCORD,202.35,198.35,70.9,,,,False,100.0,0.0,14.0,,1998
ACCURACY,5.1,4.6,4.6,5.1,4.6,20.0,False,55327.85,0.605,2.373,-6.863,2002
ACE,1149.0,957.8,862.0,,,,False,784136.1,0.357,4.957,,4908
ACEINTEG,20.38,17.15,17.15,,,,False,4496.3,0.6,3.503,,2246
ACI,604.25,501.0,501.0,,,,False,301271.2,0.506,6.655,,926
ACL,49.9,45.0,45.0,49.9,45.0,20.0,False,16941.0,0.693,2.78,-7.936,3892
ACMESOLAR,391.05,344.7,327.0,,,,False,1751346.35,0.582,3.941,,438
ACSTECH,53.56,39.15,35.48,,,,False,369833.2,0.794,5.449,,83
ACUTAAS,3700.0,3025.0,2960.2,,,,False,381528.05,0.452,5.614,,1221
ADANIENSOL,1789.0,1570.2,1460.8,,,,False,2266664.4,0.89,4.991,,2729
ADANIENT,3213.5,2932.8,2886.2,,,,False,1088273.5,0.862,4.253,,5994
ADANIGREEN,1558.7,1314.0,1314.0,,,,False,2228036.5,0.334,6.867,,2019
ADANIPORTS,1857.4,1640.4,1640.4,,,,False,2327884.2,0.685,5.826,,4618
ADANIPOWER,222.5,201.77,201.77,,,,False,18275817.3,0.936,4.942,,4195
ADFFOODS,319.6,255.85,255.85,,,,False,207653.15,0.469,5.754,,3931
ADL,82.85,66.0,66.0,,,,False,1071.05,1.547,3.749,,1454
ADOR,1597.0,1385.0,1092.6,,,,False,72690.05,0.31,3.58,,5992
ADROITINFO,10.99,8.66,8.36,,,,False,39135.05,0.661,3.565,,2678
ADSL,121.7,110.32,110.32,,,,False,138496.7,0.628,4.002,,4704
ADVAIT,2442.0,2063.8,2050.0,,,,False,55239.8,0.556,3.606,,144
ADVANCE,141.5,106.92,93.77,,,,False,680387.5,0.122,5.321,,214
ADVANIHOTR,53.6,49.75,49.75,53.6,49.75,20.0,False,36272.9,1.921,2.531,-6.884,4725
ADVENTHTL,154.35,133.5,120.02,,,,False,130662.05,1.105,5.29,,191
ADVENZYMES,343.0,291.05,291.05,,,,False,343773.25,0.559,4.059,,2484
AEGISLOG,1497.8,1222.3,754.05,,,,False,1161911.0,0.494,3.92,,5989
AEGISVOPAK,306.55,262.95,184.32,,,,False,1547131.5,0.431,3.471,,304
AEPL,17.42,13.3,13.3,,,,False,91633.75,0.175,4.171,,108
AEQUS,259.0,215.0,173.6,,,,False,2872956.6,0.428,4.398,,172
AEROENTER,135.97,115.4,100.72,,,,False,548638.5,0.692,3.165,,926
AEROFLEX,471.95,402.3,396.1,,,,False,1492666.75,0.675,3.311,,733
AERONEU,92.0,82.36,82.36,92.0,82.36,20.0,False,52222.15,0.475,2.67,-8.163,888
AEROPLANE,206.9,175.21,117.2,,,,False,515724.3,0.668,3.023,,96
AETHER,1658.0,1400.2,1110.0,,,,False,385165.7,0.249,4.175,,1042
AFCONS,297.65,259.1,259.1,,,,False,1112831.25,0.314,3.979,,445
AFFLE,1720.1,1419.1,1390.5,,,,False,496648.55,0.305,4.646,,1739
AFFORDABLE,200.2,172.8,162.6,,,,False,13934.75,1.659,3.385,,450
AFIL,10.73,8.8,8.8,,,,False,795770.3,0.607,4.242,,534
AFSL,223.0,201.0,201.0,,,,False,22936.45,0.666,4.305,,901
AGARIND,551.25,471.1,446.0,,,,False,245321.85,0.164,4.328,,3018
AGARWALEYE,567.75,470.0,437.0,,,,False,2624160.1,0.157,4.007,,379
AGARWALFT,39.45,34.95,28.55,,,,False,2775.0,0.541,5.408,,856
AGI,743.95,657.5,600.0,,,,False,135461.25,1.377,4.331,,5994
AGIIL,335.6,295.4,295.4,,,,False,1845599.8,0.697,4.111,,522
AGL,15.9,12.1,12.03,,,,False,3828242.45,1.001,4.505,,32
AGNI,18.0,15.6,15.6,,,,False,7000.0,1.786,4.732,,999
AGRITECH,115.4,102.2,102.2,,,,False,2888.75,1.438,3.27,,3096
AGROPHOS,30.2,26.26,26.26,,,,False,16826.35,2.017,3.092,,2331
AGSTRA,2.28,1.97,1.97,,,,False,158321.65,0.857,3.91,,1125
AGUL,65.7,53.65,49.6,,,,False,2000.0,0.0,7.272,,820
AHCL,16.19,13.81,13.81,,,,False,3871113.0,0.586,4.407,,239
AHIMSA,25.9,24.7,24.7,,,,True,6900.0,0.0,14.0,,2312
AHLADA,42.0,35.7,35.7,,,,False,12546.7,1.921,3.322,,1939
AHLEAST,155.0,136.21,136.21,,,,False,3090.1,0.645,4.749,,3953
AHLUCONT,852.0,773.0,769.55,,,,False,33218.4,2.923,3.2,,4119
AHLWEST,577.5,511.05,511.05,577.5,511.05,20.0,False,623.3,0.452,2.619,-2.346,3958
AIAENG,4885.8999,4342.7002,4290.5,,,,False,61721.55,0.835,3.294,,5101
AIIL,607.7,525.0,455.9,,,,False,546333.8,0.269,3.724,,578
AILIMITED,43.7,34.15,32.3,,,,False,2325.0,0.645,10.739,,1263
AIMTRON,1740.0,1267.05,1180.5,,,,False,54730.0,0.968,6.137,,545
AIRAN,15.99,14.82,14.82,,,,False,45893.05,2.2,3.073,,2241
AIROLAM,94.9,84.25,79.0,94.9,84.25,20.0,False,2673.7,3.343,2.736,-7.882,2189
AISL,62.25,54.0,50.2,,,,False,16230.0,2.255,6.063,,2157
AJANTPHARM,3738.0,3301.0,2982.0,,,,True,113538.4,0.973,4.683,,5991
AJAXENGG,620.45,551.15,512.05,,,,False,73568.8,1.516,3.785,,371
AJMERA,131.83,115.57,111.01,,,,False,345375.15,0.518,4.042,,4908
AJOONI,4.3,3.7,3.41,,,,False,282596.0,1.655,3.889,,2127
AKASH,28.0,24.0,24.0,,,,False,8695.2,0.958,3.799,,2329
AKCAPIT,1841.3,1621.4,1621.4,,,,False,2844.6,0.736,3.046,,83
AKG,10.89,8.06,8.06,,,,False,68630.05,0.54,3.605,,1940
AKI,5.0,4.0,4.0,5.0,4.0,20.0,False,148495.3,0.311,2.84,-17.4,831
AKIKO,368.0,307.4,241.3,,,,False,27000.0,1.156,3.565,,528
AKSHAR,0.47,0.39,0.39,,,,False,934884.2,1.157,3.294,,1050
AKSHARCHEM,311.0,224.2,200.0,,,,False,9134.1,1.96,4.863,,2321
AKSHOPTFBR,6.99,5.34,5.34,,,,False,164620.4,0.817,5.191,,5991
AKUMS,775.0,653.6,543.75,,,,False,364572.6,0.833,4.699,,504
ALANKIT,8.9,7.62,7.62,,,,False,105303.65,0.862,3.426,,2750
ALBERTDAVD,857.9,678.0,678.0,,,,False,20999.0,0.456,5.698,,2515
ALEMBICLTD,92.17,83.0,83.0,,,,False,280077.6,2.145,3.579,,5999
ALGOQUANT,70.97,64.12,52.11,70.97,64.12,20.0,False,1321310.4,0.84,2.496,-6.594,153
ALICON,782.0,618.05,618.05,,,,False,54988.35,4.6,4.099,,4902
ALIVUS,1418.0,1086.1,1002.0,,,,False,168044.35,0.925,6.031,,1245
ALKALI,84.0,65.0,65.0,,,,False,6544.3,0.457,6.547,,4384
ALKEM,5882.5,5175.0,5175.0,,,,False,122764.95,1.248,5.187,,2632
ALKYLAMINE,1998.9,1764.9,1661.3,,,,False,144186.4,0.418,3.707,,4619
ALLCARGO,10.79,7.89,7.75,,,,False,28229325.35,0.461,4.531,,4974
ALLDIGI,893.9,750.0,750.0,,,,False,18504.5,0.513,6.438,,5251
ALLETEC,144.2,129.5,129.5,144.2,129.5,20.0,False,12820.0,0.468,2.602,-4.993,901
ALLTIME,246.49,210.55,210.55,,,,False,56582.45,0.793,5.729,,251
ALMONDZ,15.79,12.35,12.35,,,,False,283166.85,0.2,3.095,,4483
ALOKINDS,12.41,11.5,11.5,,,,False,2576516.25,0.948,5.844,,7686
ALPA,72.5,63.1,63.1,,,,False,15955.45,1.033,3.392,,4694
ALPEXSOLAR,919.5,752.2,752.2,,,,False,39235.0,1.091,6.54,,617
ALPHAGEO,342.8,196.05,190.0,,,,True,83328.4,2.747,6.022,,4756
ALPINETEX,105.0,55.25,55.25,,,,False,309626.25,1.286,13.964,,20
ALUWIND,52.7,44.0,40.0,,,,False,15225.0,0.493,5.87,,584
AMAGI,727.4,578.5,396.85,,,,False,1270488.4,0.675,3.594,,143
AMANTA,173.14,150.01,130.61,,,,False,43402.05,5.722,5.464,,232
AMBALALSA,49.98,30.15,30.15,,,,False,395443.6,1.16,5.317,,83
AMBER,7873.0,6951.0,6951.0,,,,False,307128.05,1.744,4.42,,2113
AMBICAAGAR,25.5,23.2,23.2,25.5,23.2,20.0,False,3608.9,4.552,2.545,-6.745,5469
AMBIKCO,1931.0,1571.1,1556.1,,,,False,27807.05,0.303,5.164,,4574
AMBUJACEM,450.5,409.5,404.8,,,,False,2801445.15,1.415,4.3,,5993
AMDIND,61.41,44.15,43.1,,,,False,50731.55,1.473,5.228,,4790
AMEYA,115.5,102.85,101.3,,,,False,2950.0,1.695,6.683,,973
AMIABLE,78.95,59.55,59.55,,,,False,800.0,0.0,9.176,,928
AMJLAND,41.0,36.3,35.0,41.0,36.3,20.0,False,14244.45,0.488,2.688,-5.805,5993
AMNPLST,218.48,182.95,182.95,,,,False,18140.2,0.885,3.473,,684
AMRUTANJAN,551.9,482.8,482.8,,,,False,65886.1,0.826,4.204,,4146
ANANDRATHI,2230.0,2002.1,1710.6,,,,False,217951.7,0.866,4.906,,1159
ANANTRAJ,641.7,576.0,510.3,,,,False,2527718.7,0.396,3.71,,4907
ANDHRAPAP,65.25,59.27,59.27,,,,False,291621.2,0.461,3.464,,7688
ANDHRSUGAR,105.59,81.7,75.6,,,,False,1297570.55,0.755,5.59,,5993
ANGELONE,326.4,282.15,282.15,,,,False,5035107.75,0.811,5.798,,1455
ANIKINDS,46.3,39.13,39.13,46.3,39.13,20.0,False,7595.65,1.905,2.553,-7.646,4500
ANKITMETAL,1.63,1.41,1.38,1.63,1.41,20.0,False,29557.85,1.2,2.61,-6.135,3311
ANLON,700.95,588.0,588.0,,,,False,7400.0,0.595,4.29,,887
ANMOL,10.94,9.55,9.55,,,,False,34653.85,1.185,3.144,,1289
ANNAPURNA,168.75,120.75,120.75,,,,False,99731.2,1.373,4.462,,960
ANSALAPI,3.64,2.88,2.51,,,,False,23271.65,1.132,8.941,,5071
ANTELOPUS,919.3,776.45,721.25,,,,False,179397.0,1.339,3.53,,4908
ANTGRAPHIC,0.83,0.71,0.71,,,,False,157206.05,1.542,3.111,,5992
ANTHEM,904.0,732.0,732.0,,,,False,824335.1,0.842,6.598,,269
ANUHPHR,81.74,75.5,75.27,,,,False,46434.4,0.874,3.276,,412
ANUP,2296.3999,1801.0,1786.2,,,,False,58919.95,0.447,5.529,,1844
ANURAS,1272.4,1192.3,1192.3,,,,False,224792.85,1.683,4.728,,1336
APARINDS,18465.0,13282.0,13282.0,,,,False,190598.35,0.753,6.767,,5464
APCL,109.95,98.02,98.02,109.95,98.02,20.0,False,8930.0,6.541,2.663,-2.801,2313
APCOTEXIND,712.0,550.1,491.1,,,,False,653915.25,0.223,4.697,,5960
APEX,441.2,362.25,362.25,,,,False,576983.15,1.573,4.943,,2214
APLAPOLLO,2110.8999,1797.3,1743.7,,,,False,702647.9,0.625,5.341,,3623
APLLTD,855.9,787.4,725.35,,,,False,116250.75,0.776,3.145,,3678
APOLLO,408.55,374.0,374.0,,,,False,5417086.4,0.734,3.032,,2118
APOLLOHOSP,9050.0,8507.5,8365.5,9050.0,8507.5,20.0,False,372486.9,0.962,2.785,-2.481,5992
APOLLOPIPE,550.1,475.05,464.0,,,,True,393079.2,2.078,3.463,,1679
APOLLOTYRE,452.0,413.4,378.05,,,,False,652574.1,0.342,3.997,,6124
APOLSINHOT,1325.0,1164.2,1150.0,,,,False,1032.75,0.875,3.652,,2840
APS,293.95,235.0,235.0,,,,False,21025.0,0.606,7.075,,635
APTECHT,99.99,87.25,87.25,,,,False,65542.5,0.879,3.471,,5930
APTUS,305.45,246.45,246.45,,,,False,1039035.55,0.678,7.13,,1235
AQYLON,31.0,21.79,21.79,,,,False,4429297.5,0.126,5.259,,5994
ARABIAN,94.3,67.25,63.2,,,,False,21700.0,0.0,7.396,,706
ARCHIDPLY,98.25,78.6,76.14,,,,False,36772.65,0.804,4.595,,4468
ARCHIES,14.95,13.41,13.0,14.95,13.41,20.0,False,10289.55,0.838,2.585,-9.766,5959
ARDEE,,,,,,,,,,,,4
ARE&M,1017.3,859.05,793.85,,,,False,1428062.55,0.261,4.868,,5995
ARENTERP,52.9,33.14,31.8,,,,False,30846.95,0.004,6.865,,2168
ARFIN,93.5,81.4,80.0,,,,False,1662800.45,0.978,3.51,,266
ARIES,437.85,328.9,316.05,,,,True,59006.6,3.114,6.194,,4585
ARIHANT,1225.0,843.6,762.6,,,,False,7019.45,0.508,5.511,,3819
ARIHANTACA,550.0,450.0,450.0,,,,True,620.0,12.258,11.024,,894
ARIHANTCAP,84.8,73.0,61.15,,,,False,323956.4,0.451,6.107,,1283
ARIHANTSUP,274.65,238.05,238.05,,,,False,12538.35,0.213,4.339,,2320
ARIS,138.25,117.29,105.2,,,,False,1508664.6,0.525,3.763,,287
ARISTO,115.0,108.0,86.6,,,,False,400.0,0.0,72.593,,875
ARKADE,144.5,125.6,110.5,,,,False,425557.15,0.49,3.916,,472
ARMANFIN,2158.6001,1885.0,1554.8,,,,False,57317.5,0.67,3.405,,2516
AROGRANITE,26.96,23.4,23.4,,,,False,12116.85,2.344,3.129,,4766
ARROWGREEN,821.6,667.35,525.6,,,,False,26948.7,1.039,4.452,,2779
ARSHIYA,1.05,0.9,0.9,,,,False,238763.2,0.354,3.134,,4117
ARSSBL,530.5,479.2,479.2,,,,False,121022.6,1.229,4.071,,220
ARTEMISMED,325.9,267.3,253.2,,,,False,478987.6,0.433,4.439,,1602
ARTNIRMAN,45.92,37.02,36.62,,,,False,1930.2,0.263,3.405,,2329
ARVEE,189.39,147.15,147.15,,,,False,5948.5,0.104,4.383,,2093
ARVIND,578.0,504.95,480.35,,,,False,623887.2,1.596,3.283,,5995
ARVINDFASN,486.0,436.65,436.65,,,,False,368090.75,0.713,4.074,,1841
ARVSMART,693.8,579.55,557.5,,,,False,460420.75,0.273,4.64,,2710
ASAHIINDIA,955.0,862.5,830.2,,,,False,194055.7,1.164,3.674,,5998
ASAHISONG,413.95,263.6,247.75,,,,False,105138.8,0.088,6.195,,3691
ASAL,560.5,490.5,483.25,,,,False,31933.4,1.892,4.757,,5993
ASALCBR,830.2,698.05,698.05,,,,False,42287.75,2.095,5.183,,1613
ASCOM,264.0,233.6,223.0,,,,False,175.0,0.0,16.922,,1644
ASHAPURMIN,751.95,599.25,599.25,,,,False,643103.05,0.457,5.156,,7686
ASHIANA,435.9,356.0,350.35,,,,False,450977.85,0.088,6.648,,3734
ASHIKAG,520.95,392.0,355.3,,,,False,441340.45,0.039,5.295,,83
ASHIMASYN,20.5,16.51,14.25,,,,False,278711.8,0.225,4.564,,5992
ASHOKA,124.9,111.0,111.0,,,,False,674054.5,0.845,5.65,,3910
ASHOKAMET,14.7,13.0,13.0,,,,False,12519.95,0.718,3.98,,777
ASHOKLEY,182.7,147.59,138.03,,,,False,20445813.1,1.862,6.587,,5994
ASIANENE,432.0,341.55,314.0,,,,True,534171.75,3.348,4.158,,1162
ASIANHOTNR,354.0,280.2,280.2,,,,False,84110.05,0.155,6.076,,5990
ASIANPAINT,2864.0,2620.1001,2579.8999,,,,False,1019425.95,0.307,4.111,,5992
ASIANTILES,68.43,42.5,42.5,,,,False,22181536.95,0.274,6.916,,4684
ASKAUTOLTD,687.7,477.0,421.5,,,,False,1800929.95,0.275,5.873,,683
ASMS,7.54,6.88,6.88,7.54,6.88,20.0,False,166927.7,1.19,2.265,-7.692,5082
ASPINWALL,262.94,226.38,226.38,,,,False,2030.1,0.575,3.102,,2515
ASPIRE,15.85,12.85,12.85,,,,False,7300.0,0.274,4.941,,589
ASTAR,639.0,525.5,525.5,639.0,525.5,20.0,False,143.75,0.097,2.864,-8.443,73
ASTEC,690.0,550.0,550.0,,,,False,32349.0,1.221,5.602,,4131
ASTERDM,891.3,770.0,754.2,,,,False,772197.35,1.529,4.085,,2095
ASTRAL,1600.0,1386.1,1311.6,,,,False,1059513.9,0.333,5.816,,4791
ASTRAMICRO,1960.0,1651.2,1385.4,,,,False,627698.5,0.399,3.707,,5385
ASTRAZEN,8510.0,7602.0,7602.0,,,,False,14961.5,1.236,4.41,,5994
ASTRON,4.33,3.32,3.32,,,,False,42531.85,1.583,5.123,,2133
ATALREAL,36.7,30.15,22.93,,,,False,10281624.85,0.512,6.583,,1420
ATAM,68.25,52.3,52.3,,,,False,15591.05,1.052,4.339,,811
ATGL,718.9,643.15,643.15,,,,False,826506.7,0.44,5.75,,1925
ATHERENERG,1580.0,1188.1,950.35,,,,False,4601085.55,0.538,5.565,,323
ATL,26.3,22.18,22.18,,,,False,167103.2,0.671,3.908,,744
ATLANTAA,49.95,34.5,34.5,,,,False,135199.0,0.376,5.393,,4908
ATLANTAELE,1816.8,1493.0,1493.0,,,,False,167804.75,2.979,4.184,,220
ATLASCYCLE,105.0,94.53,94.53,,,,False,7371.6,0.635,3.22,,5990
ATMASTCO,162.95,142.5,142.5,,,,False,8420.0,1.14,4.322,,611
ATUL,7007.0,6070.0,5992.0,,,,False,86766.9,0.324,5.799,,5992
ATULAUTO,596.55,461.95,435.2,,,,False,452462.3,0.303,4.622,,3244
AUBANK,1105.9,960.0,947.25,,,,False,1734350.05,0.532,5.95,,2252
AURIONPRO,851.2,710.25,710.25,,,,False,221102.15,0.47,8.798,,5136
AUROIMPEX,27.3,23.95,23.95,,,,False,6240.0,0.0,5.154,,800
AUROPHARMA,1682.4,1512.0,1391.0,,,,False,1046198.1,0.954,4.093,,7677
AURUM,240.02,205.35,180.01,,,,False,264327.6,0.438,3.601,,2716
AURUS,5.04,4.42,4.26,5.04,4.42,20.0,False,18672.4,0.437,2.372,-6.548,3155
AUSOMENT,153.9,125.01,111.0,,,,False,4579.15,0.18,3.559,,5981
AUTOAXLES,1974.3,1758.2,1633.9,,,,False,14995.05,0.299,3.952,,5992
AUTOIND,104.0,81.68,69.99,,,,False,95122.75,0.176,4.602,,4823
AVADHSUGAR,730.05,501.0,442.0,,,,True,384009.2,2.26,6.052,,2235
AVALON,2081.0,1629.4,1509.8,,,,True,478907.85,1.927,4.644,,827
AVANTEL,172.49,156.6,155.52,,,,False,785862.55,0.739,4.766,,510
AVANTIFEED,1036.9,829.9,829.9,,,,False,483991.4,0.88,5.986,,4102
AVG,210.7,194.3,145.01,210.7,194.3,20.0,False,15306.0,0.678,2.112,-5.543,2054
AVL,664.55,596.15,516.1,,,,False,192569.4,1.573,3.244,,441
AVONMORE,13.14,9.05,9.05,,,,True,320818.65,1.058,5.619,,893
AVPINFRA,73.35,58.0,54.5,,,,False,32920.0,0.923,6.02,,596
AVROIND,10.3,8.0,8.0,,,,False,415783.45,0.533,3.226,,1979
AVTNPL,89.0,68.8,68.31,,,,True,298104.35,9.27,6.314,,4835
AWFIS,295.15,264.0,264.0,,,,False,229575.1,0.859,3.679,,553
AWHCL,451.05,374.55,374.55,,,,False,144200.85,0.506,5.241,,1393
AWL,201.5,185.35,179.5,,,,False,2761919.45,0.355,3.519,,1120
AXISBANK,1272.0,1208.6,1208.6,,,,False,6752603.3,0.898,3.258,,6928
AXISCADES,1644.0,1416.1,1416.1,,,,False,146301.75,1.204,3.387,,5993
AXITA,7.6,7.21,6.57,7.6,7.21,20.0,False,659022.3,0.286,2.829,-4.605,1029
AYE,197.29,158.55,137.71,,,,False,2066433.45,0.17,5.233,,126
AYMSYNTEX,276.6,226.65,212.0,,,,False,47296.7,1.114,3.373,,2718
AZAD,2986.6001,2250.0,1959.0,,,,True,704200.45,3.864,6.184,,654
BABAFP,25.85,21.05,17.65,,,,False,3120.0,2.051,6.431,,679
BAFNAPH,290.7,233.0,144.01,,,,False,38668.3,0.073,10.024,,3394
BAGFILMS,4.89,4.16,4.16,,,,False,88925.05,1.148,3.307,,5656
BAHETI,799.95,696.65,585.0,,,,False,23587.5,2.226,4.382,,911
BAIDFIN,10.9,9.36,9.11,,,,False,60284.5,2.968,5.749,,881
BAJAJCON,567.3,476.4,476.4,,,,False,599388.3,2.661,4.788,,3950
BAJAJELEC,407.5,321.1,301.0,,,,False,923115.05,0.214,5.276,,4634
BAJAJFINSV,2118.5,1850.4,1640.5,,,,False,1495270.8,0.687,5.563,,5961
BAJAJHCARE,391.0,313.35,281.1,,,,False,298250.05,0.202,8.248,,1172
BAJAJHFL,88.4,83.55,82.3,,,,False,2969402.7,0.759,3.795,,479
BAJAJHIND,18.58,16.58,16.58,18.58,16.58,20.0,False,6156212.2,1.686,2.843,-3.498,5994
BAJAJHLDNG,11629.0,10299.0,9850.0,,,,False,54119.6,2.733,5.826,,5961
BAJAJINDEF,240.45,213.5,213.5,,,,False,23874.65,1.211,3.27,,367
BAJAJST,421.85,354.55,350.05,,,,False,20366.8,0.666,3.512,,82
BAJEL,201.0,173.5,173.5,,,,False,368221.4,0.273,3.967,,660
BAJFINANCE,1176.4,1001.3,868.5,,,,False,9493461.85,0.242,5.714,,5992
BALAJEE,29.0,26.0,26.0,29.0,26.0,20.0,False,25397.5,0.491,2.929,-6.034,479
BALAJITELE,104.38,80.95,80.95,,,,False,273640.9,0.91,5.076,,5994
BALAMINES,2438.7,1977.3,1885.0,,,,False,232298.3,0.35,4.858,,4780
BALAXI,25.5,23.5,22.5,25.5,23.5,20.0,False,27170.15,1.014,2.295,-5.059,2647
BALKRISHNA,19.5,16.3,16.3,,,,False,15162.15,0.62,3.361,,2731
BALKRISIND,2558.0,1982.1,1970.0,,,,False,574246.55,0.336,5.255,,5072
BALMLAWRIE,181.4,170.6,167.0,,,,False,124027.05,0.465,3.088,,5992
BALPHARMA,93.0,84.61,76.01,93.0,84.61,20.0,False,36864.75,0.449,2.476,-8.602,5006
BALRAMCHIN,665.5,582.15,523.0,665.5,582.15,20.0,False,838069.1,1.666,2.954,-1.465,5995
BALUFORGE,531.4,422.6,422.6,,,,True,1203528.5,3.877,5.302,,574
BANARBEADS,125.0,110.0,96.05,,,,False,5185.4,0.064,3.401,,3610
BANARISUG,3543.1001,3334.2,3315.2,,,,False,366.25,0.519,3.687,,5992
BANCOINDIA,693.6,588.0,588.0,,,,False,166653.05,1.06,5.596,,4847
BANDHANBNK,215.92,161.95,161.95,,,,False,19530280.1,0.135,14.351,,2075
BANG,31.7,26.3,25.84,,,,False,16401.05,1.902,4.017,,4558
BANKA,95.3,78.01,78.01,,,,False,3249.2,2.315,4.385,,2091
BANKBARODA,257.0,238.45,238.45,,,,False,8644948.6,0.817,4.19,,5992
BANKINDIA,149.33,135.62,134.01,,,,False,7951432.45,0.616,4.89,,5992
BANSALWIRE,351.85,302.0,286.2,,,,False,254476.1,0.456,4.328,,523
BANSWRAS,137.38,112.06,112.06,,,,False,39319.2,1.088,4.863,,4775
BASF,4250.0,3613.5,3242.5,,,,False,86208.25,0.974,4.359,,5992
BASILIC,219.7,189.0,189.0,,,,False,25020.0,0.18,3.564,,723
BASML,28.39,23.69,23.69,,,,False,83244.95,0.453,4.717,,5123
BATAINDIA,767.95,667.0,655.5,,,,False,669501.3,1.204,4.205,,5992
BATLIBOI,106.5,81.35,72.38,,,,False,162586.65,0.227,4.073,,89
BAWEJA,30.2,23.5,23.5,,,,False,16000.0,0.55,5.975,,625
BAYERCROP,4555.0,4030.0,4030.0,,,,False,34607.05,0.861,7.283,,4103
BBL,2689.3,2249.8999,2249.8999,,,,False,36716.65,0.363,5.817,,4871
BBOX,842.5,721.5,721.5,,,,False,453564.1,0.74,3.246,,5994
