identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY14-07-2026CE24300.00,Index Options,NIFTY,14-Jul-2026,Call,24300,131.7,146907,12227.4368775,78770,24275.5,-29.59101844426624
OPTIDXNIFTY14-07-2026CE24400.00,Index Options,NIFTY,14-Jul-2026,Call,24400,89.4,125623,7000.278863500001,100433,24275.5,-30.75135553834237
OPTIDXNIFTY14-07-2026PE24300.00,Index Options,NIFTY,14-Jul-2026,Put,24300,164.0,121515,13122.526365,69292,24275.5,77.29729729729729
OPTIDXNIFTY14-07-2026CE24500.00,Index Options,NIFTY,14-Jul-2026,Call,24500,58.4,115653,4170.678486,135544,24275.5,-33.21898227558605
OPTIDXNIFTY14-07-2026PE24200.00,Index Options,NIFTY,14-Jul-2026,Put,24200,116.85,104150,7998.459625,65742,24275.5,93.14049586776859
OPTIDXNIFTY14-07-2026PE24250.00,Index Options,NIFTY,14-Jul-2026,Put,24250,138.8,98647,9023.6850015,46094,24275.5,80.96479791395046
OPTIDXNIFTY14-07-2026CE24250.00,Index Options,NIFTY,14-Jul-2026,Call,24250,157.2,93348,9229.456782000001,30853,24275.5,-28.21917808219178
OPTIDXNIFTY14-07-2026PE24000.00,Index Options,NIFTY,14-Jul-2026,Put,24000,54.1,82357,2899.2958280000003,78015,24275.5,122.17659137577002
OPTIDXNIFTY14-07-2026CE24600.00,Index Options,NIFTY,14-Jul-2026,Call,24600,36.45,80157,1800.1258275,66901,24275.5,-32.5
OPTIDXNIFTY14-07-2026CE24700.00,Index Options,NIFTY,14-Jul-2026,Call,24700,22.2,79879,1090.34835,51539,24275.5,-31.055900621118013
OPTIDXNIFTY14-07-2026PE23500.00,Index Options,NIFTY,14-Jul-2026,Put,23500,7.4,75257,348.7785665,58579,24275.5,66.29213483146067
OPTIDXNIFTY14-07-2026CE24800.00,Index Options,NIFTY,14-Jul-2026,Call,24800,13.4,74467,627.3100079999999,63607,24275.5,-29.1005291005291
OPTIDXNIFTY14-07-2026CE25000.00,Index Options,NIFTY,14-Jul-2026,Call,25000,5.65,70827,261.49328399999996,83679,24275.5,-18.115942028985508
OPTIDXNIFTY14-07-2026CE24900.00,Index Options,NIFTY,14-Jul-2026,Call,24900,8.4,66551,357.74490049999997,42902,24275.5,-24.324324324324323
OPTIDXNIFTY14-07-2026CE25500.00,Index Options,NIFTY,14-Jul-2026,Call,25500,1.6,62426,67.35765400000001,58045,24275.5,-11.11111111111111
OPTIDXNIFTY14-07-2026CE24200.00,Index Options,NIFTY,14-Jul-2026,Call,24200,184.5,62281,7256.5150125,32230,24275.5,-27.30496453900709
OPTIDXNIFTY14-07-2026PE24100.00,Index Options,NIFTY,14-Jul-2026,Put,24100,80.65,59332,3132.314276,47523,24275.5,109.20881971465629
OPTIDXNIFTY14-07-2026CE24450.00,Index Options,NIFTY,14-Jul-2026,Call,24450,72.65,58393,2644.3562015,46909,24275.5,-32.91782086795937
OPTIDXNIFTY14-07-2026PE23800.00,Index Options,NIFTY,14-Jul-2026,Put,23800,23.3,56708,844.467182,61090,24275.5,125.1207729468599
OPTIDXNIFTY14-07-2026CE25300.00,Index Options,NIFTY,14-Jul-2026,Call,25300,2.4,56320,91.15392,24853,24275.5,-7.6923076923076925
