symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17881897447572.0,1290.0,1308.4,,1329.1650327835036,,1384.2703788381991,1339.344,1417.3800000000017,,,Bearish,0.0,42.592724767568015,-6.66142737703467,-7.7797229572622255,1.1183,13.65582719953266,-1.7965895249695425,48.1681660659412,20,1765753.0,10952618.899999997,15884776.2,0.1433699343182911,53.4,,,33,1284.96,1279.93,1298.66,1307.33,1293.63,1293.6333333333332,23.28048282283049,1278.36,1301.64,1255.08,1313.28,1336.56,1359.84,0.67,17.0,1.0180109631949883,-4.160475482912333,-19.97,-3.93,4.63,21.611406802064643,1.9310077862275583,1.3856721537774197,11.8727556161655,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,1.03,3.0,,,,3.0,15,60,67,,,6.0,30,55,0.37,-0.73,-0.4,0.57,-0.31,-3.01,-0.1,39.0,True,9.0,3.0,Strong sell,1.083333,1672.608696
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12779222840820.0,827.85,829.3,,789.6723167608098,,856.507930019912,775.5370000000016,891.1342499999981,,,Bullish,67.0,68.5647612494315,14.148689756764496,9.481835143253328,4.6669,24.61154215233113,4.368381240544626,97.03328112097826,80,4248514.0,38505732.0,39334519.833333336,0.1038507978731387,66.3,,,33,823.99,820.12,830.84,833.82,826.97,826.9666666666667,15.595785417841864,820.05,835.65,804.46,843.45,859.04,874.64,0.67,31.0,12.174796747967482,1.57668711656442,-18.88,7.22,5.08,16.8023137812056,,2.5346653982013585,,13.765023464607,6.44201959554742,1.0041379418372,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,0.11,3.0,,,,3.0,65,40,100,,,80.0,30,45,0.47,-0.64,0.12,0.66,-0.4,-3.01,0.04,58.0,True,10.0,3.0,Buy,1.034884,1046.590909
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11723421322213.0,1918.5,1925.8,,1865.2510555401784,,1893.2131330393927,1853.1479999999976,1951.6634999999983,,,Bullish,83.0,61.14503663437398,18.69980279420929,12.518024723118028,6.1818,18.1290353916552,2.1946412400788398,88.12089692208654,80,458677.0,5929583.599999998,8133436.833333338,0.0716760457816469,50.84,,,33,1908.0,1897.5,1925.3,1932.1,1914.8,1914.8,33.803323963415025,1901.6,1935.4,1867.8,1952.3,1986.11,2019.91,0.67,36.0,8.078418117289173,2.599069468955554,-11.77,3.13,,43.64869907082988,7.844062410688695,,11.452592091224949,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.29608889920501,31.7404423698221,,40,,,-20.29608889920501,,,,67,,,,,,,,0,,,,,,True,0.19,3.0,,,,3.0,72,40,67,,,14.0,30,40,-0.02,-0.49,0.0,0.74,-0.24,-3.01,-0.0,53.0,False,28.0,0.0,Buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10229935051568.0,1414.5,1414.7,,1330.2325791425474,,1335.3188019504462,1302.256,1345.446499999999,,,Bullish,100.0,69.62380332116672,34.06533055163163,29.823198043412283,4.2421,35.01341375522217,2.977577169481661,74.34535522515911,100,600104.0,13446185.80000003,15447303.566666665,0.0411744674746619,61.59,,,33,1411.16,1407.83,1416.96,1419.43,1413.63,1413.6333333333332,23.829514382353555,1402.59,1426.41,1378.76,1438.33,1462.16,1485.99,0.67,50.0,13.48684210526315,8.816062774059535,-5.7,8.54,6.4,18.915485423910138,,2.5961010108819207,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,0.13,3.0,,,,3.0,87,80,100,,,80.0,30,45,0.1,-0.29,0.27,0.95,-0.34,-3.01,0.14,70.0,True,10.0,3.0,Buy,1.0625,1688.73913
SBIN,State Bank of India,Finance,Regional Banks,9579996836215.0,1027.7,1038.1,,1024.641819604905,,995.85502394374,1011.996,1009.0842500000006,,,Bullish,67.0,51.38083303464282,9.20457278284539,9.634926075943998,-0.4304,11.641206267864538,-0.6669244152329271,9.536820861711696,20,671638.0,10761215.200000018,13174190.833333349,0.0572330048598092,54.62,,,33,1025.06,1022.43,1030.96,1034.23,1028.33,1028.3333333333333,18.639233204034102,1018.38,1037.02,999.74,1046.34,1064.98,1083.62,0.67,20.0,6.387163561076609,-3.056315441939427,-16.77,1.44,-0.7,11.289759132763702,1.591312613029919,2.403348969470092,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.18,3.0,,,,3.0,41,60,67,,,80.0,30,40,0.96,-0.21,-0.02,0.71,-0.42,-2.98,0.21,77.0,False,23.0,0.0,Neutral,1.2375,1213.475
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7444214830322.0,2101.9,2096.1,,2235.421410507698,,2685.5241135330834,2242.5640000000035,2760.582999999994,,,Bearish,0.0,45.182438950755824,-50.72452833854095,-58.68650644489549,7.962,24.13876071026323,-0.3366524419155955,87.6695623502614,40,313235.0,4212446.5,5501896.2,0.0649811677321322,39.11,,,17,2089.16,2076.43,2112.16,2122.43,2099.43,2099.433333333333,60.26143047164345,2071.77,2132.03,2011.51,2162.16,2222.42,2282.68,0.67,2.0,-3.138248847926263,-17.701644479248234,-38.16,-8.09,-0.98,15.453885749030778,7.091438155398818,11.179738660255564,9.812294304154811,48.723737103705,44.8560477273452,0.1063875419619549,4.581237956478828,1.3531780570392975,25.0309900719419,15.057336067168654,80,,,1.3531780570392975,,,,100,,,,,,,,0,,,,,,True,0.19,3.0,,,,3.0,19,80,100,,,31.0,30,45,0.76,-1.34,1.15,0.26,-0.37,-2.7,0.09,65.0,True,1.0,3.0,Sell,1.521739,2622.790698
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6406198183303.0,1027.7,1042.5,,952.7260389238828,,939.5904168903566,941.3800000000006,969.2230000000012,,,Bullish,100.0,67.98704661742897,30.743949961931094,24.875294501396187,5.8687,35.35517163663023,3.708562490539381,79.21715345673168,100,555804.0,9388080.7,10452921.533333331,0.0547441723657208,61.93,,,33,1021.94,1016.17,1031.54,1035.37,1025.77,1025.7666666666669,24.270238212897517,1015.56,1039.84,991.29,1051.97,1076.24,1100.51,0.67,60.0,17.720504009163808,13.935698447893571,-6.78,12.77,10.63,33.673001310615994,,2.448680248016515,26.806722562515635,18.052322754331,4.96055743867703,3.21563939760184,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,1,,,,,,True,0.08,3.0,,,,3.0,87,60,100,,,80.0,30,80,-0.27,-0.04,-0.04,-0.41,-0.04,-2.53,-0.16,28.0,True,20.0,4.0,Buy,1.459459,1079.603157
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5557601736664.0,3953.5,3991.9,,4031.534016549959,,3915.758129533699,4028.1039999999994,3950.976000000001,,,Bearish,33.0,38.76661527862421,0.1515945466139783,28.095287164878453,-27.9437,17.38608501300832,-5.457110744434078,2.4548115780125555,0,100540.0,1793663.5000000068,1957395.1000000008,0.0501832031318629,55.9,,,33,3933.74,3913.97,3965.54,3977.57,3945.77,3945.7666666666655,75.68204035839254,3915.66,3991.34,3839.98,4029.18,4104.86,4180.55,0.67,24.0,1.3432108892363717,-0.8650952858575727,-10.96,-3.61,4.95,33.82529089664614,4.257563337541108,4.978371452224246,21.27239770610686,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,0.42,3.0,,,,3.0,20,40,100,,,93.0,30,70,-0.13,-0.36,-0.4,0.11,-0.11,-2.37,-0.18,26.0,True,21.0,3.0,Sell,1.37931,4422.896552
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5428112981995.0,433.1,435.4,,416.72784086472143,,420.3754621046676,411.9310000000002,423.2821249999992,,,Bullish,100.0,58.31683060027888,6.87426183016413,7.092210942071187,-0.2179,27.98857069093719,-0.8016491067338525,20.881742496091544,40,160761.0,3298633.7,4484201.133333334,0.0409390195501956,50.76,,,33,430.46,427.83,435.26,437.43,432.63,432.6333333333334,9.271116544746189,428.46,437.74,419.19,442.37,451.64,460.91,0.67,50.0,9.64556962025317,8.723484373038785,-8.04,4.7,2.56,9.535971817030882,0.7509333393995201,0.4998752574683069,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,-0.25,3.0,,,,3.0,63,60,100,,,80.0,30,40,2.05,-0.3,-0.46,0.28,-0.02,-2.35,0.31,87.0,False,29.0,0.0,Buy,1.229167,519.239583
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5173682467232.0,2193.8,2208.8,,2191.8093708304605,,2277.4866177541253,2203.8619999999974,2311.182869748005,,,Bearish,33.0,52.133844883093474,3.970681473352215,-1.910229727867996,5.8809,16.448835676767622,1.668365928260265,84.24512946001275,80,24667.0,1795624.3,2127449.8666666667,0.0132321921151004,65.14,,,33,2187.4,2181.0,2199.6,2205.4,2193.2,2193.2000000000003,40.906955875991706,2173.35,2214.25,2132.44,2234.71,2275.61,2316.52,0.67,34.0,4.203676435662375,2.251223491027741,-18.97,-0.75,0.66,34.279731862431056,10.575787972854096,0.8350883503548819,33.933221459485274,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,0.35,3.0,,,,3.0,52,100,67,,,64.0,30,35,-0.19,-0.52,0.31,1.07,-0.4,-2.29,0.05,60.0,True,20.0,3.0,Buy,1.434211,2567.289474
