symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
TORNTPHARM,29236,29158,78,0.27,674,840.45877,331552265,69.64765,4883
INDHOTEL,32590,32504,86,0.26,380,614.2645,227000280,36.2028,739
ITC,167168,166735,433,0.26,2344,1174.14798,1076611726,112.98301,286
AUBANK,34284,34196,88,0.26,659,3248.4699,389127000,83.47,1063
JIOFIN,104378,104114,264,0.25,1968,2804.01083,861579865,152.8024,239
ADANIENSOL,40753,40651,102,0.25,1564,5096.27902,1289968854,381.54354,1660
AXISBANK,140710,140363,347,0.25,3147,7708.93925,1904351875,316.58125,1332
TVSMOTOR,96141,95904,237,0.25,1446,2341.61887,718911291,129.98041,3680
FORCEMOT,18159,18115,44,0.24,323,543.44026,102827368,26.77368,18620
HDFCLIFE,60186,60042,144,0.24,860,1248.78116,425721736,77.16236,569
TECHM,53411,53288,123,0.23,396,978.8646,252110628,52.27428,1446
SBICARD,61977,61835,142,0.23,946,1141.9456,362030104,49.34104,598
DABUR,42077,41981,96,0.23,674,1273.2,256358525,40.46025,450
INOXWIND,27317,27262,55,0.2,196,295.62624,82511744,19.42144,85
SUNPHARMA,92398,92212,186,0.2,4628,1494.60318,3015880777,388.08777,1922
CANBK,81803,81642,161,0.2,896,2397.20445,534475665,102.2544,123
HDFCAMC,24995,24947,48,0.19,483,1314.69366,283397271,45.14871,2765
BHARTIARTL,161502,161197,305,0.19,2990,6169.55184,2139758040,188.9254,1915
IOC,49578,49485,93,0.19,2313,3262.2291,1295172693,180.83568,138
TCS,390112,389387,725,0.19,8348,4166.87481,3579196968,653.80968,2102
SOLARINDS,23708,23664,44,0.19,659,989.71998,520355405,102.55405,18235
HCLTECH,145214,144945,269,0.19,3301,3203.329,1252928728,270.36728,1171
CHOLAFIN,31356,31298,58,0.19,1406,6185.45681,989899287,137.86787,1820
SBIN,187902,187566,336,0.18,5474,4387.06522,3896216302,461.51302,1028
BANDHANBNK,44107,44029,78,0.18,584,1523.0934,293609268,62.57268,203
COFORGE,62228,62118,110,0.18,1201,2058.54051,673960594,187.93094,1508
GVT&D,26789,26742,47,0.18,496,753.31115,214667020,73.7952,4428
MOTHERSON,38709,38642,67,0.17,273,773.94675,170897737,42.32737,142
AMBER,30208,30156,52,0.17,365,479.53546,233654092,50.54092,7613
BSE,101161,100989,172,0.17,6803,7177.69002,4470008528,979.18528,3681
DLF,75340,75215,125,0.17,1440,2540.36127,647117741,120.80741,646
MANAPPURAM,23516,23477,39,0.17,290,995.5551,202098240,45.1824,341
INFY,485280,484495,785,0.16,7371,7468.2048,2498873836,596.71836,1072
VBL,66001,65896,105,0.16,768,1221.19168,366581535,59.7966,481
ADANIPORTS,69675,69565,110,0.16,1122,1740.67944,820950575,111.51575,1830
INDIANB,29378,29332,46,0.16,212,810.4586,90166410,20.2466,783
PRESTIGE,16144,16119,25,0.16,185,150.7212,126870754,27.96754,1672
PREMIERENE,17818,17791,27,0.15,75,212.69235,30139291,5.18791,1030
HYUNDAI,23215,23180,35,0.15,238,455.39807,87814724,9.86224,1957
SWIGGY,46611,46543,68,0.15,2420,3317.06123,882438070,236.93445,267
GODFRYPHLP,9090,9077,13,0.14,261,58.76172,159860670,19.0067,2131
MANKIND,16953,16929,24,0.14,377,735.7058,172153797,42.03797,2549
KEI,17053,17029,24,0.14,322,674.34631,232378258,39.24508,5090
BANKINDIA,28117,28078,39,0.14,180,732.9114,60825284,14.41544,140
CAMS,15910,15888,22,0.14,217,482.9154,95616237,22.92237,771
EICHERMOT,74355,74255,100,0.13,2614,3822.64447,1607903699,246.63699,7426
ICICIBANK,234094,233784,310,0.13,3725,7281.28982,2994018944,418.31944,1411
ETERNAL,119682,119525,157,0.13,1947,4515.43657,931473734,199.64734,287
ABB,35090,35044,46,0.13,515,523.84942,409255388,82.86638,6899
LUPIN,21477,21449,28,0.13,879,2152.60919,735437888,124.70388,2512
BIOCON,29994,29955,39,0.13,1470,3576.19475,1188157700,249.702,410
OFSS,22881,22853,28,0.12,596,546.86459,632221700,140.717,11113
SUZLON,58911,58840,71,0.12,639,807.03928,383047494,70.89394,54
GODREJPROP,40433,40385,48,0.12,1304,3653.95589,496083110,115.2111,2025
SONACOMS,21255,21230,25,0.12,130,318.90082,76403740,28.3024,666
RECLTD,50229,50171,58,0.12,654,798.55965,295987167,36.35667,352
NATIONALUM,51575,51516,59,0.11,1651,3409.30537,761835075,173.47575,343
ADANIENT,101625,101509,116,0.11,2337,3912.65941,1908915130,438.004,3114
IEX,27043,27013,30,0.11,193,270.41775,79464799,16.21549,121
HDFCBANK,736391,735576,815,0.11,13706,16643.29231,5827315058,852.41058,829
LAURUSLABS,31225,31191,34,0.11,889,2378.38355,922383161,167.67661,1485
KAYNES,45021,44972,49,0.11,473,494.43921,194556858,69.59358,3297
RVNL,36877,36839,38,0.1,422,478.65433,152800725,31.801,230
GMRAIRPORT,31088,31058,30,0.1,675,1514.93303,397538172,75.10122,113
MAZDOCK,33453,33422,31,0.09,415,446.33182,197035609,43.25359,2504
TATAPOWER,81691,81616,75,0.09,891,1129.08571,386413849,61.22349,376
NYKAA,23637,23616,21,0.09,978,1559.94437,824695906,153.83406,317
HEROMOTOCO,74978,74913,65,0.09,2860,3455.54409,1807597843,312.00343,4944
CROMPTON,31327,31300,27,0.09,96,199.40089,36432674,7.10424,266
EXIDEIND,29397,29372,25,0.09,804,1694.89152,449276400,121.149,415
BAJFINANCE,143195,143084,111,0.08,3663,5014.76182,2375344875,397.17375,1027
GLENMARK,39851,39821,30,0.08,791,1443.27022,545192130,117.5463,2278
SUPREMEIND,22640,22623,17,0.08,205,445.40807,72507601,18.86351,3161
GODREJCP,32072,32048,24,0.07,703,790.9805,315090820,47.5082,1079
VOLTAS,40225,40195,30,0.07,834,763.54702,340426725,48.54225,1277
COALINDIA,92043,91975,68,0.07,1368,825.13215,730656018,112.20768,428
BAJAJHLDNG,5506,5502,4,0.07,34,112.18945,17043396,1.30896,10702
JINDALSTEL,34085,34061,24,0.07,235,199.88412,137667812,26.55312,1028
SIEMENS,32225,32203,22,0.07,334,255.08812,189588514,49.37264,3484
CDSL,38290,38264,26,0.07,863,745.61799,481911235,73.19735,1348
DIXON,112784,112713,71,0.06,2156,1967.91816,1259079610,294.2711,13196
HINDALCO,108440,108373,67,0.06,1876,3662.79914,931587923,200.54923,965
IREDA,22773,22759,14,0.06,179,321.61256,69958536,13.86686,123
BHARATFORG,25046,25031,15,0.06,182,540.011,143534220,32.3422,2112
FORTIS,20175,20163,12,0.06,155,521.12991,66980460,8.7296,973
AMBUJACEM,91435,91381,54,0.06,371,354.30528,162659580,27.4758,432
MFSL,25805,25790,15,0.06,85,492.73968,4936880,0.1688,1594
BLUESTARCO,15644,15635,9,0.06,160,129.58481,71164635,13.54635,1599
LTM,43006,42983,23,0.05,845,450.46536,455419020,143.0652,3841
LICHSGFIN,35932,35914,18,0.05,278,238.3962,132112180,19.9218,541
ULTRACEMCO,70900,70865,35,0.05,441,691.50647,194706356,30.66356,11580
PNBHOUSING,19091,19083,8,0.04,807,2246.10379,367405961,79.88461,1092
DIVISLAB,56553,56531,22,0.04,1378,1513.68042,801502992,115.92992,6791
TATACONSUM,46071,46054,17,0.04,300,418.85382,147851918,21.73418,1116
ASTRAL,33127,33115,12,0.04,291,199.23957,152297356,24.42356,1348
VMM,11632,11628,4,0.03,73,159.01064,27348762,2.97887,117
FEDERALBNK,49190,49174,16,0.03,307,886.093,168255475,32.24225,330
UNIONBANK,44478,44464,14,0.03,360,901.88934,175005608,33.48795,160
BANKNIFTY,1011808,1011503,305,0.03,142868,57492.36449,245975988300,21384.033,57943
BAJAJ-AUTO,65818,65799,19,0.03,1548,1651.99004,1025717256,149.79756,10077
GAIL,31996,31987,9,0.03,309,497.34506,143337107,18.87357,172
NUVAMA,7452,7450,2,0.03,38,132.1761,23563195,6.73195,1907
IDEA,116096,116065,31,0.03,1304,2329.57038,1164153351,231.97926,13
GRASIM,62152,62137,15,0.02,157,358.42275,91771807,11.51807,3174
BEL,135033,135001,32,0.02,1628,1465.58998,849934224,144.78099,416
ICICIPRULI,30397,30390,7,0.02,368,395.13299,131881051,28.25051,482
APLAPOLLO,23057,23052,5,0.02,195,304.248,96770758,22.77758,1812
INDUSTOWER,87847,87828,19,0.02,661,1963.35652,240796891,47.51891,380
AUROPHARMA,32403,32396,7,0.02,1206,1653.62307,919883497,155.73497,1598
-,32588,32581,7,0.02,56,0.0,0,4.31999,411
HAL,66994,66988,6,0.01,940,1109.65738,532585183,89.27683,4386
UNITDSPR,33217,33216,1,0.0,455,681.27996,193774748,32.78748,1416
M&M,152087,152084,3,0.0,3664,3170.43494,2062110010,348.3801,3169
UPL,34168,34168,0,0.0,497,1622.91913,245662556,49.40031,592
PIIND,26764,26764,0,0.0,196,252.41375,67822888,13.84138,2632
SAIL,49248,49248,0,0.0,265,758.84179,133788743,30.46493,164
BAJAJFINSV,74648,74650,-2,0.0,852,837.0957,402579930,68.1393,1868
WAAREEENER,67830,67832,-2,0.0,385,272.28027,177291495,32.88995,2850
MARICO,27419,27420,-1,0.0,932,1470.16032,827830008,121.66008,849
NMDC,72564,72576,-12,-0.02,421,647.1117,181921005,30.79755,83
POWERGRID,57104,57117,-13,-0.02,816,723.53349,380122854,45.59354,283
POWERINDIA,49149,49161,-12,-0.02,1003,1184.75343,721119465,175.06965,31995
HAVELLS,31739,31748,-9,-0.03,1139,1197.53275,593103085,123.13085,1217
JSWSTEEL,77169,77195,-26,-0.03,1366,2890.93063,873280723,126.48973,1229
CGPOWER,43491,43506,-15,-0.03,1069,1863.84447,667501430,155.6843,902
TATASTEEL,129002,129065,-63,-0.05,1704,1048.82497,807019840,120.56715,187
NTPC,119798,119864,-66,-0.06,713,328.5225,355887075,35.29575,352
RBLBANK,23556,23569,-13,-0.06,582,1770.52192,522848808,114.83308,369
NBCC,25101,25116,-15,-0.06,318,476.00605,158575885,28.94385,97
APOLLOHOSP,33099,33119,-20,-0.06,564,465.36593,588690941,67.84691,8850
IDFCFIRSTB,58775,58811,-36,-0.06,535,1276.0109,279166184,46.44734,80
KPITTECH,65586,65631,-45,-0.07,796,356.22805,321538200,82.5995,561
YESBANK,70238,70290,-52,-0.07,1165,694.56563,887561967,96.71167,23
ADANIPOWER,67343,67400,-57,-0.08,511,1639.89161,251244327,89.12452,218
CUMMINSIND,31832,31859,-27,-0.08,317,783.49908,278960270,47.6027,5475
LTF,30851,30880,-29,-0.09,2025,4791.6936,1032668730,263.3373,325
MPHASIS,26643,26669,-26,-0.1,852,2190.52484,337915102,81.45002,2298
TIINDIA,12956,12972,-16,-0.12,186,556.7166,57832290,17.8829,2984
INDUSINDBK,79347,79452,-105,-0.13,1533,2157.05924,882265622,153.50622,1014
OBEROIRLTY,24259,24292,-33,-0.14,170,525.6965,62256729,13.14729,1897
DMART,52695,52767,-72,-0.14,703,212.68873,419625826,74.18326,4060
COLPAL,26154,26192,-38,-0.15,407,269.52626,211560090,35.7759,2073
ABCAPITAL,18621,18650,-29,-0.16,921,2572.6156,910963427,178.37927,399
NESTLEIND,36675,36736,-61,-0.17,392,593.3466,232679635,32.04635,1468
NHPC,31329,31383,-54,-0.17,335,257.84152,162889513,18.23263,78
MARUTI,132759,133001,-242,-0.18,5401,3917.39874,3552777269,445.27269,14448
PETRONET,24357,24404,-47,-0.19,650,483.59142,300550835,43.36085,275
KFINTECH,16787,16820,-33,-0.2,225,392.8722,74320906,22.10156,863
BRITANNIA,28613,28676,-63,-0.22,557,858.6217,298343471,47.68471,5436
DELHIVERY,25955,26013,-58,-0.22,580,1551.92175,482215765,119.37765,514
DALBHARAT,19344,19388,-44,-0.23,142,196.88045,64108336,13.57336,1774
LICI,28085,28156,-71,-0.25,805,381.55684,465550876,68.33876,433
TATAELXSI,48167,48303,-136,-0.28,667,543.87812,269336353,52.67603,3700
ALKEM,13981,14023,-42,-0.3,225,256.5909,139234475,20.96975,5710
TITAN,92054,92556,-502,-0.54,4652,2797.1685,3495614115,417.52865,4589
MIDCPNIFTY,94977,95895,-918,-0.96,12801,4324.83205,22169680917,2136.58917,14592
