symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GRINDWELL,2162.0,13,12.020725388601036,10.57,21.09,46.2,,6.12,75.24612130902356,2049.13,2270.1,False,2,Buy,Process Industries
CRAFTSMAN,9350.0,13,5.889014722536806,4.44,8.03,56.67,,6.29,309.12222331376364,8886.32,9817.5,False,2,Buy,Producer Manufacturing
KPIL,1377.8,13,7.665859185746652,6.22,12.36,59.0,,10.13,49.62265908120633,1303.37,1446.69,False,1,Strong buy,Industrial Services
MEDANTA,1314.8,13,9.184520843713662,7.73,5.69,50.53,,10.78,34.52776613604296,1263.01,1380.54,False,0,Buy,Health Services
CARBORUNIV,1181.0,13,14.084234930448218,12.63,23.15,42.43,,10.66,54.25225812684645,1099.62,1240.05,False,0,Strong buy,Process Industries
APARINDS,15983.0,13,18.392592592592592,16.94,27.03,53.75,,7.35,639.5854184804522,15023.62,16782.15,False,0,Buy,Electronic Technology
RRKABEL,2356.3,13,19.730691056910576,18.28,21.87,39.31,,8.18,97.47015476543044,2210.09,2474.12,False,0,Buy,Producer Manufacturing
EMCURE,1842.8,13,5.914132996149196,4.46,2.42,47.81,,5.49,61.76870115173531,1750.15,1934.94,False,0,Buy,Health Technology
KIRLOSENG,2363.0,13,28.808939765603707,27.36,30.95,49.22,,15.11,120.35518822338452,2182.47,2481.15,False,0,Buy,Producer Manufacturing
ABSLAMC,1144.2,13,11.379343911223604,9.93,20.02,63.18,,7.05,47.76038578820049,1072.56,1201.41,False,0,Buy,Technology Services
SCHNEIDER,1394.5,13,6.5479828850855775,5.1,8.69,48.09,,5.33,75.9807654382865,1280.53,1464.22,False,0,Buy,Producer Manufacturing
PAGEIND,40575.0,13,6.748224151539069,5.3,9.42,43.37,-0.3,21.7,1067.1704235197255,38974.24,42603.75,False,0,Buy,Consumer Non-Durables
GMRAIRPORT,112.4,12,10.196078431372554,8.75,12.34,65.4,3.4,6.43,3.020835038846597,107.87,118.02,False,0,Strong buy,Transportation
LT,4167.0,12,2.9956992436600878,1.55,7.69,62.6,0.1,6.55,76.58294507299266,4052.13,4375.35,False,0,Buy,Industrial Services
MANKIND,2498.5,12,2.827393201086501,1.38,-0.66,51.14,0.84,8.73,67.7725605328001,2396.84,2623.42,False,0,Strong buy,Health Technology
CREDITACC,1463.2,12,13.01459797636518,11.56,9.74,52.77,,16.04,46.14904961288784,1393.98,1536.36,False,0,Strong buy,Finance
SHRIRAMFIN,1038.3,12,8.043704474505718,6.59,4.77,69.88,0.9,14.38,27.56451478048644,996.95,1090.21,False,2,Buy,Finance
LALPATHLAB,1642.6,12,1.5831787260358632,0.13,-1.91,57.17,,9.77,55.61282345223981,1559.18,1724.73,False,0,Buy,Health Services
SYRMA,1410.5,12,33.06603773584906,31.62,41.71,45.76,,7.6,55.64904122944601,1327.03,1481.02,False,0,Buy,Electronic Technology
STARHEALTH,577.05,12,10.250286587695832,8.8,6.98,43.54,,3.54,17.43485734901402,550.9,605.9,False,0,Buy,Finance
