symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,32819,55219204,55252023,511195.8488975,86138427408967.05,1916844.816068,13680870,23884.25
BANKNIFTY,10573,9009115,9019688,183868.72491299998,15656757317632.2,495727.181235,2362703,57785.95
RELIANCE,21441,95032,116473,138984.94785,64252983520.0,146790.33305,588469,1295.3
HDFCBANK,28285,70416,98701,137625.091585,33561238860.0,141645.082685,871997,794.95
INFY,32912,100097,133009,133152.079,42630400872.0,140796.92772,629734,1011.7
EICHERMOT,14915,95662,110577,105828.83783,69409581168.0,114338.54951,98147,7058.0
IDEA,9791,7579,17370,101810.5410075,8388034395.0,104165.0704575,125825,14.5
TCS,20422,104378,124800,83191.1987725,42419903012.25,89131.183895,521137,2052.4
BHARTIARTL,9041,22350,31391,79710.3281225,20108643844.0,81201.0065625,194230,1862.4
ICICIBANK,7754,24110,31864,75548.26153,23583771337.0,77482.6549,310243,1387.6
MARUTI,9274,160741,170015,63395.74107,110509069663.0,69446.2877,175156,13638.0
SBIN,7659,31063,38722,59794.85385,24604895985.0,62209.2387,232905,1037.7
AXISBANK,6889,21957,28846,59053.098125,18981821862.5,61025.31675,172007,1366.8
MCX,6051,14515,20566,53533.555765,17606241537.75,55670.3711425,83798,2888.1
BSE,5117,23698,28815,50657.9548125,30191295401.75,53393.52133,93783,3888.0
BEL,8537,19444,27981,50271.6288,11863596903.0,51905.55033,159184,411.15
KOTAKBANK,6078,11359,17437,47955.7244,9124760600.0,48735.3804,139370,393.2
HEROMOTOCO,6226,33129,39355,43750.55469,24413303631.0,46871.391,89660,4730.4
MIDCPNIFTY,1289,681292,682581,22245.487536,1177930033237.2,46476.049908,231668,14358.0
ETERNAL,7006,8435,15441,44104.4680375,5453346741.5,45276.5985775,137499,260.1
SAIL,5154,1167,6321,41968.932,1002690010.0,42099.5121,48874,172.84
ASHOKLEY,5064,10597,15661,39908.5515,8621110900.0,41397.7855,83852,156.9
BAJFINANCE,5340,11033,16373,39596.717175,8254159875.0,40753.565925,158589,988.65
HINDALCO,5743,18355,24098,38561.57928,12883031525.0,40414.20453,123639,958.5
JIOFIN,7111,4721,11832,39496.993085,2758481347.5,39998.82031,114298,235.71
ADANIPOWER,4821,8667,13488,38542.919775,7189634482.5,39125.4446,66635,225.16
ITC,7890,18859,26749,38111.8531275,9145187048.5,39014.4446125,225956,288.9
NMDC,6739,3249,9988,38669.562,1942290967.5,38900.736675,81385,84.93
WIPRO,7046,20127,27173,36216.6189,11221776960.0,37627.5885,218455,172.36
M&M,5763,23404,29167,35622.80826,14715701688.0,37363.02514,168748,3108.0
NTPC,6803,7890,14693,36200.3124,4302338610.0,36721.4235,157019,354.2
CANBK,4051,4577,8628,34631.272575,4113461407.5,35203.86765,84324,126.14
CGPOWER,4094,7626,11720,33520.16939,6360209728.0,34789.38667,36605,965.55
BHEL,2950,10161,13111,32280.4390125,11308814475.0,34387.1931375,61526,417.0
DRREDDY,3844,22168,26012,32313.214375,19138776512.5,34265.9795,59526,1352.0
BAJAJ-AUTO,4494,18902,23396,32274.7653825,13981708862.25,33587.329005,94663,9586.0
GLENMARK,3895,7451,11346,32305.9801875,6314004266.25,33059.89785,51158,2203.4
INDIGO,3951,18225,22176,31722.492825,13743617806.5,32862.82089,182453,5335.6
HAL,4564,21605,26169,30058.59783,14610710641.5,31732.129245,85384,4373.4
ADANIENT,3098,13296,16394,28665.6620661,12494816897.76,29945.6038437,118465,2986.0
ONGC,5017,42003,47020,26279.498025,22156213410.0,29066.594625,139955,228.35
LT,3796,20057,23853,27792.03455,14857997386.75,28958.2734175,176204,4166.7
JINDALSTEL,4155,2940,7095,27821.2911875,2078222893.75,28100.207625,38638,1069.1
TATACONSUM,4483,12284,16767,26620.12375,7564726917.0,27823.62792,49457,1068.0
GMRAIRPORT,3325,10499,13824,25965.34146,8370509035.5,27392.704065,42511,112.4
TECHM,3098,10507,13605,26255.46942,8944569408.0,27074.6835,76783,1415.9
PERSISTENT,4552,67533,72085,22612.9861125,32349149000.0,26633.6886125,135164,4277.0
LAURUSLABS,1970,7493,9463,25047.9887,9621046691.0,26607.89561,35597,1490.4
ADANIGREEN,2886,4201,7087,26086.15044,3826148958.0,26532.94002,57570,1499.1
YESBANK,3274,4487,7761,25551.6978,3624162927.0,26346.79107,70636,24.89
HINDUNILVR,3856,15007,18863,24750.68469,10009256505.0,25770.94974,104574,2120.5
SAMMAANCAP,3399,11275,14674,25057.15608,8404701181.0,25764.04039,23551,174.0
