symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
DMART,Retail Trade,NIFTY_FMCG,-8.045977011494253,-1.5965952421953822,1.18,3.99,0.41,-9.23,-5.59,-2.01
HCLTECH,Technology Services,NIFTY_IT,-1.2709620476610848,-8.968098958333337,1.18,3.99,-7.14,-2.45,-12.96,-1.83
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,4.784482758620683,3.8149466192170753,1.18,3.99,0.41,3.6,-0.18,3.4
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,0.8184143222506394,-4.143565800992121,1.18,3.99,0.86,-0.36,-8.13,-5.0
ETERNAL,Technology Services,NIFTY_IT,11.535433070866146,14.23387096774194,1.18,3.99,-7.14,10.36,10.24,21.37
COALINDIA,Energy Minerals,NIFTY_ENERGY,-0.9603434640153656,-7.120152574698022,1.18,3.99,-5.19,-2.14,-11.11,-1.93
POWERGRID,Utilities,NIFTY_ENERGY,-0.4127966976264151,2.6595744680851063,1.18,3.99,-5.19,-1.59,-1.33,7.85
ASIANPAINT,Process Industries,NIFTY_METAL,2.297397769516736,3.759285094830522,1.18,3.99,-7.2,1.12,-0.23,10.96
ADANIGREEN,Utilities,NIFTY_ENERGY,0.3192598384154346,6.186206896551727,1.18,3.99,-5.19,-0.86,2.2,11.38
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,4.2427184466019465,17.646414288062246,1.18,3.99,4.94,3.06,13.66,12.71
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,1.5263157894736872,-8.452375302548527,1.18,3.99,-7.2,0.35,-12.44,-1.25
HINDZINC,Non-Energy Minerals,NIFTY_METAL,2.7178030303030347,-12.805466237942118,1.18,3.99,-7.2,1.54,-16.8,-5.61
GRASIM,Non-Energy Minerals,NIFTY_METAL,2.52243047351448,3.610842207163604,1.18,3.99,-7.2,1.34,-0.38,10.81
HINDALCO,Non-Energy Minerals,NIFTY_METAL,0.9274611398963778,-15.675324675324672,1.18,3.99,-7.2,-0.25,-19.67,-8.48
INDIGO,Transportation,NIFTY_AUTO,3.124406457739791,22.283281908065124,1.18,3.99,0.86,1.94,18.29,21.42
IOC,Energy Minerals,NIFTY_ENERGY,-4.594594594594602,2.1781605036543823,1.18,3.99,-5.19,-5.77,-1.81,7.37
EICHERMOT,Consumer Durables,NIFTY_AUTO,-4.186351706036746,2.262063169689754,1.18,3.99,0.86,-5.37,-1.73,1.4
ADANIENSOL,Utilities,NIFTY_ENERGY,2.1868787276341948,0.6856023506366308,1.18,3.99,-5.19,1.01,-3.3,5.88
SBILIFE,Finance,NIFTY_FIN_SERVICE,1.544379702438194,-0.3718710107121077,1.18,3.99,4.94,0.36,-4.36,-5.31
WIPRO,Technology Services,NIFTY_IT,0.465909090909087,-14.99038461538462,1.18,3.99,-7.14,-0.71,-18.98,-7.85
VAML,Non-Energy Minerals,NIFTY_METAL,1.4647577092510964,-11.752873563218394,1.18,3.99,-7.2,0.28,-15.74,-4.55
TRENT,Retail Trade,NIFTY_FMCG,2.232415902140673,18.827013623874407,1.18,3.99,0.41,1.05,14.84,18.42
VBL,Consumer Non-Durables,NIFTY_FMCG,1.2481572481572527,-4.425271360979687,1.18,3.99,0.41,0.07,-8.42,-4.84
DIVISLAB,Health Technology,NIFTY_PHARMA,0.4437869822485207,4.141104294478527,1.18,3.99,6.7,-0.74,0.15,-2.56
SOLARINDS,Process Industries,NIFTY_METAL,5.015673981191223,1.97869101978691,1.18,3.99,-7.2,3.84,-2.01,9.18
ICICIAMC,Finance,NIFTY_FIN_SERVICE,0.3298760735831647,1.4423076923076923,1.18,3.99,4.94,-0.85,-2.55,-3.5
TVSMOTOR,Consumer Durables,NIFTY_AUTO,4.947856315179611,7.821428571428576,1.18,3.99,0.86,3.77,3.83,6.96
PIDILITIND,Process Industries,NIFTY_METAL,1.447368421052626,11.662068965517236,1.18,3.99,-7.2,0.27,7.67,18.86
BSE,Finance,NIFTY_FIN_SERVICE,-1.3341869398207402,-2.0988438571973043,1.18,3.99,4.94,-2.51,-6.09,-7.04
DLF,Finance,NIFTY_FIN_SERVICE,6.077170418006424,11.811557363158776,1.18,3.99,4.94,4.9,7.82,6.87
TMCV,Consumer Durables,NIFTY_AUTO,5.49397590361446,18.70932754880694,1.18,3.99,0.86,4.31,14.72,17.85
IDEA,Communications,,0.2086230876216923,1.622002820874474,1.18,3.99,,-0.97,-2.37,
JIOFIN,Finance,NIFTY_FIN_SERVICE,0.2832743178504388,1.4026958719460758,1.18,3.99,4.94,-0.9,-2.59,-3.54
TORNTPHARM,Health Technology,NIFTY_PHARMA,6.099658276193229,10.016443178396909,1.18,3.99,6.7,4.92,6.03,3.32
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-0.2160021600216002,-3.4401672182546594,1.18,3.99,0.86,-1.4,-7.43,-4.3
HYUNDAI,Consumer Durables,NIFTY_AUTO,1.5195851943118182,5.652615269541057,1.18,3.99,0.86,0.34,1.66,4.79
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,2.4960353030407534,2.743986729333701,1.18,3.99,0.86,1.32,-1.25,1.88
CGPOWER,Producer Manufacturing,NIFTY_AUTO,-0.0706944368916298,0.6407798893696159,1.18,3.99,0.86,-1.25,-3.35,-0.22
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,0.0996126175982266,21.07095046854083,1.18,3.99,4.94,-1.08,17.08,16.13
TATACAP,Finance,NIFTY_FIN_SERVICE,-2.577532736044114,17.506234413965082,1.18,3.99,4.94,-3.76,13.52,12.57
POWERINDIA,Electronic Technology,NIFTY_IT,-7.871720116618076,-10.608203677510607,1.18,3.99,-7.14,-9.05,-14.6,-3.47
ABB,Producer Manufacturing,NIFTY_AUTO,-3.323863636363636,-4.757906521130702,1.18,3.99,0.86,-4.5,-8.75,-5.62
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-0.5309278350515464,1.2965879265091864,1.18,3.99,0.86,-1.71,-2.69,0.44
BHEL,Producer Manufacturing,NIFTY_AUTO,-1.0995799357548774,-2.556299452221546,1.18,3.99,0.86,-2.28,-6.55,-3.42
PFC,Finance,NIFTY_FIN_SERVICE,-2.6363636363636416,3.728813559322029,1.18,3.99,4.94,-3.82,-0.26,-1.21
BANKBARODA,Finance,NIFTY_FIN_SERVICE,-10.41076487252124,-4.130352406214467,1.18,3.99,4.94,-11.59,-8.12,-9.07
TECHM,Technology Services,NIFTY_IT,-3.5972696245733817,-8.830934090762376,1.18,3.99,-7.14,-4.78,-12.82,-1.69
UNIONBANK,Finance,NIFTY_FIN_SERVICE,-7.424501424501424,-0.93896713615023,1.18,3.99,4.94,-8.6,-4.93,-5.88
BPCL,Energy Minerals,NIFTY_ENERGY,-3.719331145491476,4.778911564625854,1.18,3.99,-5.19,-4.9,0.79,9.97
ENRIN,Producer Manufacturing,NIFTY_AUTO,-9.049640844882376,-6.4645466029549095,1.18,3.99,0.86,-10.23,-10.45,-7.32
GROWW,Miscellaneous,,3.405107661492244,7.66423357664233,1.18,3.99,,2.23,3.67,
TMPV,Consumer Durables,NIFTY_AUTO,-2.6397956287255213,-12.511159290906772,1.18,3.99,0.86,-3.82,-16.5,-13.37
SIEMENS,Producer Manufacturing,NIFTY_AUTO,-1.1336665456677844,-5.026689198251122,1.18,3.99,0.86,-2.31,-9.02,-5.89
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,3.258907363420428,5.925925925925926,1.18,3.99,0.41,2.08,1.94,5.52
GVT&D,Producer Manufacturing,NIFTY_AUTO,-11.902343749999991,-6.019377018439413,1.18,3.99,0.86,-13.08,-10.01,-6.88
APOLLOHOSP,Health Services,NIFTY_PHARMA,3.026062620255378,8.94629755225353,1.18,3.99,6.7,1.85,4.96,2.25
PNB,Finance,NIFTY_FIN_SERVICE,-3.996316758747688,0.2403615037015671,1.18,3.99,4.94,-5.18,-3.75,-4.7
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,-3.7815126050420167,-1.5307877536979666,1.18,3.99,4.94,-4.96,-5.52,-6.47
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,4.040528852094402,13.111230521225147,1.18,3.99,0.86,2.86,9.12,12.25
TATAPOWER,Utilities,NIFTY_ENERGY,-4.164029869636752,-8.65001809627216,1.18,3.99,-5.19,-5.34,-12.64,-3.46
GMRAIRPORT,Transportation,NIFTY_AUTO,2.3020257826887662,12.1655729429581,1.18,3.99,0.86,1.12,8.18,11.31
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,3.581215156382878,7.470588235294118,1.18,3.99,4.94,2.4,3.48,2.53
IRFC,Finance,NIFTY_FIN_SERVICE,-0.3516097132183357,-6.185993586428059,1.18,3.99,4.94,-1.53,-10.18,-11.13
HDFCAMC,Finance,NIFTY_FIN_SERVICE,4.922692132787617,7.168569769692271,1.18,3.99,4.94,3.74,3.18,2.23
CIPLA,Health Technology,NIFTY_PHARMA,1.305248618784537,6.68363636363637,1.18,3.99,6.7,0.13,2.69,-0.02
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-1.9819762034572248,-6.308819472119178,1.18,3.99,4.94,-3.16,-10.3,-11.25
GAIL,Utilities,NIFTY_ENERGY,-0.4454597372929761,6.292682926829264,1.18,3.99,-5.19,-1.63,2.3,11.48
CANBK,Finance,NIFTY_FIN_SERVICE,-4.619378483622202,-3.2752613240418147,1.18,3.99,4.94,-5.8,-7.27,-8.22
DRREDDY,Health Technology,NIFTY_PHARMA,2.898115474134688,7.955888144938952,1.18,3.99,6.7,1.72,3.97,1.26
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,1.3545454545454627,3.413412484927204,1.18,3.99,6.7,0.17,-0.58,-3.29
MAXHEALTH,Health Services,NIFTY_PHARMA,5.728876508820803,20.983850403739904,1.18,3.99,6.7,4.55,16.99,14.28
INDIANB,Finance,NIFTY_FIN_SERVICE,-5.400635368866924,-3.0741410488245933,1.18,3.99,4.94,-6.58,-7.06,-8.01
MARICO,Consumer Non-Durables,NIFTY_FMCG,3.2031726662599147,4.82121831815083,1.18,3.99,0.41,2.02,0.83,4.41
LUPIN,Health Technology,NIFTY_PHARMA,2.981178154869667,8.765454060304187,1.18,3.99,6.7,1.8,4.78,2.07
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,1.1494252873563051,-3.655172413793111,1.18,3.99,0.41,-0.03,-7.65,-4.07
VEDL,Non-Energy Minerals,NIFTY_METAL,0.4838709677419436,-15.94963273871983,1.18,3.99,-7.2,-0.7,-19.94,-8.75
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,6.856023506366308,9.18734987990392,1.18,3.99,0.41,5.68,5.2,8.78
LGEINDIA,Consumer Durables,NIFTY_AUTO,-0.9154618347117872,1.2581456868185044,1.18,3.99,0.86,-2.1,-2.73,0.4
LTM,Technology Services,NIFTY_IT,-2.850418410041841,-13.457730565844338,1.18,3.99,-7.14,-4.03,-17.45,-6.32
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-1.6243002661282964,-11.63864160896802,1.18,3.99,-7.2,-2.8,-15.63,-4.44
JSWENERGY,Utilities,NIFTY_ENERGY,-2.426086956521747,-4.890659433802344,1.18,3.99,-5.19,-3.61,-8.88,0.3
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,1.4189346359618569,-0.502053856686442,1.18,3.99,-7.2,0.24,-4.49,6.7
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,0.3647339957238054,13.902369397659148,1.18,3.99,4.94,-0.82,9.91,8.96
MANKIND,Health Technology,NIFTY_PHARMA,0.0079814829595266,8.017241379310345,1.18,3.99,6.7,-1.17,4.03,1.32
INDHOTEL,Consumer Services,NIFTY_FMCG,0.3647625602202308,10.218426422794955,1.18,3.99,0.41,-0.82,6.23,9.81
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,-3.839419709854933,-10.436808386721028,1.18,3.99,4.94,-5.02,-14.43,-15.38
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,3.4639999999999964,5.575510204081629,1.18,3.99,0.86,2.28,1.59,4.72
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,7.1390860561975735,1.4723040168898271,1.18,3.99,-7.2,5.96,-2.52,8.67
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,0.9486867931582262,13.20685498663592,1.18,3.99,0.86,-0.23,9.22,12.35
LODHA,Finance,NIFTY_FIN_SERVICE,8.696335078534027,14.853949988935604,1.18,3.99,4.94,7.52,10.86,9.91
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,0.5193855157278646,7.351562499999993,1.18,3.99,0.41,-0.66,3.36,6.94
RECLTD,Finance,NIFTY_FIN_SERVICE,0.2868068833651883,12.69183548189072,1.18,3.99,4.94,-0.89,8.7,7.75
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,-1.6710730791741364,0.3315485996705182,1.18,3.99,0.86,-2.85,-3.66,-0.53
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,5.804597701149428,12.568788640532643,1.18,3.99,0.86,4.62,8.58,11.71
OFSS,Technology Services,NIFTY_IT,4.5696877380045695,6.640776699029126,1.18,3.99,-7.14,3.39,2.65,13.78
SHREECEM,Non-Energy Minerals,NIFTY_METAL,2.72187080697719,7.394789579158316,1.18,3.99,-7.2,1.54,3.4,14.59
LENSKART,Health Technology,NIFTY_PHARMA,4.082217973231362,2.901701323251422,1.18,3.99,6.7,2.9,-1.09,-3.8
AUROPHARMA,Health Technology,NIFTY_PHARMA,4.427083333333333,11.972076788830716,1.18,3.99,6.7,3.25,7.98,5.27
IDBI,Finance,NIFTY_FIN_SERVICE,-4.355758266818708,14.277929155313338,1.18,3.99,4.94,-5.54,10.29,9.34
NYKAA,Retail Trade,NIFTY_FMCG,2.4837662337662265,17.40747628789286,1.18,3.99,0.41,1.3,13.42,17.0
ICICIGI,Finance,NIFTY_FIN_SERVICE,-3.2806539509536807,2.577736677840707,1.18,3.99,4.94,-4.46,-1.41,-2.36
MEESHO,Retail Trade,NIFTY_FMCG,1.1944577161968466,7.482379475613199,1.18,3.99,0.41,0.01,3.49,7.07
HINDPETRO,Energy Minerals,NIFTY_ENERGY,-4.8864994026284325,5.054103985220384,1.18,3.99,-5.19,-6.07,1.06,10.24
WAAREEENER,Electronic Technology,NIFTY_IT,-5.272673482134056,-7.364665037932376,1.18,3.99,-7.14,-6.45,-11.35,-0.22
SRF,Process Industries,NIFTY_METAL,1.406926406926407,2.5874968066858908,1.18,3.99,-7.2,0.23,-1.4,9.79
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,2.173247627793089,13.55672733458072,1.18,3.99,4.94,0.99,9.57,8.62
ATGL,Utilities,NIFTY_ENERGY,0.7261410788381742,-1.587837837837838,1.18,3.99,-5.19,-0.45,-5.58,3.6
LAURUSLABS,Health Technology,NIFTY_PHARMA,5.269666781174857,10.868306801736615,1.18,3.99,6.7,4.09,6.88,4.17
SUZLON,Producer Manufacturing,NIFTY_AUTO,-2.1291208791208827,4.548789435069693,1.18,3.99,0.86,-3.31,0.56,3.69
NTPCGREEN,Utilities,NIFTY_ENERGY,0.6932773109243662,-5.370187561697925,1.18,3.99,-5.19,-0.49,-9.36,-0.18
NHPC,Utilities,NIFTY_ENERGY,2.037735849056609,7.358390682901009,1.18,3.99,-5.19,0.86,3.37,12.55
DABUR,Consumer Non-Durables,NIFTY_FMCG,5.205640423031722,5.379001883239162,1.18,3.99,0.41,4.03,1.39,4.97
AUBANK,Finance,NIFTY_FIN_SERVICE,-1.2185516378631414,9.288497026860776,1.18,3.99,4.94,-2.4,5.3,4.35
LTF,Finance,NIFTY_FIN_SERVICE,7.368421052631582,18.648449039881832,1.18,3.99,4.94,6.19,14.66,13.71
POLICYBZR,Technology Services,NIFTY_IT,-5.621516840319843,-5.747126436781609,1.18,3.99,-7.14,-6.8,-9.74,1.39
PAYTM,Finance,NIFTY_FIN_SERVICE,11.06422018348623,12.98180121325244,1.18,3.99,4.94,9.88,8.99,8.04
YESBANK,Finance,NIFTY_FIN_SERVICE,-3.551476456504378,5.962297238053498,1.18,3.99,4.94,-4.73,1.97,1.02
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,6.470434555429762,11.724390021018,1.18,3.99,4.94,5.29,7.73,6.78
MCX,Finance,NIFTY_FIN_SERVICE,3.2731657150962703,0.9078309078309016,1.18,3.99,4.94,2.09,-3.08,-4.03
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-0.2016976216488857,0.2786691437257181,1.18,3.99,0.86,-1.38,-3.71,-0.58
NMDC,Non-Energy Minerals,NIFTY_METAL,0.5238649592549344,-10.145681581685745,1.18,3.99,-7.2,-0.66,-14.14,-2.95
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,2.3633440514469406,5.28607650755153,1.18,3.99,4.94,1.18,1.3,0.35
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,4.534090909090903,10.194058457115466,1.18,3.99,4.94,3.35,6.2,5.25
DIXON,Electronic Technology,NIFTY_IT,2.3495465787304206,6.841652323580035,1.18,3.99,-7.14,1.17,2.85,13.98
BHARTIHEXA,Communications,,-1.7135116830341994,-2.604026845637581,1.18,3.99,,-2.89,-6.59,
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,6.055237102657636,19.72468968762868,1.18,3.99,4.94,4.88,15.73,14.78
FORTIS,Health Services,NIFTY_PHARMA,0.3442783001901262,4.78643485726551,1.18,3.99,6.7,-0.84,0.8,-1.91
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,-0.7207207207207252,2.670807453416145,1.18,3.99,4.94,-1.9,-1.32,-2.27
TORNTPOWER,Utilities,NIFTY_ENERGY,-3.6863823933975177,-1.6573033707865106,1.18,3.99,-5.19,-4.87,-5.65,3.53
MAHABANK,Finance,NIFTY_FIN_SERVICE,1.1744966442952989,14.493670886075952,1.18,3.99,4.94,-0.01,10.5,9.55
PRESTIGE,Finance,NIFTY_FIN_SERVICE,9.140236418835991,20.771979985704068,1.18,3.99,4.94,7.96,16.78,15.83
SAIL,Non-Energy Minerals,NIFTY_METAL,0.9840674789128436,-16.590062412308285,1.18,3.99,-7.2,-0.2,-20.58,-9.39
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,2.257822746861524,13.994778067885118,1.18,3.99,4.94,1.08,10.0,9.05
OIL,Energy Minerals,NIFTY_ENERGY,1.3451837617102969,-13.429773263568286,1.18,3.99,-5.19,0.17,-17.42,-8.24
PERSISTENT,Technology Services,NIFTY_IT,-5.280648429584607,-13.115241635687738,1.18,3.99,-7.14,-6.46,-17.11,-5.98
SWIGGY,Transportation,NIFTY_AUTO,2.6573998364677025,-1.1417322834645691,1.18,3.99,0.86,1.48,-5.13,-2.0
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,0.6056018168054375,11.758934828311142,1.18,3.99,4.94,-0.57,7.77,6.82
BIOCON,Health Technology,NIFTY_PHARMA,0.3900709219858102,2.325301204819272,1.18,3.99,6.7,-0.79,-1.66,-4.37
JSWINFRA,Industrial Services,NIFTY_ENERGY,-3.1490242460082727,19.109090909090916,1.18,3.99,-5.19,-4.33,15.12,24.3
ALKEM,Health Technology,NIFTY_PHARMA,1.6405395552314983,6.108468125594672,1.18,3.99,6.7,0.46,2.12,-0.59
IOB,Finance,NIFTY_FIN_SERVICE,-1.857142857142853,4.407294832826756,1.18,3.99,4.94,-3.04,0.42,-0.53
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,7.045917213300153,13.353293413173652,1.18,3.99,4.94,5.87,9.36,8.41
BANKINDIA,Finance,NIFTY_FIN_SERVICE,-1.4653274628508692,4.031086577571167,1.18,3.99,4.94,-2.65,0.04,-0.91
NAUKRI,Technology Services,NIFTY_IT,2.1481118195193813,3.098703098703105,1.18,3.99,-7.14,0.97,-0.89,10.24
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,-1.918231518897072,1.333497053045191,1.18,3.99,0.86,-3.1,-2.66,0.47
GICRE,Finance,NIFTY_FIN_SERVICE,-1.4794520547945142,-4.892885480031738,1.18,3.99,4.94,-2.66,-8.88,-9.83
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,3.4025270758122783,5.274280988697978,1.18,3.99,0.86,2.22,1.28,4.41
HDBFS,Finance,NIFTY_FIN_SERVICE,0.9362914716059404,14.104924068108613,1.18,3.99,4.94,-0.24,10.11,9.16
LINDEINDIA,Process Industries,NIFTY_METAL,1.0688836104513064,4.094114261044755,1.18,3.99,-7.2,-0.11,0.1,11.29
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,1.6911764705882353,-20.91720036596523,1.18,3.99,-7.2,0.51,-24.91,-13.72
GLENMARK,Health Technology,NIFTY_PHARMA,1.8570315007565683,1.253475545831624,1.18,3.99,6.7,0.68,-2.74,-5.45
THERMAX,Producer Manufacturing,NIFTY_AUTO,0.9369944746738454,-3.115547489413188,1.18,3.99,0.86,-0.24,-7.11,-3.98
BERGEPAINT,Process Industries,NIFTY_METAL,-1.7405951712520973,3.5502958579881656,1.18,3.99,-7.2,-2.92,-0.44,10.75
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-6.9913787678560135,-5.589268604279783,1.18,3.99,-7.2,-8.17,-9.58,1.61
COFORGE,Technology Services,NIFTY_IT,-3.908730158730153,-2.4899328859060343,1.18,3.99,-7.14,-5.09,-6.48,4.65
GODREJPROP,Finance,NIFTY_FIN_SERVICE,8.272479564032695,14.843930635838149,1.18,3.99,4.94,7.09,10.85,9.9
COROMANDEL,Process Industries,NIFTY_METAL,0.4802881729037491,14.798513861103176,1.18,3.99,-7.2,-0.7,10.81,22.0
APARINDS,Electronic Technology,NIFTY_IT,-12.100388407529133,10.851544837980407,1.18,3.99,-7.14,-13.28,6.86,17.99
MOTILALOFS,Technology Services,NIFTY_IT,3.1517094017094016,11.130294659300189,1.18,3.99,-7.14,1.97,7.14,18.27
FACT,Process Industries,NIFTY_METAL,-2.1045033039036087,0.2844141069397042,1.18,3.99,-7.2,-3.28,-3.71,7.48
SBICARD,Finance,NIFTY_FIN_SERVICE,-0.336010490083604,0.0082236842105188,1.18,3.99,4.94,-1.52,-3.98,-4.93
COLPAL,Consumer Non-Durables,NIFTY_FMCG,4.644434292675499,3.234852278417622,1.18,3.99,0.41,3.46,-0.76,2.82
JSL,Non-Energy Minerals,NIFTY_METAL,0.4429204172024608,2.3662176920276665,1.18,3.99,-7.2,-0.74,-1.62,9.57
MFSL,Finance,NIFTY_FIN_SERVICE,-1.6293155663234458,2.234672038272693,1.18,3.99,4.94,-2.81,-1.76,-2.71
MRF,Consumer Durables,NIFTY_AUTO,2.7750209939690054,7.743097238895558,1.18,3.99,0.86,1.6,3.75,6.88
VMM,Retail Trade,NIFTY_FMCG,2.3849372384937197,2.4706867671691697,1.18,3.99,0.41,1.2,-1.52,2.06
TATACOMM,Communications,,-3.543307086614173,2.8223691113209504,1.18,3.99,,-4.72,-1.17,
ABBOTINDIA,Health Technology,NIFTY_PHARMA,0.2140494259583576,-2.221378393772546,1.18,3.99,6.7,-0.97,-6.21,-8.92
RADICO,Consumer Non-Durables,NIFTY_FMCG,4.940397350993377,13.672883787661409,1.18,3.99,0.41,3.76,9.68,13.26
KRT.RR,Finance,NIFTY_FIN_SERVICE,-0.5584192439862592,-0.839544247408553,1.18,3.99,4.94,-1.74,-4.83,-5.78
SUNDARMFIN,Finance,NIFTY_FIN_SERVICE,0.4212812160694817,8.937573616018836,1.18,3.99,4.94,-0.76,4.95,4.0
BDL,Electronic Technology,NIFTY_IT,2.1514692079994355,17.51661129568107,1.18,3.99,-7.14,0.97,13.53,24.66
KEI,Producer Manufacturing,NIFTY_AUTO,-2.077205882352941,0.5284015852047557,1.18,3.99,0.86,-3.26,-3.46,-0.33
