symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,15199,16375341,16390540,241230.4215425,25855800606837.5,877335.6299175,8876764,24338.5
BANKNIFTY,4033,285916,289949,70735.212228,504053589165.3,121947.583881,870665,58038.75
CGPOWER,8915,31979,40894,69004.79554,26082076243.0,75751.46297,39363,915.25
ADANIENT,6645,32611,39256,64576.5351045,32782748377.38,73319.0622783,95231,3162.2
HCLTECH,13936,55510,69446,62276.123,25770766320.0,69326.3862,152514,1118.5
POWERINDIA,7008,29850,36858,55397.614955,25547542475.5,60526.53971,41116,31390.0
BAJFINANCE,7226,21807,29033,55887.448575,17292737055.0,59867.944125,136967,1032.3
MARICO,5015,22190,27205,51482.92332,23366483148.0,55442.9748,27336,847.8
DMART,8291,31230,39521,49597.32657,19747605061.5,53739.577185,44402,4000.0
BHEL,4447,14589,19036,46171.4523375,15872031000.0,50238.5092125,46571,399.25
INFY,10132,53723,63855,42840.1178,23485879216.0,49059.88996,482080,1044.6
POLICYBZR,7520,17495,25015,41605.881905,10051312586.0,44409.787765,32061,1558.4
TCS,7303,42645,49948,34367.41179,20699889653.25,39034.5633225,379164,2089.0
HDFCBANK,6446,26894,33340,33795.934055,14434940650.0,36611.448055,685682,802.35
ICICIBANK,3365,17609,20974,33370.54889,17739474193.0,36384.16082,230991,1414.0
HINDALCO,4250,26701,30951,28912.74295,18761481851.0,33236.06146,104390,974.05
TATASTEEL,4959,32662,37621,26253.496775,17793938937.5,29691.8424,123570,192.85
UNIONBANK,3610,8015,11625,26165.80734,6071791362.0,27418.35846,39032,161.8
BAJAJFINSV,4150,27607,31757,23688.92445,16032980166.0,26889.46611,73610,1907.6
BANKBARODA,3278,15480,18758,24582.0413475,12300731264.25,26849.36124,71634,252.55
PNB,3000,9100,12100,25222.6528,7975964080.0,26840.2936,56682,104.28
NATIONALUM,3570,16813,20383,23276.626875,11425958306.25,26390.8974375,50850,345.4
LODHA,3404,11641,15045,22028.621,7743213281.25,24548.2538125,27230,1040.3
BEL,3491,19926,23417,21034.0817175,12426203376.0,23867.6617275,129024,422.4
WIPRO,3918,19802,23720,20452.9557,10742547060.0,23049.1263,177827,176.96
SBIN,2563,12996,15559,20209.07685,10475120460.0,21831.30645,174280,1042.4
RELIANCE,2869,23011,25880,18871.21145,15658763390.0,21415.14535,444016,1307.0
SAIL,2565,2320,4885,20818.45166,1971950001.0,21387.91917,46332,172.25
GVT&D,3362,11968,15330,18882.1795875,7372115437.5,21228.2089625,21735,4481.1
MCX,2802,15236,18038,18210.153825,10372085556.75,21039.5468925,81063,2912.2
PERSISTENT,2827,19849,22676,16528.638075,12054894898.75,20511.4620625,75429,4671.8
COFORGE,2316,9814,12130,16120.9710875,7161064375.0,18420.0898375,60828,1459.5
M&M,2448,11818,14266,15476.16956,7679635002.0,17034.29958,152043,3151.1
