symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17700561093750.0,1306.8,1303.5,,1332.2097364646804,,1386.6678682471943,1341.6719999999998,1418.5720000000013,,,Bearish,17.0,47.01213015802175,-7.36347983155656,-9.342201387162708,1.9787,15.83275619722754,-0.2061855670103127,53.28024637049713,40,762453.0,13195550.699999996,15892022.900000004,0.0519780120750899,58.09,,,33,1304.54,1302.27,1310.54,1314.27,1308.27,1308.2666666666669,23.20794356336094,1295.2,1318.4,1271.99,1330.01,1353.22,1376.42,0.67,9.0,-0.6235741444866955,-3.699336772291824,-18.92,-4.61,4.57,21.892857681347344,1.956155794606336,1.3717241937038258,11.771421518840564,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,0.59,3.0,,,,3.0,29,60,67,,,18.0,70,45,0.37,-0.89,-0.4,0.91,-0.31,-3.01,-0.06,44.0,True,14.0,3.0,Sell,1.083333,1671.608696
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12261739773078.0,802.25,795.9,,784.7079202897398,,857.3578217762514,773.2030000000017,893.2102499999982,,,Neutral,50.0,61.01184616312849,8.791091859145581,6.1455729014842415,2.6455,19.384110088879492,2.8789433187996982,68.31508389745831,80,3857596.0,32526197.6,37309013.7,0.1063001853385444,59.16,,,33,798.9,795.55,805.25,808.25,801.9,801.9,14.975346011178,794.76,809.74,779.79,817.23,832.2,847.18,0.67,36.0,7.764121163274894,9.897260273972602,-21.39,3.77,2.82,16.282727826263447,,2.431733273215656,,13.765023464607,6.44201959554742,1.0041379418372,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,-0.03,3.0,,,,3.0,59,40,100,,,77.0,70,45,0.53,-0.76,0.12,0.59,-0.4,-3.01,0.02,54.0,True,15.0,3.0,Buy,1.034884,1045.227273
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11390301668849.0,1893.5,1875.0,,1857.1942784929836,,1892.1284015743097,1847.103999999998,1951.2639999999983,,,Bullish,83.0,58.02502171212593,9.949760294825635,7.717801504119635,2.232,14.837359518439222,-0.9053799455725328,52.69253835951068,60,747797.0,7086265.799999997,8270650.066666672,0.1005403426465731,53.2,,,33,1885.66,1877.83,1900.66,1907.83,1892.83,1892.833333333333,34.385320676849986,1876.31,1910.69,1841.92,1927.89,1962.27,1996.66,0.67,29.0,3.475599759549697,7.280453257790368,-12.92,-0.51,,43.07991227032389,7.74184632506596,,11.174237342833267,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.29608889920501,31.7404423698221,,40,,,-20.29608889920501,,,,67,,,,,,,,0,,,,,,True,-0.03,3.0,,,,3.0,64,40,67,,,20.0,70,40,-0.01,-0.59,0.01,0.72,-0.24,-3.01,-0.02,49.0,False,33.0,0.0,Strong buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,9893133267978.0,1412.8,1400.0,,1319.027510787362,,1332.794632048421,1297.998,1345.2889999999993,,,Bullish,100.0,72.59999172443112,31.727152039170505,25.82726524322986,5.8999,31.86151587449526,4.923876717415518,84.92470293027829,80,2175415.0,12092130.30000003,15465696.666666664,0.1645375746613212,61.77,,,33,1405.8,1398.8,1419.9,1427.0,1412.9,1412.9,25.78588414436877,1399.91,1425.69,1374.12,1438.59,1464.37,1490.16,0.67,54.0,15.812771538650695,18.127090301003346,-5.81,11.82,10.87,18.892752072746724,,2.5104072989101365,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,1.11,3.0,,,,3.0,79,80,100,,,77.0,70,45,0.12,-0.2,0.27,0.57,-0.34,-3.01,0.08,65.0,True,15.0,3.0,Strong buy,1.0625,1685.695652
SBIN,State Bank of India,Finance,Regional Banks,9666302890692.0,1042.9,1051.6,,1023.5156023647148,,994.7079719526032,1015.957,1005.9082500000004,,,Bullish,83.0,57.89762134624918,11.918356430503763,9.183704677809038,2.7347,13.884415249497838,0.7535503816056596,53.5188227427603,80,1119375.0,10352412.700000018,13197194.566666683,0.0986644124068517,55.74,,,33,1037.94,1032.97,1052.44,1061.97,1047.47,1047.4666666666667,19.51885632245838,1033.14,1052.66,1013.62,1062.42,1081.94,1101.46,0.67,22.0,9.347313237221504,4.290000000000009,-15.53,5.36,4.41,11.45673815272868,1.6148486174261971,2.4258145038286347,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,1.75,3.0,,,,3.0,72,60,67,,,77.0,70,40,0.96,-0.17,-0.01,0.68,-0.41,-3.0,0.21,78.0,False,28.0,0.0,Buy,1.2375,1213.225
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7171772672261.0,2086.4,2068.1,,2254.223508510124,,2703.731720932133,2266.454000000004,2776.107499999994,,,Bearish,0.0,42.37675545098689,-62.97079415022563,-62.297724161492,-0.6731,24.37689517682217,-1.8164705882352896,49.97733480930805,0,1157967.0,5584928.3,5458369.266666667,0.1981920739259018,47.07,,,33,2075.6,2064.8,2106.9,2127.4,2096.1,2096.1,63.80785854082369,2054.5,2118.3,1990.69,2150.21,2214.02,2277.82,0.67,2.0,-12.812369410781445,-12.556580050293377,-39.1,-16.8,-5.67,15.339924462047584,7.039143901909746,10.772234578063122,9.435982585514791,48.723737103705,44.8560477273452,0.1063875419619549,4.581237956478828,1.3531780570392975,25.0309900719419,14.94629904873718,80,,,1.3531780570392975,,,,100,,,,,,,,0,,,,,,True,-0.66,3.0,,,,3.0,7,80,100,,,9.0,70,55,0.81,-1.42,1.14,-0.1,-0.37,-2.67,0.01,54.0,True,6.0,3.0,Sell,1.533333,2690.595238
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6316855851905.0,1031.7,1018.4,,942.4916258971546,,936.7457339938708,934.8930000000006,968.4352500000012,,,Bullish,100.0,73.57044814450805,27.974039127772585,19.61296714498697,8.3611,30.84993704190405,7.267623206487845,100.0,80,2759518.0,9958934.2,10468729.6,0.2690105739621689,54.92,,,33,1019.76,1007.83,1041.46,1051.23,1029.53,1029.5333333333335,24.676961154388145,1019.36,1044.04,994.68,1056.38,1081.05,1105.73,0.67,71.0,16.97278911564626,27.52781211372065,-6.42,12.98,12.03,33.8040629095675,,2.4148922201068515,26.56588376395556,18.052322754331,4.96055743867703,3.21563939760184,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,1.03,3.0,,,,3.0,79,60,100,,,77.0,70,65,-0.27,0.04,-0.03,-0.18,-0.04,-2.52,-0.1,39.0,False,25.0,0.0,Strong buy,1.459459,1067.405405
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5630102594429.0,4069.9,4059.4,,4037.979806416161,,3913.770349183193,4031.0319999999983,3944.608000000001,,,Bullish,83.0,48.76162345083187,32.53930619062521,46.61484317769649,-14.0755,18.59959584879867,-3.314011498075725,14.924748142347784,0,171987.0,1757379.5000000068,1954953.466666667,0.0910599142754349,44.0,,,33,4058.6,4047.3,4087.6,4105.3,4076.3,4076.2999999999993,75.8921731714678,4031.95,4107.85,3956.06,4145.79,4221.68,4297.58,0.67,45.0,1.7246119623084806,14.99166501850648,-8.34,-2.27,6.91,34.82118412046544,4.382915651311131,5.041940857553316,21.521104472857665,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,0.04,3.0,,,,3.0,40,40,100,,,98.0,70,55,-0.15,-0.23,-0.39,0.44,-0.1,-2.4,-0.09,39.0,False,26.0,0.0,Buy,1.37931,4424.62069
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5497687955139.0,432.5,432.1,,414.7939380076652,,420.0271801246989,410.4560000000002,423.3791249999992,,,Bullish,100.0,59.16764970836002,7.7801578840251295,7.204259730999501,0.5759,27.217628743228733,-1.7380438486879422,50.28664421387302,80,307142.0,4973099.2,6121929.3,0.0508558762726346,50.17,,,33,430.51,428.53,434.46,436.43,432.48,432.48333333333335,9.716545717633451,427.64,437.36,417.93,442.22,451.93,461.65,0.67,51.0,7.936111804342404,17.208672086720867,-9.23,3.95,3.0,9.522991694630132,,0.5064883502254204,,11.6343965876657,,,10.315815415255356,18.89763573390162,5.59249360662008,,40,,,18.89763573390162,,,,100,,,,,,,,0,,,,,,True,0.26,3.0,,,,3.0,79,40,100,,,77.0,70,40,1.34,-0.33,-0.7,0.39,-0.02,-2.37,0.14,71.0,False,34.0,0.0,Buy,1.229167,516.510417
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5129040232369.0,2228.3,2210.6,,2191.646352693781,,2280.070247054006,2213.5619999999976,2316.917531105155,,,Bullish,67.0,57.54403430778874,1.2950477759359271,-6.255353683879522,7.5504,15.456367770712436,1.5355873507700846,88.19022858066944,80,158527.0,1485487.0000000002,2049420.3333333335,0.1002268154323007,58.89,,,33,2219.24,2210.17,2238.34,2248.37,2229.27,2229.266666666667,43.136394334225145,2206.73,2249.87,2163.6,2271.44,2314.57,2357.71,0.67,32.0,6.51529636711282,8.433090024330909,-17.7,2.53,6.11,34.81881963217026,10.742104266528756,0.827503533367099,33.6371068742969,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,0.26,3.0,,,,3.0,65,100,67,,,52.0,70,30,-0.2,-0.46,0.31,0.99,-0.4,-2.29,0.05,60.0,False,25.0,0.0,Buy,1.434211,2567.289474
