index,ticker,close,prev_close,pct_change
NIFTY_50,^NSEI,24341.75,24175.7,0.69
NIFTY_BANK,^NSEBANK,58056.05,58031.65,0.04
NIFTY_NEXT_50,^NSMIDCP,72457.25,72457.25,0.0
INDIA_VIX,^INDIAVIX,11.99,12.29,-2.46
SENSEX,^BSESN,78058.13,77502.12,0.72
