symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
DEEPAKFERT,1657.6,68.69471969951694,38.23897656323238,Strong buy,17.560283687943258,True,6
CUB,218.19,69.71520744603612,30.810856171228306,Buy,16.20531256241263,True,6
REDINGTON,274.8,62.145191590599126,42.25429392830806,Buy,14.571607254534092,True,6
CPPLUS,3565.8,61.78425213460601,48.49554429627171,Buy,10.225656877897997,True,6
AIAENG,4796.5,59.35141706839414,40.6519094297895,Buy,6.0,True,6
KPRMILL,1183.4,61.82055991914984,44.83116517536331,Buy,18.340000000000007,True,6
GLAND,2470.1,68.81755621849365,40.79933672626076,Buy,8.480456741326304,True,6
FLUOROCHEM,3929.5,63.21552013032799,27.90053498913853,Buy,7.392730254167805,True,6
AJANTPHARM,3383.9,66.34183070849652,30.20133151042708,Strong buy,15.259375319322864,True,6
DRREDDY,1370.5,66.41287782272491,25.427266341454818,Strong buy,7.955888144938952,True,6
ZYDUSLIFE,1114.9,61.61473872870563,39.55462750418652,Buy,3.413412484927204,True,6
MAXHEALTH,1138.7,67.64939304039751,34.30633083091664,Buy,20.983850403739904,True,6
MARICO,845.75,61.16528733542231,28.208376816982398,Buy,4.82121831815083,True,6
TORNTPHARM,4750.4,69.57143685939133,25.30838491801744,Strong buy,10.016443178396909,True,6
MOTHERSON,148.65,59.57483130938586,37.20425534585819,Strong buy,2.743986729333701,True,6
TATATECH,720.1,50.466059137058856,30.28552124264105,Buy,-2.8205128205128176,True,6
RRKABEL,2402.5,67.36306580967299,41.81798725821479,Buy,18.64197530864197,True,6
WELCORP,1472.4,60.20382749898844,38.78767271053544,Buy,6.302794022092281,True,6
NAVINFLUOR,7625.0,61.087587539301566,29.984191243455083,Strong buy,8.148358272462946,True,6
ABSLAMC,1188.9,60.79616533737805,37.47345353543872,Strong buy,16.55882352941177,True,6
KIMS,849.6,69.83712834251628,40.41009909786232,Strong buy,13.295106014135223,True,6
EMCURE,1850.1,62.08128734130904,35.840818698946656,Strong buy,7.689173457508725,True,6
STARHEALTH,582.55,68.30741434938037,46.95527918176584,Buy,9.10197584043448,True,6
KIRLOSENG,2298.0,62.54835208147335,44.03431676483886,Buy,22.749853106137497,True,6
HDBFS,743.85,66.79187250959222,32.97491532558014,Buy,14.104924068108613,True,6
