symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
IKS,2026-06-19,1673.4,1675.2,233117,182210,78.16,3904.24,10183
BHARTIARTL,2026-06-19,1874.8,1910.8,15918432,12265384,77.05,303362.73,156746
BAJFINANCE,2026-06-19,958.85,961.8,12941776,9876245,76.31,124573.31,158695
UPL,2026-06-19,610.8,608.65,4384034,3303325,75.35,26672.53,47905
MARUTI,2026-06-19,13484.0,13395.0,719756,538761,74.85,96477.76,58625
AXISBANK,2026-06-19,1360.1,1357.9,4640277,3411791,73.53,62934.53,89926
DMART,2026-06-19,4306.7,4286.9,1411377,1032154,73.13,60549.24,58482
HATSUN,2026-06-19,924.35,920.75,23311,16775,71.96,214.35,1454
PAGEIND,2026-06-19,40180.0,39975.0,84195,60523,71.88,33683.97,16781
ICICIGI,2026-06-19,1839.0,1870.1,1503031,1074519,71.49,27956.17,47139
KOTAKBANK,2026-06-19,402.95,399.25,17504009,12469314,71.24,69968.11,144218
ADANIPORTS,2026-06-19,1842.1,1835.3,4382841,3107058,70.89,80476.98,64788
DRREDDY,2026-06-19,1267.5,1272.1,1312877,930419,70.87,16669.6,30751
M&M,2026-06-19,3136.5,3074.8,3408840,2389165,70.09,105092.69,115716
JSWSTEEL,2026-06-19,1293.9,1287.7,1138608,796889,69.99,14661.46,30506
GMRAIRPORT,2026-06-19,110.55,108.83,23639680,16526508,69.91,25765.58,44804
AADHARHFC,2026-06-19,486.45,515.1,3191119,2222098,69.63,16320.97,50338
ULTRACEMCO,2026-06-19,11430.0,11367.0,403613,278799,69.08,45890.53,46026
TORNTPHARM,2026-06-19,4445.5,4429.8,736331,508686,69.08,32692.27,36638
CIPLA,2026-06-19,1355.5,1351.8,1476650,1018306,68.96,19977.45,35095
INDUSTOWER,2026-06-19,414.3,411.2,8098769,5520401,68.16,33373.77,59538
ICICIAMC,2026-06-19,3431.7,3429.0,4005867,2730232,68.16,136834.99,105299
EICHERMOT,2026-06-19,7601.0,7611.0,682982,464996,68.08,51896.97,47137
BPCL,2026-06-19,316.3,306.6,11322845,7694654,67.96,34845.29,77078
360ONE,2026-06-19,1141.3,1145.1,1587197,1074088,67.67,18091.37,32203
INDUSINDBK,2026-06-19,938.75,947.45,6521623,4396070,67.41,61630.54,50157
NESTLEIND,2026-06-19,1400.4,1414.8,1832928,1228295,67.01,25835.02,42753
CHOLAFIN,2026-06-19,1688.9,1693.4,1247083,827834,66.38,21111.62,50476
LENSKART,2026-06-19,505.05,511.95,36824632,24436662,66.36,188415.52,109443
SUNPHARMA,2026-06-19,1824.8,1838.3,2126703,1409073,66.26,38988.63,99442
MSUMI,2026-06-19,37.75,38.03,12257716,8098661,66.07,4639.44,55868
BRITANNIA,2026-06-19,5245.0,5195.0,273184,179166,65.58,14200.33,23159
COROMANDEL,2026-06-19,2068.2,2015.2,705768,462681,65.56,14246.27,69573
GODREJCP,2026-06-19,1009.2,1000.6,1412000,920994,65.23,14144.95,32078
ICICIBANK,2026-06-19,1342.3,1346.5,9057322,5876183,64.88,121943.68,141850
ICICIPRULI,2026-06-19,522.1,500.3,3733720,2422428,64.88,18821.03,56848
ABCAPITAL,2026-06-19,370.6,375.9,11199442,7265120,64.87,42065.35,51152
INDIGO,2026-06-19,5011.8,5021.5,1070918,688536,64.29,53528.33,68681
SRF,2026-06-19,2703.0,2709.8,321703,206224,64.1,8714.06,23673
DABUR,2026-06-19,428.7,423.5,1915071,1224209,63.92,8122.61,30558
TATASTEEL,2026-06-19,200.52,198.96,31571461,20178132,63.91,62648.98,207938
CRAFTSMAN,2026-06-19,9500.0,9806.5,253361,161844,63.88,24806.55,30524
LGEINDIA,2026-06-19,1607.6,1647.8,7829058,4997718,63.84,128600.16,150259
VMM,2026-06-19,117.87,118.66,18912604,12050481,63.72,22396.83,45510
GROWW,2026-06-19,200.54,199.87,92308697,58797201,63.7,184625.55,170886
CREDITACC,2026-06-19,1419.6,1406.4,118093,74953,63.47,1665.38,12966
CHOLAHLDNG,2026-06-19,1589.3,1583.9,181356,115086,63.46,2874.67,15547
ABBOTINDIA,2026-06-19,26145.0,26215.0,7740,4912,63.46,2023.62,3041
WELCORP,2026-06-19,1397.4,1423.4,707135,447563,63.29,9999.87,31241
HDFCBANK,2026-06-19,799.0,779.8,33798761,21270632,62.93,263899.48,342920
ASIANPAINT,2026-06-19,2755.0,2732.9,838991,527766,62.9,22919.21,64347
ALKEM,2026-06-19,5372.0,5373.5,82881,52001,62.74,4448.91,10822
HINDUNILVR,2026-06-19,2218.5,2194.6,1508994,941836,62.41,33096.97,56099
BALKRISIND,2026-06-19,2234.2,2243.7,130532,81326,62.3,2915.13,16373
POWERGRID,2026-06-19,288.7,292.25,10295261,6405556,62.22,29978.37,56966
SBIN,2026-06-19,1042.7,1035.1,9099878,5638770,61.97,94149.0,116893
INDIANB,2026-06-19,875.7,870.1,1460346,904089,61.91,12734.84,30653
APOLLOHOSP,2026-06-19,8411.5,8489.5,333583,205749,61.68,28261.31,35147
GODIGIT,2026-06-19,301.25,305.95,657351,405029,61.62,1999.79,17278
CGPOWER,2026-06-19,954.45,963.7,3828968,2356827,61.55,36817.57,52475
GRASIM,2026-06-19,3145.1,3149.5,534084,328119,61.44,16806.46,30036
HDBFS,2026-06-19,695.45,717.4,5185606,3184447,61.41,37072.02,109286
FEDERALBNK,2026-06-19,320.45,323.95,7763307,4761724,61.34,25020.25,40406
IOC,2026-06-19,146.11,143.43,15764700,9668282,61.33,22645.49,97376
ITC,2026-06-19,291.15,292.5,13874008,8472260,61.07,40366.48,254060
BAJAJFINSV,2026-06-19,1771.7,1769.4,837089,509702,60.89,14795.31,66246
TVSHLTD,2026-06-19,13287.0,13132.0,28471,17299,60.76,3740.23,11942
NTPC,2026-06-19,361.95,365.8,17465450,10607212,60.73,63903.15,103032
TATACOMM,2026-06-19,1942.0,1988.8,1088874,658739,60.5,21469.15,49691
COALINDIA,2026-06-19,452.0,451.3,6128782,3702519,60.41,27634.71,55974
POLICYBZR,2026-06-19,1617.7,1636.7,718290,432040,60.15,11700.44,33684
GICRE,2026-06-19,357.1,368.7,8541234,5107676,59.8,31282.95,68533
MAXHEALTH,2026-06-19,1090.45,1094.75,2057402,1228526,59.71,22425.02,82188
RAMCOCEM,2026-06-19,890.35,885.3,60903,36368,59.71,539.29,4058
