index,ticker,close,prev_close,pct_change
NIFTY_50,^NSEI,24013.1,24085.7,-0.3
NIFTY_BANK,^NSEBANK,57685.75,57585.05,0.17
NIFTY_NEXT_50,^NSMIDCP,72356.65,72356.65,0.0
INDIA_VIX,^INDIAVIX,12.97,12.67,2.37
SENSEX,^BSESN,76802.9,77409.98,-0.78
