symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
INFY,610920,488226,122694,25.13,880708,518457.81944,332499568260,51902.1826,1054
PERSISTENT,79899,65144,14755,22.65,137375,126134.03868,56246904878,10943.19878,4837
LTM,54397,47157,7240,15.35,62563,52622.87241,31817665480,4909.2298,3840
TATAELXSI,43557,37800,5757,15.23,58807,41183.98535,21540483773,2725.57523,4084
DIXON,133856,117601,16255,13.82,182092,112859.80518,104808806424,18469.86424,12571
GVT&D,17450,15360,2090,13.61,33164,29244.78722,20185594446,5122.81946,5485
COFORGE,99377,88104,11273,12.8,162712,139090.10798,77926929549,16633.76049,1468
PATANJALI,50473,45672,4801,10.51,25057,14556.34199,8354668927,1458.89052,421
MUTHOOTFIN,37811,34223,3588,10.48,37769,62619.21938,26436849364,3473.38114,3124
TCS,575571,526141,49430,9.39,851622,408449.08667,295023163486,39491.58486,2135
WAAREEENER,64456,59001,5455,9.25,117247,50783.66175,60980643199,10066.64449,3126
ICICIPRULI,33781,30946,2835,9.16,28380,19184.479,11608279267,1225.82017,503
ANGELONE,29140,26710,2430,9.1,36922,37971.958,29872485825,6018.73325,353
BHARATFORG,27468,25224,2244,8.9,29953,42894.32965,26854004845,4216.04845,2036
KPITTECH,43464,39952,3512,8.79,50452,25612.84396,14310270952,1924.44952,765
RELIANCE,625798,576723,49075,8.51,794622,472825.9583,491468475170,63936.5517,1311
LICI,48650,44866,3784,8.43,111136,47864.05022,65044978460,10153.8696,441
NIFTY,8359415,7724439,634976,8.22,90548617,1196019.44803,141616685521181,4276269.45681,24013
HCLTECH,189192,175550,13642,7.77,170718,125816.53315,57461806957,8660.24457,1135
MPHASIS,29382,27422,1960,7.15,28371,35198.58463,14404169524,2359.22024,2268
AMBER,62895,59093,3802,6.43,184789,151316.02726,136105976965,25920.76965,7870
MOTHERSON,41274,38938,2336,6.0,14264,56953.87756,7199927938,1245.74338,144
TECHM,70058,66215,3843,5.8,101070,105471.88362,75636525378,10458.81378,1414
SOLARINDS,29481,27921,1560,5.59,77852,40922.07228,68481325576,10138.38076,18060
M&M,156818,148689,8129,5.47,78617,84693.6382,40728582276,5517.86276,3079
BHARTIARTL,190225,180534,9691,5.37,278895,323150.70942,222008584298,18762.56298,1906
BDL,42983,40795,2188,5.36,131253,37763.59434,60363695371,10739.27371,1372
INDHOTEL,39237,37288,1949,5.23,46771,37652.9027,30170448260,3336.5826,722
FINNIFTY,22951,21871,1080,4.94,17990,1541.2527,28546188778,1705.35778,26431
BAJAJHLDNG,11042,10523,519,4.93,12392,6549.19458,5903468892,354.23892,10695
FORCEMOT,24484,23380,1104,4.72,19190,12819.23209,7797747148,1047.84648,18700
INDIANB,29790,28486,1304,4.58,8684,37999.7599,3809339110,570.3786,870
SWIGGY,68722,66020,2702,4.09,22057,20871.45545,5580027239,1088.86239,253
