index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24774.3,24383.6,1.6,2026-08-03,2026-07-31,False
NIFTY_BANK,^NSEBANK,58247.95,57264.85,1.72,2026-08-03,2026-07-31,False
NIFTY_NEXT_50,^NSMIDCP,74608.7,73651.3,1.3,2026-08-03,2026-07-31,False
INDIA_VIX,^INDIAVIX,11.93,11.76,1.4,2026-08-03,2026-07-31,False
SENSEX,^BSESN,78639.03,78094.64,0.7,2026-08-03,2026-07-31,False
