symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.4164305949008498,-2.861130495464061,2.33,1.17,-3.89,-3.75,-4.03,1.03
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,10.026525198938993,10.026525198938993,2.33,1.17,1.04,7.7,8.86,8.99
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.673987768403196,16.173350843519547,2.33,1.17,8.0,0.34,15.0,8.17
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,1.8398079441292048,4.71477940846462,2.33,1.17,12.69,-0.49,3.54,-7.98
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,2.581934452438046,4.163961038961035,2.33,1.17,-1.12,0.25,2.99,5.28
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-2.56048387096774,1.876053962900513,2.33,1.17,-3.89,-4.89,0.71,5.77
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,7.566607460035527,7.394928178755107,2.33,1.17,12.69,5.24,6.22,-5.3
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,4.583046175051688,4.7997237569060776,2.33,1.17,0.59,2.25,3.63,4.21
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-4.350490196078432,-6.772575250836126,2.33,1.17,12.69,-6.68,-7.94,-19.46
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.8671522719389525,-0.9358752166377776,2.33,1.17,-3.89,-3.2,-2.11,2.95
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,3.965038637557199,1.0021865889212829,2.33,1.17,,1.64,-0.17,
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,-2.7543424317617866,-4.180929095354523,2.33,1.17,0.59,-5.08,-5.35,-4.77
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,-3.387660069848664,-6.109288381038579,2.33,1.17,-3.89,-5.72,-7.28,-2.22
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,4.970588235294122,-0.9986130374479848,2.33,1.17,1.04,2.64,-2.17,-2.04
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,3.92156862745099,0.104931794333692,2.33,1.17,-1.12,1.59,-1.07,1.22
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,0.6376490158026145,0.982937685459932,2.33,1.17,-1.12,-1.69,-0.19,2.1
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,0.8296695504183835,-8.846720943650233,2.33,1.17,-3.89,-1.5,-10.02,-4.96
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,4.357033193922387,2.134715025906738,2.33,1.17,-1.12,2.03,0.96,3.25
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,3.567708333333333,7.777777777777778,2.33,1.17,8.0,1.24,6.61,-0.22
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,15.037385765715868,24.268940243811237,2.33,1.17,2.76,12.71,23.1,21.51
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,0.5806451612903226,-1.949685534591195,2.33,1.17,-0.46,-1.75,-3.12,-1.49
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,11.14212548015366,18.101172821029152,2.33,1.17,8.0,8.81,16.93,10.1
INDIGO,Transportation,Airlines,,unmapped,3.6000782625709253,-3.0130964374026927,2.33,1.17,,1.27,-4.18,
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.837869271923701,6.9654289372599205,2.33,1.17,-3.89,-5.17,5.8,10.86
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,2.2135231316726074,0.9064080944350904,2.33,1.17,-3.89,-0.12,-0.26,4.8
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.567703109327984,9.252136752136751,2.33,1.17,2.76,0.24,8.08,6.49
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.408602150537637,5.728699551569509,2.33,1.17,1.04,-0.92,4.56,4.69
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,4.1521126760563405,4.920544835414312,2.33,1.17,12.69,1.82,3.75,-7.77
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,4.874141876430208,-1.5890057977238516,2.33,1.17,-1.12,2.54,-2.76,-0.47
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,13.14314824248599,13.490035769034236,2.33,1.17,8.0,10.81,12.32,5.49
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,8.607594936708852,6.782825140012431,2.33,1.17,1.04,6.28,5.61,5.74
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,-0.8972705781216419,-1.5426497277676952,2.33,1.17,,-3.23,-2.71,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,2.706274781295236,0.6724244293645953,2.33,1.17,,0.38,-0.5,
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,2.743007263174161,0.552026618269809,2.33,1.17,10.45,0.41,-0.62,-9.9
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,5.126903553299489,18.35131080791484,2.33,1.17,12.69,2.8,17.18,5.66
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,7.900485436893206,0.1125999324400405,2.33,1.17,8.0,5.57,-1.06,-7.89
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,3.395114597964984,-10.55127445168939,2.33,1.17,0.59,1.07,-11.72,-11.14
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,4.224777195727587,2.887844190732024,2.33,1.17,8.0,1.89,1.72,-5.11
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,8.801605504587156,5.416666666666667,2.33,1.17,1.04,6.47,4.25,4.38
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-0.5526351260277665,7.222787385554425,2.33,1.17,-0.46,-2.88,6.05,7.68
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-0.5846832167161948,-7.692307692307698,2.33,1.17,1.04,-2.91,-8.86,-8.73
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6.951326143981335,2.4856863566540923,2.33,1.17,1.04,4.62,1.32,1.45
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-2.383272791707274,-3.181019332161687,2.33,1.17,8.0,-4.71,-4.35,-11.18
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,-3.7748128864301935,-14.289855072463766,2.33,1.17,0.59,-6.1,-15.46,-14.88
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,2.310489510489508,-5.488372093023258,2.33,1.17,1.04,-0.02,-6.66,-6.53
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,2.643312101910828,0.4519245753467352,2.33,1.17,12.69,0.31,-0.72,-12.24
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-2.4285714285714257,1.9402985074626893,2.33,1.17,-0.46,-4.76,0.77,2.4
IDEA,Communications,Wireless Telecommunications,,unmapped,-0.6854531607006978,-10.068965517241384,2.33,1.17,,-3.02,-11.24,
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.38427947598253,-1.5819861431870723,2.33,1.17,1.04,1.05,-2.75,-2.62
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,2.791878172588836,3.3163265306122374,2.33,1.17,-3.89,0.46,2.15,7.21
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,1.8032603841000447,-5.888728323699422,2.33,1.17,-0.46,-0.53,-7.06,-5.43
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-0.9405827024546836,-5.244678516567912,2.33,1.17,-0.46,-3.27,-6.41,-4.78
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,2.088148347218485,5.813370473537599,2.33,1.17,-0.46,-0.24,4.64,6.27
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,1.0406976744186,2.962260797440607,2.33,1.17,-0.34,-1.29,1.79,3.3
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,0.8797110843596629,0.69322488215177,2.33,1.17,0.59,-1.45,-0.48,0.1
PNB,Finance,Major Banks,NIFTY_BANK,industry,1.582022471910117,5.616822429906546,2.33,1.17,-0.34,-0.75,4.45,5.96
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,7.173200631144557,18.68279569892473,2.33,1.17,12.69,4.84,17.51,5.99
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,1.639065335753176,2.487704449273705,2.33,1.17,2.76,-0.69,1.32,-0.27
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,6.2090892089021885,3.830331840204772,2.33,1.17,1.04,3.88,2.66,2.79
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,0.6529774127310075,-5.095837366892544,2.33,1.17,-0.34,-1.68,-6.27,-4.76
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-7.698165684391762,-7.588012994762318,2.33,1.17,1.04,-10.03,-8.76,-8.63
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,6.411629686304512,0.346320346320343,2.33,1.17,8.0,4.08,-0.82,-7.65
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,7.705627705627705,22.561576354679804,2.33,1.17,10.45,5.38,21.39,12.11
GROWW,Miscellaneous,Investment Trusts/Mutual Funds,,unmapped,-4.441161989167889,-6.237016280979755,2.33,1.17,,-6.77,-7.41,
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,1.486396814863974,1.284768211920536,2.33,1.17,-3.89,-0.84,0.11,5.17
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-1.4079465457582627,-0.2053140096618357,2.33,1.17,8.0,-3.74,-1.38,-8.21
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-0.7288135593220262,-4.500244578509687,2.33,1.17,1.04,-3.06,-5.67,-5.54
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,3.2214449473869786,0.7285452042221261,2.33,1.17,-3.89,0.89,-0.44,4.62
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-0.6565338609587356,-4.775862068965525,2.33,1.17,1.04,-2.99,-5.95,-5.82
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,3.744867619991512,0.9297520661157024,2.33,1.17,2.76,1.41,-0.24,-1.83
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.8047673098751456,-1.870897155361059,2.33,1.17,1.04,-0.53,-3.04,-2.91
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-0.8619367504064265,-8.181818181818182,2.33,1.17,-0.46,-3.19,-9.35,-7.72
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,4.853526589772375,12.575342465753424,2.33,1.17,-1.12,2.52,11.41,13.7
CANBK,Finance,Major Banks,NIFTY_BANK,industry,-0.4031620553359724,-1.1843137254902,2.33,1.17,-0.34,-2.73,-2.35,-0.84
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,1.3225058004640344,0.0458190148911772,2.33,1.17,0.59,-1.01,-1.12,-0.54
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,0.8802395209580866,2.976772616136922,2.33,1.17,-0.34,-1.45,1.81,3.32
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.800947867298582,6.062333713416947,2.33,1.17,-1.12,3.47,4.89,7.18
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.9982912132385924,1.6289592760180995,2.33,1.17,2.76,-1.33,0.46,-1.13
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,4.074088795262132,-5.711199135758009,2.33,1.17,1.04,1.74,-6.88,-6.75
GMRAIRPORT,Transportation,Other Transportation,,unmapped,-1.1038961038961017,-4.8125,2.33,1.17,,-3.43,-5.98,
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,6.717076244486447,6.811301715438951,2.33,1.17,1.04,4.39,5.64,5.77
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,1.938315539739023,-6.218351667539736,2.33,1.17,-0.46,-0.39,-7.39,-5.76
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,1.1092366090257353,-0.9380165289256124,2.33,1.17,2.76,-1.22,-2.11,-3.7
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,2.8625566759152705,10.545454545454543,2.33,1.17,0.59,0.53,9.38,9.96
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,2.244131455399069,0.9175162187210464,2.33,1.17,0.59,-0.09,-0.25,0.33
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,7.415841584158416,10.70408163265306,2.33,1.17,8.0,5.09,9.53,2.7
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,2.016317016317011,1.3782719481121124,2.33,1.17,-0.46,-0.31,0.21,1.84
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-2.340597255851485,-2.3581099255805573,2.33,1.17,0.59,-4.67,-3.53,-2.95
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,1.352470328457063,-3.7903930131004446,2.33,1.17,2.76,-0.98,-4.96,-6.55
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,2.370848708487089,2.750000000000004,2.33,1.17,-0.46,0.04,1.58,3.21
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,1.8210447045936815,2.565340321357151,2.33,1.17,0.59,-0.51,1.4,1.98
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,0.1123385133870104,-4.175627240143361,2.33,1.17,-1.12,-2.22,-5.35,-3.06
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.8459595959596017,1.9208306294613828,2.33,1.17,1.04,-3.18,0.75,0.88
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.534818941504171,-1.984873344271476,2.33,1.17,2.76,-4.86,-3.15,-4.74
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,2.5815217391304346,-0.2729834448749479,2.33,1.17,-3.89,0.25,-1.44,3.62
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,-0.0653637492646578,-2.43139757498404,2.33,1.17,8.0,-2.4,-3.6,-10.43
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,4.78321678321679,0.6989247311828019,2.33,1.17,1.04,2.45,-0.47,-0.34
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,11.92762186115214,18.862745098039213,2.33,1.17,2.76,9.6,17.69,16.1
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,1.0842293906809954,5.233208955223872,2.33,1.17,2.76,-1.25,4.06,2.47
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,10.943912448700418,2.596385542168676,2.33,1.17,-0.46,8.61,1.43,3.06
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,5.241635687732342,2.9454545454545453,2.33,1.17,12.69,2.91,1.78,-9.74
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,4.171378860374079,-6.631578947368419,2.33,1.17,-0.46,1.84,-7.8,-6.17
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.0652117433099466,-13.938053097345133,2.33,1.17,2.76,-1.26,-15.11,-16.7
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,4.400000000000004,8.057324840764334,2.33,1.17,0.59,2.07,6.89,7.47
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.7989614243323442,-0.0754859407435365,2.33,1.17,-0.46,-4.13,-1.25,0.38
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,2.5432018258884903,0.2869897959183674,2.33,1.17,2.76,0.21,-0.88,-2.47
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-0.490654205607462,0.5667060212514805,2.33,1.17,-0.34,-2.82,-0.6,0.91
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,1.1125193634699306,8.00240673886884,2.33,1.17,-0.34,-1.22,6.83,8.34
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,2.2670984949514192,14.94646680942184,2.33,1.17,12.69,-0.06,13.78,2.26
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,-1.6629632284424056,10.016038492381716,2.33,1.17,12.69,-3.99,8.85,-2.67
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,8.035714285714286,13.545491636066911,2.33,1.17,1.04,5.71,12.38,12.51
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,-1.178666666666671,-3.16697151816044,2.33,1.17,0.59,-3.51,-4.34,-3.76
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,1.4479753972321974,-1.542096754135055,2.33,1.17,-3.89,-0.88,-2.71,2.35
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,-0.8217863355527454,-6.211356287934652,2.33,1.17,1.04,-3.15,-7.38,-7.25
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,-0.1472392638036865,12.24827586206896,2.33,1.17,,-2.48,11.08,
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,6.338298689658116,20.00963391136802,2.33,1.17,12.69,4.01,18.84,7.32
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,2.5101214574898787,6.395495419783167,2.33,1.17,-0.46,0.18,5.23,6.86
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.8050314465408812,-1.0006176652254506,2.33,1.17,-3.89,-1.52,-2.17,2.89
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,1.4057826520438708,7.289029535864981,2.33,1.17,-0.34,-0.92,6.12,7.63
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,9.699496538703574,11.159824631327211,2.33,1.17,,7.37,9.99,
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,2.840352595494613,-1.3991924124331008,2.33,1.17,-0.34,0.51,-2.57,-1.06
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,5.114754098360663,0.8176100628930889,2.33,1.17,1.04,2.78,-0.35,-0.22
SRF,Process Industries,Industrial Specialties,,unmapped,-2.03043801039346,-6.672560113154166,2.33,1.17,,-4.36,-7.84,
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,-0.6063947078280044,-6.586764299530251,2.33,1.17,12.69,-2.94,-7.76,-19.28
COFORGE,Technology Services,Information Technology Services,NIFTY_IT,industry,15.359411568037448,18.132018625034235,2.33,1.17,12.69,13.03,16.96,5.44
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-5.468102734051368,-5.409326424870465,2.33,1.17,-3.89,-7.8,-6.58,-1.52
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,1.1190476190476164,-1.826167360147941,2.33,1.17,-1.12,-1.21,-3.0,-0.71
ICICIPRULI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.0540406544372787,4.56786397021833,2.33,1.17,1.04,0.72,3.4,3.53
DABUR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-0.1527255639097824,-5.335263978614389,2.33,1.17,0.59,-2.48,-6.51,-5.93
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,1.606741573033703,7.14454976303317,2.33,1.17,-3.89,-0.72,5.97,11.03
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,4.369882520469931,-3.648015775203341,2.33,1.17,1.04,2.04,-4.82,-4.69
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,5.52597402597402,0.3148148148148092,2.33,1.17,12.69,3.2,-0.86,-12.38
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,-1.1703360370799432,7.067537032387659,2.33,1.17,-0.34,-3.5,5.9,7.41
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,2.4947046363850203,-4.285714285714292,2.33,1.17,1.04,0.16,-5.46,-5.33
ATGL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,2.264437689969601,-8.94451962110961,2.33,1.17,-3.89,-0.07,-10.11,-5.05
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.3904555314533616,-5.8244462674323145,2.33,1.17,-0.34,-2.72,-6.99,-5.48
FORTIS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,0.4645093945720298,-1.6905005107252251,2.33,1.17,2.76,-1.87,-2.86,-4.45
TORNTPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.0458063166701528,1.2267313315740709,2.33,1.17,-3.89,-3.38,0.06,5.12
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,4.647022713321052,-0.3099415204678369,2.33,1.17,-1.12,2.32,-1.48,0.81
PRESTIGE,Finance,Real Estate Development,NIFTY_REALTY,industry,0.4138357010500337,-3.3472057074910797,2.33,1.17,10.45,-1.92,-4.52,-13.8
BIOCON,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.517162471395881,1.7677974199713276,2.33,1.17,2.76,-4.85,0.6,-0.99
ALKEM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.0878194432247299,3.230196896833318,2.33,1.17,2.76,-2.42,2.06,0.47
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-2.879141731134144,-9.761307384552792,2.33,1.17,1.04,-5.21,-10.93,-10.8
UNOMINDA,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,5.026756733046754,5.480176211453749,2.33,1.17,8.0,2.7,4.31,-2.52
PHOENIXLTD,Finance,Real Estate Development,NIFTY_REALTY,industry,-5.090981405985885,-6.288351087330024,2.33,1.17,10.45,-7.42,-7.46,-16.74
OBEROIRLTY,Finance,Real Estate Development,NIFTY_REALTY,industry,-1.015009178274482,-2.737400530503974,2.33,1.17,10.45,-3.35,-3.91,-13.19
SUZLON,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-6.742857142857141,-15.484205075090625,2.33,1.17,-0.46,-9.07,-16.65,-15.02
IOB,Finance,Major Banks,NIFTY_BANK,industry,-0.1164483260553104,-0.8094825093957824,2.33,1.17,-0.34,-2.45,-1.98,-0.47
PIRAMALFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.6011737201202304,-5.261482492041829,2.33,1.17,1.04,-2.93,-6.43,-6.3
