symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
SUNPHARMA,1963.5,14,4.441489361702128,2.37,0.88,66.2,3.37,6.96,36.09631640391375,1909.36,2061.68,False,0,Buy,Health Technology
NILKAMAL,1699.9,14,30.701214823927437,28.63,21.64,56.27,,16.68,99.83158576224189,1550.15,1784.9,False,0,Buy,Consumer Durables
IVC,8.45,14,3.808353808353792,1.74,2.3,94.8,,16.92,0.2257653040930479,8.11,8.87,False,0,Strong buy,Finance
TORNTPHARM,5050.0,14,7.905982905982906,5.84,4.35,59.5,1.55,6.87,147.6841423748963,4828.47,5302.5,False,0,Buy,Health Technology
BFINVEST,483.0,14,7.333333333333333,5.26,5.82,41.49,,21.06,18.820703421844964,454.77,507.15,False,0,Buy,Finance
STEELCAS,325.9,14,7.0454918705863,4.98,7.79,48.5,,5.55,14.301459578438038,304.45,342.2,False,0,Strong buy,Non-Energy Minerals
MMP,294.65,14,5.063291139240502,2.99,5.8,56.24,,8.6,11.598335754021702,277.25,309.38,False,0,Strong buy,Non-Energy Minerals
KECL,135.26,14,9.345189975747768,7.28,9.26,53.46,,9.42,6.829799198791897,125.02,142.02,False,0,Buy,Producer Manufacturing
JLHL,319.0,14,12.712882481803414,10.64,9.15,53.18,,6.58,11.566284353857244,301.65,334.95,False,0,Buy,Health Services
SAMBHV,119.96,14,2.969957081545059,0.9,3.71,52.67,,17.81,4.641769664157925,113.0,125.96,False,0,Buy,Non-Energy Minerals
PFOCUS,298.75,14,24.582985821517926,22.51,23.95,45.71,,22.85,14.426030318862392,277.11,313.69,False,0,Strong buy,Consumer Services
TASTYBITE,9430.0,14,6.337392873252143,4.27,5.71,41.55,,26.81,338.587736922758,8922.12,9901.5,False,2,Strong buy,Consumer Non-Durables
WELCORP,1715.3,14,14.444889244729117,12.37,14.35,56.46,,14.9,55.102019971784834,1632.65,1801.06,False,0,Strong buy,Producer Manufacturing
RAJRATAN,513.5,13,12.36323851203501,10.29,12.27,52.54,,16.6,25.3260395809612,475.51,539.18,False,0,Buy,Producer Manufacturing
THYROCARE,592.55,13,6.344221105527621,4.27,2.78,55.73,,10.27,24.9632548135856,555.11,622.18,False,0,Buy,Health Services
PONNIERODE,328.3,13,2.947632486672949,0.88,,66.84,,9.35,11.417970939030312,311.17,344.72,False,0,Strong buy,Process Industries
ADOR,1503.3,13,14.755725190839692,12.69,14.67,63.68,,6.23,68.85808387815145,1400.01,1578.46,False,0,Buy,Producer Manufacturing
LODHA,1239.8,13,22.147783251231523,20.08,10.83,55.78,-0.71,8.52,48.7031454367249,1166.75,1301.79,False,0,Buy,Finance
BETA,2353.0,13,8.67356364308148,6.6,5.11,41.91,,13.64,148.11465679943174,2130.83,2470.65,False,0,Buy,Health Technology
KANPRPLA,211.01,13,8.210256410256406,6.14,8.12,54.91,,17.06,11.447682185472832,193.84,221.56,False,2,Buy,Producer Manufacturing
