symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,15378,19241655,19257033,246289.7395725,30517929757591.9,797662.1879914999,9971286,24557.0
BANKNIFTY,7766,361813,369579,134763.43866,629318637950.7,186945.268167,871843,57742.6
MUTHOOTFIN,11509,58027,69536,89405.3896175,47423792515.0,99480.1647675,55683,2778.0
MARUTI,12146,105319,117465,85305.933835,75847370288.5,94295.63672,105353,13966.0
DIVISLAB,9553,67839,77392,78943.96669,57196637993.0,90372.74662,74957,8348.5
ITC,12080,135673,147753,60448.329405,68861378913.75,68961.1604175,193254,291.5
ABB,5949,25662,31611,54326.6047875,24303173576.25,58906.59055,36084,7381.0
BAJFINANCE,5203,53240,58443,45658.802175,47419333867.5,53398.94085,160483,1163.9
DIXON,6530,53596,60126,43852.312815,38234450543.0,50813.368245,111090,13755.0
PAYTM,3241,25886,29127,32571.195865,26843967044.0,39583.261305,51336,1398.8
ABCAPITAL,2421,19338,21759,31551.87502,25967529409.0,37720.01911,22162,424.25
GAIL,5059,24747,29806,31828.958135,16286987880.5,34297.41194,52802,175.36
PERSISTENT,4449,25922,30371,29990.5121625,18283156372.5,33927.3258875,51936,5366.5
HDFCBANK,6127,34825,40952,30095.492765,17531076335.5,32850.23612,777344,753.0
JIOFIN,4605,24749,29354,28036.55985,15550326047.0,31798.67532,138462,259.7
ICICIBANK,2791,19092,21883,28265.20788,19515343736.0,30994.03524,208546,1447.8
TMPV,4315,21999,26314,24127.14928,12756801872.0,26973.968,86077,348.1
SBIN,2852,16219,19071,22313.10045,12913188427.5,24719.359725,199433,1043.6
INFY,4551,26008,30559,20870.02432,12207681216.0,23932.29648,378972,1144.1
EICHERMOT,2667,18767,21434,21179.03696,15145843984.0,23669.6768,82200,7969.5
DRREDDY,2963,11301,14264,21671.954,8413617968.75,23260.8836875,50688,1166.5
CHOLAFIN,1746,8116,9862,20788.5130625,9898999812.5,23153.7611875,34931,1896.2
ASHOKLEY,2353,11217,13570,20201.1645,9812439700.0,22722.9365,50239,170.91
INDIGO,2119,27782,29901,16984.9614,22935305737.5,21582.368775,63172,5298.5
GLENMARK,2334,8111,10445,19385.5898625,7000562763.75,21014.3175,40719,2177.0
MANAPPURAM,1743,2973,4716,19146.5094,3347220900.0,20167.5684,24166,363.9
IOC,2649,13361,16010,18575.2909875,9540443201.25,20091.6105,45710,143.34
SUNPHARMA,2387,32238,34625,16335.29611,22686707263.5,19286.088745,81320,1948.0
RELIANCE,2595,22997,25592,17105.07415,15317172745.0,19241.3516,420862,1312.7
HYUNDAI,2772,17174,19946,16835.0893425,10678420346.0,19209.6578025,34105,2221.0
BAJAJFINSV,2323,44769,47092,14466.3795,28455623487.0,18781.09437,71666,2075.8
SHRIRAMFIN,1800,11756,13556,15914.38398,10707726999.75,18350.7989775,54755,1072.3
M&M,2291,20720,23011,15711.27396,14441240478.0,18049.45874,125475,3404.2
LTF,2248,8651,10899,16240.36905,6514652362.5,17894.817675,34697,321.1
BSE,1959,17511,19470,14356.8303,13314132214.0,17713.95244,86327,3648.1
TVSMOTOR,1894,18384,20278,14445.8877675,14634041689.75,16431.254665,89175,4342.0
ADANIENT,1547,7464,9011,14692.135167,7287857017.11,16338.0477381,76842,3062.4
ETERNAL,1947,8821,10768,14389.600315,6737761498.75,15809.3978025,105372,301.0
LAURUSLABS,913,5540,6453,14017.448345,8723564373.5,15794.09208,45594,1818.1
TCS,2372,17416,19788,12843.0711,9627284301.75,15261.1241175,236918,2398.8
AXISBANK,1755,11726,13481,13659.017125,9281057275.0,15068.964875,194557,1243.5
TATASTEEL,2441,14556,16997,12896.309525,7841846402.5,14292.9798,117272,191.44
ADANIGREEN,1457,8099,9556,12413.33394,7133386278.0,14251.95672,66454,1418.5
LT,1775,13620,15395,12412.750735,9621975916.0,14008.259895,134694,3975.3
SWIGGY,2475,8412,10887,12608.5594525,4566825633.25,13771.635785,65404,278.65
CDSL,1860,12374,14234,11891.6270425,8176737751.5,13539.2345575,43691,1343.0
MIDCPNIFTY,552,23432,23984,9859.355364,41754887390.4,13381.259268,76946,14868.7
NATIONALUM,1595,11856,13451,10675.6561875,8203208343.75,12496.177125,42912,357.95
HEROMOTOCO,1247,10029,11276,10196.630655,8475090301.5,11827.43367,50882,5430.5
APLAPOLLO,1680,8329,10009,10929.0286,5623462068.0,11745.69928,24966,1856.0
DELHIVERY,1103,2678,3781,11003.098765,2785308397.5,11745.27024,23863,478.05
NYKAA,1001,2158,3159,10630.8103125,2353721875.0,11529.5915625,17804,340.1
KALYANKJIL,1045,6051,7096,8707.254975,5290396402.5,10951.9965,48205,613.8
MCX,1597,7398,8995,9595.5741675,4644073579.5,10899.5099625,64033,2656.2
ADANIENSOL,888,2463,3351,10023.62715,2869292187.0,10748.73402,37468,1665.7
BHARTIARTL,938,8877,9815,8801.70364,8546092227.25,10085.5009125,146981,1964.3
BAJAJ-AUTO,1018,11378,12396,8800.4132925,10226763646.5,9843.5497575,61631,11513.0
ADANIPOWER,1084,9974,11058,8279.90285,8341504118.5,9377.544035,62699,214.27
HINDUNILVR,1246,10605,11851,7939.65081,6873876072.0,8974.05153,116262,2123.2
UPL,927,6095,7022,7730.311856,5281011457.65,8841.2144325,29293,618.8
MOTHERSON,831,3676,4507,7849.60293,3615644716.5,8831.586345,30826,153.34
HINDALCO,1139,2920,4059,7881.33703,2079816991.0,8363.40694,107700,987.2
ADANIPORTS,876,6512,7388,7147.0597125,5467089782.5,8041.1175375,91367,1705.3
NHPC,1219,6729,7948,6774.45551,3841317055.5,7682.854565,25776,80.23
CANBK,785,2363,3148,6694.0398,2075161882.5,7175.914875,82284,126.27
COFORGE,766,3307,4073,6308.4324875,2761468744.75,6962.119935,56678,1725.2
SHREECEM,932,4783,5715,6119.3060025,3258470344.25,6693.446945,19593,26450.0
JINDALSTEL,870,4284,5154,6110.200625,3147477400.0,6500.474625,32218,1115.1
BEL,1004,7193,8197,5615.29857,4165075257.75,6360.4286475,151941,389.4
JUBLFOOD,1045,2537,3582,5848.211,1482736162.5,6327.947625,22114,450.3
KAYNES,944,3619,4563,5373.56259,2142067000.5,6272.507595,44997,3773.1
PNB,625,2706,3331,5687.2064,2520515280.0,6149.2392,52480,113.48
IREDA,1019,3204,4223,5500.32574,1818432111.25,5967.7559775,25829,122.1
TORNTPHARM,767,8689,9456,4921.1522625,5703765396.25,5944.056225,42348,5049.5
BANKBARODA,778,2579,3357,5608.865925,1908008943.75,5890.2728625,73149,245.91
BPCL,834,3096,3930,5377.7707525,2032716689.0,5770.0776425,29429,323.85
PNBHOUSING,746,2407,3153,5170.533485,1722801060.5,5674.17409,17850,1072.0
LUPIN,505,1736,2241,5190.10867,1851095379.5,5534.012465,24027,2396.3
SUZLON,789,3738,4527,4911.50783,2445013017.0,5492.369,64751,48.97
HINDPETRO,620,2602,3222,5007.51315,2172326019.75,5472.1208475,31796,395.85
FORTIS,713,919,1632,5309.16757,686437766.25,5442.9027325,19665,962.8
CGPOWER,649,4011,4660,4782.811875,3081508646.5,5412.86834,41581,862.05
GODFRYPHLP,785,5539,6324,4696.8363475,3477192457.75,5409.048425,12675,2227.7
SAIL,610,1240,1850,4919.61079,1035562703.0,5213.83032,49137,170.55
