identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY04-08-2026CE24600.00,Index Options,NIFTY,04-Aug-2026,Call,24600,46.2,1181729,33374.9812825,308861,24557,210.06711409395973
OPTIDXNIFTY04-08-2026CE24550.00,Index Options,NIFTY,04-Aug-2026,Call,24550,71.2,1142602,49567.217361999996,202846,24557,196.04989604989606
OPTIDXNIFTY04-08-2026PE24500.00,Index Options,NIFTY,04-Aug-2026,Put,24500,38.35,1037996,30422.105766,279766,24557,-75.1779935275081
OPTIDXNIFTY04-08-2026CE24500.00,Index Options,NIFTY,04-Aug-2026,Call,24500,103.3,1002320,62818.40136,212326,24557,178.81241565452092
OPTIDXNIFTY04-08-2026PE24550.00,Index Options,NIFTY,04-Aug-2026,Put,24550,56.4,844925,35467.416725,205363,24557,-70.47120418848168
OPTIDXNIFTY04-08-2026CE24700.00,Index Options,NIFTY,04-Aug-2026,Call,24700,16.95,651446,6825.851188,202632,24557,184.87394957983193
OPTIDXNIFTY04-08-2026PE24400.00,Index Options,NIFTY,04-Aug-2026,Put,24400,17.65,639708,9010.607034,192255,24557,-81.33262823902697
OPTIDXNIFTY04-08-2026PE24600.00,Index Options,NIFTY,04-Aug-2026,Put,24600,81.9,578539,34446.21206,149056,24557,-64.75903614457832
OPTIDXNIFTY04-08-2026CE24650.00,Index Options,NIFTY,04-Aug-2026,Call,24650,28.5,556064,9632.41864,146011,24557,209.7826086956522
OPTIDXNIFTY04-08-2026PE24300.00,Index Options,NIFTY,04-Aug-2026,Put,24300,9.4,491740,3634.20447,183563,24557,-82.5278810408922
OPTIDXNIFTY04-08-2026CE24800.00,Index Options,NIFTY,04-Aug-2026,Call,24800,6.15,431368,1732.8052559999999,145184,24557,95.23809523809524
OPTIDXNIFTY04-08-2026PE24450.00,Index Options,NIFTY,04-Aug-2026,Put,24450,25.6,426361,8627.2016545,103652,24557,-79.00779007790078
OPTIDXNIFTY04-08-2026PE24200.00,Index Options,NIFTY,04-Aug-2026,Put,24200,6.15,405997,1868.398194,189500,24557,-79.56810631229236
OPTIDXNIFTY04-08-2026CE24750.00,Index Options,NIFTY,04-Aug-2026,Call,24750,9.8,402952,2527.51642,109486,24557,136.14457831325302
OPTIDXNIFTY04-08-2026PE24000.00,Index Options,NIFTY,04-Aug-2026,Put,24000,3.75,387862,980.709067,217594,24557,-66.21621621621621
OPTIDXNIFTY04-08-2026PE24350.00,Index Options,NIFTY,04-Aug-2026,Put,24350,12.45,366042,3704.5280610000004,115202,24557,-82.74428274428274
OPTIDXNIFTY04-08-2026CE25000.00,Index Options,NIFTY,04-Aug-2026,Call,25000,2.05,337732,450.02789,182887,24557,32.25806451612903
OPTIDXNIFTY04-08-2026CE24900.00,Index Options,NIFTY,04-Aug-2026,Call,24900,2.85,322738,623.045709,68829,24557,46.15384615384615
OPTIDXNIFTY04-08-2026CE24400.00,Index Options,NIFTY,04-Aug-2026,Call,24400,182.45,322154,35750.879073000004,86196,24557,134.66237942122186
OPTIDXNIFTY04-08-2026PE24100.00,Index Options,NIFTY,04-Aug-2026,Put,24100,4.7,320470,1045.69361,108729,24557,-72.59475218658892
