symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
MUTHOOTFIN,2787.7,-7.588012994762318,37.59,15213.0,69536.0,99480.1647675,55683.0,True,6
GAIL,175.59,0.7285452042221261,17.05,7691.0,29806.0,34297.41194,52802.0,True,5
DIVISLAB,8308.0,24.268940243811237,13.54,8940.0,77392.0,90372.74662,74957.0,True,5
DIXON,13719.0,10.016038492381716,11.23,11217.0,60126.0,50813.368245,111090.0,True,5
PAYTM,1391.5,13.545491636066911,10.06,4693.0,29127.0,39583.261305,51336.0,True,5
ABCAPITAL,423.4,6.811301715438951,7.27,1502.0,21759.0,37720.01911,22162.0,True,3
APLAPOLLO,1848.1,2.387811634349025,6.22,1461.0,10009.0,11745.69928,24966.0,True,3
BAJAJHLDNG,11358.0,3.830331840204772,5.37,339.0,1533.0,2612.29941,6654.0,True,3
CDSL,1345.2,-0.935267692760884,5.34,2216.0,14234.0,13539.2345575,43691.0,True,3
GLENMARK,2181.7,-0.1601684056379279,4.99,1935.0,10445.0,21014.3175,40719.0,True,3
MARUTI,13957.0,-3.411764705882353,4.87,4889.0,117465.0,94295.63672,105353.0,True,3
HYUNDAI,2221.0,13.490035769034236,4.68,1526.0,19946.0,19209.6578025,34105.0,True,3
GODFRYPHLP,2210.4,1.487603305785128,4.06,494.0,6324.0,5409.048425,12675.0,True,3
BSE,3657.6,-5.488372093023258,4.01,3326.0,19470.0,17713.95244,86327.0,True,3
CHOLAFIN,1897.5,5.416666666666667,3.9,1311.0,9862.0,23153.7611875,34931.0,True,3
PERSISTENT,5368.0,14.94646680942184,3.8,1899.0,30371.0,33927.3258875,51936.0,True,3
MANAPPURAM,364.25,11.49372513008877,3.78,881.0,4716.0,20167.5684,24166.0,True,3
JIOFIN,257.4,6.782825140012431,3.76,5021.0,29354.0,31798.67532,138462.0,True,3
ITC,291.95,0.2231376587710186,3.68,6860.0,147753.0,68961.1604175,193254.0,True,3
LUPIN,2397.3,-0.9380165289256124,3.48,807.0,2241.0,5534.012465,24027.0,True,3
