index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23885.75,24055.8,-0.71,2026-09-02,2026-09-01,False
NIFTY_BANK,^NSEBANK,57180.05,57409.6,-0.4,2026-09-02,2026-09-01,False
NIFTY_NEXT_50,^NSMIDCP,72295.7,72874.75,-0.79,2026-09-02,2026-09-01,False
INDIA_VIX,^INDIAVIX,11.7,11.49,1.81,2026-09-02,2026-09-01,False
SENSEX,^BSESN,76362.66,76944.28,-0.76,2026-09-02,2026-09-01,False
