symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
MARUTI,130798,94846,35952,37.91,304641,139161.54825,190797765891,22848.50891,12950
NIFTYFPI,49,38,11,28.95,19,85.9848,25357277,0.46277,1562
FINNIFTY,8298,6508,1790,27.5,16426,3045.85276,25983459829,2363.79829,26003
ATHERENERG,27012,22006,5006,22.75,68322,46921.7928,40598127888,12148.70388,1725
NIFTY,12043441,9961843,2081598,20.9,377797825,1018687.85278,591497476377932,6740660.05932,24055
BAJAJ-AUTO,52763,44523,8240,18.51,168554,93556.13575,149353688226,22742.18226,12361
MAHABANK,5918,5003,915,18.29,4317,6106.0259,1827594860,401.7286,82
POLYCAB,40296,34245,6051,17.67,53831,87573.09622,52992469737,8744.19737,8895
KEI,21101,18227,2874,15.77,33979,47967.19361,27774963104,5615.18104,5348
UNOMINDA,14377,12588,1789,14.21,18118,21463.83354,11068520892,2630.00892,1274
ADANIENSOL,53423,46903,6520,13.9,63870,100455.01159,54224182822,12013.93822,1382
ADANIENT,105934,94379,11555,12.24,119438,131493.30704,98142209809,18851.40859,2863
KALYANKJIL,53556,48003,5553,11.57,83723,80120.68033,60648289177,16459.38427,573
ASHOKLEY,54379,49463,4916,9.94,51319,82249.0255,37645518650,6533.9365,170
RADICO,11410,10415,995,9.55,10764,17661.48264,5652682797,765.45297,4474
MUTHOOTFIN,49524,45232,4292,9.49,40279,34655.2613,30380554657,5554.98407,2905
M&M,106040,97325,8715,8.95,96100,62225.00326,58849874716,8746.24716,3259
MIDCPNIFTY,78477,72161,6316,8.75,99250,40664.49033,174280497891,14848.89891,14813
INDIGO,76850,71035,5815,8.19,64865,44424.96166,45251577028,7352.67028,5052
LTF,36301,33655,2646,7.86,17484,37401.19942,8800781220,1747.4247,309
BRITANNIA,31370,29166,2204,7.56,12447,11068.55917,7138199417,743.36917,5187
PRESTIGE,19456,18124,1332,7.35,11312,13122.45112,6857725432,1552.81432,1570
AUROPHARMA,32220,30131,2089,6.93,20972,22594.83836,17827917827,3351.67827,1683
HEROMOTOCO,47734,44755,2979,6.66,94066,61505.6847,75309121627,12747.46627,5555
NATIONALUM,42280,39782,2498,6.28,16471,21720.74962,10039540275,2013.96525,372
SUNPHARMA,73865,69573,4292,6.17,60423,35476.77602,38268194055,4211.26055,1929
SHRIRAMFIN,57523,54317,3206,5.9,29797,43065.11855,22858201830,4121.6283,1059
VMM,18204,17198,1006,5.85,7475,12515.06561,2791583370,680.29495,106
TITAN,57847,54654,3193,5.84,82487,47903.32067,68057909664,7056.24664,5050
ABB,24778,23416,1362,5.82,15190,21753.95331,12045452300,1952.148,7396
TMPV,107938,102059,5879,5.76,60017,34266.6232,27769715968,4544.35968,310
CUMMINSIND,39203,37077,2126,5.73,8946,20586.77874,7248540156,936.40156,5105
SBICARD,43180,40842,2338,5.72,41813,41201.82096,18000421072,2990.21072,632
ABCAPITAL,21159,20029,1130,5.64,8131,25632.94272,7708460465,1238.29965,394
MPHASIS,22482,21323,1159,5.44,21210,24834.80579,12548806814,3171.64314,2505
EICHERMOT,56342,53505,2837,5.3,44855,39050.4973,32462987012,3981.27012,7970
SAGILITY,10810,10325,485,4.7,5423,4823.0532,2656035840,630.7584,46
PIIND,37754,36068,1686,4.67,11287,11882.69713,3665753196,590.03196,2397
TIINDIA,16421,15712,709,4.51,4458,3570.22056,2173220180,314.9018,2763
KFINTECH,17640,16912,728,4.3,4793,6991.32673,1970694699,406.61199,937
BSE,146317,140364,5953,4.24,91941,67060.29018,55413771914,11297.11914,3242
