symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
WHBRADY,2026-09-01,491.05,497.0,15,15,100.0,0.07,2
UNIINFO,2026-09-01,11.18,11.38,133,133,100.0,0.02,11
THAKDEV,2026-09-01,149.97,142.0,5,5,100.0,0.01,1
SHERVANI,2026-09-01,306.5,307.2,2,2,100.0,0.01,2
SONAL,2026-09-01,84.51,86.87,460,460,100.0,0.39,14
SAYAJIIND,2026-09-01,118.66,117.43,830,830,100.0,0.98,13
ALFREDHE,2026-09-01,2947.3,2889.8,11,11,100.0,0.32,9
RNBDENIMS,2026-09-01,10.32,10.83,176886,176885,100.0,19.16,163
SAB,2026-09-01,170.0,175.0,102,102,100.0,0.17,3
RAJTV,2026-09-01,9.88,9.39,38390,38390,100.0,3.61,169
SHIVAUM,2026-09-01,446.0,448.35,622,622,100.0,2.79,14
AURUS,2026-09-01,4.69,4.66,1850,1850,100.0,0.09,28
ARYAMAN,2026-09-01,649.95,625.0,26,26,100.0,0.17,2
MASKINVEST,2026-09-01,152.24,146.0,26,26,100.0,0.04,4
LADDERUP,2026-09-01,49.4,49.6,59,59,100.0,0.03,2
NIRAJISPAT,2026-09-01,355.08,390.6,586,586,100.0,2.29,24
MUKESHB,2026-09-01,138.55,137.0,432403,432401,100.0,626.9,63
MSL,2026-09-01,135.1,138.0,21,21,100.0,0.03,3
NICCOPAR,2026-09-01,85.51,82.06,479,479,100.0,0.41,13
NEAGI,2026-09-01,3496.7,3370.1,50,50,100.0,1.69,2
POLYSPIN,2026-09-01,30.46,30.1,30,30,100.0,0.01,2
BURNPUR,2026-09-01,17.76,18.64,40109,40109,100.0,7.48,183
GKB,2026-09-01,66.09,67.0,37,37,100.0,0.02,5
HBSL,2026-09-01,53.54,54.06,350,350,100.0,0.19,17
DHRUV,2026-09-01,23.5,23.5,4491,4491,100.0,1.06,22
BRIGHTBR,2026-09-01,257.13,260.0,3650,3650,100.0,9.31,14
KIRANVYPAR,2026-09-01,201.69,198.99,15507,15506,99.99,31.04,15
TAKE,2026-09-01,15.34,14.58,48445,48386,99.88,7.06,272
HBESD,2026-09-01,75.0,75.27,528,527,99.81,0.4,11
UEL,2026-09-01,198.79,208.72,4228,4218,99.76,8.82,60
SILLYMONKS,2026-09-01,16.0,16.08,11020,10987,99.7,1.73,48
KHANDSE,2026-09-01,17.03,17.97,673,671,99.7,0.12,96
PBMPOLY,2026-09-01,60.8,64.41,599,597,99.67,0.38,25
