symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
UNOMINDA,1274.4,15,7.908552074513132,9.15,6.51,47.95,14.21,8.44,28.417706624348245,1231.77,1338.12,False,0,Buy,Producer Manufacturing
TBOTEK,1722.4,14,13.689768976897694,14.93,12.12,41.82,,8.87,59.36588994282896,1633.35,1808.52,False,0,Buy,Technology Services
ARTEMISMED,327.95,14,7.173202614379082,8.41,4.71,40.33,,5.81,10.26826380875428,312.55,344.35,False,0,Strong buy,Health Services
TIJARIA,6.73,14,51.235955056179776,52.48,52.22,86.65,,12.93,0.6603720569594687,5.74,7.07,False,0,Strong buy,Producer Manufacturing
LOKESHMACH,346.25,14,2.19893742621015,3.44,0.63,44.66,,8.25,15.584919992020833,322.87,363.56,False,0,Buy,Technology Services
MMP,383.25,14,35.90425531914894,37.14,40.31,53.83,,12.19,21.559122503657957,350.91,402.41,False,0,Buy,Non-Energy Minerals
SONAMLTD,70.59,14,24.93805309734514,26.18,23.54,51.26,,13.78,4.614897967359996,63.67,74.12,False,0,Buy,Consumer Durables
AUSOMENT,149.77,14,9.241429613420872,10.48,7.35,73.74,,18.85,6.72920446464819,139.68,157.26,False,0,Buy,Finance
WSTCSTPAPR,653.6,14,16.71428571428572,17.95,17.69,48.14,,6.03,24.973313072119872,616.14,686.28,False,0,Strong buy,Producer Manufacturing
PGIL,2348.0,14,15.44323713063572,16.68,17.07,48.62,,14.32,93.21007524369564,2208.18,2465.4,False,0,Buy,Consumer Non-Durables
NAUKRI,1356.0,14,9.70873786407767,10.95,8.14,44.07,1.36,7.86,37.30421730434309,1300.04,1423.8,False,0,Strong buy,Technology Services
KRN,1527.4,14,32.05948469652431,33.3,33.04,52.29,,9.21,69.15346328170632,1423.67,1603.77,False,0,Buy,Producer Manufacturing
GUJTHEM,419.95,14,18.27911561751865,19.52,15.82,64.31,,14.06,17.585556320507035,393.57,440.95,False,0,Buy,Health Technology
ESABINDIA,6141.5,14,9.007809726659566,10.25,9.99,48.11,,19.18,164.56289051925154,5894.66,6448.58,False,0,Buy,Producer Manufacturing
CYBERMEDIA,18.66,14,21.960784313725487,23.2,23.59,64.98,,22.24,1.0800008954198124,17.04,19.59,False,0,Strong buy,Consumer Services
GARFIBRES,842.7,14,16.588267847260667,17.83,17.57,54.89,,5.38,31.095436337114545,796.06,884.84,False,0,Strong buy,Producer Manufacturing
STEL,623.1,14,7.449560269011907,8.69,5.56,49.22,,10.73,28.07296902469448,580.99,654.26,False,0,Buy,Finance
AKUMS,779.05,14,17.699048194591327,18.94,15.24,51.16,,10.82,25.691233280369367,740.51,818.0,False,0,Strong buy,Health Technology
TTKHLTCARE,1128.7,14,13.101858810561652,14.34,10.64,46.33,,7.73,54.969434051756366,1046.25,1185.14,False,0,Buy,Health Technology
KPRMILL,1158.5,14,11.986466892218465,13.23,13.62,49.56,,15.15,36.68589043779083,1103.47,1216.42,False,0,Buy,Consumer Non-Durables
