symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
MOXSH,109.0,50.356705090107525,29.04985371813052,Buy,2.830188679245283,True,6
MSTCLTD,729.55,63.70560876701287,33.181437354546055,Buy,19.5983606557377,True,6
VRLLOG,299.85,65.16911797277552,50.961513041038366,Buy,14.92909160597932,True,6
BAJAJHIND,21.92,60.43147577645792,36.41729134711316,Buy,31.4148681055156,True,6
SBCL,1047.9,65.49394388625996,45.5722920787134,Buy,41.03633916554509,True,6
INNOVACAP,1068.1,60.62806511282276,31.296025063101485,Strong buy,10.170190820010305,True,6
KRISHANA,192.23,59.62944919405404,50.24103597776018,Buy,6.380741560597676,True,6
PANACHE,519.4,58.35030947362446,35.33585663594145,Buy,27.757963350141424,True,6
TPHQ,0.57,58.65585391940699,32.05672667752352,Buy,35.71428571428571,True,6
AGI,782.25,69.26952893289017,37.95458107857765,Strong buy,10.284787818976463,True,6
YASHO,4269.8,56.2709045837116,60.7634567331116,Buy,31.019669213538315,True,6
MANAKALUCO,38.34,50.61653532601935,42.49942112931557,Buy,9.168564920273363,True,6
SAKHTISUG,20.4,57.17706071325748,28.081744035049976,Buy,22.891566265060224,True,6
CINELINE,88.95,56.399928643259294,35.41771612426717,Buy,7.142857142857151,True,6
HINDZINC,597.0,55.10034566006768,25.282508633775564,Buy,11.370208002984803,True,6
IDEA,14.06,51.39039333611085,33.18480511799831,Buy,8.320493066255779,True,6
SONAMLTD,70.59,63.80313157681356,40.02849452894379,Buy,24.93805309734514,True,6
GUJALKALI,713.3,59.474593724647534,40.97120804530127,Strong buy,6.717534410532613,True,6
EPIGRAL,1239.5,62.91921834525109,27.514190391655877,Strong buy,12.070524412296564,True,6
KDDL,3877.4,58.67675687710023,38.21104050725011,Buy,19.86521577840979,True,6
BANARISUG,3766.2,53.14806193317086,36.352954135847966,Buy,7.747325055787598,True,6
ARTEMISMED,327.95,65.05101233953026,36.04064898974465,Strong buy,7.173202614379082,True,6
ADROITINFO,10.46,59.99072994522167,33.55352285713221,Buy,5.02008032128514,True,6
CEIGALL,344.7,60.26264368239334,26.134919370439224,Buy,3.1418312387791745,True,6
PONNIERODE,380.2,55.73358217097507,55.17971996415544,Buy,22.783788147908933,True,6
