symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,38875,88041259,88080134,614876.9210935,138737626553609.84,4105115.0046920003,8727129,24175.65
BANKNIFTY,11936,1513027,1524963,207177.93381599998,2650710010589.1,430982.29970699997,907017,57496.3
TVSMOTOR,18578,126489,145067,139309.58706,96644619986.25,155888.9494225,67428,4304.2
INFY,29795,134093,163888,136853.58484,62990187576.0,149098.3406,274294,1144.0
HDFCBANK,28823,225655,254478,134903.41683,109313003364.5,148552.255475,898128,720.3
BSE,18826,112070,130896,128334.50752,79042010772.0,146793.81524,129709,3405.0
COFORGE,10609,100106,110715,100503.683545,96508179696.25,126852.1955075,49736,2014.6
TCS,18866,195937,214803,99436.1557725,105628349787.75,120075.29865,224489,2342.0
RELIANCE,15569,135448,151017,100775.8868,90336935510.0,111696.7919,492692,1287.0
BHARTIARTL,10934,59328,70262,98411.6508775,54455495281.0,105011.3386875,186530,1882.4
ICICIBANK,8665,65258,73923,87283.39004,66741695433.0,95442.93437,196796,1422.8
DIVISLAB,7605,71310,78915,70360.8504,66369751238.0,80431.66278,62161,9239.0
PERSISTENT,8110,85961,94071,59456.809325,64233546398.75,74425.6483125,41119,5875.0
DIXON,8308,78687,86995,60206.801725,59315678507.0,71043.586795,112343,14650.0
PAYTM,5142,29475,34617,62390.9276275,37334054531.75,70149.207945,47457,1650.9
ATHERENERG,8580,82504,91084,51322.815675,51207140043.75,69528.1411125,15621,1616.3
OFSS,4408,42067,46475,53973.50731,53213580148.0,67981.50879,24205,12190.0
LAURUSLABS,3876,17706,21582,62675.52418,29304194006.0,67700.06424,35480,1938.5
TATASTEEL,11532,56735,68267,59457.156,30152783127.5,64594.868525,152112,186.5
LTM,6680,80625,87305,46383.341865,58283153499.0,62002.851855,36155,4675.0
KOTAKBANK,6596,36519,43115,56194.3356,31415847620.0,60632.6118,141275,423.7
M&M,7981,37751,45732,53424.4915,25927796774.0,57353.15924,95357,3334.0
MCX,6406,47792,54198,47994.755985,36717331176.0,56899.555245,64269,3332.0
TECHM,4936,41357,46293,48651.70146,41626816032.0,56202.26178,43708,1640.9
HCLTECH,9351,51904,61255,49655.1576,28428760180.0,55331.7594,84565,1316.1
IDEA,4746,18526,23272,50403.2336775,20926754268.75,55019.267865,110598,14.68
COALINDIA,8958,55583,64541,48399.757335,30870720553.5,52156.67787,111629,401.0
PREMIERENE,6902,37438,44340,44957.07307,25352609873.5,50427.311805,26903,1013.9
BAJAJ-AUTO,4712,56892,61604,42369.1287225,52081764735.0,50373.0760725,41877,11910.0
HEROMOTOCO,5487,28370,33857,46423.53561,24744853308.0,50291.56869,42031,5600.0
HINDZINC,5599,38609,44208,42656.901,30442536054.0,49196.92904,58065,622.0
ETERNAL,5314,19589,24903,42113.61797,16000256603.0,45031.11025,88737,328.0
ADANIPOWER,5308,27749,33057,40323.96436,22088088001.0,44150.56687,75047,212.63
AXISBANK,5001,32963,37964,39589.9021875,26442131950.0,43219.4716875,196265,1265.0
WIPRO,7254,38192,45446,39096.2301,21365674530.0,42528.8754,98210,180.95
