index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24010.7,24175.65,-0.68,2026-08-31,2026-08-28,False
NIFTY_BANK,^NSEBANK,57298.3,57496.3,-0.34,2026-08-31,2026-08-28,False
NIFTY_NEXT_50,^NSMIDCP,73198.4,74159.15,-1.3,2026-08-31,2026-08-28,False
INDIA_VIX,^INDIAVIX,11.35,10.68,6.3,2026-08-31,2026-08-28,False
SENSEX,^BSESN,76812.02,77264.51,-0.59,2026-08-31,2026-08-28,False
