symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
PGHH,2026-06-26,8979.0,9020.5,20947,15220,72.66,1888.8,2514
CHOLAFIN,2026-06-26,1792.9,1799.2,3949686,2844665,72.02,71219.17,73715
NAUKRI,2026-06-26,1009.8,978.85,4379956,3108951,70.98,43980.56,48398
PETRONET,2026-06-26,287.85,282.25,3057705,2167137,70.87,8708.45,33580
ABBOTINDIA,2026-06-26,25595.0,25585.0,13175,9112,69.16,3369.2,4624
ASIANPAINT,2026-06-26,2667.5,2645.2,2050810,1401325,68.33,54589.72,118393
APLAPOLLO,2026-06-26,1826.2,1793.5,685588,468134,68.28,12329.67,40796
NTPC,2026-06-26,357.05,352.05,19767157,13466205,68.12,70173.83,160027
INDIANB,2026-06-26,843.65,832.6,2035820,1379574,67.77,17033.51,33126
MEDANTA,2026-06-26,1318.4,1312.4,235316,158901,67.53,3101.45,21066
BHARTIHEXA,2026-06-26,1468.8,1477.0,215692,145512,67.46,3205.44,12224
INDHOTEL,2026-06-26,725.5,720.65,3352755,2259589,67.39,24298.83,33475
AFFLE,2026-06-26,1455.8,1449.7,214010,144059,67.31,3110.42,14704
BHARTIARTL,2026-06-26,1877.3,1850.7,8521503,5697330,66.86,158592.14,171042
ONGC,2026-06-26,240.0,233.1,36085563,24090724,66.76,84918.21,277040
INDUSTOWER,2026-06-26,398.6,393.55,7861840,5246126,66.73,31187.92,53797
EIHOTEL,2026-06-26,326.55,326.45,92204,61516,66.72,301.22,4361
GMRAIRPORT,2026-06-26,108.07,108.44,22781637,15199168,66.72,24863.33,61518
HINDALCO,2026-06-26,976.6,953.2,12155741,8052657,66.25,116605.22,160632
JINDALSTEL,2026-06-26,1089.7,1059.5,3101359,2045411,65.95,33390.13,91149
LGEINDIA,2026-06-26,1566.0,1571.3,441890,289951,65.62,6980.13,24612
LENSKART,2026-06-26,516.35,508.9,2944713,1924331,65.35,15126.26,36658
POWERGRID,2026-06-26,290.9,283.9,16305770,10570105,64.82,46632.05,105094
HAVELLS,2026-06-26,1186.2,1178.3,937219,603756,64.42,11123.85,32692
HDFCBANK,2026-06-26,793.2,796.3,46707966,30031159,64.3,373361.69,467329
360ONE,2026-06-26,1099.9,1085.4,708654,452771,63.89,7741.79,34302
BAJFINANCE,2026-06-26,990.95,980.4,12807092,8171189,63.8,126963.92,241420
JSWSTEEL,2026-06-26,1231.2,1231.0,1706161,1080339,63.32,21017.13,68362
LALPATHLAB,2026-06-26,1660.0,1689.2,262380,165500,63.08,4424.9,27125
WELCORP,2026-06-26,1406.0,1455.1,1855103,1167675,62.94,26741.83,37330
GLAXO,2026-06-26,2366.6,2354.8,119066,74715,62.75,2812.42,10337
IGL,2026-06-26,167.94,170.38,4244989,2644751,62.3,7230.92,34791
NATIONALUM,2026-06-26,348.55,332.15,27955221,17402485,62.25,93843.11,177122
BEL,2026-06-26,413.55,407.2,21994027,13655288,62.09,90197.2,191236
TECHM,2026-06-26,1461.6,1437.1,2553830,1582478,61.96,36915.03,70643
GODREJCP,2026-06-26,1020.5,1034.6,946405,583597,61.66,9776.8,28770
AXISBANK,2026-06-26,1384.5,1377.2,7995552,4920117,61.54,110783.5,194167
ASTERDM,2026-06-26,769.7,769.05,381419,234564,61.5,2936.02,26089
ALKEM,2026-06-26,5428.5,5425.0,146158,89866,61.49,7952.84,22100
PFC,2026-06-26,437.1,432.65,8674187,5329508,61.44,37944.82,57740
GUJGASLTD,2026-06-26,352.85,344.0,1401942,860021,61.34,4855.49,35292
ICICIBANK,2026-06-26,1373.6,1387.5,17173209,10490930,61.09,238817.28,323911
LICHSGFIN,2026-06-26,550.55,549.85,1850385,1129772,61.06,10211.61,20842
SUNDARMFIN,2026-06-26,4600.3,4627.1,101340,61877,61.06,4679.57,18901
TIMKEN,2026-06-26,3760.3,3653.7,76758,46830,61.01,2833.07,13740
IKS,2026-06-26,1717.6,1704.3,80555,49141,61.0,1372.52,11382
SBILIFE,2026-06-26,1767.7,1744.9,933399,565486,60.58,16326.68,53971
CEMPRO,2026-06-26,1214.2,1213.4,331348,200428,60.49,4060.56,15151
NESTLEIND,2026-06-26,1382.6,1402.6,1968226,1187375,60.33,27557.89,59677
CUMMINSIND,2026-06-26,5555.5,5642.0,479618,289226,60.3,27114.34,51432
VMM,2026-06-26,118.97,116.39,12404613,7450434,60.06,14554.2,41412
HINDUNILVR,2026-06-26,2157.8,2174.2,1898262,1138923,60.0,41435.46,123074
APOLLOHOSP,2026-06-26,8573.5,8592.0,378450,226833,59.94,32596.23,37787
SUNTV,2026-06-26,516.85,513.5,126377,75657,59.87,651.37,9718
STARHEALTH,2026-06-26,574.3,577.1,708279,423890,59.85,4087.32,24901
AUROPHARMA,2026-06-26,1530.6,1555.2,2098976,1255785,59.83,32626.41,67051
DEEPAKNTR,2026-06-26,1645.2,1622.4,90108,53625,59.51,1464.76,10533
FEDERALBNK,2026-06-26,325.2,324.05,6310533,3744121,59.33,20456.83,66583
CANBK,2026-06-26,130.15,128.95,40872336,24232862,59.29,52827.16,125367
PIDILITIND,2026-06-26,1579.0,1597.0,1399828,829700,59.27,22490.01,93592
GRASIM,2026-06-26,3127.9,3126.6,785517,464535,59.14,24638.77,49283
SUNPHARMA,2026-06-26,1874.4,1862.8,1816438,1073322,59.09,33954.64,90821
SJVN,2026-06-26,72.91,72.09,1679408,989881,58.94,1215.24,12228
SUPREMEIND,2026-06-26,3560.4,3421.9,546323,321937,58.93,18781.88,43382
ULTRACEMCO,2026-06-26,11430.0,11489.0,402451,237101,58.91,46457.97,56217
TORNTPHARM,2026-06-26,4504.4,4516.2,203323,119605,58.83,9185.5,18687
KARURVYSYA,2026-06-26,294.95,290.5,1236007,726044,58.74,3613.5,27434
KOTAKBANK,2026-06-26,405.95,409.0,16587414,9697703,58.46,68032.65,147722
PIIND,2026-06-26,2746.8,2684.9,490261,286594,58.46,13434.29,21732
JBCHEPHARM,2026-06-26,2233.0,2243.9,139796,81644,58.4,3134.15,11348
GILLETTE,2026-06-26,7793.0,7719.0,20721,12065,58.23,1606.44,5956
LINDEINDIA,2026-06-26,7141.5,7021.5,15583,9054,58.1,1100.47,4609
SHRIRAMFIN,2026-06-26,1019.0,1031.8,8924791,5175634,57.99,92736.22,142321
GAIL,2026-06-26,174.93,172.85,9847241,5702081,57.91,17140.3,63348
HDFCAMC,2026-06-26,2625.1,2649.7,824774,477218,57.86,22010.55,37708
DIVISLAB,2026-06-26,6753.5,6713.5,222828,128787,57.8,14956.9,28224
MFSL,2026-06-26,1662.3,1611.4,644179,370690,57.54,10488.66,42632
UPL,2026-06-26,599.25,590.5,1617776,930388,57.51,9659.96,31882
HDBFS,2026-06-26,729.8,743.55,999749,574930,57.51,7411.99,37661
INFY,2026-06-26,1056.6,1041.2,15866779,9112752,57.43,166284.61,275365
VBL,2026-06-26,506.7,507.65,4139647,2377369,57.43,21066.5,38329
DMART,2026-06-26,4336.0,4294.6,372532,213691,57.36,16050.16,34472
PNBHOUSING,2026-06-26,1046.5,1044.8,1452480,833052,57.35,15324.47,37018
CIPLA,2026-06-26,1437.9,1440.1,1217683,698125,57.33,17580.41,58351
BHARATFORG,2026-06-26,2122.8,2145.3,1291633,739130,57.22,27768.5,70165
ZYDUSLIFE,2026-06-26,1099.3,1101.4,1182386,676140,57.18,13038.97,31446
ICICIPRULI,2026-06-26,496.35,491.05,915842,522606,57.06,4544.07,14210
ICICIGI,2026-06-26,1821.1,1813.6,420984,240063,57.02,7671.91,16084
ASTRAL,2026-06-26,1536.7,1486.9,987298,561140,56.84,14794.35,57601
SCHAEFFLER,2026-06-26,4186.2,4157.6,73362,41655,56.78,3062.44,14175
AWL,2026-06-26,183.09,182.03,4721053,2680404,56.78,8644.3,47613
SRF,2026-06-26,2765.8,2732.9,398225,225736,56.69,10958.59,21764
ZFCVINDIA,2026-06-26,2660.0,2616.0,262582,148700,56.63,6896.16,29136
COALINDIA,2026-06-26,441.75,435.4,7046971,3988420,56.6,30637.22,105369
BPCL,2026-06-26,315.7,309.75,9118712,5149889,56.48,28609.81,59080
RECLTD,2026-06-26,363.65,364.65,6473908,3648506,56.36,23522.7,35309
TATACONSUM,2026-06-26,1098.1,1131.3,2959240,1663324,56.21,33185.22,92145
RAMCOCEM,2026-06-26,913.75,919.1,562383,315521,56.1,5200.38,20914
HATSUN,2026-06-26,913.35,917.55,23461,13122,55.93,215.66,2209
JSWINFRA,2026-06-26,338.4,329.9,8082174,4519795,55.92,26834.75,80321
HINDZINC,2026-06-26,541.95,518.05,7705339,4294695,55.74,40286.78,127849
TVSMOTOR,2026-06-26,3440.6,3569.7,2126765,1184115,55.68,75823.0,143945
DABUR,2026-06-26,424.1,423.9,1810833,1007576,55.64,7723.93,31277
CPPLUS,2026-06-26,3617.6,3558.5,130223,71979,55.27,4693.64,16552
RELIANCE,2026-06-26,1313.6,1318.1,12694362,7014422,55.26,167668.28,226862
IOC,2026-06-26,146.3,143.89,14235354,7864993,55.25,20710.94,89749
JSL,2026-06-26,695.0,695.05,525017,289689,55.18,3645.34,24637
TATASTEEL,2026-06-26,190.16,188.71,34151735,18800477,55.05,64456.94,278728
CESC,2026-06-26,169.4,168.03,1060021,583168,55.01,1793.39,13303
PAGEIND,2026-06-26,40885.0,40950.0,66796,36674,54.9,27484.94,25887
BRITANNIA,2026-06-26,5262.5,5237.0,193478,106224,54.9,10150.26,20016
SONACOMS,2026-06-26,621.1,619.25,3276539,1794627,54.77,20543.77,48180
KPIL,2026-06-26,1398.2,1384.2,214616,117453,54.73,2981.98,25268
GLENMARK,2026-06-26,2180.6,2154.4,348933,190816,54.69,7557.23,30060
INDIGO,2026-06-26,5207.2,5450.0,5145228,2813810,54.69,278580.31,262293
BOSCHLTD,2026-06-26,40365.0,40440.0,64902,35498,54.69,26438.22,28011
NTPCGREEN,2026-06-26,94.67,95.72,2739504,1496765,54.64,2614.22,19254
TORNTPOWER,2026-06-26,1444.2,1413.7,274922,150177,54.63,3924.06,17231
HDFCLIFE,2026-06-26,591.75,585.45,1537033,838853,54.58,9077.33,57186
POLYCAB,2026-06-26,9692.5,9531.0,407574,222419,54.57,39175.28,58451
MARICO,2026-06-26,819.45,825.8,1885494,1027101,54.47,15585.81,48156
DELHIVERY,2026-06-26,481.05,464.8,2797129,1517756,54.26,13152.89,33306
FLUOROCHEM,2026-06-26,3908.7,3909.2,97808,52889,54.07,3809.98,12710
GODIGIT,2026-06-26,316.25,312.65,104281,56387,54.07,326.83,7531
IRCTC,2026-06-26,515.25,514.1,622652,336622,54.06,3203.63,23772
OIL,2026-06-26,418.05,406.8,6484082,3501836,54.01,26576.11,69427
GESHIP,2026-06-26,1497.2,1499.0,914830,493066,53.9,13822.57,44092
SBIN,2026-06-26,1034.6,1045.4,16002360,8608658,53.8,167844.22,268790
TIINDIA,2026-06-26,3170.5,3054.0,478378,257377,53.8,14834.13,54419
PHOENIXLTD,2026-06-26,1912.3,1904.6,654686,352028,53.77,12593.36,38589
ASTRAZEN,2026-06-26,8442.0,8391.0,1029,553,53.74,86.68,592
NMDC,2026-06-26,85.7,84.94,22750846,12223326,53.73,19347.1,49986
M&M,2026-06-26,3064.5,3182.2,5346892,2868251,53.64,169711.73,227707
LT,2026-06-26,4181.7,4216.4,3104020,1663082,53.58,131425.14,159634
GROWW,2026-06-26,199.69,199.79,23930259,12819354,53.57,47867.29,136083
SAILIFE,2026-06-26,1205.0,1221.3,583624,311948,53.45,7075.06,32711
MANKIND,2026-06-26,2483.0,2462.3,408477,217786,53.32,10148.17,21634
TATAPOWER,2026-06-26,393.1,388.95,6391714,3402997,53.24,25036.4,60665
BANKBARODA,2026-06-26,279.9,279.15,10406847,5539953,53.23,29110.27,53258
BHEL,2026-06-26,402.9,402.7,8630710,4589472,53.18,34870.82,53736
ERIS,2026-06-26,1466.4,1459.0,33920,18028,53.15,493.13,7936
CHOLAHLDNG,2026-06-26,1648.4,1653.4,105866,56132,53.02,1747.24,12643
ADANIPORTS,2026-06-26,1813.3,1796.0,1850390,975120,52.7,33492.91,64297
TATATECH,2026-06-26,748.6,748.35,628870,330957,52.63,4734.76,19754
ACUTAAS,2026-06-26,3268.6,3300.0,218052,114402,52.47,7144.96,23449
GODREJIND,2026-06-26,1152.7,1160.7,126756,66463,52.43,1458.26,8636
PNB,2026-06-26,107.71,107.87,17863177,9361060,52.4,19333.52,49795
COROMANDEL,2026-06-26,1983.4,2000.4,192526,100342,52.12,3834.29,25599
PRESTIGE,2026-06-26,1541.1,1556.3,735188,382382,52.01,11481.66,22017
