symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
ARMANFIN,1896.2,14,13.97487527799483,12.67,15.21,55.52,,9.12,72.20857158910896,1787.89,1991.01,False,0,Buy,Finance
KMEW,2529.0,14,12.705557288649224,11.41,14.34,41.53,,8.22,129.9250656853988,2334.11,2655.45,False,0,Buy,Producer Manufacturing
NIBL,35.91,14,18.163869693978267,16.86,19.79,59.38,,13.62,1.9318511920116472,33.01,37.71,False,0,Buy,Producer Manufacturing
ICICIBANK,1433.9,14,2.2753209700428023,0.98,3.81,45.44,1.3,21.11,24.796957614910408,1396.7,1505.6,False,3,Buy,Finance
MUNJALSHOW,136.16,14,7.313997477931905,6.01,1.58,59.37,,10.83,3.2660779946624205,131.26,142.97,False,0,Buy,Producer Manufacturing
INDOSTAR,260.55,13,2.8256837286396563,1.53,4.07,51.62,,19.94,12.33018838743796,242.05,273.58,False,0,Neutral,Finance
VSSL,300.1,13,8.437217705510397,7.14,10.81,62.91,,8.58,11.616338871450091,282.68,315.1,False,0,Buy,Non-Energy Minerals
OAL,380.85,13,18.27639751552796,16.98,,47.56,,5.03,20.727677083501806,349.76,399.89,False,0,Buy,Process Industries
INDNIPPON,1160.6,13,19.68650097968442,18.39,13.96,49.34,,10.13,50.11459363438062,1085.43,1218.63,False,0,Buy,Producer Manufacturing
THYROCARE,591.45,13,12.464346833998874,11.16,7.84,43.28,,10.48,25.44525410333004,553.28,621.02,False,0,Strong buy,Health Services
ADOR,1480.2,13,17.476190476190478,16.18,19.11,50.59,,7.89,69.6336357403413,1375.75,1554.21,False,0,Buy,Producer Manufacturing
3IINFOLTD,22.59,13,31.337209302325583,30.04,10.29,61.24,,10.77,0.9039629629437316,21.23,23.72,False,0,Strong buy,Technology Services
RELTD,170.82,13,4.285714285714274,2.99,9.59,59.61,,15.0,7.516097068230766,159.55,179.36,False,0,Neutral,Utilities
XPROINDIA,1394.7,13,2.4911816578483315,1.19,,63.27,,12.91,55.10437992554375,1312.04,1464.44,False,0,Buy,Process Industries
WELCORP,1655.0,13,8.881578947368421,7.58,10.51,55.72,,19.09,55.99879239331257,1571.0,1737.75,False,0,Buy,Producer Manufacturing
MAHASTEEL,966.25,13,18.00085485742199,16.7,20.37,47.54,,8.67,53.50474638556069,885.99,1014.56,False,0,Strong buy,Non-Energy Minerals
BALPHARMA,87.9,13,10.984848484848488,9.68,6.36,70.99,,17.17,3.723772716341027,82.31,92.3,False,0,Strong buy,Health Technology
STEELCAS,318.05,13,6.478071643789764,5.18,8.85,38.31,,8.16,12.763527085052395,298.9,333.95,False,0,Strong buy,Non-Energy Minerals
TMB,851.75,13,14.598049108644467,13.3,16.13,42.37,,7.66,33.568557758928925,801.4,894.34,False,0,Buy,Finance
SETL,270.25,13,7.242063492063492,5.94,2.62,44.19,,12.97,14.33670045115576,248.74,283.76,False,1,Buy,Health Technology
