symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
ABBOTINDIA,28940.0,25615.0,25200.0,,,,False,13339.3,0.267,6.664,,5953
ABCAPITAL,411.4,384.0,334.8,411.4,384.0,20.0,False,3377058.4,0.345,2.849,-4.217,2204
ABCOTS,225.49,198.17,197.69,,,,False,22693.95,0.329,3.8,,1115
ABDL,711.7,580.0,528.6,,,,False,570879.55,0.558,6.059,,518
ABFRL,63.5,55.1,55.1,,,,False,4423836.5,3.713,5.467,,3217
ABINFRA,11.99,9.78,8.82,,,,False,2181427.15,0.556,5.2,,1732
ABLBL,100.04,91.9,91.9,,,,False,736519.75,2.223,3.497,,276
ABMINTLLTD,48.0,39.15,39.15,,,,False,2016.2,0.351,3.055,,2492
ABMKNO,222.91,190.0,190.0,,,,False,2294.35,0.102,3.575,,71
ABREL,1470.0,1335.6,1155.0,,,,False,131763.25,0.564,3.429,,7675
ABSLAMC,1203.6,973.3,973.3,,,,False,353135.95,0.206,5.589,,1190
ABSMARINE,248.8,213.8,213.8,,,,False,37100.0,0.674,4.66,,545
ACC,1405.0,1312.0,1297.0,1405.0,1312.0,20.0,False,178774.4,0.933,2.962,-3.452,5980
ACCELYA,1180.0,1085.9,1085.9,,,,False,8775.0,1.081,3.19,,5980
ACCENTMIC,530.0,482.2,417.05,530.0,482.2,20.0,False,71600.0,0.615,2.607,-7.16,646
ACCORD,211.0,161.85,53.0,,,,False,17100.0,0.0,27.972,,1986
ACCURACY,5.59,4.72,4.72,,,,False,51539.3,0.794,4.171,,1990
ACE,1087.5,957.8,850.5,,,,False,735056.15,0.322,3.052,,4896
ACEINTEG,22.89,19.0,18.75,,,,False,6208.35,1.045,4.295,,2234
ACI,604.25,518.5,508.5,,,,False,344009.4,0.422,3.792,,914
ACL,52.98,46.34,46.34,,,,False,17494.95,0.972,3.946,,3880
ACMESOLAR,398.65,344.7,282.95,,,,False,1957736.4,3.025,3.377,,426
ACSTECH,46.5,39.15,31.71,,,,False,220517.85,0.486,3.324,,71
ACUTAAS,3740.0,3100.0,2864.2,,,,False,398918.2,0.935,4.198,,1209
ADANIENSOL,1789.0,1514.0,1357.6,,,,False,2645168.8,0.515,5.168,,2717
ADANIENT,3245.0,2972.7,2706.1001,,,,False,1553991.9,0.823,4.245,,5982
ADANIGREEN,1631.5,1350.0,1350.0,,,,False,2851232.6,0.419,5.181,,2007
ADANIPORTS,1891.1,1658.4,1658.4,,,,False,1875557.05,2.876,6.199,,4606
ADANIPOWER,228.94,207.11,207.11,,,,False,28904623.2,0.608,3.507,,4183
ADFFOODS,330.75,260.0,259.85,,,,False,281170.6,4.627,4.957,,3919
ADL,74.0,66.0,66.0,74.0,66.0,20.0,False,1039.8,2.512,2.22,-7.284,1442
ADOR,1597.0,1272.1,1066.2,,,,False,85016.45,0.754,4.022,,5980
ADROITINFO,10.48,8.36,8.36,,,,False,22551.85,3.758,3.979,,2666
ADSL,129.75,111.51,111.51,,,,False,179268.3,0.534,4.033,,4692
ADVAIT,2363.5,2050.0,1916.9,,,,False,40918.3,0.585,3.619,,132
ADVANCE,123.3,106.31,93.77,,,,False,342653.55,1.603,3.445,,202
ADVANIHOTR,54.54,50.83,50.0,54.54,50.83,20.0,False,22339.65,0.946,2.811,-5.977,4713
ADVENTHTL,164.0,137.0,120.02,,,,False,656450.0,0.057,4.335,,179
ADVENZYMES,335.4,304.35,297.0,,,,False,204308.05,0.6,3.165,,2472
AEGISLOG,1434.5,1164.4,705.0,,,,False,2106583.0,0.206,3.45,,5977
AEGISVOPAK,311.49,236.63,182.5,,,,False,3651297.1,0.18,4.656,,292
AEPL,17.8,14.01,14.01,,,,False,16223.75,0.274,3.479,,96
AEQUS,274.39,215.0,173.6,,,,False,8518878.3,0.517,6.203,,160
AEROENTER,138.09,115.3,93.4,,,,False,666697.85,0.437,3.628,,914
AEROFLEX,482.0,396.1,376.15,,,,False,1599191.7,0.955,4.104,,721
AERONEU,94.6,83.15,83.15,94.6,83.15,20.0,False,52909.6,1.051,2.769,-9.81,876
AEROPLANE,197.7,148.0,117.2,,,,False,876029.55,0.6,4.76,,84
AETHER,1538.5,1305.0,1042.0,,,,False,368884.5,1.234,4.86,,1030
AFCONS,316.6,271.1,271.1,,,,False,1765220.8,0.477,4.979,,433
AFFLE,1669.6,1419.1,1390.5,,,,False,532943.85,0.576,4.095,,1727
AFFORDABLE,213.1,162.6,162.6,,,,False,21896.35,0.448,4.765,,438
AFIL,10.49,8.99,8.96,,,,False,612714.65,0.338,3.097,,522
AFSL,205.0,201.0,200.0,205.0,201.0,20.0,False,7589.9,2.574,2.95,-1.951,889
AGARIND,556.0,471.1,405.95,,,,False,244147.55,0.177,3.28,,3006
AGARWALEYE,505.0,463.0,437.0,505.0,463.0,20.0,False,91324.45,0.697,2.634,-4.515,367
AGARWALFT,41.65,37.5,28.55,,,,False,750.0,2.0,9.603,,844
AGI,743.95,657.5,577.95,,,,False,125543.45,0.748,3.835,,5982
AGIIL,365.0,301.0,301.0,,,,False,2226417.15,0.848,5.527,,510
AGL,22.0,12.03,12.03,,,,False,2984686.3,0.443,14.585,,20
AGNI,18.6,17.0,17.0,,,,False,7000.0,0.357,3.965,,987
AGRITECH,119.9,106.0,105.1,,,,False,2101.95,0.391,3.339,,3084
AGROPHOS,31.3,28.0,28.0,31.3,28.0,20.0,False,10241.8,1.776,2.879,-8.403,2319
AGSTRA,2.56,2.1,2.1,,,,False,35770.45,0.0,18.941,,1112
AGUL,62.65,49.6,49.6,,,,False,1300.0,0.0,21.121,,808
AHCL,16.24,14.18,13.45,,,,False,4857698.5,4.916,3.417,,227
AHLADA,40.2,35.7,35.7,40.2,35.7,20.0,False,8701.1,1.208,2.903,-9.453,1927
AHLEAST,159.0,138.25,138.25,,,,False,5159.15,0.201,3.529,,3941
AHLUCONT,885.0,791.1,739.55,,,,False,38212.45,0.496,3.67,,4107
AHLWEST,610.0,532.0,521.0,,,,False,715.85,0.759,3.001,,3946
AIAENG,4912.5,4505.5,3932.7,,,,False,66958.1,0.723,3.399,,5089
AIIL,584.85,498.55,441.0,,,,False,447202.25,0.314,3.369,,566
AILIMITED,43.7,32.3,32.3,,,,False,3525.0,0.426,6.384,,1251
AIMTRON,1480.0,1225.05,1060.4,,,,False,44560.0,0.916,4.558,,533
AIRAN,16.6,14.82,14.82,,,,False,41626.3,0.574,3.882,,2229
AIROLAM,94.99,84.25,78.0,,,,False,2345.1,0.101,3.13,,2177
AISL,63.25,54.0,49.0,,,,False,3390.0,0.0,6.152,,2145
AJANTPHARM,3598.8,3254.8,2850.0,,,,False,108635.4,3.692,3.3,,5979
AJAXENGG,625.05,512.05,512.05,,,,False,68071.65,0.435,5.471,,359
AJMERA,138.0,121.22,104.42,,,,False,363043.8,0.392,3.597,,4896
AJOONI,4.39,3.6,3.4,,,,False,435243.25,1.115,3.775,,2115
AKASH,28.0,25.61,25.61,28.0,25.61,20.0,False,7209.65,1.186,2.439,-4.25,2317
AKCAPIT,1875.0,1640.0,1552.2,,,,False,4083.65,1.415,3.09,,71
AKG,11.4,9.01,9.01,,,,False,23997.95,0.611,3.151,,1928
AKI,4.95,4.1,4.1,,,,False,80095.8,0.771,3.115,,819
AKIKO,368.0,273.05,241.3,,,,False,25240.0,2.377,5.797,,516
AKSHAR,0.46,0.39,0.39,,,,False,538636.2,1.446,3.92,,1038
AKSHARCHEM,251.7,219.7,185.0,251.7,219.7,20.0,False,2608.7,2.141,2.528,-0.826,2309
AKSHOPTFBR,6.6,5.34,5.34,,,,False,131785.45,0.874,10.627,,5979
AKUMS,714.7,620.0,514.9,,,,False,342312.75,0.473,4.33,,492
ALANKIT,8.27,7.7,7.7,8.27,7.7,20.0,False,97208.25,0.652,2.32,-4.716,2738
ALBERTDAVD,723.0,678.0,678.0,723.0,678.0,20.0,False,2197.0,0.209,2.938,-4.55,2503
ALEMBICLTD,93.77,86.81,84.44,,,,False,185303.8,1.056,4.028,,5987
ALGOQUANT,70.0,56.39,52.11,,,,False,1463055.15,0.674,4.632,,141
ALICON,698.0,618.05,618.05,,,,False,13132.45,0.547,3.244,,4890
ALIVUS,1193.9,1086.1,996.4,,,,False,86045.7,0.619,3.12,,1233
ALKALI,89.2,68.01,68.01,,,,False,4522.0,0.134,5.788,,4372
ALKEM,5882.5,5494.0,5162.5,,,,True,154355.55,1.953,3.173,,2620
ALKYLAMINE,2007.0,1764.9,1581.3,,,,False,130556.4,0.125,4.015,,4607
ALLCARGO,8.58,7.75,7.75,,,,False,3392468.3,0.507,3.701,,4962
ALLDIGI,893.9,781.4,781.4,,,,False,15533.35,2.567,3.646,,5239
ALLETEC,152.0,130.25,130.25,,,,False,13960.0,0.401,5.205,,889
ALLTIME,259.79,219.0,214.81,,,,False,49780.85,0.486,4.893,,239
ALMONDZ,15.79,12.35,12.35,,,,False,233302.5,3.818,4.86,,4471
ALOKINDS,13.73,11.81,11.7,,,,False,3755850.6,0.535,6.137,,7674
ALPA,78.89,65.0,65.0,,,,False,16840.2,0.463,3.858,,4682
ALPEXSOLAR,919.95,763.05,763.05,,,,False,61805.0,0.584,3.626,,605
ALPHAGEO,216.9,190.0,190.0,,,,False,4905.2,0.651,3.18,,4744
ALPINETEX,105.0,69.69,69.69,,,,False,203555.88,3.132,8.0,,8
ALUWIND,52.7,40.0,40.0,,,,False,40200.0,0.336,4.49,,572
AMAGI,677.8,521.05,386.1,,,,False,480985.7,0.785,3.836,,131
AMANTA,189.0,155.5,114.05,,,,False,71846.45,0.533,9.589,,220
AMBALALSA,35.0,30.15,30.15,,,,False,72112.55,6.088,3.209,,71
AMBER,8095.0,7195.0,7120.0,,,,False,264752.8,0.679,4.223,,2101
AMBICAAGAR,25.85,24.03,23.0,25.85,24.03,20.0,False,2620.05,0.696,2.019,-5.532,5457
AMBIKCO,1793.5,1657.5,1530.2,1793.5,1657.5,20.0,False,8842.3,0.662,2.946,-5.224,4562
AMBUJACEM,445.25,415.45,404.8,445.25,415.45,20.0,False,2402032.8,1.073,2.78,-2.482,5981
AMDIND,52.0,43.1,43.1,,,,False,22779.6,0.078,3.324,,4778
AMEYA,122.0,102.85,101.3,,,,False,4550.0,1.538,6.331,,961
AMIABLE,96.9,59.55,52.5,,,,False,720.0,0.0,39.022,,916
AMJLAND,39.62,36.3,35.0,39.62,36.3,20.0,False,8420.35,1.72,2.332,-1.287,5981
AMNPLST,218.48,185.0,181.21,,,,False,21035.45,0.35,3.173,,672
AMRUTANJAN,559.95,503.6,503.6,,,,False,63465.95,0.268,4.665,,4134
ANANDRATHI,2176.2,2002.1,1710.6,,,,False,354831.85,0.406,3.995,,1147
ANANTRAJ,627.75,528.2,500.0,,,,False,3425634.95,0.878,4.758,,4895
ANDHRAPAP,65.25,59.3,59.3,65.25,59.3,20.0,False,188764.5,0.59,2.801,-5.119,7676
ANDHRSUGAR,91.9,80.61,75.6,,,,False,760684.4,0.324,3.656,,5981
ANGELONE,356.75,290.05,290.05,,,,False,7559401.5,2.008,6.276,,1443
ANIKINDS,46.4,40.07,40.07,46.4,40.07,20.0,False,5473.75,0.693,2.439,-9.612,4488
ANKITMETAL,1.59,1.4,1.38,1.59,1.4,20.0,False,33601.35,2.663,2.128,-3.774,3299
ANLON,677.0,598.3,545.1,,,,False,6300.0,0.889,3.52,,875
ANMOL,11.5,9.55,9.55,,,,False,27600.1,1.102,4.991,,1277
ANNAPURNA,137.0,120.75,120.75,,,,False,38612.5,2.739,3.45,,947
ANSALAPI,3.27,2.51,2.51,,,,True,18170.65,0.28,14.0,,5059
ANTELOPUS,919.3,770.75,677.0,,,,False,155219.25,0.63,3.35,,4896
ANTGRAPHIC,0.83,0.72,0.72,0.83,0.72,20.0,False,162711.45,0.878,2.962,-12.048,5980
ANTHEM,807.25,732.0,732.0,,,,False,822538.3,0.397,3.509,,257
ANUHPHR,82.8,75.5,74.0,,,,False,33632.95,0.436,3.54,,400
ANUP,2353.0,2021.0,1786.2,,,,False,21114.1,1.146,4.328,,1832
ANURAS,1294.5,1203.0,1203.0,,,,False,399614.45,0.372,3.849,,1324
APARINDS,15170.0,13282.0,12412.0,,,,False,137230.75,1.036,3.206,,5452
APCL,108.98,100.0,100.0,108.98,100.0,20.0,False,6536.35,0.111,2.067,-6.625,2301
APCOTEXIND,712.0,491.1,477.0,,,,False,527870.45,5.18,6.105,,5948
APEX,418.8,368.6,368.6,,,,False,117308.2,0.377,3.713,,2202
APLAPOLLO,1896.1,1771.9,1736.0,,,,True,474306.85,0.997,3.925,,3611
APLLTD,855.4,787.4,706.9,,,,False,95279.15,0.487,3.226,,3666
APOLLO,466.5,374.0,347.6,,,,False,11380636.55,0.315,7.768,,2106
APOLLOHOSP,9009.0,8700.0,7816.0,9009.0,8700.0,20.0,False,267403.65,0.984,2.561,-0.233,5980
APOLLOPIPE,524.0,464.0,464.0,,,,False,154502.6,6.372,3.413,,1667
APOLLOTYRE,461.6,413.4,368.85,,,,False,670930.95,0.816,5.429,,6112
APOLSINHOT,1440.0,1150.0,1121.4,,,,False,4552.95,0.306,4.184,,2828
APS,308.0,273.6,273.6,,,,False,15825.0,1.406,3.764,,623
APTECHT,106.39,87.25,87.25,,,,False,64939.7,0.541,5.55,,5918
APTUS,309.0,274.85,248.0,,,,False,801478.7,0.465,4.163,,1223
AQYLON,45.43,23.5,23.5,,,,False,2190454.95,8.227,10.849,,5982
ARABIAN,72.95,67.25,63.2,,,,False,3800.0,0.0,9.333,,694
ARCHIDPLY,87.0,78.2,75.35,87.0,78.2,20.0,False,7974.8,0.527,2.404,-7.195,4456
ARCHIES,14.79,13.41,13.0,14.79,13.41,20.0,False,14642.05,0.484,2.49,-6.491,5947
ARE&M,929.8,829.1,793.85,,,,False,841946.4,1.955,3.984,,5983
ARENTERP,52.9,33.01,31.8,,,,False,30016.7,0.919,4.267,,2156
ARFIN,93.88,84.11,80.0,93.88,84.11,20.0,False,2014818.85,0.5,2.83,-5.624,254
ARIES,349.7,328.9,316.05,349.7,328.9,20.0,False,16195.6,0.244,2.228,-3.26,4573
ARIHANT,1225.0,764.0,715.1,,,,False,9396.45,0.522,6.482,,3807
ARIHANTACA,470.0,450.0,450.0,,,,False,560.0,0.714,7.0,,882
ARIHANTCAP,84.8,68.72,61.15,,,,False,544157.35,0.227,4.113,,1271
ARIHANTSUP,272.0,250.0,239.8,272.0,250.0,20.0,False,23487.2,0.699,2.601,-4.926,2308
ARIS,133.0,106.05,105.2,,,,False,1062909.75,0.758,4.623,,275
ARISTO,115.0,91.0,86.6,,,,False,720.0,0.0,13.099,,863
ARKADE,143.0,123.21,110.1,,,,False,781059.65,0.47,4.1,,460
ARMANFIN,2069.2,1688.0,1491.1,,,,False,53723.4,0.589,4.697,,2504
AROGRANITE,26.96,24.0,24.0,26.96,24.0,20.0,False,6851.2,1.895,2.53,-6.973,4754
ARROWGREEN,730.0,595.1,430.55,,,,False,22256.4,1.547,4.297,,2767
ARSHIYA,1.1,0.93,0.93,,,,False,139724.55,1.301,3.013,,4105
ARSSBL,592.6,500.0,500.0,,,,False,294721.65,0.25,6.586,,208
ARTEMISMED,308.0,259.0,253.2,,,,False,310058.95,1.894,4.921,,1590
ARTNIRMAN,41.74,37.41,36.62,41.74,37.41,20.0,False,707.1,0.113,2.604,-7.044,2317
ARVEE,174.8,147.15,147.15,,,,False,911.95,0.191,3.407,,2081
ARVIND,575.0,504.95,466.05,,,,False,468827.35,0.699,4.544,,5983
ARVINDFASN,486.0,442.0,437.8,,,,False,399564.25,0.405,3.05,,1829
ARVSMART,637.9,579.55,557.5,,,,False,29781.95,0.446,3.704,,2698
ASAHIINDIA,940.1,855.2,830.2,,,,False,95804.05,0.383,3.739,,5986
ASAHISONG,407.7,249.9,231.25,,,,False,96281.95,4.991,6.326,,3679
ASAL,560.5,490.0,483.0,560.5,490.0,20.0,False,37454.75,0.417,2.941,-10.187,5981
ASALCBR,893.65,754.3,754.3,,,,False,36762.65,1.042,4.584,,1601
ASCOM,264.0,258.75,223.0,,,,False,50.0,0.0,7.424,,1635
ASHAPURMIN,726.25,623.7,623.7,,,,False,428047.25,1.759,3.756,,7674
ASHIANA,435.9,367.65,336.0,,,,False,435032.75,0.109,4.434,,3722
ASHIKAG,500.0,390.05,339.95,,,,False,387395.55,1.064,6.154,,71
ASHIMASYN,20.5,14.25,14.25,,,,False,420757.4,0.607,4.861,,5980
ASHOKA,133.39,119.25,114.46,,,,False,555246.35,0.704,5.337,,3898
ASHOKAMET,15.6,14.02,14.02,,,,False,10064.5,0.738,3.419,,765
ASHOKLEY,167.55,147.59,138.03,,,,False,14366962.35,1.04,5.275,,5982
ASIANENE,404.0,314.0,314.0,,,,False,361244.2,1.996,4.949,,1150
ASIANHOTNR,402.55,280.2,280.2,,,,False,83474.1,0.179,5.386,,5978
ASIANPAINT,2864.0,2579.8999,2579.8999,,,,False,1008241.15,2.367,4.891,,5980
ASIANTILES,68.43,42.5,42.5,,,,False,19420847.4,1.47,6.801,,4672
ASKAUTOLTD,529.95,444.0,421.5,,,,False,321792.15,0.735,5.854,,671
ASMS,7.36,6.9,6.9,7.36,6.9,20.0,False,124833.9,1.575,2.421,-3.533,5070
ASPINWALL,272.0,236.2,222.99,,,,False,3657.5,0.341,3.252,,2503
ASPIRE,15.85,12.85,12.85,,,,True,7200.0,5.0,6.316,,577
ASTAR,644.8,525.5,525.5,,,,False,100.9,5.253,3.528,,61
ASTEC,730.0,621.1,621.1,,,,False,33026.55,0.826,4.606,,4119
ASTERDM,839.4,770.0,711.3,,,,False,482215.85,1.403,3.552,,2083
ASTRAL,1504.4,1311.6,1311.6,,,,False,588091.15,0.977,5.605,,4779
ASTRAMICRO,1871.0,1668.1,1165.0,1871.0,1668.1,20.0,False,436429.85,0.574,2.836,-7.75,5373
ASTRAZEN,8404.0,7827.0,7827.0,,,,False,5643.4,0.289,3.24,,5982
ASTRON,4.33,3.63,3.62,,,,False,27171.85,1.055,3.289,,2121
ATALREAL,33.25,27.17,22.93,,,,True,8141757.7,2.012,4.839,,1408
ATAM,72.4,64.05,64.05,,,,False,6446.8,0.959,3.237,,799
ATGL,750.0,643.15,635.15,,,,False,1611465.65,0.357,5.703,,1913
ATHERENERG,1345.0,1116.2,874.1,,,,False,4527262.85,0.544,3.898,,311
ATL,24.9,22.18,22.18,,,,False,102346.35,0.484,3.147,,732
ATLANTAA,40.8,34.5,34.5,,,,False,33513.35,0.331,3.731,,4896
ATLANTAELE,1813.0,1493.0,1493.0,,,,False,142455.25,0.472,3.576,,208
ATLASCYCLE,104.9,95.0,95.0,104.9,95.0,20.0,False,4583.0,0.087,2.508,-6.93,5978
ATMASTCO,170.0,149.5,149.5,,,,False,10220.0,1.37,3.574,,599
ATUL,6900.0,5992.0,5992.0,,,,False,74626.55,0.628,4.095,,5980
ATULAUTO,522.0,461.95,435.2,,,,True,149494.4,7.8,4.279,,3232
AUBANK,1090.4,960.0,941.4,,,,False,1733008.65,0.747,4.654,,2240
AURIONPRO,908.4,729.3,729.3,,,,False,162395.3,1.209,5.917,,5124
AUROIMPEX,27.05,24.65,24.65,,,,False,4320.0,0.741,5.333,,788
AUROPHARMA,1636.8,1512.0,1391.0,,,,False,893056.05,0.821,3.548,,7665
AURUM,264.64,213.41,175.01,,,,False,524535.9,0.209,4.028,,2704
AURUS,5.04,4.26,4.26,,,,False,25331.9,0.356,3.129,,3143
AUSOMENT,142.95,113.0,111.0,,,,False,3639.5,1.119,4.373,,5969
AUTOAXLES,1889.0,1742.1,1633.9,,,,False,6752.75,1.361,3.7,,5980
AUTOIND,103.5,81.68,69.99,,,,False,117910.15,0.229,4.443,,4811
AVADHSUGAR,562.0,495.0,428.0,,,,False,29555.4,0.813,3.331,,2223
AVALON,1825.9,1621.0,1305.0,1825.9,1621.0,20.0,False,329162.9,2.472,2.492,-3.637,815
AVANTEL,197.77,158.1,155.52,,,,False,3560885.0,0.222,7.072,,498
AVANTIFEED,1064.0,906.0,906.0,,,,False,517201.4,1.161,3.965,,4090
AVG,234.55,195.1,145.01,,,,False,37671.5,0.167,4.105,,2042
AVL,664.55,602.7,500.75,,,,False,184094.4,0.856,3.384,,429
AVONMORE,11.99,9.05,9.05,,,,True,217435.05,6.053,4.959,,881
AVPINFRA,73.35,54.5,54.5,,,,False,66360.0,0.518,5.657,,584
AVROIND,10.59,8.42,8.42,,,,False,292664.15,1.021,3.765,,1967
AVTNPL,72.9,68.31,66.41,72.9,68.31,20.0,False,36226.95,1.393,2.763,-3.402,4823
AWFIS,320.45,270.05,270.05,,,,False,239340.95,0.564,5.658,,541
AWHCL,486.0,423.0,423.0,,,,False,82084.45,1.289,5.89,,1381
AWL,198.6,180.27,179.5,,,,False,3012407.65,0.362,4.144,,1108
AXISBANK,1373.0,1210.6,1210.6,,,,False,8015703.75,0.858,6.118,,6916
AXISCADES,1700.3,1470.3,1470.3,,,,False,183928.4,0.875,3.573,,5981
AXITA,7.68,7.3,6.57,7.68,7.3,20.0,False,306189.55,1.569,2.673,-4.297,1017
AYE,197.29,158.55,136.61,,,,False,2166023.1,0.219,4.196,,114
AYMSYNTEX,277.0,222.72,202.75,,,,False,48721.75,0.383,3.953,,2706
AZAD,2530.0,2057.1001,1951.0,,,,False,747027.6,1.04,4.704,,642
BABAFP,25.7,21.75,17.65,,,,False,3680.0,0.0,6.213,,667
BAFNAPH,257.76,200.3,125.0,,,,True,5377.9,0.05,12.52,,3382
BAGFILMS,4.82,4.35,4.16,4.82,4.35,20.0,False,75491.25,1.257,2.742,-8.091,5644
BAHETI,799.95,693.0,565.0,,,,False,20062.5,1.178,5.262,,899
BAIDFIN,10.99,9.42,9.11,,,,False,63260.75,0.785,3.387,,869
BAJAJCON,692.0,517.2,517.2,,,,False,1225043.6,0.279,5.804,,3938
BAJAJELEC,345.15,320.0,301.0,,,,False,125267.05,0.633,3.227,,4622
BAJAJFINSV,1945.0,1822.0,1640.5,,,,False,1243510.5,0.605,3.187,,5949
BAJAJHCARE,394.0,313.35,281.1,,,,False,436577.8,0.421,4.54,,1160
BAJAJHFL,94.0,83.55,82.3,,,,False,5020171.1,1.488,7.253,,467
BAJAJHIND,18.39,16.58,16.58,,,,False,4081006.65,0.611,3.749,,5982
BAJAJHLDNG,11218.0,10132.0,9816.0,,,,False,57189.9,0.692,4.577,,5949
BAJAJINDEF,258.45,224.55,224.55,,,,False,19622.55,1.19,3.846,,355
BAJAJST,422.0,375.7,350.05,422.0,375.7,20.0,False,15318.45,0.501,2.576,-7.37,70
BAJEL,194.63,173.5,173.5,,,,False,250922.15,0.344,3.397,,648
BAJFINANCE,1074.4,994.1,860.45,,,,False,8368836.65,1.179,3.255,,5980
BALAJEE,30.3,26.0,26.0,,,,False,49222.3,0.265,5.717,,467
BALAJITELE,93.0,80.95,80.95,,,,False,118882.25,0.872,4.457,,5982
BALAMINES,2443.6001,2057.1001,1700.6,,,,False,368822.9,0.284,3.117,,4768
BALAXI,25.5,23.0,22.5,25.5,23.0,20.0,False,21882.7,2.057,2.893,-3.882,2635
BALKRISHNA,19.9,16.3,16.3,,,,False,12264.4,5.986,3.485,,2719
BALKRISIND,2336.0,1982.1,1970.0,,,,True,374379.55,11.279,4.822,,5060
BALMLAWRIE,183.99,173.7,167.0,,,,False,98438.6,2.965,3.193,,5980
BALPHARMA,93.8,76.01,76.01,,,,False,67153.9,0.119,4.291,,4994
BALRAMCHIN,641.95,555.2,510.15,,,,False,680148.3,0.348,4.627,,5983
BALUFORGE,475.0,422.6,422.6,,,,False,383295.3,0.422,4.354,,562
BANARBEADS,125.0,98.0,96.05,,,,False,17770.85,0.062,3.873,,3598
BANARISUG,3543.1001,3421.0,3315.2,3543.1001,3421.0,20.0,False,251.0,0.709,2.792,-1.298,5980
BANCOINDIA,708.95,588.0,588.0,,,,False,138199.7,0.403,7.012,,4835
BANDHANBNK,220.76,161.95,161.95,,,,False,21109024.2,0.442,6.717,,2063
BANG,31.7,26.3,25.84,,,,False,39859.75,1.101,4.293,,4546
BANKA,96.58,85.0,81.4,96.58,85.0,20.0,False,3139.75,0.713,2.887,-10.944,2079
BANKBARODA,258.25,238.45,238.45,,,,False,12590713.85,0.748,3.607,,5980
BANKINDIA,149.33,134.01,134.01,,,,False,10299644.2,0.521,4.015,,5980
BANSALWIRE,370.0,302.0,286.2,,,,False,256114.2,0.338,4.252,,511
BANSWRAS,137.38,118.01,116.41,,,,False,57867.95,0.261,3.157,,4763
BASF,3861.5,3429.3,3242.5,,,,False,17008.5,0.454,4.275,,5980
BASILIC,210.65,189.0,189.0,,,,False,17580.0,0.785,4.792,,711
BASML,27.94,24.8,23.47,27.94,24.8,20.0,False,72795.25,0.433,2.791,-3.758,5111
BATAINDIA,717.5,664.9,651.0,,,,False,250987.0,0.677,3.219,,5980
BATLIBOI,93.69,81.21,71.21,,,,False,45656.1,0.471,3.22,,77
BAWEJA,30.2,25.65,25.65,30.2,25.65,20.0,False,13040.0,2.025,2.991,-11.755,613
BAYERCROP,4555.0,4051.7,4030.0,,,,False,45436.2,0.365,6.454,,4091
