symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
FINNIFTY,4094,1909,2185,114.46,14294,6250.38211,22694557102,1913.89102,26386
PREMIERENE,21299,13486,7813,57.93,26393,42914.06502,13475165964,3065.29964,1005
VBL,85722,55721,30001,53.84,118904,106728.85821,56643995592,11484.98592,421
MIDCPNIFTY,49946,35988,13958,38.79,76682,31951.60904,136247206014,12682.15014,14948
DIVISLAB,54165,40496,13669,33.75,101159,77138.13425,83531414251,14002.14251,9025
NIFTY,6660015,5142975,1517040,29.5,45149252,734218.05196,71549563720868,2094531.84368,24207
DMART,48879,39125,9754,24.93,77821,90787.08081,36630145573,5774.65573,3826
KEI,14592,11699,2893,24.73,12478,25734.37513,9627298129,1857.50629,5540
ASIANPAINT,54120,43835,10285,23.46,32869,27032.66115,19639136377,2625.56377,2626
HINDZINC,56803,46752,10051,21.5,154606,98248.2313,111063640822,28179.00072,626
HYUNDAI,17563,14470,3093,21.38,15408,23871.08905,7363482073,1599.39573,2250
SAIL,55715,45996,9719,21.13,54697,145463.21776,35640331052,10418.92052,194
MARUTI,77572,64557,13015,20.16,64096,31057.25737,41256342976,4707.12976,13520
COCHINSHIP,21726,18120,3606,19.9,24330,25009.3992,12893227888,3057.55888,1547
OFSS,20099,16796,3303,19.67,32792,51538.22494,35260086538,8596.16538,11800
BANKNIFTY,822633,692160,130473,18.85,1516523,374565.16446,2620308578555,220039.19555,57783
ICICIGI,23140,19507,3633,18.62,10819,32139.93565,2552497512,338.71012,1596
TATAPOWER,81105,68409,12696,18.56,44882,33567.52581,21349452290,2981.4204,364
HEROMOTOCO,39412,33559,5853,17.44,35841,44683.52986,26836072296,4157.92296,5595
DELHIVERY,19653,16786,2867,17.08,9216,14674.35787,7329681818,1071.77443,449
360ONE,11150,9547,1603,16.79,4192,3657.05425,2240568965,447.38965,1197
MARICO,18378,15774,2604,16.51,6722,11898.72672,5675315532,503.51532,833
VEDL,92036,79229,12807,16.16,97987,58133.28246,27336687168,7784.77918,286
VOLTAS,47142,40585,6557,16.16,26395,23464.55868,10161588663,2003.58663,1217
SHRIRAMFIN,50604,43674,6930,15.87,46025,94270.28292,33944929788,6700.39788,1117
LODHA,26368,22840,3528,15.45,17504,22642.25593,11744408325,2567.33325,1265
CIPLA,39412,34158,5254,15.38,28012,21815.76089,14911357147,1831.86147,1402
TATACONSUM,42349,36771,5578,15.17,13109,13371.64273,6324836644,620.47144,1047
ANGELONE,23222,20172,3050,15.12,19302,35372.5005,11445843700,2862.312,298
LT,117498,102388,15110,14.76,65681,77336.02397,40215075764,5769.45764,4038
BDL,30347,26502,3845,14.51,36205,30533.06768,18368044306,4141.99806,1363
BLUESTARCO,22103,19333,2770,14.33,6199,8208.73007,2251230202,460.92202,1485
NIFTYFPI,32,28,4,14.29,13,227.7418,0,0.0,1575
UNIONBANK,31510,27588,3922,14.22,25324,29066.50015,19033461581,4235.93081,187
POLYCAB,30628,26827,3801,14.17,24741,50533.30157,23763303133,4437.53133,9060
MAZDOCK,33181,29065,4116,14.16,44231,44925.76174,22431423190,5293.3819,2625
PGEL,17783,15588,2195,14.08,7682,10363.99897,3431253386,755.96886,587
PNBHOUSING,19165,16825,2340,13.91,15357,25237.18704,9823355880,2288.7488,1185
PRESTIGE,16810,14772,2038,13.8,6945,11692.72512,4054769622,936.71622,1615
CGPOWER,30725,27015,3710,13.73,10243,11757.16693,6577830255,1173.71255,865
DRREDDY,42445,37349,5096,13.64,19397,23858.94031,12182133862,1344.58862,1182
BAJAJFINSV,46259,40712,5547,13.62,18145,10351.35807,10087905321,967.17321,2010
CROMPTON,45222,39803,5419,13.61,23784,28497.09803,10066857172,2018.61672,238
BANKINDIA,23242,20504,2738,13.35,13103,19930.99576,8185360924,1563.78924,145
SBILIFE,31612,27901,3711,13.3,15201,16107.67593,8825001112,1235.98612,1768
