index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24207.75,24334.55,-0.52,2026-08-26,2026-08-25,False
NIFTY_BANK,^NSEBANK,57783.75,57514.2,0.47,2026-08-26,2026-08-25,False
NIFTY_NEXT_50,^NSMIDCP,74501.05,74508.9,-0.01,2026-08-26,2026-08-25,False
INDIA_VIX,^INDIAVIX,10.56,11.08,-4.65,2026-08-26,2026-08-25,False
SENSEX,^BSESN,77472.94,77656.09,-0.24,2026-08-26,2026-08-25,False
