symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KPIL,1362.2,53.378339343969,27.09910960262148,Buy,7.52229852395611,True,6
CRAFTSMAN,9270.0,54.55435486899261,31.941888313424844,Buy,3.275401069518717,True,6
AADHARHFC,531.8,59.21859133752857,31.33732083317013,Buy,15.357917570498904,True,6
RRKABEL,2235.7,50.20391231759726,32.93977296004143,Buy,3.995720532142508,True,6
NXST.RR,163.81,64.30460921752197,26.89278725234216,Strong buy,4.644180401175425,True,6
CREDITACC,1536.3,64.29111585233282,33.190860756640504,Buy,22.590169166932647,True,6
SYRMA,1409.4,64.46965759459772,48.85702471640339,Buy,17.440213315557052,True,6
INDIGO,5129.0,54.73387267366177,42.21854534953407,Buy,17.234285714285715,True,6
SHRIRAMFIN,1025.4,54.99676382790803,26.124530205193743,Buy,12.87978863936593,True,6
PNBHOUSING,1081.2,60.670179420633445,25.230977205897226,Buy,10.7559926244622,True,6
ACUTAAS,3415.0,56.07604934854973,40.71927175475504,Buy,3.484848484848485,True,6
ACMESOLAR,369.05,58.88628445199948,44.08384847440798,Buy,4.76933995741661,True,6
APOLLOHOSP,8876.5,68.48260352885677,28.61308806133217,Strong buy,5.421615201900238,True,6
DELHIVERY,513.35,65.0876759982007,28.19073524789276,Buy,16.816475139378777,True,6
WELCORP,1576.3,66.98602300823148,36.13133177123242,Strong buy,16.936201780415427,True,6
HFCL,212.06,59.70073557162716,45.97776521367877,Buy,22.57803468208093,True,6
STARHEALTH,594.2,69.56002378536031,45.75835408447036,Strong buy,15.155038759689932,True,6
NUVAMA,1901.5,69.95630349834991,48.46565938970234,Strong buy,23.55425601039636,True,6
EMCURE,1835.2,57.65761440140176,33.23441628345969,Buy,4.868571428571431,True,6
EXIDEIND,421.3,67.38541332804118,31.97541606415415,Buy,8.638473439917483,True,6
MEDANTA,1329.7,62.00006663633325,35.99738020401639,Buy,9.539500782601529,True,6
HONAUT,38310.0,59.120781968764895,43.532598027666566,Buy,10.086206896551724,True,6
KIMS,821.35,57.70728122646629,34.64932198761773,Strong buy,1.9044665012406976,True,6
CHOLAFIN,1770.0,58.76744904071849,35.497573683985216,Buy,20.85210979106924,True,6
PIDILITIND,1588.7,58.00558114585501,37.64839970646861,Buy,8.340152755046368,True,6
