symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,23498,10169508,10193006,367482.814205,15936253834473.7,935429.716442,7365229,24049.7
BANKNIFTY,7179,468438,475617,123672.129504,810826405345.5,194892.92295900002,1056050,57268.25
KALYANKJIL,11370,78937,90307,61971.76161,44383546026.0,77146.98687,64039,418.05
DIXON,7803,64941,72744,52298.55681,45114682647.0,64405.35828,113257,13508.0
ETERNAL,7060,43058,50118,50887.6848275,31776775746.25,58907.827915,123142,297.9
DRREDDY,6068,36118,42186,49768.1633125,30661053056.25,55469.818875,49386,1331.7
INFY,11975,46603,58578,50034.47696,20223787448.0,54412.51144,492999,1049.1
HDFCBANK,7815,43788,51603,41613.10374,23707147808.5,45047.704325,720987,817.55
BHARTIARTL,4052,41836,45888,36938.04155,38731908186.5,41140.648415,168240,1940.3
TITAN,4290,49901,54191,34911.51482,41378797601.75,40894.4533375,88535,4602.0
RELIANCE,5333,65908,71241,34317.0801,43719572035.0,40178.10045,481543,1290.0
TCS,5360,59542,64902,24365.7645975,28396577603.25,29895.16563,411457,2034.7
MCX,4100,23178,27278,25685.1831375,15022614237.75,29442.063015,105158,2792.8
SWIGGY,4912,23974,28886,24622.403235,12558025859.5,28112.26058,47834,275.62
LAURUSLABS,1825,9577,11402,23423.33423,12662574822.5,26537.112455,33496,1520.6
BAJFINANCE,3050,19112,22162,23072.74845,14784634987.5,25586.348325,143905,1000.6
SUNPHARMA,2978,43140,46118,20108.749045,29590295192.5,23961.83097,94397,1935.5
POLYCAB,1920,8788,10708,21998.2973625,10373166787.5,23781.7152375,34223,9048.0
ICICIBANK,2151,12061,14212,21032.42449,11948294967.0,22757.66416,231754,1398.0
MIDCPNIFTY,921,41144,42065,16120.164696,72407894624.4,22221.17094,98675,14597.35
JIOFIN,3371,19139,22510,18466.709605,10833486534.5,20922.67745,113014,233.06
ADANIENT,1858,10470,12328,17642.822949600002,10311971530.35,20113.791353099998,105803,3037.0
NAUKRI,2371,19522,21893,15658.25173,13239159241.0,18556.41414,53800,1211.85
HINDALCO,2471,11703,14174,16583.87038,8155400127.0,18060.81165,108834,958.15
PAGEIND,2111,5884,7995,17220.322604,4965898177.6,18057.25438,21586,40590.0
DIVISLAB,2350,17305,19655,16170.02266,12085734162.0,17999.96428,59759,6925.0
ASHOKLEY,1858,7723,9581,14684.1115,6373436150.0,15900.973,60108,157.36
LODHA,2125,8874,10999,14417.1685,6353899393.75,15765.0999375,38405,1141.8
BSE,1790,12005,13795,13541.90122,9348867124.0,15645.97246,99297,3775.9
M&M,2208,13435,15643,13816.578,8628942892.0,15268.36692,148647,3109.2
SBIN,1599,24769,26368,12311.00835,19485459157.5,14824.199925,193087,1025.7
INDUSTOWER,2002,6700,8702,13506.30161,4574512677.0,14403.13338,88558,396.6
AMBER,1619,10152,11771,12296.16174,7984760211.0,14225.86385,30797,7618.0
LTF,1836,6754,8590,12950.0235,4931962335.0,14159.47185,31084,314.5
ADANIPOWER,1571,5233,6804,12308.95831,4276127508.0,13501.50839,67400,219.49
TRENT,1729,15937,17666,11388.4980975,10926275463.0,13342.9938525,133898,2925.1
MARUTI,1553,26146,27699,10833.607845,18753857859.0,13125.586435,129537,13898.0
BHEL,1151,5250,6401,11574.109575,5500371030.0,12877.538625,58940,382.85
LICHSGFIN,2304,1674,3978,12273.8034,921392330.0,12419.7267,37971,541.65
AXISBANK,1376,7527,8903,11358.2245,6374598456.25,12365.7090625,149589,1315.1
LT,1471,13431,14902,10139.170965,9411173982.0,11286.938285,166139,3935.0
ADANIGREEN,1113,2624,3737,10187.67642,2514195978.0,10974.2562,52988,1507.0
SOLARINDS,1091,5280,6371,9736.66829,4886958834.0,10915.63163,25487,17531.0
HCLTECH,2107,13235,15342,9403.18168,6160076312.0,10833.7448,141410,1135.3
CHOLAFIN,927,2159,3086,10296.963125,2463541206.25,10720.0001875,32143,1767.9
NTPC,1894,8907,10801,9897.58875,4796244405.0,10440.0453,121619,345.75
INDIGO,1119,13641,14760,8677.64751,10635743584.5,10433.858355,85271,5125.5
POWERINDIA,1103,6784,7887,8938.3669,5885625245.5,10281.619355,46600,32190.0
PERSISTENT,1495,7727,9222,8852.5996875,4746852555.0,10072.0627375,73527,4769.1
IDEA,885,3046,3931,8931.244395,3262394893.5,9835.30308,115575,14.08
NATIONALUM,1354,6086,7440,8787.015,4136370112.5,9813.278625,51696,342.75
EXIDEIND,1126,6500,7626,8583.498,5131778562.0,9812.95362,29538,421.5
ADANIENSOL,763,3454,4217,8584.62408,4003215331.5,9698.572395,42225,1654.6
PAYTM,928,4274,5202,8393.3099925,3966512837.75,9399.04587,43159,1251.3
COALINDIA,1384,14509,15893,8119.059435,8680054864.5,9317.59308,93358,434.85
COFORGE,1049,9285,10334,7203.3634575,6682580577.75,9144.549235,64923,1458.5
BANKBARODA,1163,5942,7105,8262.5133825,4423249291.5,9088.6497975,91325,243.3
EICHERMOT,1091,5882,6973,8128.78134,4471401934.0,8861.45068,75577,7412.5
DLF,1281,6332,7613,7818.53249,3962597402.0,8581.05151,77542,645.85
MUTHOOTFIN,907,5155,6062,7667.5412275,4480293221.25,8522.72344,35143,3039.3
HEROMOTOCO,1054,7167,8221,7659.96252,5386033887.0,8366.37639,71713,4875.8
ABCAPITAL,610,3624,4234,7470.74859,4508743416.0,8312.19275,19315,395.5
DELHIVERY,697,3378,4075,7403.93615,3692038349.25,8164.2283925,25416,513.15
PNB,888,5316,6204,7242.192,4486803680.0,8103.1088,68911,102.11
MAZDOCK,1394,4695,6089,7615.2215925,2691975555.0,8088.5671425,36177,2403.4
CANBK,907,2678,3585,7534.4121,2315184525.0,7985.29185,84578,123.06
SHRIRAMFIN,826,5065,5891,6996.7343325,4418356065.75,7897.90749,61364,1024.6
ASIANPAINT,1053,7372,8425,7117.2107,5007585147.5,7775.412175,58169,2699.4
TECHM,840,2828,3668,7093.4646,2472005154.0,7637.54814,54551,1416.5
BAJAJ-AUTO,878,7701,8579,6707.91354,5967864485.25,7575.8333925,63864,10142.0
HDFCAMC,877,2875,3752,7112.09901,2409143277.0,7556.84778,26139,2703.7
TORNTPHARM,1164,3911,5075,7121.29065,2432105526.25,7519.5959125,29802,4905.4
TMPV,1255,9063,10318,6729.51328,5154446544.0,7459.81872,119922,333.1
HINDPETRO,850,4412,5262,6683.2259625,3551384614.5,7314.5233575,36042,389.85
MARICO,666,3586,4252,6782.12208,3701893980.0,7298.20188,26192,853.15
KOTAKBANK,859,5851,6710,6407.2836,4499773320.0,7092.8168,158094,371.95
WIPRO,1292,4860,6152,6601.7478,2579567040.0,7066.8432,180322,173.09
BIOCON,631,3565,4196,6389.24025,3773308675.0,7000.827,29961,407.0
CDSL,951,6948,7899,6024.1415675,4549726225.0,6950.9188175,37500,1347.6
GLENMARK,735,3248,3983,6261.5151375,2842879871.25,6808.23885,39578,2279.5
KAYNES,1167,6041,7208,5756.73651,3149341423.5,6713.300745,44336,3315.3
WAAREEENER,1198,5868,7066,6016.50147,3097303769.0,6660.72666,67416,2880.4
INDUSINDBK,838,4342,5180,5919.61153,3120755316.0,6611.22469,77919,1005.0
ONGC,1002,10236,11238,5571.68985,5863067347.5,6531.263325,77914,246.09
GODREJPROP,907,3863,4770,5949.4669975,2577077015.5,6512.5221525,40466,2032.2
UPL,777,2754,3531,6101.8965685,2234441937.2,6500.3971905,34979,583.4
PGEL,932,8908,9840,5149.98249,5066490210.5,6436.069595,25054,579.85
JUBLFOOD,1004,8158,9162,5487.094375,4605830075.0,6429.457625,30166,437.2
PHOENIXLTD,807,3342,4149,5821.142075,2492977196.5,6402.04404,14029,2053.4
BEL,966,7705,8671,5659.932135,4662993100.5,6343.44564,138775,409.65
DMART,987,3998,4985,5918.412555,2482648161.0,6333.594165,53756,4008.0
ADANIPORTS,623,5676,6299,5369.3276575,4997692702.0,5987.7696775,68914,1801.5
SUZLON,771,4973,5744,5261.49189,3593360098.0,5987.26387,59984,53.66
IDFCFIRSTB,747,4277,5024,5447.40042,3205387039.75,5953.1003175,59322,78.63
HAL,823,5291,6114,5378.450535,3602929197.0,5949.317505,66305,4342.3
GRASIM,713,2219,2932,5643.9431,1782517282.5,5882.965925,64481,3178.6
TATASTEEL,960,10170,11130,4976.28505,5471818907.5,5779.624125,127469,186.93
COCHINSHIP,959,3286,4245,5445.13396,1936556380.0,5765.65776,37861,1420.8
HINDUNILVR,799,5862,6661,5174.16963,3864315033.0,5658.33996,105028,2153.0
CGPOWER,650,3188,3838,5090.897775,2566902173.5,5636.04451,42417,913.25
VBL,841,3399,4240,5174.8370175,2211832744.5,5480.5919625,67786,483.7
