symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
KALYANKJIL,420.3,17.287568020092085,17.97,9681.0,90307.0,77146.98687,64039.0,True,5
DRREDDY,1333.1,4.393108848864519,9.76,4391.0,42186.0,55469.818875,49386.0,True,3
PAGEIND,40715.0,5.987244565924769,9.28,1833.0,7995.0,18057.25438,21586.0,True,3
POLYCAB,9045.0,-4.809513786571248,5.29,1720.0,10708.0,23781.7152375,34223.0,True,3
RADICO,4133.2,18.05769780062839,5.28,403.0,2060.0,1734.447315,8033.0,True,3
SOLARINDS,17615.0,-3.706335756846881,5.14,1242.0,6371.0,10915.63163,25487.0,True,3
LODHA,1141.7,32.38636363636365,4.95,1811.0,10999.0,15765.0999375,38405.0,True,3
LICHSGFIN,541.0,-0.0277187471126263,4.92,1780.0,3978.0,12419.7267,37971.0,True,3
ETERNAL,298.1,18.812275807094466,4.15,4903.0,50118.0,58907.827915,123142.0,True,3
LTF,315.75,20.07986309184256,3.63,1089.0,8590.0,14159.47185,31084.0,True,3
SWIGGY,275.66,13.323741007194256,3.52,1628.0,28886.0,28112.26058,47834.0,True,3
MAZDOCK,2409.2,0.3833333333333257,3.4,1186.0,6089.0,8088.5671425,36177.0,True,3
DIXON,13508.0,17.973799126637555,3.37,3690.0,72744.0,64405.35828,113257.0,True,3
EXIDEIND,421.3,8.638473439917483,3.11,892.0,7626.0,9812.95362,29538.0,True,3
NUVAMA,1901.5,23.55425601039636,3.03,222.0,1088.0,1595.71275,7543.0,True,3
TCS,2034.8,-6.402943882244712,2.74,10990.0,64902.0,29895.16563,411457.0,True,3
LAURUSLABS,1521.0,7.491166077738516,2.68,875.0,11402.0,26537.112455,33496.0,True,3
KEI,4961.0,-4.925258719816021,2.65,457.0,2402.0,5072.1196925,17716.0,True,3
ADANIENT,3039.1,1.7817073579155305,2.4,2482.0,12328.0,20113.7913531,105803.0,True,3
MARUTI,13918.0,6.4148635216759695,2.27,2883.0,27699.0,13125.586435,129537.0,True,3
DMART,4009.2,-2.023460410557189,2.13,1121.0,4985.0,6333.594165,53756.0,True,3
BAJFINANCE,1002.9,13.1941309255079,2.12,2981.0,22162.0,25586.348325,143905.0,True,3
JSWENERGY,542.65,-6.528292136766856,2.09,775.0,4399.0,4474.6130025,37929.0,True,3
PFC,404.8,-5.926098071113176,1.94,1199.0,5306.0,3215.81065,62924.0,True,3
HINDALCO,958.4,-10.763500931098696,1.85,1974.0,14174.0,18060.81165,108834.0,True,3
INFY,1049.5,-12.072721179624658,1.81,8752.0,58578.0,54412.51144,492999.0,True,3
UNIONBANK,156.85,-5.306689205505912,1.76,816.0,4037.0,4747.3015125,47136.0,True,3
HAVELLS,1214.0,6.035461612367884,1.74,552.0,3273.0,4257.0238,32277.0,True,3
COFORGE,1458.6,1.298701298701286,1.72,1100.0,10334.0,9144.549235,64923.0,True,3
BHARTIARTL,1941.8,5.704953728905823,1.71,2824.0,45888.0,41140.648415,168240.0,True,3
ICICIGI,1785.4,2.703635526921307,1.71,332.0,1688.0,2797.1931325,19715.0,True,3
TITAN,4608.1,9.954902288291317,1.66,1442.0,54191.0,40894.4533375,88535.0,True,3
HYUNDAI,1926.8,1.287914629658834,1.66,365.0,1633.0,4464.078905,22389.0,True,3
NYKAA,324.25,23.759541984732824,1.62,425.0,3943.0,3970.7378125,26721.0,True,3
MUTHOOTFIN,3040.0,2.3224503534163583,1.56,538.0,6062.0,8522.72344,35143.0,True,3
NAUKRI,1214.1,19.98814053466422,1.56,826.0,21893.0,18556.41414,53800.0,True,3
NTPC,345.95,-4.6444321940463125,1.5,1803.0,10801.0,10440.0453,121619.0,True,3
PHOENIXLTD,2054.6,17.681425052981258,1.47,203.0,4149.0,6402.04404,14029.0,True,3
EICHERMOT,7421.5,3.978984238178634,1.46,1090.0,6973.0,8861.45068,75577.0,True,3
CHOLAFIN,1770.0,20.85210979106924,1.46,464.0,3086.0,10720.0001875,32143.0,True,3
AUBANK,1046.1,8.968749999999991,1.43,480.0,2547.0,4358.9721,34059.0,True,3
TATASTEEL,187.05,-7.857142857142851,1.37,1726.0,11130.0,5779.624125,127469.0,True,3
DIVISLAB,6935.0,6.12088752869166,1.36,799.0,19655.0,17999.96428,59759.0,True,3
