symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,NIFTY_ENERGY,-1.5496183206106835,1.631205673758869,-0.55,3.44,-3.63,-1.0,-1.81,5.26
HDFCBANK,Finance,NIFTY_FIN_SERVICE,2.9119496855345885,10.64304550679558,-0.55,3.44,5.79,3.46,7.2,4.85
BHARTIARTL,Communications,,4.352966466036114,5.704953728905823,-0.55,3.44,,4.9,2.26,
ICICIBANK,Finance,NIFTY_FIN_SERVICE,1.2012446631449387,11.434262948207172,-0.55,3.44,5.79,1.75,7.99,5.64
SBIN,Finance,NIFTY_FIN_SERVICE,-2.369397659149309,4.16243654822335,-0.55,3.44,5.79,-1.82,0.72,-1.63
TCS,Technology Services,NIFTY_IT,1.334661354581671,-6.402943882244712,-0.55,3.44,-4.29,1.88,-9.84,-2.11
BAJFINANCE,Finance,NIFTY_FIN_SERVICE,0.8243691565296,13.1941309255079,-0.55,3.44,5.79,1.37,9.75,7.4
LICI,Finance,NIFTY_FIN_SERVICE,-0.0115021854152315,9.580234463632928,-0.55,3.44,5.79,0.54,6.14,3.79
LT,Industrial Services,NIFTY_ENERGY,-3.934146341463419,0.3516013146831697,-0.55,3.44,-3.63,-3.38,-3.09,3.98
HINDUNILVR,Consumer Non-Durables,NIFTY_FMCG,-1.4501372369624803,1.6323064584611202,-0.55,3.44,2.67,-0.9,-1.81,-1.04
MARUTI,Consumer Durables,NIFTY_AUTO,-3.5548472039359718,6.4148635216759695,-0.55,3.44,2.51,-3.0,2.97,3.9
SUNPHARMA,Health Technology,NIFTY_PHARMA,3.2089552238805994,8.306762879677798,-0.55,3.44,6.44,3.76,4.87,1.87
INFY,Technology Services,NIFTY_IT,4.282591414944358,-12.072721179624658,-0.55,3.44,-4.29,4.83,-15.51,-7.78
ADANIPORTS,Transportation,NIFTY_AUTO,-2.9916599408124784,-1.3730853391684852,-0.55,3.44,2.51,-2.44,-4.81,-3.88
ADANIPOWER,Utilities,NIFTY_ENERGY,-3.125137744082516,-4.347826086956525,-0.55,3.44,-3.63,-2.58,-7.79,-0.72
AXISBANK,Finance,NIFTY_FIN_SERVICE,-4.366812227074236,2.986127439454495,-0.55,3.44,5.79,-3.82,-0.45,-2.8
TITAN,Consumer Durables,NIFTY_AUTO,4.634423251589473,9.954902288291317,-0.55,3.44,2.51,5.18,6.51,7.44
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,-3.70100446782218,1.7817073579155305,-0.55,3.44,5.79,-3.15,-1.66,-4.01
M&M,Consumer Durables,NIFTY_AUTO,-0.7300433562866644,3.938716245535565,-0.55,3.44,2.51,-0.18,0.5,1.43
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,-7.1169933824447495,-2.0410850671582828,-0.55,3.44,5.79,-6.57,-5.48,-7.83
ITC,Consumer Non-Durables,NIFTY_FMCG,-2.9239766081871346,0.1774937877174299,-0.55,3.44,2.67,-2.37,-3.26,-2.49
NTPC,Utilities,NIFTY_ENERGY,-3.889429087373246,-4.6444321940463125,-0.55,3.44,-3.63,-3.34,-8.08,-1.01
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,-0.8325383748157141,5.771898991767644,-0.55,3.44,-7.43,-0.28,2.33,13.2
HCLTECH,Technology Services,NIFTY_IT,8.198284080076263,-2.045395702079921,-0.55,3.44,-4.29,8.75,-5.49,2.24
ONGC,Energy Minerals,NIFTY_ENERGY,5.196581196581195,-6.8105243233011485,-0.55,3.44,-3.63,5.75,-10.25,-3.18
BEL,Electronic Technology,NIFTY_IT,-1.5735735735735763,-1.7505995203836957,-0.55,3.44,-4.29,-1.02,-5.19,2.54
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,0.1223491027732463,-2.964426877470356,-0.55,3.44,-7.43,0.67,-6.4,4.47
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,3.614190687361422,11.08337790455815,-0.55,3.44,5.79,4.16,7.64,5.29
HAL,Electronic Technology,NIFTY_IT,-1.963439404197698,2.501179801793299,-0.55,3.44,-4.29,-1.41,-0.94,6.79
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,1.1172035640849869,5.386099007071923,-0.55,3.44,2.67,1.67,1.95,2.72
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,1.7543859649122806,-1.264591439688716,-0.55,3.44,2.51,2.3,-4.7,-3.77
ETERNAL,Technology Services,NIFTY_IT,5.709219858156036,18.812275807094466,-0.55,3.44,-4.29,6.26,15.37,23.1
DMART,Retail Trade,NIFTY_FMCG,-7.378829182645671,-2.023460410557189,-0.55,3.44,2.67,-6.83,-5.46,-4.69
COALINDIA,Energy Minerals,NIFTY_ENERGY,-0.7983576642335767,-6.453000645300065,-0.55,3.44,-3.63,-0.25,-9.89,-2.82
POWERGRID,Utilities,NIFTY_ENERGY,-1.9996522343940184,-3.789689313758951,-0.55,3.44,-3.63,-1.45,-7.23,-0.16
ASIANPAINT,Process Industries,NIFTY_METAL,-0.7683823529411798,1.2339659440402104,-0.55,3.44,-7.43,-0.22,-2.21,8.66
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,-2.5285171102661512,12.87978863936593,-0.55,3.44,5.79,-1.98,9.44,7.09
ADANIGREEN,Utilities,NIFTY_ENERGY,-1.7327861377108924,-0.6781669739267814,-0.55,3.44,-3.63,-1.18,-4.12,2.95
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,0.5645161290322642,-7.857142857142851,-0.55,3.44,-7.43,1.11,-11.3,-0.43
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-0.5964779397841274,-5.7540394973069935,-0.55,3.44,-7.43,-0.05,-9.19,1.68
