symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
SOLARINDS,20324.0,12.169545780672223,62.44,17861.0,304934.0,260734.25201,46465.0,True,6
PAGEIND,36520.0,-8.7,46.04,9110.0,115406.0,152183.12278200002,28896.0,True,6
ASTRAL,1592.0,18.417137756620047,32.37,10179.0,331931.0,148656.517935,41627.0,True,6
JIOFIN,255.6,6.63329161451815,15.97,25471.0,231619.0,217496.380085,184915.0,True,5
APOLLOHOSP,8600.0,-1.7142857142857142,15.65,8487.0,162356.0,89701.8197625,62714.0,True,5
ASHOKLEY,176.23,12.607028753993603,12.41,6842.0,93816.0,96950.974,61971.0,True,5
FORCEMOT,18525.0,3.520536462699078,12.38,2934.0,61348.0,22888.542445,26628.0,True,5
MAXHEALTH,1013.3,-7.587779297765621,11.8,4465.0,80040.0,45896.1602925,42305.0,True,5
ULTRACEMCO,11706.0,2.12877333798639,11.77,7297.0,87976.0,69211.13815,69271.0,True,5
BDL,1375.5,5.815831987075922,11.54,3843.0,78496.0,67056.29005,37152.0,True,5
JUBLFOOD,491.55,14.580419580419582,9.39,4032.0,166435.0,150075.518625,46985.0,True,3
CONCOR,533.65,14.0034180730613,9.17,2629.0,54600.0,38909.857375,31294.0,True,3
ADANIENSOL,1583.0,-3.7163189587008034,8.91,3570.0,38617.0,49096.349235,43624.0,True,3
ALKEM,5449.5,-1.7488506265212296,7.26,1365.0,7543.0,7193.6951625,20154.0,True,3
HAL,4945.0,9.6428017117137,7.0,7324.0,190537.0,101963.58303,111915.0,True,3
GMRAIRPORT,103.0,-9.354923875737038,6.89,2293.0,26012.0,30522.2128875,35571.0,True,3
TMPV,349.6,2.8084105278635527,6.4,6589.0,99347.0,59628.33584,109516.0,True,3
360ONE,1183.0,6.865401987353207,6.35,925.0,7922.0,8814.95495,15482.0,True,3
MFSL,1512.4,-6.929230769230764,6.27,1950.0,19706.0,21052.90428,33027.0,True,3
AMBER,7175.0,-7.395456892101188,6.23,2822.0,88356.0,82719.21183,48128.0,True,3
SBILIFE,1812.0,-1.6286644951140066,6.22,1629.0,12848.0,24504.819825,27809.0,True,3
UNOMINDA,1240.0,7.6108652260696035,5.61,902.0,10108.0,7696.477965,16983.0,True,3
DRREDDY,1206.0,-2.3086269744835968,5.59,2873.0,29598.0,37782.3765,54277.0,True,3
PETRONET,279.3,0.5218643152780236,5.51,1554.0,42055.0,19781.24124,29773.0,True,3
ABB,7710.0,13.741978313786236,5.43,2281.0,31897.0,22157.3330875,44263.0,True,3
PREMIERENE,1035.8,-6.262443438914032,5.38,1048.0,6522.0,5087.383925,20516.0,True,3
RADICO,4675.2,15.155545703096127,5.21,716.0,25102.0,14973.29658,14451.0,True,3
BAJAJFINSV,2025.0,7.461260878794306,4.54,3338.0,22413.0,11162.90541,76823.0,True,3
VMM,107.0,-7.877744296168752,4.26,658.0,3637.0,6782.474255,16111.0,True,3
ICICIBANK,1406.8,0.4857142857142825,4.2,9252.0,85079.0,112325.48978,229562.0,True,3
TIINDIA,2780.0,-4.4968909959119205,4.2,667.0,12916.0,9329.6513,16532.0,True,3
COLPAL,1995.5,-1.5054294175715697,4.12,1614.0,12630.0,13930.20783,40753.0,True,3
SBICARD,641.0,4.058441558441558,4.1,1937.0,13039.0,15489.25752,49210.0,True,3
BSE,3502.8,-7.869542346133609,3.59,5424.0,87374.0,63056.22746,156655.0,True,3
BIOCON,420.0,-1.719901719901725,3.51,1268.0,25120.0,46042.09575,37424.0,True,3
GVT&D,4304.7,-3.805586592178775,3.47,1433.0,30839.0,23767.1197125,42764.0,True,3
