symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,26038,42238958,42264996,414171.183075,67206770138222.0,2144299.660295,7829505,24395.85
BANKNIFTY,9009,1821601,1830610,156472.478406,3169677775503.3,357544.103439,1191671,57635.25
SOLARINDS,21167,283767,304934,208236.7345,286678364251.0,260734.25201,46465,20324.0
JIOFIN,32011,199608,231619,194541.81814,125440402944.5,217496.380085,184915,255.6
BHARTIARTL,19066,189231,208297,177819.188065,179089255115.75,194354.0842225,189887,1939.1
PAGEIND,18981,96425,115406,141406.758284,74681396449.8,152183.12278200002,28896,36520.0
JUBLFOOD,22038,144397,166435,133024.777,89636992912.5,150075.518625,46985,491.55
ASTRAL,16308,315623,331931,108749.95846,214671978947.5,148656.517935,41627,1592.0
RELIANCE,18730,136200,154930,123306.8914,91338535810.0,133440.9995,467235,1317.0
IDEA,11444,37312,48756,112343.6831025,38002679267.25,121139.332275,120700,13.51
HDFCBANK,22277,153362,175639,105926.11003,75666917170.0,115618.92173,1008932,725.0
ICICIBANK,10519,74560,85079,104577.07589,75328880389.0,112325.48978,229562,1406.8
KALYANKJIL,10299,91196,101495,85298.0328,77480251258.5,106203.845385,65757,613.4
HAL,11165,179372,190537,83392.904595,136999162843.5,101963.58303,111915,4945.0
MCX,12316,114136,126452,82613.855655,78436390653.0,98219.024685,92847,2970.0
ASHOKLEY,9122,84694,93816,82189.509,79389046500.0,96950.974,61971,176.23
APOLLOHOSP,6647,155709,162356,72180.7766,173331516816.25,89701.8197625,62714,8600.0
BHEL,6996,35306,42302,76372.2427125,39529388508.75,83119.1403,53812,420.0
AMBER,10104,78252,88356,71897.803,57322890883.0,82719.21183,48128,7175.0
DIXON,10213,97895,108108,70892.58668,70395831142.0,79853.0481,124861,14035.0
LT,10180,79012,89192,72249.168775,56627883198.25,78539.3932575,130878,4070.7
SBIN,8208,137416,145624,66717.1122,113184668850.0,78101.5257,302171,1083.0
HINDALCO,9012,74382,83394,66434.34672,56116345145.0,73316.37817,116314,1046.25
GODREJCP,13794,127689,141483,64169.14085,60991159425.0,72773.2351,84558,936.9
INFY,13886,90145,104031,64967.87132,42458830936.0,70599.58068,380628,1175.0
ULTRACEMCO,10983,76993,87976,64271.97629,45700464186.0,69211.13815,69271,11706.0
BEL,10342,96185,106527,60493.8638775,57253186077.0,68836.1621475,151236,410.5
GRASIM,7324,99493,106817,59521.564425,83239283652.5,68793.90095,90454,3257.0
BDL,9762,68734,78496,56839.9813125,41100915873.75,67056.29005,37152,1375.5
PAYTM,4503,66689,71192,53164.647735,78624300417.0,65767.836905,82667,1649.5
ETERNAL,7594,49512,57106,58687.920185,38780910012.0,64988.139055,114781,318.0
TCS,10304,138412,148716,54794.01942,75086935949.25,64004.8339125,273091,2375.0
BSE,7680,79694,87374,54062.50836,58726891910.0,63056.22746,156655,3502.8
TMPV,9069,90278,99347,50795.47024,52122430560.0,59628.33584,109516,349.6
NATIONALUM,6273,58916,65189,47855.4661875,45832373606.25,54622.95225,54542,400.5
M&M,7314,49101,56415,50199.05358,34376212840.0,54252.28198,130143,3428.2
SHRIRAMFIN,4605,53284,57889,43218.1552275,51205298809.5,51747.5733225,62294,1132.3
AXISBANK,5995,43008,49003,46002.5836875,33892246662.5,49113.5503125,214458,1221.8
ADANIENSOL,3907,34710,38617,42156.1016325,39080059760.25,49096.349235,43624,1583.0
HINDZINC,5941,44521,50462,42789.3878125,32963376652.5,47128.5693375,64208,578.35
BIOCON,4082,21038,25120,43067.7685,22821107725.0,46042.09575,37424,420.0
MAXHEALTH,7437,72603,80040,39857.000505,39958671978.75,45896.1602925,42305,1013.3
ADANIENT,3979,31245,35224,36600.2635641,29478532489.68,41563.8588609,88064,2964.9
LAURUSLABS,2396,17214,19610,37344.77261,27109055924.5,40806.371855,50488,1851.7
CONCOR,4942,49658,54600,32932.95225,33764096762.5,38909.857375,31294,533.65
DRREDDY,4777,24821,29598,35781.8401875,18866609881.25,37782.3765,54277,1206.0
HEROMOTOCO,3743,38313,42056,33023.75445,34304809578.0,37489.45023,64140,5850.0
TATASTEEL,6381,38287,44668,32524.51015,20088910077.5,35334.548425,143901,184.85
MIDCPNIFTY,1226,137542,138768,22158.394044,248425053963.6,35228.62368,124318,15078.15
BOSCHLTD,2272,77574,79846,26740.8858675,91076582777.0,33565.9636375,47810,46750.0
ZYDUSLIFE,2719,35563,38282,28876.43016,38289879117.0,33471.65133,25845,1167.3
ADANIPORTS,4009,22703,26712,31606.752225,18544411269.25,33450.1599175,102900,1658.0
TITAN,3270,49300,52570,28889.827645,44102021908.0,33001.284225,84792,5063.7
DELHIVERY,3219,11359,14578,31468.48803,11524964045.5,32842.543485,28179,467.0
DLF,4686,32028,36714,29646.67793,20555256903.5,32671.501965,77563,664.0
COFORGE,3322,27425,30747,28745.62554,23532342901.75,32192.7695575,63605,1829.0
APLAPOLLO,3803,41791,45594,27353.497745,30316557432.0,31673.182065,30845,2064.3
BHARATFORG,2643,31370,34013,27705.4188,33497719790.0,31167.9167,55805,2088.0
GMRAIRPORT,3894,22118,26012,28237.7748375,16605325305.0,30522.2128875,35571,103.0
PNB,2920,19670,22590,27742.6024,18953811920.0,30442.2416,59882,117.59
LODHA,3636,22928,26564,27784.93975,17839641950.0,30378.48425,35924,1232.3
LICI,5188,2532,7720,30156.70196,1483773228.0,30315.15424,76686,412.15
TVSMOTOR,3611,27531,31142,27461.6572475,20892071112.5,29769.0558725,78732,4342.2
RECLTD,5232,17492,22724,28238.77287,9782926807.5,29501.404695,54135,346.5
OFSS,2344,15061,17405,26909.41148,17825686903.0,29416.08051,30396,11420.0
PFC,5612,28514,34126,27533.82645,14685266947.0,29053.90592,113500,378.95
WIPRO,5077,17191,22268,27991.1364,9719692290.0,28892.8593,122483,183.1
ITC,5573,44420,49993,26807.0801175,21860157806.25,28593.49443,226379,278.5
OBEROIRLTY,4050,27122,31172,25989.32049,17752218137.5,28590.391865,25693,1846.0
MARUTI,3396,62618,66014,23676.591365,44529476068.0,27533.002045,113772,13905.0
SWIGGY,4751,22796,27547,24226.9963625,12154741739.5,26765.7987575,87132,279.8
LTM,3490,11287,14777,24867.82731,8194911643.5,26201.468745,39064,4765.0
BAJFINANCE,2860,27496,30356,23436.350325,23189331705.0,25724.667375,157005,1090.8
TECHM,2363,17748,20111,23363.58708,17867357442.0,25629.6495,49142,1639.0
TRENT,3344,38450,41794,22538.6965575,27059417048.25,25625.97954,102621,2990.0
HINDPETRO,3105,7852,10957,24661.8571725,6339459654.0,25566.7762125,33308,392.9
ADANIPOWER,3196,19573,22769,23455.6523,14972477231.0,25270.56211,74211,206.1
NESTLEIND,3104,18772,21876,23453.6891,14539158910.0,24944.4782,38317,1506.9
GLENMARK,2636,15632,18268,22917.0492,13783730055.0,24891.47475,42949,2320.0
SBILIFE,3492,9356,12848,23910.54345,6589812637.5,24504.819825,27809,1812.0
POLYCAB,1841,19400,21241,21523.8071,22943731351.25,24303.9956125,42493,9297.0
PATANJALI,6140,10231,16371,23096.1476375,3988489639.0,24163.1702775,53144,353.85
MAZDOCK,3624,29842,33466,20967.852105,17731799410.5,24053.04621,50517,2571.0
GVT&D,4026,26813,30839,21784.322,14944429771.25,23767.1197125,42764,4304.7
AUROPHARMA,2231,16918,19149,20542.696625,15740793557.5,23545.7222,31811,1663.4
EICHERMOT,2644,21913,24557,21368.96308,17803700692.0,23465.07,78551,8100.0
NTPC,4260,28680,32940,21870.2574,14955208545.0,23350.51785,128772,344.25
ASIANPAINT,3152,20238,23390,21603.2188,14046305875.0,23020.07755,69776,2755.5
FORCEMOT,4285,57063,61348,20123.835095,27211170735.0,22888.542445,26628,18525.0
PIIND,4847,37903,42750,20913.8444375,17060950761.75,22870.952055,54496,2494.3
NYKAA,2101,7838,9939,21742.2240625,8296601843.75,22780.89875,27582,331.15
IDFCFIRSTB,2642,15607,18249,21214.167695,12680533006.75,22722.2242625,67704,86.55
HINDUNILVR,3305,35236,38541,20673.72183,22392334890.0,22711.67073,124015,2092.0
ABCAPITAL,1665,9900,11565,20943.27419,12795410425.0,22515.95844,27032,407.7
DIVISLAB,2288,33136,35424,19397.98563,28099219562.0,22439.28125,70154,8500.0
KAYNES,3583,16784,20367,20277.12156,9857498641.5,22329.882975,50090,3760.5
ABB,1866,30031,31897,18094.6971,29740788598.75,22157.3330875,44263,7710.0
INDUSTOWER,3084,14900,17984,20157.79182,9878004955.0,21529.49037,82211,383.2
MFSL,3186,16520,19706,19326.91712,10240766716.0,21052.90428,33027,1512.4
MOTHERSON,1844,12047,13891,19198.15242,12594341337.0,20961.38079,42936,167.4
ADANIGREEN,2249,22923,25172,17950.62876,19428020388.0,20660.79264,75533,1319.0
TATACONSUM,3026,30706,33732,18057.355525,18601531982.0,20394.400345,48395,1090.5
MUTHOOTFIN,2304,16507,18811,18360.705495,13568496702.75,20237.1350225,61751,2875.7
KOTAKBANK,2386,14106,16492,18710.6044,11281593160.0,19844.636,132017,392.4
PETRONET,3311,38744,42055,17584.18707,20781951917.0,19781.24124,29773,279.3
SIEMENS,2459,28567,31026,17193.5080625,20284858569.5,19581.0812575,44718,3987.0
AUBANK,1590,15879,17469,17350.4362,17588954850.0,19425.1847,36893,1098.0
CANBK,2016,10245,12261,17975.7603,9373851225.0,19306.43505,82855,131.8
PERSISTENT,2357,23090,25447,16219.311475,16248531518.75,19081.8766625,57750,5523.0
UNIONBANK,2055,12854,14909,17033.261355,10770635761.5,18821.71272,45311,186.5
BANKBARODA,2368,14056,16424,17316.9567675,10482742676.25,18707.02353,81202,248.0
MARICO,1706,8442,10148,17615.86512,8780623152.0,18445.61664,27520,864.45
HYUNDAI,2602,18203,20805,16086.0803675,11453760604.0,17694.2214075,28370,2237.1
BRITANNIA,2246,24138,26384,15870.0725,17169489830.0,17558.9083,33149,5615.0
POWERINDIA,1635,24298,25933,14550.143335,21912231401.25,17256.0823475,69088,35360.0
CHOLAFIN,1367,5810,7177,16366.7310625,7095961556.25,17223.096625,38921,1927.9
KEI,1434,18845,20279,14528.8114475,19223386943.25,17196.03088,21608,5789.0
FORTIS,2250,13024,15274,15717.696105,9268229216.0,16774.140765,33625,906.15
HCLTECH,2781,21478,24259,15200.23564,11633741176.0,16615.2474,97903,1370.0
FEDERALBNK,1736,9994,11730,15362.5475,9031613950.0,16243.312,55438,352.45
TATAPOWER,2684,20656,23340,14872.776295,11603229773.5,16044.70153,81927,382.8
VEDL,4574,33070,37644,14323.41284,11041901237.5,15878.480215,108193,271.1
DMART,2408,18098,20506,14678.608035,11252054812.5,15818.60616,54872,4070.0
INDIGO,1736,18587,20323,13935.82158,15004734163.5,15714.613215,76029,5370.0
SBICARD,2845,10194,13039,14696.97264,5459748488.0,15489.25752,49210,641.0
WAAREEENER,3183,10811,13994,14906.74234,5327053338.25,15428.5132225,79427,2687.0
BAJAJ-AUTO,1490,30963,32453,13098.221085,27278045939.25,15423.3554775,68309,11661.0
LICHSGFIN,2967,8328,11295,14664.4851,4298343620.0,15076.8213,65744,502.0
RADICO,1728,23374,25102,11991.094515,16534775206.5,14973.29658,14451,4675.2
COALINDIA,2560,13020,15580,14121.612225,7386511797.0,14850.682695,104228,410.5
SRF,2579,23024,25603,13435.73116,12476932024.0,14798.1314,49932,2608.7
NAUKRI,1706,20383,22089,12741.434805,15421215414.0,14779.368945,39159,1357.3
HDFCLIFE,2340,14373,16713,13913.85974,8740950427.0,14763.15401,93180,538.05
VOLTAS,2717,13234,15951,13142.8513125,6589763306.25,14403.384375,38934,1289.5
NHPC,2527,7605,10132,13503.615785,4226951636.0,13998.489145,36037,77.5
COLPAL,2450,10180,12630,13432.8171175,5815790571.25,13930.20783,40753,1995.5
JSWENERGY,2209,10351,12560,13249.382525,6357521480.25,13868.8348275,37635,558.6
CUMMINSIND,1198,29739,30937,12873.91734,29678554986.0,13796.0672,42743,5315.0
INDIANB,1343,11067,12410,12041.6185,10099899600.0,13584.6145,25610,897.0
CDSL,1854,17971,19825,11933.986735,11853355361.5,13567.19035,51390,1350.0
POWERGRID,2473,16288,18761,12608.69032,8545515620.0,13345.36402,73464,266.6
JSWSTEEL,1453,7308,8761,12530.0463975,6440685684.75,13151.158245,78161,1275.0
POLICYBZR,1796,15090,16886,10944.66023,9166740002.0,12637.35025,37580,1744.0
PNBHOUSING,1425,10887,12312,10800.580635,8422299119.0,12172.101825,24035,1164.8
INDHOTEL,1613,5737,7350,11653.6249,4283033540.0,12147.9603,35735,721.75
LUPIN,1139,11466,12605,10970.027495,11616561647.75,11873.6889725,51018,2250.3
HDFCAMC,1492,7827,9319,11204.88144,6057009231.0,11845.47375,41273,2499.5
PGEL,1828,8988,10816,10632.31013,5446200764.5,11481.257775,33671,615.0
COCHINSHIP,1650,10542,12192,10052.74928,6629813184.0,11408.56112,26231,1507.0
GODREJPROP,1592,10548,12140,10494.736785,7256454426.0,11345.366045,45583,2028.0
BAJAJFINSV,1628,20785,22413,9929.85534,12727205007.0,11162.90541,76823,2025.0
NMDC,1847,5728,7575,10581.1704,3442359060.0,11116.791,78045,85.0
TORNTPHARM,1735,6493,8228,10607.1757,4071189172.5,11057.879925,45073,4914.5
GAIL,1670,7813,9483,10396.4306,5017465381.5,10955.751915,56235,175.9
SUNPHARMA,1419,19421,20840,9658.610675,13449353519.0,10818.735865,87016,1932.0
CGPOWER,1323,8240,9563,9970.107555,6429270324.0,10780.560795,44316,886.55
AMBUJACEM,2021,6876,8897,10221.17808,3601790508.0,10664.72316,97251,419.4
SONACOMS,986,6218,7204,9692.5637025,6236445122.25,10502.969925,21287,799.9
MANAPPURAM,932,5210,6142,9766.1724,5810565210.0,10404.2745,39858,348.4
INDUSINDBK,1318,9108,10426,9423.95447,6622326123.0,10269.6657,71314,1024.7
IREDA,1755,4743,6498,9138.312615,2742761780.0,10156.01679,42298,117.4
YESBANK,1330,4057,5387,9520.03344,3014162240.0,9882.78384,58962,22.98
VBL,1622,8468,10090,9102.12402,4935471985.5,9795.576375,74672,440.5
ONGC,1641,15640,17281,8856.7038,8707504162.5,9706.739175,65323,239.9
BANKINDIA,1172,6108,7280,8861.25708,4678067576.0,9577.47284,30868,144.87
MOTILALOFS,1290,4717,6007,9059.0452925,3300703951.0,9520.4248025,13929,897.5
TIINDIA,1446,11470,12916,8010.6774,6517107390.0,9329.6513,16532,2780.0
SUPREMEIND,1404,8460,9864,8579.126185,5315139105.5,9256.50474,21568,3497.0
OIL,1232,9022,10254,8228.48138,6158480314.0,9247.67452,19794,479.8
UPL,1108,8943,10051,8513.5645925,7202026502.05,9216.656613,52152,568.15
CROMPTON,1607,8851,10458,8570.3859,4951742056.0,9127.25396,53723,248.15
TATAELXSI,1760,13475,15235,8308.69335,6372776932.5,9097.587675,36629,3778.0
ANGELONE,1151,5827,6978,8363.3675,4391141650.0,8926.534,32378,292.0
RBLBANK,696,2101,2797,8552.12793,2646084878.0,8869.55046,21824,387.25
360ONE,1409,6513,7922,8272.37295,3934538200.0,8814.95495,15482,1183.0
MPHASIS,1130,5429,6559,7829.71728,3812433220.75,8437.9004875,26048,2541.0
BLUESTARCO,1585,10875,12460,7771.370815,5676094362.25,8424.9644375,34795,1514.0
NAM-INDIA,1128,1978,3106,8248.807,1524002675.0,8359.95875,16656,1177.0
PRESTIGE,1022,5673,6695,7385.609295,4205874037.5,8037.41967,20125,1618.9
RVNL,1627,12376,14003,7156.75345,5702575340.0,7856.9106,46408,228.15
SUZLON,1220,6893,8113,7374.6106,4497934489.0,7847.44049,71734,47.61
DABUR,1428,9325,10753,7328.4825,4939446262.5,7834.695125,50729,410.0
UNOMINDA,1017,9091,10108,7006.3213,6455780666.5,7696.477965,16983,1240.0
IOC,1054,6011,7065,7196.123025,4212624731.25,7636.9522125,50433,141.5
CIPLA,1139,7253,8392,7105.371935,4591530641.75,7498.8858525,47742,1458.8
BPCL,1107,7246,8353,6890.855185,4600616429.0,7475.080725,32421,315.0
LTF,985,4519,5504,6991.238475,3276525060.0,7459.651575,37290,315.35
ALKEM,967,6576,7543,6580.833425,4704261173.75,7193.6951625,20154,5449.5
SHREECEM,1105,6296,7401,6960.5617525,4122798560.25,7192.797355,23109,25245.0
NBCC,1136,3866,5002,6832.098,2441447255.0,7178.37055,26183,92.07
JINDALSTEL,972,5587,6559,6675.960375,3924380431.25,7112.5146875,36874,1099.9
HAVELLS,1022,4690,5712,6498.9923,3049637870.0,6789.271,25509,1270.0
VMM,1272,2365,3637,6607.99599,1278847951.5,6782.474255,16111,107.0
ICICIPRULI,1358,6720,8078,6367.231025,3200574712.25,6745.5631475,28930,507.0
KPITTECH,1217,15145,16362,5821.160005,7667500529.25,6737.7452975,46039,620.5
PIDILITIND,700,8397,9097,5930.49495,6995564930.0,6432.34425,22749,1696.1
CAMS,932,6308,7240,5975.5938,4210112148.0,6393.17778,21991,773.0
