symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
APLLTD,855.9,787.4,725.35,,,,False,115021.4,0.385,3.083,,3676
APOLLO,408.55,374.0,374.0,408.55,374.0,20.0,False,5334255.6,0.736,2.941,-4.614,2116
APOLLOHOSP,9050.0,8507.5,8211.0,,,,False,313887.5,2.539,3.083,,5990
APOLLOPIPE,543.35,475.05,464.0,,,,False,361869.0,1.698,3.259,,1677
APOLLOTYRE,452.0,413.4,378.05,,,,False,682320.8,0.537,4.086,,6122
APOLSINHOT,1325.0,1150.0,1150.0,,,,False,1408.4,0.692,3.926,,2838
APS,299.7,244.3,244.3,,,,False,20200.0,0.458,7.016,,633
APTECHT,99.99,87.25,87.25,,,,False,68076.5,0.486,3.728,,5928
APTUS,309.0,251.0,248.0,,,,False,1086393.65,0.496,7.151,,1233
AQYLON,34.99,23.15,23.15,,,,False,4406554.9,0.089,6.733,,5992
ARABIAN,94.3,67.25,63.2,,,,False,20000.0,0.9,8.278,,704
ARCHIDPLY,98.25,78.51,76.07,,,,False,36100.7,0.515,4.534,,4466
ARCHIES,14.95,13.41,13.0,14.95,13.41,20.0,False,10396.05,0.28,2.672,-8.361,5957
ARDEE,,,,,,,,,,,,2
ARE&M,1017.3,859.05,793.85,,,,False,1496001.0,0.581,4.783,,5993
ARENTERP,52.9,33.14,31.8,,,,False,30814.1,0.053,5.808,,2166
ARFIN,93.5,82.8,80.0,,,,False,1676174.45,0.576,3.164,,264
ARIES,425.0,328.9,316.05,,,,False,40058.35,1.04,6.487,,4583
ARIHANT,1225.0,770.05,762.6,,,,False,7987.0,0.773,7.159,,3817
ARIHANTACA,481.0,450.0,450.0,,,,True,180.0,0.0,9.234,,892
ARIHANTCAP,84.8,70.79,61.15,,,,False,405421.3,0.294,5.644,,1281
ARIHANTSUP,274.65,250.0,245.6,,,,False,18216.45,0.516,3.402,,2318
ARIS,138.25,109.75,105.2,,,,False,1485834.5,1.103,4.91,,285
ARISTO,115.0,109.25,86.6,,,,False,520.0,0.0,1610.0,,873
ARKADE,144.5,125.6,110.5,,,,False,435509.95,3.053,4.132,,470
ARMANFIN,2158.6001,1885.0,1545.0,,,,False,53862.0,5.714,3.481,,2514
AROGRANITE,26.96,24.0,24.0,26.96,24.0,20.0,False,10572.3,0.443,2.732,-7.604,4764
ARROWGREEN,814.9,645.0,522.2,,,,False,21104.75,3.249,5.078,,2777
ARSHIYA,1.05,0.9,0.9,,,,False,242121.75,0.25,3.043,,4115
ARSSBL,544.85,479.2,479.2,,,,False,127267.85,0.895,5.361,,218
ARTEMISMED,325.9,267.2,253.2,,,,False,472530.65,1.822,4.563,,1600
ARTNIRMAN,45.92,37.02,36.62,,,,False,1921.45,1.906,3.445,,2327
ARVEE,189.39,147.15,147.15,,,,False,5863.45,0.891,3.8,,2091
ARVIND,574.25,504.95,480.35,,,,False,532509.9,2.078,3.6,,5993
ARVINDFASN,486.0,438.3,438.3,,,,False,365418.2,0.487,3.823,,1839
ARVSMART,693.8,579.55,557.5,,,,False,451959.35,0.359,4.865,,2708
ASAHIINDIA,932.8,862.5,830.2,,,,False,157881.85,0.326,3.128,,5996
ASAHISONG,413.95,263.6,244.1,,,,False,104553.55,0.205,5.623,,3689
ASAL,560.5,490.5,483.25,,,,False,29687.3,0.483,4.571,,5991
ASALCBR,830.2,719.05,719.05,,,,False,38262.6,1.022,4.066,,1611
ASCOM,264.0,233.6,223.0,,,,False,175.0,5.714,16.922,,1642
ASHAPURMIN,751.95,608.2,608.2,,,,False,624519.4,0.73,4.651,,7684
ASHIANA,435.9,360.35,350.35,,,,False,448987.2,0.465,6.184,,3732
ASHIKAG,520.95,390.05,355.3,,,,False,465631.55,0.134,4.489,,81
ASHIMASYN,20.5,14.25,14.25,,,,False,396945.65,0.219,6.679,,5990
ASHOKA,126.74,111.65,111.65,,,,False,671039.45,1.238,6.05,,3908
ASHOKAMET,14.7,13.8,13.8,14.7,13.8,20.0,False,11387.2,1.32,2.36,-4.626,775
ASHOKLEY,182.7,147.59,138.03,,,,False,17541541.55,1.612,7.413,,5992
ASIANENE,420.0,341.55,314.0,,,,False,408270.95,0.769,4.432,,1160
ASIANHOTNR,354.0,280.2,280.2,,,,False,84720.4,0.322,5.785,,5988
ASIANPAINT,2864.0,2620.1001,2579.8999,,,,False,1021573.85,0.567,3.934,,5990
ASIANTILES,68.43,42.5,42.5,,,,False,21619857.95,0.331,6.594,,4682
ASKAUTOLTD,687.7,474.45,421.5,,,,False,1778745.85,0.475,6.215,,681
ASMS,7.54,6.93,6.9,7.54,6.93,20.0,False,160767.45,2.041,2.157,-6.764,5080
ASPINWALL,262.94,226.38,226.38,,,,False,2207.55,0.348,3.08,,2513
ASPIRE,15.85,12.85,12.85,,,,False,7200.0,0.278,4.855,,587
ASTAR,639.0,525.5,525.5,,,,False,141.0,5.035,3.033,,71
ASTEC,718.0,589.6,589.6,,,,False,31304.95,1.637,5.311,,4129
ASTERDM,891.3,770.0,738.9,,,,False,717560.35,0.456,4.119,,2093
ASTRAL,1600.0,1362.1,1311.6,,,,True,1063798.75,11.629,6.48,,4789
ASTRAMICRO,1960.0,1651.2,1385.4,,,,False,622269.55,0.619,3.375,,5383
ASTRAZEN,8510.0,7722.0,7722.0,,,,False,14502.3,0.382,3.922,,5992
ASTRON,4.33,3.38,3.38,,,,False,38851.25,2.368,4.448,,2131
ATALREAL,36.24,28.7,22.93,,,,True,10049402.2,1.009,7.756,,1418
ATAM,69.87,52.3,52.3,,,,False,11551.5,10.132,5.327,,809
ATGL,718.9,643.15,643.15,,,,False,881988.05,0.587,5.341,,1923
ATHERENERG,1580.0,1188.1,950.35,,,,False,4835339.95,0.83,5.72,,321
ATL,26.3,22.18,22.18,,,,False,161081.9,1.263,3.787,,742
ATLANTAA,49.95,34.5,34.5,,,,False,130715.05,1.409,5.166,,4906
ATLANTAELE,1800.0,1493.0,1493.0,,,,False,143414.6,1.173,4.302,,218
ATLASCYCLE,105.0,95.01,95.0,,,,False,7981.7,0.375,3.169,,5988
ATMASTCO,164.4,142.5,142.5,,,,False,7660.0,1.514,4.692,,609
ATUL,7007.0,6020.0,5992.0,,,,False,87551.1,0.374,5.325,,5990
ATULAUTO,596.55,461.95,435.2,,,,False,446406.7,0.444,4.663,,3242
AUBANK,1105.9,960.0,947.25,,,,False,1844493.85,0.891,5.414,,2250
AURIONPRO,854.0,710.25,710.25,,,,False,212335.55,2.497,5.973,,5134
AUROIMPEX,27.3,25.0,24.65,,,,False,6400.0,7.25,4.633,,798
AUROPHARMA,1682.4,1512.0,1391.0,,,,False,1043946.95,0.922,4.249,,7675
AURUM,249.8,205.35,180.01,,,,False,368695.45,0.345,4.507,,2714
AURUS,5.04,4.42,4.26,5.04,4.42,20.0,False,18517.0,0.637,2.531,-9.127,3153
AUSOMENT,148.47,123.1,111.0,,,,True,4985.95,5.011,3.349,,5979
AUTOAXLES,1974.3,1776.1,1633.9,,,,False,15844.05,0.28,3.65,,5990
AUTOIND,104.0,81.68,69.99,,,,True,98918.35,2.813,4.694,,4821
AVADHSUGAR,666.0,501.0,442.0,,,,False,336912.7,0.535,4.869,,2233
AVALON,2004.0,1629.4,1509.8,,,,False,440572.9,0.413,3.715,,825
AVANTEL,174.76,157.28,155.52,,,,False,896637.55,0.61,4.892,,508
AVANTIFEED,1064.0,829.9,829.9,,,,False,497205.2,0.809,7.312,,4100
AVG,214.79,194.3,145.01,214.79,194.3,20.0,False,16239.1,0.838,2.649,-3.487,2052
AVL,664.55,602.7,516.1,664.55,602.7,20.0,False,187681.3,0.559,2.999,-6.877,439
AVONMORE,12.22,9.05,9.05,,,,False,295938.45,1.851,4.691,,891
AVPINFRA,73.35,54.5,54.5,,,,False,37920.0,0.949,5.884,,594
AVROIND,10.3,8.0,8.0,,,,False,407360.45,4.755,3.299,,1977
AVTNPL,72.97,68.8,67.0,72.97,68.8,20.0,False,35768.4,1.933,2.098,-2.275,4833
AWFIS,295.15,264.0,264.0,,,,False,201570.05,1.742,3.318,,551
AWHCL,454.15,374.55,374.55,,,,False,142352.65,0.541,5.506,,1391
AWL,201.5,185.0,179.5,,,,False,2730705.15,0.438,3.548,,1118
AXISBANK,1333.0,1210.6,1210.6,,,,False,7995396.55,0.658,6.408,,6926
AXISCADES,1644.0,1470.3,1470.3,1644.0,1470.3,20.0,False,119556.85,0.822,2.69,-6.971,5991
AXITA,7.6,7.21,6.57,7.6,7.21,20.0,False,662897.9,0.565,2.984,-4.605,1027
AYE,197.29,158.55,137.71,,,,False,2127962.25,0.828,5.061,,124
AYMSYNTEX,270.39,226.65,212.0,,,,False,41357.7,0.364,3.02,,2716
AZAD,2689.0,2250.0,1959.0,,,,True,562657.6,3.246,4.187,,652
BABAFP,25.85,23.0,17.65,,,,False,2960.0,0.541,4.337,,677
BAFNAPH,290.7,224.0,144.01,,,,False,39469.45,0.054,11.702,,3392
BAGFILMS,4.89,4.2,4.16,,,,False,77776.65,3.388,3.45,,5654
BAHETI,799.95,693.0,585.0,,,,False,20531.25,1.041,4.755,,909
BAIDFIN,10.9,9.42,9.11,,,,False,50188.5,0.909,5.141,,879
BAJAJCON,567.3,517.2,517.2,,,,False,584451.5,0.424,3.047,,3948
BAJAJELEC,407.5,321.1,301.0,,,,False,902963.8,0.293,5.555,,4632
BAJAJFINSV,2118.5,1822.0,1640.5,,,,False,1501253.05,0.592,6.022,,5959
BAJAJHCARE,394.0,313.35,281.1,,,,False,358244.2,0.435,8.432,,1170
BAJAJHFL,88.4,83.55,82.3,,,,False,2992380.15,0.612,3.564,,477
BAJAJHIND,18.58,16.58,16.58,,,,False,5780718.9,2.061,3.024,,5992
BAJAJHLDNG,11629.0,10285.0,9816.0,,,,False,51955.4,0.337,6.037,,5959
BAJAJINDEF,245.0,216.7,216.7,,,,False,23643.7,3.732,3.423,,365
BAJAJST,421.85,357.85,350.05,,,,False,19182.9,0.436,3.271,,80
BAJEL,201.0,173.5,173.5,,,,False,367747.4,1.907,4.066,,658
BAJFINANCE,1176.4,1001.3,866.5,,,,False,10278754.35,0.234,5.522,,5990
BALAJEE,29.0,26.0,26.0,29.0,26.0,20.0,False,31287.85,2.248,2.939,-4.276,477
BALAJITELE,100.34,80.95,80.95,,,,False,197654.3,7.062,5.008,,5992
BALAMINES,2438.7,1977.3,1885.0,,,,False,235680.25,0.241,4.053,,4778
BALAXI,25.5,23.0,22.5,25.5,23.0,20.0,False,27679.45,1.654,2.765,-5.922,2645
BALKRISHNA,19.5,16.3,16.3,,,,False,14942.95,0.122,3.358,,2729
BALKRISIND,2558.0,1982.1,1970.0,,,,False,571700.3,0.5,5.38,,5070
BALMLAWRIE,181.4,170.6,167.0,,,,False,127430.2,2.063,3.09,,5990
BALPHARMA,93.0,85.98,76.01,93.0,85.98,20.0,False,41167.15,0.591,1.969,-5.118,5004
BALRAMCHIN,665.5,582.15,523.0,,,,False,821857.25,0.403,3.168,,5993
BALUFORGE,478.9,422.6,422.6,,,,False,546414.65,1.848,3.688,,572
BANARBEADS,125.0,110.0,96.05,,,,False,5467.55,0.271,3.088,,3608
BANARISUG,3543.1001,3410.0,3315.2,3543.1001,3410.0,20.0,False,380.3,0.271,2.997,-2.275,5990
BANCOINDIA,693.6,588.0,588.0,,,,False,159642.75,0.69,5.511,,4845
BANDHANBNK,216.09,161.95,161.95,,,,False,19999580.95,0.149,13.65,,2073
BANG,31.7,26.3,25.84,,,,False,14804.2,0.48,4.274,,4556
BANKA,95.3,80.0,80.0,,,,False,2887.55,0.674,3.62,,2089
BANKBARODA,257.0,238.45,238.45,,,,False,8992588.65,0.395,3.957,,5990
BANKINDIA,149.33,135.62,134.01,,,,False,8393014.85,0.313,4.202,,5990
BANSALWIRE,351.85,302.0,286.2,,,,False,257513.75,0.596,4.213,,521
BANSWRAS,137.38,119.03,116.41,,,,False,35326.3,0.692,3.539,,4773
BASF,4250.0,3613.5,3242.5,,,,False,82194.65,0.806,4.522,,5990
BASILIC,219.7,189.0,189.0,,,,False,23550.0,0.854,3.75,,721
BASML,28.39,24.8,24.01,,,,False,83130.6,0.308,3.6,,5121
BATAINDIA,759.75,667.0,651.0,,,,False,604166.95,1.399,4.337,,5990
BATLIBOI,106.5,81.21,71.21,,,,False,159985.25,0.3,4.012,,87
BAWEJA,30.2,24.25,24.25,,,,False,15960.0,0.05,5.018,,623
BAYERCROP,4555.0,4050.1001,4030.0,,,,False,35727.75,0.383,7.233,,4101
