symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
YOGI,2026-08-24,165.97,160.0,1080,1080,100.0,1.73,27
KANCOTEA,2026-08-24,54.3,56.35,50,50,100.0,0.03,3
LADDERUP,2026-08-24,50.8,51.2,9,9,100.0,0.0,4
INDOTHAI,2026-08-24,59.66,56.68,56403,56403,100.0,31.97,634
MASKINVEST,2026-08-24,146.66,152.0,22,22,100.0,0.03,3
BLUECHIP,2026-08-24,1.96,1.99,61028,61028,100.0,1.21,33
MUKESHB,2026-08-24,144.5,138.0,12,12,100.0,0.02,2
NIRAJISPAT,2026-08-24,216.0,216.0,18,18,100.0,0.04,5
ONIXSOLAR,2026-08-24,305.9,290.65,13015,13015,100.0,37.83,83
PML,2026-08-24,488.15,482.7,129,129,100.0,0.62,11
RHL,2026-08-24,169.22,169.0,145,145,100.0,0.24,16
SAB,2026-08-24,170.32,178.5,89,89,100.0,0.16,7
GRAVISSHO,2026-08-24,28.8,28.99,591,591,100.0,0.17,9
SHRIKRISH,2026-08-24,38.0,38.01,32,32,100.0,0.01,4
ARCL,2026-08-24,237.99,233.99,11,11,100.0,0.03,8
SIMPLXREA,2026-08-24,120.4,125.95,54,54,100.0,0.07,3
GANGAFORGE,2026-08-24,2.05,1.95,928741,928741,100.0,18.11,1078
VADILENT,2026-08-24,9700.0,9700.0,3,3,100.0,0.29,2
ALFREDHE,2026-08-24,2967.8,2985.0,24,24,100.0,0.72,13
TERAI,2026-08-24,128.35,128.3,2,2,100.0,0.0,2
VOITHPAPR,2026-08-24,1469.5,1500.0,52,52,100.0,0.78,11
ELCIDIN,2026-08-24,109005.0,108320.0,4,4,100.0,4.35,4
EBIX,2026-08-24,19.74,20.72,7720,7720,100.0,1.6,28
APOORVA,2026-08-24,26.51,25.31,1951,1950,99.95,0.52,3
GKB,2026-08-24,65.0,63.0,1183,1182,99.92,0.76,18
ARTNIRMAN,2026-08-24,41.06,40.65,875,874,99.89,0.36,21
SRIKPRIND,2026-08-24,20.48,19.79,1891,1888,99.84,0.38,28
SHYAMTEL,2026-08-24,14.67,13.99,6144,6132,99.8,0.87,40
RVTH,2026-08-24,733.9,732.95,746,744,99.73,5.49,18
POLYSPIN,2026-08-24,30.97,28.3,3255,3243,99.63,0.95,38
SIEL,2026-08-24,38.29,36.38,705,702,99.57,0.26,32
SILLYMONKS,2026-08-24,15.69,15.88,8813,8765,99.46,1.38,30
CRAVATEX,2026-08-24,359.0,337.1,131,130,99.24,0.44,8
MKEXIM,2026-08-24,57.24,60.11,11607,11491,99.0,6.71,121
VEDAVAAG,2026-08-24,18.42,18.47,9750,9643,98.9,1.81,83
BIMETAL,2026-08-24,624.85,619.75,480,473,98.54,2.96,46
FMNL,2026-08-24,8.77,9.2,58764,57791,98.34,5.35,79
SHIVAUM,2026-08-24,444.15,444.2,133032,130779,98.31,591.98,127
OPTIFIN,2026-08-24,12.4,12.04,5771,5672,98.28,0.7,68
SAPPL,2026-08-24,281.1,281.45,284,279,98.24,0.8,14
RSSOFTWARE,2026-08-24,30.32,29.98,41455,40645,98.05,12.43,279
GLOBE,2026-08-24,1.97,2.0,168876,165276,97.87,3.37,191
AURUS,2026-08-24,4.68,4.65,8050,7871,97.78,0.37,99
RETAIL,2026-08-24,17.01,17.0,7044,6874,97.59,1.2,41
PRISMX,2026-08-24,0.53,0.54,249588,242528,97.17,1.37,133
VIJSOLX,2026-08-24,693.45,704.95,166,161,96.99,1.17,14
WEWIN,2026-08-24,47.0,45.52,1713,1661,96.96,0.78,35
HEADSUP,2026-08-24,6.69,6.86,2983,2889,96.85,0.2,111
UNITEDTEA,2026-08-24,453.95,450.5,9373,9076,96.83,42.43,161
UDAYJEW,2026-08-24,141.4,140.81,2962,2868,96.83,4.22,48
MONEYBOXX,2026-08-24,55.15,56.0,24294,23364,96.17,13.64,131
MADHAV,2026-08-24,36.25,35.14,3496,3354,95.94,1.25,69
KANCHI,2026-08-24,373.5,373.65,2890,2768,95.78,10.77,118
SPCENET,2026-08-24,3.34,3.38,633378,606308,95.73,21.51,691
KIRANVYPAR,2026-08-24,198.0,200.99,4644,4443,95.67,9.32,108
ARYAMAN,2026-08-24,610.0,605.15,676,646,95.56,4.1,61
PIONEEREMB,2026-08-24,21.71,22.0,5553,5306,95.55,1.22,58
LAHOTIOV,2026-08-24,41.61,41.95,1620,1545,95.37,0.68,22
AKCAPIT,2026-08-24,1750.0,1758.5,2228,2120,95.15,39.07,111
HBPOR,2026-08-24,61.71,62.0,226,215,95.13,0.14,14
