symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
SPECIALITY,146.24,57.51500824671546,25.10145556524886,Buy,6.0324825986079045,True,6
HINDALCO,1058.5,60.61607136403642,27.351899778732943,Strong buy,11.703250316589276,True,6
DIVISLAB,8496.0,67.19369060862671,61.094634621937615,Buy,17.510373443983404,True,6
GRASIM,3288.0,56.72172334796802,26.0438204854161,Buy,6.064516129032258,True,6
EICHERMOT,8047.0,60.663712364485015,33.93646856606442,Strong buy,4.37094682230869,True,6
TVSMOTOR,4363.5,63.67728820250913,46.86237659147338,Buy,12.467137481313465,True,6
CAPINVIT,76.56,62.01118423816453,26.94593210832343,Strong buy,6.318566865713091,True,6
NEPHROCARE,91.5,69.30389023972238,30.6098619364153,Strong buy,43.642072213500775,True,6
SCPL,651.6,58.00517697487876,33.39513164680602,Buy,13.125000000000004,True,6
DMCC,287.1,53.30918620463147,39.78259296418823,Buy,9.163498098859325,True,6
EMAMIPAP,116.41,64.6182021892952,33.63080527316882,Strong buy,-2.9916666666666694,True,6
KANPRPLA,275.96,69.63079046631032,41.04936729146772,Strong buy,29.55868544600938,True,6
PROV,1820.0,57.56212843290554,39.82605853136271,Buy,7.0588235294117645,True,6
20MICRONS,213.26,68.27013191699666,28.79680729613284,Strong buy,1.552380952380948,True,6
UNIVASTU,164.47,66.48961881357506,50.2570836662586,Buy,35.925619834710744,True,6
ZEEMEDIA,9.32,65.78887378959357,27.76781695840053,Buy,17.232704402515722,True,6
GFLLIMITED,55.41,66.16352169550885,33.671541328580204,Buy,23.35262689225288,True,6
ADVANCE,118.0,50.08590025807179,30.466155245097493,Buy,7.262976093082442,True,6
CHEMBONDCH,273.91,61.85943588798344,33.97537090652971,Buy,14.10539470943554,True,6
HYUNDAI,2207.0,61.43579994427245,38.85487680925395,Buy,13.19109652272028,True,6
ABB,7504.0,51.71694654791743,30.26500741911863,Buy,0.0800213390237396,True,6
TATACAP,364.45,53.311298877017656,25.21402981259356,Buy,7.270051508462102,True,6
ORTEL,2.0,55.7856171435676,44.60452954044033,Buy,12.35955056179775,True,6
PATELRMART,228.01,53.23940450330704,28.472942525971728,Buy,3.640909090909087,True,6
MUKKA,25.8,58.37565765218156,35.547276459009254,Buy,10.77715757835982,True,6
