symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,55426,88631778,88687204,879163.0411005,140134222042091.55,4592592.527016,8634273,24270.85
BANKNIFTY,17318,1549651,1566969,303135.694128,2733344380996.5,582189.324093,899960,57938.5
ADANIENT,20494,106935,127429,201527.70139560002,108117425498.1,231332.39187659998,96039,3209.9
HCLTECH,35811,207620,243431,161287.36044,97068317756.0,186621.338,145699,1140.0
CGPOWER,20449,99095,119544,157776.031255,80161198072.5,178625.78198,45266,894.4
POWERINDIA,19770,131518,151288,155102.238305,111078446746.0,178617.330765,51654,31045.0
INFY,33987,189276,223263,143027.87664,82577721220.0,163378.78884,489269,1047.1
ICICIBANK,14749,64527,79276,146183.08138,64777915083.0,156605.16221,231596,1412.7
MCX,21232,109925,131157,135234.666135,73631833101.0,155446.172145,96032,2804.1
BHEL,12912,58637,71549,132945.5925,63183692591.25,149153.6715375,54385,383.4
HDFCBANK,25213,137424,162637,132337.279035,73848288215.0,145668.071185,690296,801.5
POLICYBZR,22100,61329,83429,122363.00272,35144213198.5,132004.094705,35740,1586.0
BAJFINANCE,15121,63975,79096,117385.391175,50625997410.0,128936.365275,139164,1031.4
SBIN,14574,98148,112722,114401.98035,78553744410.0,125876.72445,182231,1041.0
TCS,23011,149900,172911,108020.0031525,72938464987.5,123224.6380275,383090,2088.0
BANKBARODA,14473,64502,78975,107643.65157,50599736109.0,117234.61191,81715,253.0
INDUSINDBK,15268,72220,87488,103323.42398,50182905290.0,116221.79688,82211,976.85
RELIANCE,15429,114128,129557,101307.7627,77308070905.0,114904.87175,454053,1305.0
DMART,17469,69908,87377,104402.338155,43883009977.5,113744.93793,53171,3990.0
MARICO,8722,46996,55718,89100.03828,49204194108.0,96988.83936,28445,835.5
BSE,9882,85164,95046,75626.1115,67093576922.0,92975.68072,85152,3815.5
AXISBANK,9916,39428,49344,84160.463875,34235212300.0,90586.336875,129708,1342.0
HINDALCO,12028,60665,72693,81171.57279,42467107095.0,90355.05374,106748,953.5
ETERNAL,10202,42653,52855,70369.448795,30254504548.75,78765.7530325,119795,281.4
DLF,11588,28651,40239,73584.250225,18500064837.0,78461.146095,73567,677.2
PERSISTENT,11111,67343,78454,65214.245125,40993956490.0,77983.247525,76215,4675.1
BHARTIARTL,7721,64396,72117,69751.51598,58955425883.25,77335.2998125,155851,1909.0
MUTHOOTFIN,7747,55640,63387,65788.6331025,48928520126.75,77111.18437,35802,3050.0
COFORGE,9655,39968,49623,67596.6424275,29071730757.5,76753.8050025,61054,1465.8
WIPRO,13032,48787,61819,67756.2348,26543490180.0,73656.5616,180230,175.79
DIXON,9885,60116,70001,61829.369445,38881743285.5,72747.4273,104323,12440.0
PNB,8042,26659,34701,67821.9296,23268245120.0,72649.1808,57770,105.29
M&M,10244,56217,66461,64734.67882,36470606616.0,71890.04498,153391,3137.6
LODHA,9449,40872,50321,61686.0261875,27425036006.25,70525.51125,25138,1061.1
CANBK,7405,21897,29302,63711.6489,19522001700.0,68375.41965,77874,127.09
TATASTEEL,11250,77778,89028,59457.58115,42341693185.0,67641.288,128354,190.1
UNIONBANK,8645,25374,34019,62678.9404275,19186377810.75,66907.009785,41319,163.09
BAJAJFINSV,10105,70960,81065,57651.95112,41160700782.0,65725.23894,75233,1890.0
GVT&D,9887,47005,56892,55109.3014125,28333365166.25,63911.578075,26106,4445.0
AMBUJACEM,11201,34650,45851,59299.84032,19017643920.0,63772.13952,91666,443.7
BEL,9305,58701,68006,56015.2461975,36530400027.0,63640.0427175,132333,418.0
LAURUSLABS,4333,15309,19642,57149.476555,20623657448.5,62050.80104,30618,1543.0
MARUTI,6961,97920,104881,50376.541845,72107556427.5,60495.15612,130302,14343.0
NATIONALUM,7785,41604,49389,50817.2435625,28300890112.5,58419.3009375,52277,347.8
ADANIENSOL,5121,11468,16589,54000.178065,12570519654.0,58367.239605,37408,1574.1
LT,7313,50679,57992,52021.4932475,36898766651.25,57903.96976,149936,4027.7
SHRIRAMFIN,6068,17807,23875,53785.271265,16158936197.25,57701.6232375,59723,1061.8
ADANIGREEN,5553,18104,23657,51686.28402,17445039630.0,57570.10032,49424,1560.0
KAYNES,9709,45165,54874,47996.887035,23753554720.5,56472.98424,40579,3326.0
