identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY07-07-2026PE24300.00,Index Options,NIFTY,07-Jul-2026,Put,24300,93.65,6888138,403538.12066099996,95985,24270.85,-44.71664698937426
OPTIDXNIFTY07-07-2026CE24300.00,Index Options,NIFTY,07-Jul-2026,Call,24300,75.4,5789030,411507.40852,167273,24270.85,19.587628865979383
OPTIDXNIFTY07-07-2026CE24400.00,Index Options,NIFTY,07-Jul-2026,Call,24400,37.15,5257012,223919.79763400002,174995,24270.85,14.660493827160494
OPTIDXNIFTY07-07-2026CE24350.00,Index Options,NIFTY,07-Jul-2026,Call,24350,53.6,4979130,286489.18194,116100,24270.85,16.902944383860415
OPTIDXNIFTY07-07-2026PE24350.00,Index Options,NIFTY,07-Jul-2026,Put,24350,122.4,4052826,285878.240388,34319,24270.85,-39.615194869264926
OPTIDXNIFTY07-07-2026CE24500.00,Index Options,NIFTY,07-Jul-2026,Call,24500,17.1,3824979,81250.203918,175539,24270.85,11.03896103896104
OPTIDXNIFTY07-07-2026PE24200.00,Index Options,NIFTY,07-Jul-2026,Put,24200,51.95,3519326,125038.133454,127871,24270.85,-54.608999563128
OPTIDXNIFTY07-07-2026PE24250.00,Index Options,NIFTY,07-Jul-2026,Put,24250,70.85,3171258,151403.785065,52439,24270.85,-49.4470210488762
OPTIDXNIFTY07-07-2026PE24400.00,Index Options,NIFTY,07-Jul-2026,Put,24400,154.85,3082587,272260.249014,25702,24270.85,-35.263377926421406
OPTIDXNIFTY07-07-2026CE24600.00,Index Options,NIFTY,07-Jul-2026,Call,24600,7.55,2539013,23897.190356,134499,24270.85,13.533834586466165
OPTIDXNIFTY07-07-2026PE24000.00,Index Options,NIFTY,07-Jul-2026,Put,24000,15.65,2297342,28685.760883000003,214322,24270.85,-65.6043956043956
OPTIDXNIFTY07-07-2026PE24100.00,Index Options,NIFTY,07-Jul-2026,Put,24100,28.2,2200726,45746.491362,122273,24270.85,-61.710794297352344
OPTIDXNIFTY07-07-2026CE24450.00,Index Options,NIFTY,07-Jul-2026,Call,24450,25.4,2076641,63657.353213999995,59543,24270.85,11.159737417943107
OPTIDXNIFTY07-07-2026CE24250.00,Index Options,NIFTY,07-Jul-2026,Call,24250,102.15,1913331,168367.388007,45575,24270.85,22.043010752688172
OPTIDXNIFTY07-07-2026CE24550.00,Index Options,NIFTY,07-Jul-2026,Call,24550,11.1,1719610,24411.58356,68778,24270.85,8.823529411764707
OPTIDXNIFTY07-07-2026PE24150.00,Index Options,NIFTY,07-Jul-2026,Put,24150,38.05,1601716,43862.191802,68062,24270.85,-58.887088060507836
OPTIDXNIFTY07-07-2026CE24200.00,Index Options,NIFTY,07-Jul-2026,Call,24200,132.15,1554018,173284.662135,76421,24270.85,22.191400832177532
OPTIDXNIFTY07-07-2026CE24700.00,Index Options,NIFTY,07-Jul-2026,Call,24700,3.9,1247664,5579.553408,113805,24270.85,18.181818181818183
OPTIDXNIFTY07-07-2026CE25000.00,Index Options,NIFTY,07-Jul-2026,Call,25000,1.75,1241586,1735.116435,185715,24270.85,16.666666666666668
OPTIDXNIFTY07-07-2026PE24050.00,Index Options,NIFTY,07-Jul-2026,Put,24050,20.7,1104911,17732.164183499997,72411,24270.85,-64.12478336221837
