symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17649814072266.0,1304.0,1303.5,,1332.0999325431117,,1386.6400075506772,1341.6159999999998,1418.5580000000014,,,Bearish,17.0,46.06853143531272,-7.586841654918317,-9.386873751835058,1.8,15.83275619722754,-0.4200076365024818,50.11637729601406,40,7839550.0,13903260.399999997,16127926.133333337,0.5344384828484792,66.1,,,33,1300.0,1296.0,1310.0,1316.0,1306.0,1306.0,23.3150864205038,1292.34,1315.66,1269.03,1327.32,1350.63,1373.95,0.67,9.0,-0.8365019011406845,-3.905674281503316,-19.1,-4.54,1.69,21.84594920146689,1.95196445987654,1.3670049590924591,11.74306314774936,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,2.88,3.0,,,,3.0,29,60,67,,,18.0,70,45,0.37,-0.89,-0.39,1.03,-0.31,-3.01,-0.04,48.0,True,12.0,3.0,Sell,1.083333,1671.608696
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12336435667969.0,801.05,795.9,,784.6608614662103,,857.345881477744,773.1790000000017,893.2042499999982,,,Neutral,50.0,60.547059966553626,8.695365363419114,6.126427602338948,2.5689,19.491411618572048,2.7250577071043858,67.05638633256224,80,25871958.0,34727633.8,38042825.766666666,0.7129294852211161,70.79,,,33,797.4,793.75,805.85,810.65,802.2,802.1999999999999,15.125346011178,793.49,808.61,778.36,816.18,831.3,846.43,0.67,37.0,7.602928336355686,9.73287671232876,-21.5,3.9,-0.09,16.25837223462553,,2.4309696817840107,,13.765023464607,6.44201959554742,1.0041379418372,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,0.65,3.0,,,,3.0,59,40,100,,,79.0,70,45,0.54,-0.76,0.13,0.72,-0.4,-3.01,0.04,59.0,True,13.0,3.0,Buy,1.034884,1045.227273
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11632376412746.0,1910.4,1875.0,,1857.8570235910224,,1892.2965607782896,1847.4419999999975,1951.3484999999987,,,Bullish,83.0,60.803405911233085,11.297908442973949,7.987431133749297,3.3105,15.167081883570418,-0.0209336403600514,58.17843965687944,60,5087043.0,7520190.399999997,8415291.600000005,0.683946373518283,65.8,,,33,1892.6,1874.8,1920.6,1930.8,1902.8,1902.8,35.31389210542141,1892.74,1928.06,1857.43,1945.71,1981.03,2016.34,0.67,33.0,4.3991474943986,8.237960339943347,-12.15,0.7,,43.46441214746594,7.810944398946929,,11.37651497415573,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.29608889920501,31.7404423698221,,40,,,-20.29608889920501,,,,67,,,,,,,,0,,,,,,True,0.39,3.0,,,,3.0,64,40,67,,,20.0,70,50,-0.01,-0.56,0.01,0.75,-0.24,-3.01,-0.01,51.0,False,31.0,0.0,Strong buy,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10116950603936.0,1411.4,1400.0,,1318.9726088265777,,1332.780701700162,1297.9700000000005,1345.2819999999992,,,Bullish,100.0,72.38612362180106,31.615471127489627,25.804929060893684,5.8105,31.86151587449526,4.819903453397704,84.92470293027829,80,12901785.0,13164767.30000003,15823242.333333332,0.9758268710576212,74.92,,,33,1404.86,1398.33,1418.96,1426.53,1412.43,1412.4333333333334,25.78588414436877,1398.51,1424.29,1372.72,1437.19,1462.97,1488.76,0.67,53.0,15.698008033445364,18.01003344481606,-5.91,12.0,8.01,18.87403048943568,,2.547159166889543,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,1,,,,,,True,1.37,3.0,,,,3.0,79,80,100,,,79.0,70,55,0.12,-0.2,0.28,0.77,-0.34,-3.01,0.12,70.0,True,13.0,4.0,Strong buy,1.0625,1685.695652
SBIN,State Bank of India,Finance,Regional Banks,9598920054165.0,1040.0,1051.6,,1023.4018768745188,,994.6791162312102,1015.899,1005.8937500000006,,,Bullish,83.0,56.73361326087906,11.687017399164688,9.137436871541222,2.5496,13.363428787309967,0.4733842140856044,50.031294500627176,80,10441493.0,11284624.50000002,13507931.833333349,0.9203383776618697,57.97,,,33,1030.66,1021.33,1053.16,1066.33,1043.83,1043.8333333333333,20.09028489388695,1029.95,1050.05,1009.86,1060.09,1080.18,1100.27,0.67,23.0,9.043250327653997,4.0,-15.77,5.34,1.35,11.424880313393256,1.610358195534802,2.435541848602437,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,6.39,3.0,,,,3.0,72,60,67,,,79.0,70,50,0.95,-0.17,-0.01,0.71,-0.41,-2.99,0.22,78.0,False,26.0,0.0,Buy,1.2375,1213.225
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7571752411255.0,2093.5,2068.1,,2254.501939882673,,2703.802367698302,2266.596000000003,2776.142999999994,,,Bearish,0.0,43.13842235719875,-62.40441238384392,-62.18444780821566,-0.22,24.37689517682217,-1.4823529411764709,51.56473466892245,20,4028819.0,5872013.5,5554064.333333333,0.6895533232657562,48.69,,,33,2080.14,2066.77,2111.74,2129.97,2098.37,2098.366666666667,63.80785854082369,2061.6,2125.4,1997.79,2157.31,2221.12,2284.92,0.67,2.0,-12.515670706226494,-12.259010896898577,-38.9,-16.22,-5.9,15.392126083826982,7.063098043830547,11.236789231762504,9.9884560502431,48.723737103705,44.8560477273452,0.1063875419619549,4.581237956478828,1.3531780570392975,25.0309900719419,14.997161166857405,80,,,1.3531780570392975,,,,100,,,,,,,,0,,,,,,True,0.35,3.0,,,,3.0,15,80,100,,,14.0,70,55,0.75,-1.41,1.15,0.18,-0.36,-2.72,0.06,62.0,True,4.0,3.0,Sell,1.543478,2636.860465
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6431413613281.0,1031.4,1018.4,,942.4798611912722,,936.742748919244,934.8870000000004,968.4337500000012,,,Bullish,100.0,73.52312832382005,27.950107503840968,19.60818082020065,8.3419,30.864680699044992,7.236431690580177,100.0,80,9399193.0,10622901.7,10690052.1,0.9162767931614146,52.66,,,33,1019.34,1007.27,1041.74,1052.07,1029.67,1029.6666666666667,24.726961154388142,1019.04,1043.76,994.31,1056.13,1080.85,1105.58,0.67,70.0,16.938775510204092,27.490729295426465,-6.45,13.24,9.25,33.79423328964614,,2.423220255155008,26.874695423376227,18.052322754331,4.96055743867703,3.21563939760184,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,2.66,3.0,,,,3.0,79,60,100,,,79.0,70,65,-0.27,0.04,-0.03,0.04,-0.03,-2.54,-0.05,46.0,False,23.0,0.0,Strong buy,1.459459,1071.054054
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5539786111657.0,4026.6,4059.4,,4036.2817672004735,,3913.339503412049,4030.165999999999,3944.3915000000006,,,Neutral,50.0,44.69601733881469,29.085175136493945,45.92401696687024,-16.8388,18.59959584879867,-4.342661661994577,12.96270802071746,0,1505428.0,1890723.6000000064,1999401.5,0.7970610838484272,59.26,,,33,3999.06,3971.53,4074.06,4121.53,4046.53,4046.533333333333,78.7778874571821,3987.21,4065.99,3908.43,4105.38,4184.16,4262.93,0.67,44.0,0.6423554700192411,13.7682592603057,-9.31,-3.06,3.17,34.450718685831625,4.336285452116612,5.001039612264069,21.211283029264035,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,5.28,3.0,,,,3.0,27,40,100,,,98.0,70,65,-0.13,-0.26,-0.38,0.39,-0.1,-2.37,-0.1,38.0,False,24.0,0.0,Sell,1.37931,4424.62069
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5441395322449.0,430.25,432.1,,414.7057027135476,,420.0047920649974,410.4110000000002,423.3678749999992,,,Bullish,100.0,57.41256854502286,7.60067070453789,7.168362295102053,0.4323,27.064967797101307,-2.2492332159491037,47.05513155560714,60,1622268.0,5104611.8,6165766.833333333,0.2686114588335505,42.68,,,33,428.01,425.78,433.46,436.68,431.23,431.23333333333335,9.823688574776307,425.34,435.16,415.51,440.07,449.9,459.72,0.67,51.0,7.374594459695535,16.59891598915989,-9.71,3.67,-0.32,9.473220674850005,0.7459918477872166,0.5033700739968665,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,1.08,3.0,,,,3.0,71,60,100,,,79.0,70,40,2.05,-0.34,-0.44,0.48,-0.01,-2.35,0.35,88.0,False,32.0,0.0,Buy,1.229167,518.197917
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5170863072388.0,2201.2,2210.6,,2190.583607595742,,2279.8005953127126,2213.0199999999973,2316.782031105155,,,Bearish,33.0,53.76529299183046,-0.8667755858873534,-6.687718356244178,5.8209,15.456367770712436,0.300738175521731,83.20165780189824,80,1536616.0,1623295.9,2095356.6333333335,0.971507239916987,59.11,,,33,2181.04,2160.87,2230.34,2259.47,2210.17,2210.1666666666665,44.60782290565371,2178.9,2223.5,2134.29,2245.81,2290.42,2335.02,0.67,30.0,5.219885277246645,7.114355231143543,-18.7,1.52,1.12,34.395362282607,10.611461612656775,0.8383498216596283,33.91452024667021,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,2.81,3.0,,,,3.0,52,100,67,,,52.0,70,40,-0.19,-0.5,0.31,0.96,-0.4,-2.3,0.04,57.0,False,23.0,0.0,Buy,1.434211,2567.289474
