symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
AARVI,161.0,139.25,138.0,,,,False,23067.1,0.391,4.109,,2210
AASTHA,88.37,71.72,70.0,,,,False,867977.3,0.41,3.409,,52
AATMAJ,20.5,18.05,16.7,,,,False,3200.0,5.0,5.669,,794
AAVAS,1407.9,1234.2,1234.2,,,,False,134847.2,0.457,4.636,,1965
ABAN,17.39,14.08,12.89,,,,False,16950.5,0.823,7.672,,5982
ABANSENT,30.0,26.52,25.05,30.0,26.52,20.0,False,8233.85,0.57,2.415,-10.0,104
ABB,7699.0,6905.5,6715.5,,,,False,159931.3,0.723,5.125,,6017
ABBOTINDIA,26745.0,25135.0,25135.0,,,,False,7678.5,0.739,3.146,,5986
ABCAPITAL,416.45,378.0,378.0,,,,False,2625896.9,0.49,4.403,,2238
ABCOTS,225.0,200.1,196.81,225.0,200.1,20.0,False,9167.9,0.15,2.345,-9.053,1148
ABDL,655.0,584.3,580.0,,,,True,363581.5,3.999,4.106,,552
ABFRL,55.28,48.71,48.71,,,,False,4362292.85,1.847,4.059,,3251
ABINFRA,14.44,10.61,9.78,,,,False,7105992.45,0.032,6.492,,1765
ABLBL,87.86,82.11,82.11,87.86,82.11,20.0,False,543383.45,0.986,2.995,-6.214,310
ABMINTLLTD,63.15,48.2,39.15,,,,False,1257.3,0.174,10.315,,2524
ABMKNO,197.0,168.3,168.3,,,,False,968.6,0.53,3.616,,104
ABREL,1486.0,1207.0,1207.0,,,,False,205232.0,0.818,7.18,,7708
ABSLAMC,1116.9,990.3,973.3,,,,False,224080.05,0.752,3.193,,1224
ABSMARINE,347.75,235.0,212.9,,,,False,102000.0,0.686,5.225,,578
ACC,1338.1,1219.1,1219.1,,,,False,112488.5,0.763,5.984,,6014
ACCELYA,1150.0,1106.1,1085.9,1150.0,1106.1,20.0,False,4617.9,1.181,2.778,-2.948,6014
ACCENTMIC,731.7,578.05,482.2,,,,False,64775.0,2.177,6.534,,679
ACCORD,198.35,188.45,120.95,,,,False,200.0,0.0,14.0,,2009
ACCURACY,4.75,4.06,4.06,,,,False,53277.6,1.31,3.378,,2023
ACE,1192.0,1073.8,957.8,,,,False,272827.15,1.559,3.029,,4930
ACEINTEG,19.8,16.81,16.81,19.8,16.81,20.0,False,3935.4,0.572,2.643,-11.061,2267
ACGL,1961.9,1702.0,1702.0,,,,False,689.0,0.652,3.875,,21
ACI,522.9,446.0,446.0,,,,False,500258.5,0.472,4.448,,947
ACL,46.95,41.5,41.5,,,,False,13738.1,1.045,4.393,,3913
ACMESOLAR,430.5,376.3,344.7,,,,False,2401305.3,0.562,3.449,,460
ACSTECH,61.5,48.42,39.15,,,,False,303909.25,0.622,4.71,,104
ACUTAAS,3488.0,3120.0,3025.0,3488.0,3120.0,20.0,False,293722.9,0.828,2.986,-4.108,1242
ADANIENSOL,1637.0,1337.0,1337.0,,,,False,3917850.35,0.241,5.998,,2751
ADANIENT,3173.7,2830.5,2830.5,,,,False,2117573.4,0.361,3.656,,6016
ADANIGREEN,1346.8,1214.9,1214.9,,,,False,1415936.65,0.441,3.432,,2041
ADANIPORTS,1791.4,1593.1,1593.1,,,,False,2390680.7,0.443,4.55,,4640
ADANIPOWER,217.4,198.0,198.0,,,,False,20290406.85,0.597,3.178,,4217
ADDIND,94.6,71.05,71.05,,,,False,1149.2,0.045,3.182,,21
ADFFOODS,285.7,248.8,248.8,,,,False,118630.7,1.346,3.902,,3953
ADL,83.0,68.4,66.0,,,,False,1091.25,0.566,3.062,,1475
ADOR,1766.4,1487.1,1272.1,,,,False,63968.75,0.422,4.114,,6013
ADROITINFO,11.49,9.6,8.36,11.49,9.6,20.0,False,30195.9,1.939,2.83,-2.524,2699
ADSL,111.89,94.02,94.02,,,,False,86832.25,1.317,5.269,,4725
ADVAIT,2244.8999,1941.5,1941.5,,,,False,58694.6,0.659,3.489,,165
ADVANCE,124.9,108.6,106.31,,,,False,169812.95,2.111,3.439,,235
ADVANIHOTR,53.14,46.75,46.75,,,,False,22161.65,1.424,4.736,,4747
ADVENTHTL,145.0,123.75,123.75,,,,False,214069.55,0.587,4.578,,213
ADVENZYMES,311.0,282.05,282.05,,,,False,218261.1,0.822,3.729,,2505
ADVIKCA,1.26,0.91,0.91,,,,False,357635.95,1.292,5.765,,22
AEGISLOG,1449.0,1180.0,1164.4,,,,False,813058.65,2.402,4.604,,6011
AEGISVOPAK,311.0,258.3,258.3,,,,False,1161520.5,1.654,4.339,,326
AEPL,18.5,14.11,13.3,,,,False,126435.7,0.475,3.059,,129
AEQUS,271.21,213.41,213.41,,,,False,2187864.25,0.783,7.277,,194
AEROENTER,159.6,108.0,108.0,,,,False,1171556.6,1.471,5.198,,948
AEROFLEX,584.15,456.85,398.15,,,,False,1600273.7,3.023,4.425,,755
AERONEU,87.7,63.72,63.72,,,,False,47915.05,2.018,4.671,,909
AEROPLANE,209.44,170.05,163.47,,,,False,809453.0,0.758,4.69,,117
AETHER,1717.0,1552.7,1400.2,1717.0,1552.7,20.0,False,227360.7,0.7,2.84,-6.634,1064
AFCONS,304.55,225.35,225.35,,,,False,2405289.15,1.844,5.738,,467
AFFLE,1748.2,1489.2,1419.1,,,,False,374197.65,0.333,5.472,,1761
AFFORDABLE,172.36,153.61,153.61,172.36,153.61,20.0,False,18362.95,1.113,2.562,-5.842,471
AFIL,10.39,8.31,8.31,,,,False,538112.65,0.691,5.589,,555
AFSL,217.9,201.0,201.0,217.9,201.0,20.0,False,10385.55,0.817,2.728,-7.747,922
AGARIND,503.85,407.95,407.95,,,,False,38366.2,1.218,5.978,,3039
AGARWALEYE,528.8,484.15,463.0,528.8,484.15,20.0,False,433705.8,0.56,2.901,-4.501,400
AGARWALFT,36.8,26.7,26.7,,,,False,4200.0,0.0,9.685,,877
AGI,806.8,701.5,657.5,,,,False,216653.0,0.736,3.388,,6015
AGIIL,310.2,255.8,255.8,,,,False,1190618.3,0.816,4.332,,543
AGL,16.38,12.64,12.03,,,,False,6228791.05,0.341,4.907,,54
AGNI,16.5,14.45,14.45,,,,False,9875.0,0.0,4.906,,1019
AGRITECH,108.04,96.1,96.1,108.04,96.1,20.0,False,2658.4,0.54,2.7,-9.2,3117
AGROPHOS,27.7,21.0,21.0,,,,False,35364.8,0.365,3.73,,2352
AGSTRA,2.1,1.85,1.85,2.1,1.85,20.0,False,145395.7,0.427,2.672,-8.095,1146
AGUL,53.65,45.75,45.75,,,,False,700.0,0.0,11.344,,841
AHCL,22.94,14.22,13.81,,,,False,23237939.85,1.982,8.074,,261
AHIMSA,28.5,25.75,24.7,,,,False,17400.0,0.0,770.0,,2333
AHLADA,43.71,32.7,32.7,,,,False,26847.9,1.704,5.123,,1960
AHLEAST,144.9,133.0,133.0,144.9,133.0,20.0,False,2328.9,0.36,2.703,-6.101,3975
AHLUCONT,709.7,565.05,565.05,,,,False,107178.3,0.894,7.225,,4141
AHLWEST,562.9,487.0,487.0,562.9,487.0,20.0,False,642.45,2.218,2.73,-5.729,3979
AIAENG,4535.7998,3778.0,3778.0,,,,False,44566.6,2.985,7.211,,5122
AIIL,579.0,503.0,498.55,,,,False,656823.0,0.287,3.703,,600
AILIMITED,22.25,16.35,16.35,,,,False,3900.0,1.538,7.829,,1284
AIMTRON,1800.0,1541.05,1225.05,,,,False,32890.0,1.915,4.068,,566
AIRAN,18.05,14.18,14.18,,,,False,143516.2,1.574,3.493,,2262
AIROLAM,91.7,83.53,83.53,91.7,83.53,20.0,False,3196.7,3.467,2.245,-3.446,2210
AISL,59.95,52.35,52.35,59.95,52.35,20.0,False,3930.0,0.458,2.849,-5.088,2177
AJANTPHARM,3789.0,3425.0,3254.8,,,,False,67896.25,1.713,3.84,,6012
AJAXENGG,612.9,545.5,512.05,,,,False,68403.4,1.114,3.54,,392
AJMERA,121.34,109.33,109.33,121.34,109.33,20.0,False,327029.0,0.809,2.964,-6.453,4929
AJOONI,4.04,3.08,3.08,,,,False,380792.55,1.217,6.653,,2148
AKASH,26.0,24.11,24.0,26.0,24.11,20.0,False,5378.4,0.817,1.938,-7.0,2350
AKCAPIT,1780.0,1644.2,1621.4,1780.0,1644.2,20.0,False,1495.7,0.703,1.968,-3.629,104
AKG,10.75,8.41,8.06,,,,False,35299.85,0.087,4.08,,1961
AKI,8.34,3.95,3.95,,,,False,659236.75,0.213,8.184,,853
AKIKO,438.95,362.0,276.0,,,,False,21320.0,0.113,5.837,,549
AKSHAR,0.44,0.4,0.39,0.44,0.4,20.0,False,1146195.9,0.478,2.154,-4.545,1071
AKSHARCHEM,472.0,292.05,222.51,,,,False,20257.3,0.588,7.325,,2342
AKSHOPTFBR,9.01,6.71,5.34,,,,False,513869.9,0.501,4.673,,6012
AKUMS,796.55,733.15,646.6,796.55,733.15,20.0,False,337689.35,0.698,2.584,-3.082,526
ALANKIT,8.42,7.5,7.5,8.42,7.5,20.0,False,99583.8,1.221,2.788,-8.076,2771
ALBERTDAVD,931.85,824.75,678.0,,,,False,8315.05,0.575,3.784,,2536
ALEMBICLTD,117.72,88.0,83.0,,,,False,2907960.2,0.243,5.839,,6021
ALFREDHE,3100.0,2750.0,2750.0,,,,False,65.4,0.107,3.052,,21
ALGOQUANT,69.0,62.04,57.0,,,,False,1193498.6,0.947,3.28,,175
ALICON,763.9,647.65,618.05,,,,False,27283.5,1.131,3.923,,4924
ALIVUS,1493.8,1317.6,1086.1,1493.8,1317.6,20.0,False,181269.35,0.845,2.954,-8.247,1266
ALKALI,93.95,63.01,63.01,,,,False,39266.55,0.445,5.261,,4405
ALKEM,5489.5,5051.0,5051.0,,,,False,132833.3,2.29,4.369,,2653
ALKYLAMINE,2115.0,1740.0,1740.0,,,,False,109192.55,0.598,5.174,,4640
ALLCARGO,13.72,10.08,7.75,,,,False,30030482.0,0.45,5.7,,4996
ALLDIGI,823.9,783.2,750.0,823.9,783.2,20.0,False,5581.55,0.533,2.473,-3.811,5272
ALLETEC,149.9,116.05,116.05,,,,False,25080.0,0.494,4.73,,921
ALLTIME,225.76,197.13,197.13,225.76,197.13,20.0,False,148104.65,0.305,2.942,-8.567,272
ALMONDZ,20.0,13.45,12.35,,,,False,364165.8,1.47,5.181,,4504
ALOKINDS,11.75,7.06,7.06,,,,False,35096970.45,0.417,8.106,,7708
ALPA,65.3,59.4,59.4,65.3,59.4,20.0,False,12557.1,1.176,2.114,-6.401,4715
ALPEXSOLAR,950.05,781.15,741.0,,,,False,63000.0,0.713,4.233,,638
ALPHAGEO,367.98,280.0,190.5,,,,False,17726.45,0.194,5.557,,4777
ALPINETEX,64.9,49.15,49.15,,,,False,288068.9,1.182,3.915,,41
ALUFLUOR,509.9,430.0,430.0,,,,False,7091.85,0.945,5.405,,21
ALUWIND,52.9,45.25,40.0,,,,False,17850.0,0.252,4.616,,606
AMAGI,627.6,548.05,521.05,,,,False,694290.3,0.389,4.007,,164
AMAL,822.0,673.55,673.55,,,,False,8716.65,2.019,5.516,,21
AMANTA,209.95,167.8,150.01,,,,False,75355.75,0.165,10.468,,253
AMARJOTHI,166.0,141.65,88.4,,,,False,2326.9,0.871,3.969,,26
AMBALALSA,49.9,37.15,30.15,,,,False,61673.35,0.672,5.854,,104
AMBER,7794.0,6826.5,6826.5,,,,False,179108.05,0.797,6.409,,2135
AMBICAAGAR,28.35,23.85,23.2,28.35,23.85,20.0,False,42341.3,0.124,2.672,-13.333,5490
AMBIKCO,1699.0,1536.7,1536.7,,,,False,10691.15,1.052,5.15,,4595
AMBUJACEM,422.8,379.55,379.55,,,,False,1660220.4,0.622,7.136,,6015
AMDIND,74.39,51.73,43.1,,,,False,152522.2,2.786,4.502,,4812
AMEYA,126.5,103.15,102.85,,,,True,5750.0,4.174,6.733,,993
AMIABLE,78.0,61.2,59.55,,,,False,480.0,0.0,8.743,,947
AMJLAND,39.98,36.0,36.0,39.98,36.0,20.0,False,11140.75,0.174,2.756,-8.879,6014
AMNPLST,196.0,160.0,160.0,,,,False,4976.75,0.55,5.232,,705
AMRUTANJAN,548.0,476.5,476.5,,,,False,155937.25,0.351,4.786,,4167
ANANDRATHI,2255.0,2145.1001,2002.1,2255.0,2145.1001,20.0,False,204817.0,1.363,2.466,-2.164,1180
ANANTRAJ,649.0,571.35,548.1,,,,False,2817782.85,1.047,3.894,,4929
ANDHRAPAP,79.79,59.33,59.27,,,,False,3577249.1,0.215,4.534,,7709
ANDHRSUGAR,104.84,91.21,80.61,,,,False,730481.95,0.426,3.582,,6014
ANDREWYU,30.49,24.51,24.51,,,,False,120155.45,0.495,5.062,,605
ANGELONE,310.0,275.25,275.25,,,,False,6533076.15,0.441,3.486,,1477
ANIKINDS,48.99,39.96,39.13,,,,False,12084.55,1.462,3.218,,4522
ANKITMETAL,1.98,1.51,1.4,,,,False,26068.35,0.073,9.139,,3332
ANLON,699.95,611.0,588.0,,,,False,4320.0,0.833,3.956,,907
ANMOL,18.55,9.67,9.55,,,,False,376960.25,0.919,6.884,,1311
ANNAPURNA,163.8,132.21,120.75,,,,False,48199.15,0.486,4.74,,981
ANNU,75.6,52.67,52.67,,,,False,1217153.2,0.077,6.305,,10
ANSALAPI,3.5,3.2,2.51,,,,False,21994.35,0.72,3.889,,5092
ANSALBU,92.4,70.64,70.64,92.4,70.64,20.0,False,4341.5,0.656,2.549,-13.301,21
ANTELOPUS,1218.3,773.7,773.7,,,,False,3750143.5,1.152,4.656,,4930
ANTGRAPHIC,0.86,0.7,0.7,,,,False,289046.25,0.399,3.93,,6014
ANTHEM,977.55,868.9,732.0,,,,False,861578.1,1.187,3.338,,290
ANUHPHR,99.5,75.5,75.4,,,,False,275456.5,0.513,4.786,,434
ANUP,1846.4,1582.0,1582.0,,,,False,23094.15,0.968,5.17,,1865
ANURAS,1273.9,1115.8,1115.8,,,,False,276883.75,1.574,5.766,,1357
APARINDS,18132.0,16015.0,13282.0,,,,False,110963.25,0.976,3.127,,5486
APCL,107.7,96.15,96.15,,,,False,5408.25,0.986,3.838,,2334
APCOTEXIND,665.0,560.85,491.1,,,,False,148290.65,1.062,4.207,,5981
APEX,423.8,341.05,341.05,,,,False,183952.05,0.825,6.21,,2235
APLAPOLLO,2281.0,2041.3,1783.0,,,,False,661678.75,1.399,3.84,,3645
APLLTD,859.0,792.6,787.4,859.0,792.6,20.0,False,122388.05,1.115,2.554,-3.923,3699
APOLLO,427.95,361.4,361.4,,,,False,6430775.7,1.883,4.533,,2140
APOLLOHOSP,9024.0,8591.5,8507.5,,,,False,251212.9,0.927,3.277,,6014
APOLLOPIPE,668.8,496.5,464.0,,,,False,418975.5,0.884,7.28,,1700
APOLLOTYRE,467.4,402.15,402.15,,,,False,861122.4,3.132,6.17,,6146
APOLSINHOT,1260.4,1140.4,1140.4,,,,False,905.85,0.797,3.32,,2861
APOORVA,28.36,24.04,24.04,,,,True,292.63,0.075,5.125,,19
APS,280.5,228.0,228.0,,,,False,17737.5,1.015,5.326,,656
APTECHT,95.0,85.5,85.5,,,,False,52005.25,0.402,3.122,,5951
APTUS,261.96,235.36,235.36,,,,False,1384341.9,2.289,3.942,,1257
AQYLON,26.53,19.66,19.66,,,,False,1750113.25,0.348,5.202,,6016
ARABIAN,89.75,75.05,67.25,,,,False,4400.0,0.455,7.109,,726
ARCHIDPLY,124.78,94.1,78.2,,,,False,60685.65,0.19,5.886,,4489
ARCHIES,14.18,12.06,12.06,,,,False,17847.3,0.203,3.443,,5980
ARCL,275.5,216.89,216.89,,,,True,1681.55,11.77,4.159,,21
ARDEE,63.93,46.5,46.5,,,,False,4665812.3,0.787,7.008,,26
ARE&M,937.8,789.0,789.0,,,,False,377064.15,1.083,7.687,,6017
ARENTERP,39.8,30.05,30.05,,,,False,1303.5,0.373,4.657,,2189
ARFIN,98.86,80.84,80.84,,,,False,1108915.45,0.654,4.696,,288
ARIES,524.75,430.5,328.9,,,,False,126365.3,0.111,3.132,,4606
ARIHANT,1065.0,841.0,764.0,,,,False,3364.6,0.288,3.897,,3840
ARIHANTACA,500.0,385.0,385.0,,,,True,820.0,0.0,9.328,,915
ARIHANTCAP,83.5,73.09,69.07,,,,False,283227.2,2.045,3.755,,1304
ARIHANTSUP,269.7,209.05,209.05,,,,False,23118.95,0.114,5.854,,2341
ARIS,153.25,115.75,106.05,,,,False,2057582.65,0.294,5.587,,309
ARISTO,113.4,103.0,95.1,,,,True,520.0,6.154,9.455,,896
ARKADE,134.6,114.5,114.5,,,,False,295966.15,0.384,5.058,,493
ARMANFIN,2084.8999,1806.6,1688.0,,,,False,31073.15,2.153,3.748,,2537
AROGRANITE,26.5,21.0,21.0,,,,False,8972.05,1.539,4.537,,4787
ARROWGREEN,952.75,677.0,645.0,,,,True,44227.75,7.043,6.918,,2801
ARSHIYA,0.96,0.68,0.68,,,,False,274345.3,0.302,6.323,,4138
ARSSBL,546.05,470.55,470.55,,,,False,172755.75,1.512,5.167,,242
ARTEMISMED,362.0,306.6,262.0,,,,False,446666.65,1.195,3.832,,1623
ARTNIRMAN,45.95,38.0,37.02,,,,False,1317.1,0.696,4.728,,2350
ARVEE,224.99,160.0,147.15,,,,False,16637.4,0.202,4.756,,2114
ARVIND,607.15,511.8,504.95,,,,False,811413.8,1.209,3.87,,6016
ARVINDFASN,463.0,414.95,414.95,,,,False,220847.75,1.131,3.515,,1862
ARVSMART,707.85,546.05,546.05,,,,False,83211.35,1.276,7.528,,2731
ARYAMAN,674.95,570.0,570.0,,,,False,241.05,0.705,4.912,,21
ASAHIINDIA,995.0,920.0,862.5,,,,False,154609.1,0.957,3.165,,6019
ASAHISONG,392.55,337.0,253.05,,,,False,13199.2,0.621,3.641,,3712
ASAL,512.5,431.05,431.05,,,,False,15323.15,0.884,5.828,,6015
ASALCBR,735.0,644.55,644.55,,,,False,26135.75,1.552,4.38,,1634
ASHAPURMIN,610.0,505.9,505.9,,,,False,352156.05,0.966,5.591,,7708
ASHIANA,372.2,332.95,332.95,,,,False,29746.2,1.61,4.43,,3755
ASHIKAG,451.0,396.0,390.05,,,,False,44948.55,0.856,3.155,,104
ASHIMASYN,19.7,16.1,14.25,,,,False,102294.85,0.275,3.587,,6013
ASHOKA,129.0,107.37,107.37,,,,False,5987958.15,0.128,5.858,,3932
ASHOKAMET,19.4,13.0,13.0,,,,False,145730.2,1.026,5.385,,799
ASHOKLEY,181.84,154.75,147.59,,,,False,11600315.2,0.89,6.555,,6016
ASIANENE,565.7,448.6,318.6,,,,False,573034.7,1.285,3.675,,1184
ASIANHOTNR,423.8,291.9,280.2,,,,False,100157.85,0.336,4.671,,6011
ASIANPAINT,2678.7,2397.3999,2397.3999,,,,False,514160.65,1.151,5.724,,6014
ASIANTILES,51.22,43.1,42.5,,,,False,4858096.4,0.172,4.743,,4705
ASIANTNE,10.99,8.22,8.22,,,,False,14163.85,0.779,3.138,,21
ASKAUTOLTD,663.5,596.5,464.0,663.5,596.5,20.0,False,302875.7,0.691,2.809,-6.873,705
ASMS,7.38,6.66,6.66,7.38,6.66,20.0,False,176133.25,1.331,2.471,-7.046,5103
ASPINWALL,269.06,234.95,226.38,,,,False,2669.95,0.855,3.045,,2536
ASPIRE,14.25,12.5,12.5,,,,False,22300.0,0.0,3.769,,610
ASSAMENT,857.75,705.0,705.0,,,,False,13.8,0.072,4.949,,22
ASTAR,619.0,485.0,485.0,,,,False,78.45,2.511,7.167,,94
ASTEC,779.35,540.0,540.0,,,,False,391988.55,0.087,5.778,,4152
ASTERDM,798.8,729.05,729.05,,,,False,2198399.75,0.447,4.15,,2117
ASTRAL,1581.0,1357.6,1311.6,,,,False,1133644.85,0.462,6.826,,4813
ASTRAMICRO,1794.0,1537.1,1537.1,,,,False,328232.3,1.274,4.198,,5407
ASTRAZEN,7738.5,6600.0,6600.0,,,,False,12261.7,1.387,8.105,,6015
ASTRON,3.41,2.86,2.86,,,,False,26712.6,2.68,3.117,,2154
ATALREAL,36.14,12.38,12.38,,,,False,11629625.0,0.597,10.267,,1442
ATAM,65.0,50.0,50.0,,,,True,24643.8,6.823,4.083,,832
ATGL,667.9,576.4,576.4,,,,False,568633.85,1.475,6.318,,1947
ATHERENERG,1744.0,1421.7,1158.0,,,,False,5077794.6,0.705,4.588,,345
ATL,28.18,23.12,22.18,,,,False,325563.2,0.716,3.616,,765
ATLANTAA,41.9,35.01,34.5,,,,False,42376.75,0.641,3.632,,4929
ATLANTAELE,1958.0,1623.9,1493.0,,,,False,149497.0,0.527,4.313,,241
ATLASCYCLE,116.0,90.23,90.23,,,,False,73129.4,0.147,4.255,,6011
ATMASTCO,152.45,126.05,126.05,,,,False,16960.0,0.873,4.2,,632
ATUL,6678.0,5995.0,5992.0,,,,False,27624.8,0.619,4.85,,6013
ATULAUTO,500.0,427.2,427.2,,,,False,95372.25,0.664,6.374,,3266
AUBANK,1144.1,1015.1,960.0,,,,False,1431950.05,0.707,5.694,,2273
AUGMONT,1019.8,812.1,812.1,,,,False,3048268.69,0.24,3.777,,13
AURIONPRO,725.95,663.0,663.0,725.95,663.0,20.0,False,201924.0,0.478,2.816,-5.228,5157
AUROIMPEX,29.2,23.75,23.75,,,,True,7440.0,0.645,5.47,,820
AUROPHARMA,1717.0,1598.8,1512.0,,,,False,739011.95,0.707,3.016,,7699
AURUM,239.39,215.4,205.35,,,,False,105024.8,0.856,3.465,,2737
AURUS,4.99,4.48,4.26,4.99,4.48,20.0,False,17679.95,1.385,2.341,-3.206,3176
AUSOMENT,166.59,139.25,114.0,,,,False,8480.65,0.665,3.732,,6002
AUSTENG,139.0,111.5,110.0,,,,False,3535.1,0.674,3.055,,21
AUTOAXLES,1794.7,1646.0,1646.0,,,,False,5358.7,0.492,3.295,,6013
AUTOIND,98.4,75.9,75.9,,,,False,270519.6,0.945,4.983,,4845
AVADHSUGAR,884.8,696.15,495.0,,,,False,384764.75,0.259,4.614,,2256
AVALON,2424.0,1980.0,1629.4,,,,False,486464.6,1.922,3.281,,849
AVANCE,0.92,0.79,0.79,,,,False,5001771.05,0.87,4.789,,22
AVANTEL,165.7,138.8,138.8,,,,False,863737.65,1.424,4.989,,532
AVANTIFEED,873.55,759.75,759.75,,,,False,285960.9,0.659,4.433,,4124
AVG,200.0,162.36,162.36,,,,False,13680.65,0.849,5.055,,2075
AVL,632.8,570.6,570.6,,,,False,244864.1,0.545,3.223,,463
AVONMORE,14.67,12.85,9.05,14.67,12.85,20.0,False,302183.3,0.928,2.388,-10.975,914
AVPINFRA,64.9,56.15,54.5,,,,False,42520.0,1.091,3.945,,617
AVROIND,9.8,7.47,7.47,,,,False,529869.5,0.391,3.519,,2001
AVTNPL,97.0,83.57,68.31,97.0,83.57,20.0,False,342996.2,0.37,2.871,-11.629,4856
AWFIS,304.5,244.1,244.1,,,,False,1655998.4,0.375,4.455,,575
AWHCL,393.85,337.55,337.55,,,,False,72786.05,2.637,5.666,,1415
AWL,204.82,180.47,180.47,,,,False,3250598.25,0.26,6.459,,1142
AXISBANK,1300.0,1219.9,1208.6,,,,False,4306602.95,1.347,3.341,,6950
AXISCADES,1939.0,1548.0,1416.1,,,,False,173753.0,0.912,4.871,,6014
AXITA,8.53,7.24,7.21,,,,False,1073979.25,0.461,7.167,,1051
AXTEL,458.8,385.0,385.0,,,,False,6015.65,0.715,3.454,,21
AYE,195.0,164.28,158.55,,,,False,1992143.85,0.365,3.353,,147
AYMSYNTEX,330.0,241.55,222.72,,,,False,214659.25,1.483,3.926,,2739
AZAD,2942.2,2555.0,2240.0,,,,False,376100.6,1.818,3.646,,676
AZADIND,98.99,81.5,81.5,,,,False,31074.6,0.932,3.224,,21
BABAFP,25.9,20.7,20.7,,,,False,5360.0,1.493,4.32,,700
BAFNAPH,318.5,232.95,200.3,,,,False,11810.15,0.553,9.761,,3415
BAGFILMS,5.06,4.18,4.16,,,,False,120289.6,0.257,3.656,,5677
BAHETI,881.0,770.0,693.0,,,,False,22162.5,2.166,3.751,,931
BAIDFIN,12.95,9.53,9.36,,,,False,165088.9,0.336,4.45,,902
BAJAJCON,533.0,447.85,447.85,,,,False,985953.2,0.497,4.085,,3971
BAJAJELEC,357.9,319.05,319.05,,,,False,138027.85,0.676,4.433,,4656
BAJAJFINSV,2032.5,1832.9,1822.0,,,,False,557453.95,1.101,5.404,,5983
BAJAJHCARE,340.0,313.05,313.05,340.0,313.05,20.0,False,118952.1,0.803,2.458,-5.559,1193
BAJAJHFL,86.82,81.71,81.71,,,,False,2786535.15,0.899,3.602,,501
BAJAJHIND,26.0,19.27,16.58,,,,False,66100212.1,0.246,6.974,,6016
BAJAJHLDNG,11644.0,10811.0,10132.0,,,,False,41231.35,0.62,4.026,,5983
BAJAJINDEF,249.0,213.0,212.66,,,,False,24420.2,0.539,5.118,,389
BAJAJST,378.0,343.0,343.0,378.0,343.0,20.0,False,9740.75,1.121,2.683,-6.971,103
BAJEL,198.5,165.0,165.0,,,,False,255183.15,0.477,4.683,,681
BAJFINANCE,1107.0,1005.5,994.1,,,,False,4813585.15,0.871,5.538,,6014
BALAJEE,27.4,24.24,24.24,,,,False,27949.75,0.886,3.251,,500
BALAJITELE,100.2,88.36,80.95,,,,False,355913.5,0.595,3.519,,6016
BALAMINES,2629.8,2050.1001,1977.3,,,,False,272363.4,0.607,5.211,,4802
BALAXI,26.99,21.5,21.5,,,,False,62660.35,0.313,3.253,,2668
BALKRISHNA,18.0,15.9,15.9,18.0,15.9,20.0,False,13831.7,0.458,2.42,-8.167,2752
BALKRISIND,2394.6001,2100.1001,1982.1,,,,False,767909.2,0.198,4.94,,5094
BALMLAWRIE,182.49,160.7,160.7,,,,False,168866.5,0.938,6.832,,6014
BALPHARMA,124.6,82.05,76.99,,,,False,123642.15,1.014,5.475,,5027
