index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23270.6,23217.6,0.23,2026-09-17,2026-09-16,False
NIFTY_BANK,^NSEBANK,56055.75,56292.45,-0.42,2026-09-17,2026-09-16,False
NIFTY_NEXT_50,^NSMIDCP,71144.0,70368.6,1.1,2026-09-17,2026-09-16,False
INDIA_VIX,^INDIAVIX,12.29,13.17,-6.68,2026-09-17,2026-09-16,False
SENSEX,^BSESN,74314.59,74336.45,-0.03,2026-09-17,2026-09-16,False
