date,symbol,subject,details,category
17-Sep-2026 10:40:49,NITINSPIN,General Updates,Nitin Spinners Limited has informed the Exchange about General Updates,General Updates
17-Sep-2026 10:38:19,ICICIBANK,General Updates,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 read with para A of Schedule III and Regulation 46(2) of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates
17-Sep-2026 10:25:46,DBSTOCKBRO,Outcome of Board Meeting,"DB (International) Stock Brokers Limited has informed the Exchange regarding Outcome of Board Meeting held on September 17, 2026.",Outcome of Board Meeting
17-Sep-2026 10:23:14,MACPOWER,Analysts/Institutional Investor Meet/Con. Call Updates,"Macpower CNC Machines Limited has informed the Exchange about Schedule of Management Meet with DII on 21st September, 2026",Analysts/Institutional Investor Meet/Con. Call Updates
17-Sep-2026 10:00:05,APOLLO,Investor Presentation,Apollo Micro Systems Limited has informed the Exchange about Investor Presentation,Investor Presentation
17-Sep-2026 09:54:31,HOMEFIRST,ESOP/ESOS/ESPS,Home First Finance Company India Limited has informed the Exchange regarding Allotment of 3681  Shares.,ESOP/ESOS/ESPS
17-Sep-2026 09:29:35,SONACOMS,Investor Presentation,Sona Blw Precision Forgings Limited has informed the Exchange about Investor Presentation,Investor Presentation
17-Sep-2026 08:44:19,SGMART,Credit Rating- Revision,SG Mart Limited has informed the Exchange about Credit Rating- Revision,Credit Rating- Revision
17-Sep-2026 07:41:31,HGM,Outcome of Board Meeting,"HandsOn Global Management (HGM) Limited has informed the Exchange regarding Outcome of Board Meeting held on September 17, 2026.",Outcome of Board Meeting
17-Sep-2026 06:00:30,RAILTEL,Bagging/Receiving of orders/contracts,Railtel Corporation Of India Limited has informed the Exchange about Bagging/Receiving of orders/contracts,Bagging/Receiving of orders/contracts
17-Sep-2026 01:24:48,EICHERMOT,Press Release,"Eicher Motors Limited has informed the Exchange regarding a press release dated September 17, 2026, titled ""Flying Flea C6 launches in five cities in Europe and the UK: Paris, Barcelona, Rome, Berlin and London"".",Press Release
17-Sep-2026 00:40:01,NEOGEN,General Updates,Neogen Chemicals Limited has informed the Exchange about General Updates,General Updates
17-Sep-2026 00:37:46,NEOGEN,Qualified Institutional Placement,Neogen Chemicals Limited has informed the Exchange about qualified Institutional Placement,Qualified Institutional Placement
17-Sep-2026 00:35:56,NEOGEN,Allotment of Securities,"Neogen Chemicals Limited has informed the Exchange regarding allotment of 2660753 securities pursuant to Qualified Institution Placement at its meeting held on September 16, 2026",Allotment of Securities
16-Sep-2026 23:56:44,MANYAVAR,General Updates,"Vedant Fashions Limited has informed the Exchange regarding the compounding under the Legal Metrology Act, 2009, vide the enclosed letter.",General Updates
16-Sep-2026 23:36:23,AASTHA,Change in Management,Aastha Spintex Limited has informed the Exchange about change in Designation of Mr Utsav Himanshu Trivedi having DIN 10185472 due to Regularization in the Annual General Meeting,Change in Management
16-Sep-2026 23:36:23,AASTHA,General Updates,Aastha Spintex Limited has informed the Exchange about General Updates,General Updates
16-Sep-2026 23:25:33,PNB,General Updates,Punjab National Bank has informed the Exchange about General Updates,General Updates
16-Sep-2026 23:14:34,ZEELEARN,General Updates,Zee Learn Limited has informed the Exchange about General Updates,General Updates
16-Sep-2026 23:08:40,POLICYBZR,General Updates,"PB Fintech Limited has informed the Exchange about Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations & Disclosure Requirements) Regulations, 2015.",General Updates
