symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
PATANJALI,51778,42568,9210,21.64,189648,100266.44679,64539580296,13137.61671,365
NIFTYFPI,128,106,22,20.75,129,249.72585,199987425,1.33925,1505
NIFTY,7843641,6690175,1153466,17.24,51226725,613250.69756,77767060926092,3122387.86592,23217
ASTRAL,32627,28067,4560,16.25,20469,6606.68339,11083651857,777.92357,1382
POLICYBZR,32174,28201,3973,14.09,70703,50513.08528,40568891041,6832.69041,1827
PREMIERENE,30537,26854,3683,13.71,57515,30671.71646,31812891201,5431.98201,899
FINNIFTY,19069,16943,2126,12.55,19463,1107.82989,30007483691,1727.35691,25262
SOLARINDS,96725,87054,9671,11.11,257278,91756.75015,246353399198,32549.61698,18900
NIFTYNXT50,1177,1074,103,9.59,855,2684.03083,1259339931,101.72431,70368
BAJAJHLDNG,5612,5153,459,8.91,4768,1829.77317,3968889543,92.12043,10930
BLUESTARCO,33089,30654,2435,7.94,12921,32128.05167,3109303190,462.1069,1504
MIDCPNIFTY,158158,146666,11492,7.84,279016,69616.5385,476022861474,38969.16474,14288
OFSS,31277,29094,2183,7.5,24248,67906.32551,21892801121,3004.31121,11510
LAURUSLABS,49855,46500,3355,7.22,55458,96075.42707,81149257078,11482.43078,1905
WAAREEENER,72431,67627,4804,7.1,48537,30147.47468,19254044808,1963.61058,2501
PAYTM,69404,65605,3799,5.79,277339,312070.15695,335558721629,59383.70629,1790
YESBANK,66791,63249,3542,5.6,74728,76258.71768,49069624162,7576.40162,23
BSE,161101,152602,8499,5.57,114908,58939.74924,71752397108,12299.77108,3240
TCS,251987,239335,12652,5.29,259244,78805.81071,124991745972,16255.59972,2188
COFORGE,75943,72387,3556,4.91,79461,61832.80618,62530981828,9308.06328,1766
TMPV,121862,116243,5619,4.83,73168,31828.9928,33840819040,4738.1904,301
ALKEM,19900,18988,912,4.8,12714,14164.65316,7015375606,815.38106,5175
SHRIRAMFIN,69324,66175,3149,4.76,33719,56772.17073,22574545034,3191.47034,979
BOSCHLTD,20696,19791,905,4.57,28524,12111.1711,33680834420,2322.4692,47555
SBICARD,50109,47969,2140,4.46,20329,19389.5888,8574422928,1098.54928,618
NYKAA,15427,14771,656,4.44,15549,31399.11812,13183605000,1654.95625,325
MAZDOCK,52924,50806,2118,4.17,31199,13262.91405,15323394030,2790.0528,2231
NESTLEIND,30592,29433,1159,3.94,33588,14924.19785,22306707265,2612.92265,1384
ATHERENERG,35773,34477,1296,3.76,37315,29112.92797,19781350057,3364.90057,1567
AMBER,28952,27946,1006,3.6,14924,10781.65767,9641543389,1219.33389,6930
MAHABANK,13220,12764,456,3.57,7062,8153.52915,3051058595,348.05095,80
MOTILALOFS,13205,12758,447,3.5,6914,9783.09656,4441260105,569.61105,976
UPL,35666,34531,1135,3.29,16477,13461.27067,11419073816,1264.36066,550
HAL,92313,89488,2825,3.16,71096,28419.82207,49068305013,5884.47513,4695
APLAPOLLO,50739,49255,1484,3.01,20899,25878.38043,13183315680,1693.6368,2120
BHARATFORG,32210,31280,930,2.97,11394,19946.9154,9059346165,1118.46165,1885
CDSL,63093,61293,1800,2.94,31987,23131.24657,18352368493,2529.20993,1299
MAXHEALTH,32189,31320,869,2.77,14792,12570.38076,6890007547,901.39297,1025
INDUSINDBK,74669,72657,2012,2.77,17434,23785.52204,9566630955,1170.08955,946
MANKIND,20293,19761,532,2.69,7351,10610.41322,3201164095,388.74095,2246
SONACOMS,19935,19424,511,2.63,12433,23985.72148,9770684096,1397.70846,768
