symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
POLICYBZR,1744.2,0.9375000000000028,36.7,11809.0,119840.0,76759.764935,43928.0,True,6
SRF,2537.5,-2.531305216255669,13.92,4789.0,42618.0,15310.8878,39196.0,True,5
MAZDOCK,2206.6,-14.130054091917344,5.98,3163.0,18041.0,10023.023295,56104.0,True,3
PNBHOUSING,1129.6,-1.422462693079691,5.69,1260.0,9739.0,13967.595915,23441.0,True,3
MFSL,1524.2,-2.9171974522292965,4.35,1003.0,12558.0,5936.97428,24063.0,True,3
BLUESTARCO,1523.4,0.0920749753370661,4.0,1322.0,5270.0,8213.8690075,34433.0,True,3
RBLBANK,410.8,7.963206307490147,3.56,891.0,5412.0,8523.36116,25905.0,True,3
ATHERENERG,1538.6,3.630363036303621,3.53,1263.0,13938.0,7543.3905375,37038.0,True,3
PNB,117.95,0.8119658119658144,3.16,1570.0,25209.0,23114.7336,51327.0,True,3
TVSMOTOR,4125.7,-5.67456960607238,2.98,2202.0,50880.0,19221.3659225,76180.0,True,3
CGPOWER,866.55,-3.588117489986649,2.72,1061.0,19174.0,9645.98649,40053.0,True,3
POWERINDIA,30695.0,-13.729623383923553,2.56,1525.0,31902.0,14705.1192475,60999.0,True,3
FORTIS,895.9,-1.808417360806664,2.53,552.0,6722.0,5869.0738375,22358.0,True,3
MOTILALOFS,992.3,4.342797055730805,2.42,319.0,4107.0,5080.8538875,13515.0,True,3
MAHABANK,81.91,0.9987669543773148,2.3,304.0,5481.0,3360.1087,13524.0,True,3
LTM,4217.8,-8.902807775377967,2.29,1151.0,7937.0,4116.91608,51361.0,True,3
SHRIRAMFIN,987.9,-11.319569120287255,2.25,1557.0,21023.0,21414.1035075,70872.0,True,3
LTF,297.3,-5.318471337579615,2.15,853.0,7341.0,9527.61285,40582.0,True,3
EICHERMOT,7516.0,-6.517412935323383,2.12,1449.0,10678.0,6245.01027,69710.0,True,3
GODREJPROP,1672.9,-18.19959904161165,2.12,1246.0,7173.0,4680.58331,60115.0,True,3
HAVELLS,1085.5,-16.435719784449578,2.09,842.0,4193.0,3596.2729,41212.0,True,3
LAURUSLABS,1927.6,6.497237569060768,2.04,1019.0,14708.0,25112.555465,50863.0,True,3
DELHIVERY,420.5,-6.896933466179559,1.88,424.0,1824.0,3322.5653225,22925.0,True,3
SOLARINDS,18725.0,-6.840796019900497,1.81,1747.0,43748.0,19608.22242,98487.0,True,3
NYKAA,325.0,-0.1229256299938467,1.81,279.0,3867.0,7296.2478125,15706.0,True,3
WAAREEENER,2504.7,-7.469799401529436,1.73,1252.0,8994.0,4493.942985,73683.0,True,3
JINDALSTEL,1128.0,0.8042895442359249,1.7,657.0,6580.0,6452.9453125,39215.0,True,3
HDFCBANK,715.05,-1.5489467162329618,1.66,17798.0,198430.0,111678.469695,1092954.0,True,3
DRREDDY,1153.4,-2.666666666666659,1.62,974.0,7873.0,4906.8003125,61231.0,True,3
TCS,2170.1,-5.647826086956526,1.52,3826.0,61282.0,13847.440725,255813.0,True,3
HINDPETRO,351.2,-4.7980482515586855,1.47,497.0,2541.0,2912.8977,34323.0,True,3
RELIANCE,1245.5,-5.213089802130898,1.46,9124.0,119688.0,46933.6485,632945.0,True,3
ETERNAL,326.55,2.6886792452830224,1.46,1515.0,52358.0,38555.0985225,105637.0,True,3
BOSCHLTD,47890.0,1.8719421399702192,1.43,295.0,4735.0,1963.8953475,20994.0,True,3
BAJFINANCE,1018.0,-6.485394084144765,1.34,1928.0,29205.0,15444.6192,145524.0,True,3
BSE,3285.9,-0.3880316488313495,1.33,2137.0,52150.0,25087.15092,163238.0,True,3
CHOLAFIN,1766.2,-5.712150330984412,1.3,408.0,4846.0,9647.7575,31794.0,True,3
ADANIENT,2929.0,-2.8201725282017254,1.27,1239.0,16151.0,20432.4970431,98752.0,True,3
PREMIERENE,894.0,-12.352941176470589,1.22,372.0,7476.0,6283.976595,30909.0,True,3
GVT&D,4300.3,0.2400932400932443,1.21,704.0,9997.0,5989.6744125,58675.0,True,3
BHARATFORG,1901.7,-9.005215560553138,1.21,389.0,4611.0,11347.4291,32599.0,True,3
UNOMINDA,1201.2,-5.60314341846758,1.21,194.0,3345.0,4327.12027,16287.0,True,3
HDFCLIFE,549.0,1.3008580127317932,1.2,1068.0,67023.0,29322.02119,89819.0,True,3
DIVISLAB,9286.5,9.124559341950649,1.12,840.0,22595.0,15245.67439,76080.0,True,3
BIOCON,374.5,-9.4316807738815,1.06,478.0,7172.0,9123.79875,45786.0,True,3
TATAELXSI,3381.4,-10.045224793828144,1.05,395.0,4843.0,1926.31135,38074.0,True,3
MARICO,818.9,-3.7946428571428648,1.02,250.0,4043.0,4451.8854,24720.0,True,3
OIL,480.1,0.020833333333338,1.0,200.0,3549.0,2113.91544,20276.0,True,3
LT,3845.1,-5.479351032448379,0.99,1386.0,21480.0,17338.0568375,141399.0,True,3
BAJAJFINSV,1846.0,-7.626100880704568,0.97,606.0,5761.0,2462.06061,63131.0,True,3
DMART,3736.0,-6.356526970122316,0.97,582.0,6671.0,4241.124015,60767.0,True,3
INDIGO,4781.0,-8.409961685823754,0.97,842.0,17387.0,8249.36889,87284.0,True,3
COLPAL,1879.0,-3.8628805321053976,0.97,397.0,9787.0,7980.49538,41508.0,True,3
IOC,134.57,-2.5702287865624176,0.95,442.0,3660.0,2132.8705125,47068.0,True,3
ABB,7080.0,-7.571801566579634,0.94,278.0,8435.0,6834.5104875,29907.0,True,3
HEROMOTOCO,5313.5,-7.510879025239339,0.92,542.0,20801.0,15045.233955,59565.0,True,3
VOLTAS,1132.4,-10.269413629160056,0.92,546.0,4145.0,2567.619075,59895.0,True,3
POLYCAB,8164.0,-12.679822450398415,0.91,586.0,6645.0,4457.19575,64641.0,True,3
LICI,398.7,-2.779809802487206,0.9,590.0,6423.0,5118.15262,65830.0,True,3
WIPRO,166.22,-8.620120945574495,0.9,1197.0,15067.0,6752.8848,133546.0,True,3
ABCAPITAL,383.15,-3.972431077694241,0.87,194.0,3219.0,4619.41075,22446.0,True,3
COFORGE,1762.1,-1.8328690807799493,0.87,660.0,11050.0,5842.570205,76599.0,True,3
CUMMINSIND,4965.5,-9.363876973624167,0.86,367.0,3909.0,4188.08796,42994.0,True,3
ADANIPOWER,204.25,0.220804710500485,0.85,730.0,11100.0,11064.9382,87073.0,True,3
BDL,1142.0,-17.246376811594203,0.85,559.0,10813.0,4357.3227,66603.0,True,3
KALYANKJIL,586.45,-3.8606557377049104,0.83,460.0,17829.0,11232.070065,56185.0,True,3
ICICIBANK,1357.8,-3.702127659574472,0.81,2170.0,38628.0,29420.19094,268509.0,True,3
SUNPHARMA,1861.9,-1.486772486772482,0.81,692.0,13146.0,5402.47204,86047.0,True,3
RADICO,4421.1,-5.863684771033018,0.78,104.0,1900.0,1588.82043,13449.0,True,3
MARUTI,12272.0,-10.826914692631885,0.75,1249.0,35779.0,9264.66526,168032.0,True,3
LUPIN,2060.9,-8.60753880266075,0.75,287.0,4576.0,3812.5854525,38523.0,True,3
HYUNDAI,2157.1,-1.0095911155981827,0.73,194.0,2959.0,1594.7017075,26899.0,True,3
NATIONALUM,359.45,-7.070837642192354,0.73,351.0,4270.0,3745.628625,48577.0,True,3
UPL,553.15,-2.956140350877197,0.73,260.0,4154.0,3081.9736515,35926.0,True,3
AMBER,7044.0,-3.041982105987612,0.73,211.0,7935.0,4223.70902,29162.0,True,3
PAGEIND,34480.0,-7.733476050307733,0.72,138.0,2062.0,2036.177284,19420.0,True,3
IDFCFIRSTB,84.83,-0.200000000000002,0.71,484.0,4071.0,4934.43727,69085.0,True,3
TORNTPHARM,4814.0,-1.7551020408163265,0.69,236.0,2209.0,2314.761575,34685.0,True,3
FEDERALBNK,342.15,-3.40203274985884,0.64,349.0,3944.0,4380.34825,54578.0,True,3
KEI,4505.0,-23.40649812129146,0.63,337.0,5250.0,2818.1466775,53904.0,True,3
TRENT,2770.3,-5.967210888971851,0.61,459.0,4546.0,3380.2990875,75850.0,True,3
MUTHOOTFIN,2772.0,-4.083044982698962,0.61,413.0,15469.0,9550.4058375,67779.0,True,3
ASHOKLEY,157.77,-10.864406779661012,0.61,377.0,9755.0,8697.543,62016.0,True,3
COCHINSHIP,1312.8,-10.137586419330558,0.61,268.0,5564.0,2965.77552,44544.0,True,3
AXISBANK,1257.1,2.712639921562204,0.59,1172.0,33709.0,18071.220125,201233.0,True,3
APLAPOLLO,2139.4,2.756964457252646,0.59,301.0,4410.0,3560.064655,51039.0,True,3
