symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
DELHIVERY,483.8,6.810906281046479,26.71,5401.0,89268.0,81029.392005,25623.0,True,6
VOLTAS,1354.0,6.204408188877552,26.1,11038.0,149216.0,62028.550125,53326.0,True,6
COCHINSHIP,1476.4,-3.8175895765472254,19.85,5189.0,81473.0,106299.70924,31334.0,True,5
VBL,512.95,-3.5808270676691643,13.24,9680.0,83298.0,70496.3681775,82811.0,True,5
WAAREEENER,3061.3,-0.4455284552845469,11.23,7241.0,63368.0,64532.4404375,71697.0,True,5
CIPLA,1415.7,0.4755145493257662,11.21,8196.0,191760.0,73244.95821,81313.0,True,5
DIXON,12336.0,9.313247673903412,9.97,13339.0,163236.0,106105.8909,147195.0,True,3
POLICYBZR,1668.8,-8.055096418732784,9.4,3444.0,72824.0,54433.95258,40076.0,True,3
BDL,1406.7,7.406276246468657,7.98,3431.0,112283.0,52510.7244125,46414.0,True,3
BHARATFORG,2103.8,10.726315789473691,7.54,2070.0,47384.0,66281.12375,29538.0,True,3
PFC,440.95,2.0717592592592564,7.32,5107.0,60961.0,84865.94441,74828.0,True,3
FORCEMOT,18523.0,-4.888318356867779,7.19,1760.0,17506.0,10877.9836125,26244.0,True,3
SONACOMS,621.0,6.281020023960303,6.88,1445.0,23148.0,43071.1405075,22462.0,True,3
BLUESTARCO,1664.7,-0.1319815225868405,6.35,1290.0,44519.0,35270.013805,21595.0,True,3
PETRONET,286.5,6.150426083734725,6.29,1794.0,8664.0,27608.34957,30322.0,True,3
ABCAPITAL,391.95,11.666666666666664,6.11,1468.0,56558.0,90546.07162,25511.0,True,3
SAIL,174.85,-11.243654822335028,5.61,2678.0,24477.0,70258.14881,50411.0,True,3
INDUSINDBK,921.05,1.998892580287924,5.35,4218.0,31017.0,43772.69036,82991.0,True,3
GVT&D,5494.5,14.23076923076923,5.0,873.0,14351.0,19148.3184125,18323.0,True,3
HAVELLS,1181.3,-2.9653359618859976,4.8,1628.0,14978.0,15657.66125,35528.0,True,3
LTM,3830.2,-7.371221281741238,4.62,2512.0,33023.0,39861.48222,56909.0,True,3
PAGEIND,39320.0,-0.2536783358701167,4.48,1151.0,12052.0,13862.395740999998,26858.0,True,3
UPL,605.5,-4.200617039791149,4.28,1427.0,6402.0,8316.197867,34769.0,True,3
TCS,2127.8,-8.721204581528022,4.05,23332.0,411386.0,194448.254515,598903.0,True,3
ASIANPAINT,2674.0,2.605425731936614,3.85,3407.0,71983.0,38434.97235,91948.0,True,3
RECLTD,369.85,10.238450074515654,3.81,2724.0,93234.0,62662.7868825,74263.0,True,3
GODFRYPHLP,2287.6,-1.18358531317495,3.8,503.0,5371.0,4982.2616525,13739.0,True,3
NUVAMA,1740.8,16.05333333333333,3.79,381.0,6034.0,11630.8793,10437.0,True,3
HCLTECH,1130.5,-3.367809214462782,3.75,7098.0,78958.0,58408.207595,196290.0,True,3
TORNTPHARM,4457.0,-0.3866526607514065,3.75,1342.0,24537.0,37524.3433625,37131.0,True,3
APOLLOHOSP,8469.0,1.9317566347716195,3.74,1526.0,23570.0,20565.232525,42316.0,True,3
DABUR,422.25,-5.747767857142857,3.62,1351.0,8102.0,10565.984375,38631.0,True,3
NHPC,78.22,-1.0749968382445865,3.59,1754.0,91238.0,52040.10092,50657.0,True,3
PNBHOUSING,1010.4,-4.6792452830188696,3.45,779.0,9285.0,13625.662895,23358.0,True,3
HEROMOTOCO,4983.7,0.2756539235412438,3.38,1941.0,34192.0,34853.18934,59408.0,True,3
MUTHOOTFIN,3216.0,-1.9153348786141329,3.29,1244.0,36377.0,47776.0073175,39055.0,True,3
LICHSGFIN,548.5,1.1246312684365825,3.29,1311.0,15300.0,43266.7516,41134.0,True,3
CUMMINSIND,5764.0,7.237209302325581,3.26,1144.0,34532.0,53090.10942,36234.0,True,3
ADANIGREEN,1549.9,13.62903225806452,3.24,1999.0,51686.0,62176.84968,63618.0,True,3
SRF,2720.7,2.208948495435581,3.15,980.0,21949.0,21055.98806,32117.0,True,3
HINDPETRO,393.25,1.1445473251028777,3.07,1230.0,13608.0,25885.37898,41321.0,True,3
ABB,7258.0,9.961366563139157,3.05,1141.0,19709.0,26394.9587125,38523.0,True,3
RVNL,246.19,-9.322283609576427,3.05,2129.0,41374.0,26719.28872,71961.0,True,3
TATAPOWER,405.95,-1.2287104622871077,3.02,2606.0,57211.0,34085.47451,88950.0,True,3
GAIL,177.3,15.882352941176476,3.02,1287.0,27028.0,24186.043325,43906.0,True,3
KEI,5660.5,7.562945368171022,2.99,507.0,10228.0,13014.7758475,17472.0,True,3
MAZDOCK,2541.7,3.153409090909084,2.96,1401.0,27060.0,24912.5522125,48809.0,True,3
POWERGRID,289.75,-2.996317375292932,2.95,2091.0,33131.0,23364.24452,73054.0,True,3
RADICO,3778.6,5.429687499999998,2.94,208.0,10534.0,7085.011035,7276.0,True,3
BPCL,308.6,3.905723905723913,2.84,1271.0,17068.0,20898.770205,46092.0,True,3
JINDALSTEL,1132.0,-5.556482562990148,2.81,939.0,22735.0,53809.5866875,34335.0,True,3
PREMIERENE,1062.8,4.2983316977428805,2.8,763.0,17352.0,17884.73584,27967.0,True,3
GMRAIRPORT,108.18,10.95384615384616,2.79,1108.0,12351.0,19755.23112,40862.0,True,3
IDFCFIRSTB,80.69,17.985085538821462,2.76,1911.0,63121.0,89954.034555,71070.0,True,3
HINDUNILVR,2184.9,0.224770642201839,2.74,3079.0,31210.0,28931.74503,115286.0,True,3
HAL,4515.2,3.313197876624569,2.68,2437.0,119524.0,74822.903925,93295.0,True,3
BHEL,411.5,0.7343941248470012,2.68,1811.0,34902.0,54291.36615,69467.0,True,3
SUZLON,59.31,11.547865337596388,2.67,2239.0,33618.0,43211.56308,86162.0,True,3
MOTHERSON,145.85,6.227239621267285,2.65,1093.0,10298.0,33260.66616,42367.0,True,3
MANAPPURAM,327.15,1.1282843894899466,2.48,636.0,15545.0,32535.3198,26299.0,True,3
ADANIPORTS,1827.2,1.890369709474159,2.4,1861.0,51676.0,48184.3859375,79259.0,True,3
LTF,288.7,7.303475190485031,2.4,1054.0,9777.0,27301.92165,45033.0,True,3
YESBANK,24.96,15.555555555555552,2.36,1632.0,24105.0,42915.2321,70930.0,True,3
EICHERMOT,7639.5,10.31768953068592,2.35,1700.0,54234.0,37575.02511,73971.0,True,3
M&M,3063.4,-1.0210016155088824,2.33,3655.0,65882.0,52340.01108,160473.0,True,3
BIOCON,421.1,-2.7482678983833666,2.31,678.0,22892.0,40310.49975,29975.0,True,3
COLPAL,1982.0,-8.634121606048042,2.25,1032.0,26970.0,15871.42514,46941.0,True,3
SHREECEM,24995.0,1.564404713531085,2.03,413.0,13632.0,9728.9461675,20808.0,True,3
MOTILALOFS,948.8,12.28402366863905,1.86,250.0,4610.0,7541.266925,13685.0,True,3
SOLARINDS,18441.0,0.2228260869565217,1.73,511.0,41556.0,35020.17441,29992.0,True,3
TVSMOTOR,3488.7,3.2159763313609413,1.71,1561.0,41931.0,31966.5352825,92899.0,True,3
MARUTI,13421.0,2.450381679389313,1.68,2711.0,98895.0,43073.242365,163754.0,True,3
ADANIPOWER,233.78,6.022675736961451,1.62,1119.0,40240.0,57131.066965,70329.0,True,3
IREDA,130.85,1.4341085271317786,1.62,657.0,43849.0,26255.40233,41219.0,True,3
LAURUSLABS,1435.9,5.915763074426499,1.46,527.0,30302.0,52467.881575,36719.0,True,3
AMBUJACEM,428.0,-2.416780665754679,1.45,1580.0,27971.0,52242.275055,110649.0,True,3
PAYTM,1089.3,-6.175710594315249,1.41,686.0,15456.0,16975.4225275,49366.0,True,3
OBEROIRLTY,1691.1,2.2183268858800664,1.4,383.0,6140.0,8874.69688,27817.0,True,3
WIPRO,180.18,-9.909999999999997,1.35,3252.0,66740.0,77825.9586,244146.0,True,3
