market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bullish,Bullish,0.37,Bullish,0.43,12.84,Low,Distribution Services,29.37,Energy Minerals,-3.39,-635.91,1035.72,73.73,-3.75,94.67,0.35,-0.23,0.23,16.81,2.5,100.94,0.09,4.49,Bullish,Bullish,Risk-Off,Low,2026-06-22T20:07:40.838850+05:30
