symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
ADANIENSOL,1703.3,15,12.876076872100729,13.13,16.9,50.99,13.44,5.03,55.97404032112176,1619.34,1788.46,False,0,Buy,Utilities
MUNJALSHOW,136.93,14,6.976562500000005,7.23,3.59,49.93,,11.01,3.16374966652421,132.18,143.78,False,0,Strong buy,Producer Manufacturing
DIFFNKG,404.05,14,3.1660921741350783,3.42,5.25,45.62,,7.96,17.169437765348984,378.3,424.25,False,0,Buy,Producer Manufacturing
RML,1149.0,14,7.887323943661972,8.14,4.5,48.71,,15.22,51.89045760159031,1071.16,1206.45,False,2,Buy,Producer Manufacturing
SAMBHV,121.69,14,7.690265486725662,7.94,11.79,42.27,,16.13,4.593018095832865,114.8,127.77,False,0,Strong buy,Non-Energy Minerals
BALPHARMA,88.63,14,4.763593380614659,5.01,0.85,50.75,,16.2,3.985704293873361,82.65,93.06,False,0,Strong buy,Health Technology
PFOCUS,287.75,13,34.84067478912839,35.09,35.02,52.73,,27.54,12.58518574336668,268.87,302.14,False,0,Buy,Consumer Services
VISAKAIND,82.29,13,5.635430038510912,5.89,,46.26,,11.07,3.585137479205445,76.91,86.4,False,0,Strong buy,Process Industries
CREDITACC,1591.1,13,8.607508532423202,8.86,10.32,26.1,,10.77,53.05045770279656,1511.52,1670.66,False,0,Strong buy,Finance
PANSARI,340.25,13,13.378873708763736,13.63,5.66,73.23,,14.3,18.83400214073915,312.0,357.26,False,0,Neutral,Technology Services
TEXINFRA,113.2,13,3.2752486087035884,3.53,7.3,73.56,,4.24,2.7578345350366744,109.06,118.86,False,0,Buy,Utilities
GNA,511.85,13,22.189066603007888,22.44,18.8,42.92,,44.38,30.74894688335591,465.73,537.44,False,0,Buy,Producer Manufacturing
ANANDRATHI,2052.1,13,7.7557235874816115,8.01,9.47,50.41,,6.05,53.8137229616292,1971.38,2154.7,False,0,Buy,Finance
SPECTRUM,2203.1,13,22.899698761575365,23.15,15.18,49.87,,8.69,136.73404336646354,1998.0,2313.26,False,0,Buy,Electronic Technology
3IINFOLTD,20.68,13,18.17142857142857,18.42,10.45,53.12,,21.0,0.7675213337813381,19.53,21.71,False,0,Strong buy,Technology Services
RPGLIFE,2928.1,13,27.864628820960696,28.11,23.95,41.48,,5.26,139.52488905281962,2718.81,3074.5,False,0,Buy,Health Technology
GRANULES,842.8,13,8.818592640413163,9.07,4.91,46.25,,11.71,27.8954464304365,800.96,884.94,False,2,Buy,Health Technology
SETL,282.8,13,22.95652173913044,23.21,19.05,55.54,,7.96,14.427904432394811,261.16,296.94,False,0,Buy,Health Technology
JSFB,537.25,13,16.54013015184382,16.79,18.41,43.38,,11.57,21.82345662283256,504.51,564.11,False,0,Buy,Finance
JAYAGROGN,232.68,13,13.613281249999996,13.86,,78.05,,16.51,9.967062534657105,217.73,244.31,False,0,Strong buy,Process Industries
