symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
SAKSOFT,168.3,50.15198558473936,31.892800382852204,Buy,21.079136690647488,True,6
GNA,507.0,56.11917061571801,49.26219175838563,Buy,21.219366407650927,True,6
ICICIBANK,1432.9,61.67193907847662,32.55046805994821,Buy,6.884976876025674,True,6
SUNPHARMA,1941.1,59.45328523676252,31.15620118439628,Buy,3.9132762312633775,True,6
TITAN,4677.0,66.9519815380317,34.90888580477457,Buy,8.716875871687588,True,6
JBCHEPHARM,2408.9,60.96496910761906,41.17247726521997,Buy,10.216874084919482,True,6
COSMOFIRST,881.0,67.34964251674958,28.27915987735012,Buy,7.308160779537149,True,6
TASTYBITE,8999.0,58.05381689721757,49.70919656497296,Buy,6.497041420118343,True,6
BAJAJ_AUTO,11130.0,69.27996872305658,28.46149863100807,Buy,13.13275055905672,True,6
BETA,2315.6,59.20734321203261,41.43812881054927,Buy,10.624880565641128,True,6
ONWARDTEC,290.65,57.58757416516165,37.12851003285466,Strong buy,12.28510720494493,True,6
ORBTEXP,243.05,63.6333508353101,32.587030258243686,Strong buy,-6.5156352167391045,True,6
NELCO,932.8,65.16191229941396,35.067503304305376,Buy,4.938688266396668,True,6
LANDMARK,512.8,63.29871748716054,42.518546051911166,Buy,14.964690057168466,True,6
VENKEYS,1505.2,56.93496012702624,30.758757719425105,Buy,5.347144456886904,True,6
RANEHOLDIN,1738.4,59.40567993552445,50.228775490871456,Buy,9.16855061542326,True,6
RAJRATAN,488.3,56.83968557586049,40.526279940111735,Buy,7.995134358067021,True,6
THEJO,1898.8,57.94953570633111,32.91779752247776,Buy,5.829896332627349,True,6
KRONOX,154.39,55.70991019266286,29.863221629354747,Buy,6.00068657741159,True,6
IWARE,493.9,66.39633630809563,39.17360850632591,Strong buy,35.31506849315068,True,6
HESTERBIO,2367.4,57.03977239843898,55.2844675582388,Buy,9.902047258715946,True,6
BOSCHLTD,41755.0,60.29004393695148,35.48021503145483,Buy,3.610421836228288,True,6
WINSOME,2.35,60.93366167481581,28.99073958817344,Strong buy,-0.8438818565400851,True,6
SBC,42.07,60.542026460446976,29.19633354303982,Buy,0.6700167504187632,True,6
SUNDROP,687.05,63.75574333361026,26.44217097800904,Strong buy,5.691869856164911,True,6
