date,symbol,subject,details,category
01-Jul-2026 10:21:39,ASPINWALL,Copy of Newspaper Publication,Aspinwall and Company Limited has informed the Exchange about Copy of Newspaper Publication regarding Notice of AGM.,Copy of Newspaper Publication
01-Jul-2026 10:21:20,EPACK,Press Release,"EPACK Durable Limited has informed the Exchange regarding a press release dated July 01, 2026, titled ""EPACK Durable Limited receives Andhra Pradesh Government approval for &#8377;1,084.31 crore combined investment under Electronics Manufacturing Policy 4.0"".",Press Release
01-Jul-2026 10:18:59,VISL,Price movement,"Significant movement in price has been observed in Vedanta Iron and Steel Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Vedan",Price movement
01-Jul-2026 10:15:53,PAISALO,Press Release,"Paisalo Digital Limited has informed the Exchange regarding a press release dated July 01, 2026, titled ""Promoter s increase stake by 4.97% to 46.72% in Q1FY27"".",Press Release
01-Jul-2026 10:14:26,ICICIAMC,Change in Director(s),ICICI Prudential Asset Management Company Limited has informed the Exchange regarding Change in Director(s) of the company.,Change in Director(s)
01-Jul-2026 10:11:04,IRCON,Appointment,"Ircon International Limited has informed the Exchange regarding Assumption of additional charge of the post of Chairman & Managing Director (CMD), IRCON by Shri Saleem Ahmad. w.e.f. July 01, 2026.",Appointment
01-Jul-2026 10:06:34,HGINFRA,Updates,H.G. Infra Engineering Limited has informed the Exchange regarding 'General Update'.,Updates
01-Jul-2026 10:05:21,AIROLAM,Trading Window,"Airo Lam limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window
01-Jul-2026 10:02:38,ASKAUTOLTD,Retirement,"Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulation, 2015 ( SEBI Listing Regulations )   Retirement of Mr. Rajender Dharna, President   Operation (ALPS) of the Company.",Retirement
01-Jul-2026 10:02:30,CMPDI,Change in Management,Central Mine Planning & Design Institute Limited has informed the Exchange about change in Management,Change in Management
01-Jul-2026 10:00:15,ASMS,Press Release,"Avio Smart Market Stack Limited has informed the Exchange regarding a press release dated July 01, 2026, titled ""Avio Smart Market Stack and StandardWings Partner to Build AI-Powered Digital Infrastructure for Rural India"".",Press Release
01-Jul-2026 09:59:17,MOIL,Change in Management,MOIL Limited has informed the Exchange about change in Management,Change in Management
01-Jul-2026 09:57:09,MOIL,Cessation,"MOIL Limited has informed the Exchange regarding Cessation of  Usha Singh as Executive Director of the company w.e.f. July 01, 2026.",Cessation
01-Jul-2026 09:55:13,ENGINERSIN,Retirement,Engineers India Limited has informed the Exchange about Retirement,Retirement
01-Jul-2026 09:53:05,AKSHARCHEM,Shareholders meeting,"AksharChem India Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",Shareholders meeting
01-Jul-2026 09:47:03,VSTTILLERS,Monthly Business Updates,V.S.T Tillers Tractors Limited has informed the Exchange regarding Monthly Business Updates for the month of June 2026,Monthly Business Updates
01-Jul-2026 09:41:50,LOKESHMACH,Updates,Lokesh Machines Limited has informed the Exchange regarding 'Intimation of removal from the OFAC Specially Designated Nationals and Blocked Persons List'.,Updates
01-Jul-2026 09:35:56,ADANIGREEN,Updates,Adani Green Energy Limited has informed the Exchange regarding 'Operationalization of Projects'.,Updates
01-Jul-2026 09:33:34,KPITTECH,Updates,KPIT Technologies Limited has informed the Exchange regarding 'Clarification on Outlook for Q1FY27 and for the remainder of the year'.,Updates
01-Jul-2026 09:26:29,OLAELEC,Press Release,"Ola Electric Mobility Limited has informed the Exchange regarding a press release dated July 01, 2026, titled ""Ola Electric Doubles QoQ Growth in Q1 FY26; Registers 16,144 Vehicles in June 2026"".",Press Release
