symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
CUB,209.8,64.1297644829429,25.98521091986454,Strong buy,8.803319071697148,True,6
IFCI,76.85,50.788012556409086,28.266593867763618,Buy,12.026239067055394,True,6
AADHARHFC,504.15,56.2153304733224,26.65022858927976,Buy,6.551833456620522,True,6
CRAFTSMAN,9392.5,57.71691529083015,39.086921243868986,Buy,2.3371104815864023,True,6
CARBORUNIV,1172.5,60.410194212936894,46.38677489660751,Buy,15.06378802747792,True,6
KPIL,1361.0,54.83868032602268,35.09860581114037,Buy,3.106060606060606,True,6
MTARTECH,7875.0,54.80524163552177,25.165899728290103,Buy,-0.1901140684410646,True,6
GRINDWELL,2132.5,63.50636548312616,54.58413886651338,Buy,14.09844836811129,True,6
SAILIFE,1229.0,59.87938872966808,26.53388323013183,Buy,4.595744680851064,True,6
AEGISVOPAK,235.06,62.756245988752745,26.33905378773587,Buy,17.53,True,6
ASIANPAINT,2680.9,53.21535215839042,27.13291125071387,Buy,-1.891971016614207,True,6
BHEL,420.25,63.24084893069952,26.019155713846835,Strong buy,0.7793764988009593,True,6
CGPOWER,961.3,61.35024246077176,25.31983068365418,Buy,3.482426395392637,True,6
MEDANTA,1320.3,68.67611134055993,35.34915623885514,Buy,10.034169514126164,True,6
NIACL,187.42,59.3512593225184,29.04767363007898,Buy,18.478605388272587,True,6
ABSLAMC,1158.4,57.54823700762541,38.1020965145486,Buy,8.872180451127829,True,6
HFCL,213.0,69.37378971084604,50.88535833592377,Buy,18.33333333333333,True,6
WOCKPHARMA,1958.3,56.76720135846292,34.3173401662439,Buy,-17.61464030290282,True,6
KIMS,830.2,65.8415123987166,38.020806245003335,Strong buy,9.308755760368667,True,6
IDEA,14.46,56.61718548349499,28.858308724960256,Buy,1.8309859154929689,True,6
MOTHERSON,147.48,57.81288288886691,36.65978602616923,Buy,1.006780357509759,True,6
PIDILITIND,1582.3,66.2851395772826,37.75713926539481,Buy,6.710277852711087,True,6
ITI,305.25,54.8508969177302,25.58466716050839,Buy,1.1431411530815072,True,6
LALPATHLAB,1631.4,52.54813696229451,26.85778123514375,Buy,1.253723932472694,True,6
RRKABEL,2415.0,68.775909029705,44.57458073229533,Buy,15.274463007159904,True,6
